id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2702465427,358,1,1,39,52,6wwwud48qahpwrfxs20334qk5,0,23.0,56.1,2024-07-21T13:40:40.574Z,2024-07-21T13:41:37Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112616247,212,15.1,5112616249,213,4.99,5112616241,56,Back,5112616243,140,27.0,5112616245,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465439,425,8,1,39,55,a9vw7ikerpr4cuweeeka5aneg,1,72.9,71.9,2024-07-21T13:40:43.209Z,2024-07-21T13:41:13Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112616329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465475,426,1,1,39,58,a9vw7ikerpr4cuweeeka5aneg,0,92.2,72.8,2024-07-21T13:40:45.897Z,2024-07-21T13:40:48Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112616527,155,,5112616533,141,41.7,5112616537,213,5.12,5112616531,140,100.0,5112616535,212,23.0,5112616529,56,Center,5112616525,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465473,359,5,1,40,0,6wwwud48qahpwrfxs20334qk5,1,-1.2,59.2,2024-07-21T13:40:48.270Z,2024-07-21T13:40:48Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112616523,346,,5112616557,233,427,5112616521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465477,427,5,1,40,0,a9vw7ikerpr4cuweeeka5aneg,0,101.2,40.8,2024-07-21T13:40:48.270Z,2024-07-21T13:59:04Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112616573,233,359,5112616541,346,,5112616539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465637,361,1,1,40,24,6wwwud48qahpwrfxs20334qk5,1,4.7,61.5,2024-07-21T13:41:11.870Z,2024-07-21T13:41:19Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112617481,212,5.5,5112617487,237,,5112617477,140,5.6,5112617479,141,53.6,5112617473,124,,5112617475,56,Back,5112617483,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465659,362,1,1,40,25,6wwwud48qahpwrfxs20334qk5,1,8.2,51.2,2024-07-21T13:41:13.567Z,2024-07-21T13:41:17Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5112617581,212,47.2,5112617577,140,43.9,5112617579,141,8.9,5112617573,157,,5112617585,1,,5112617575,56,Back,5112617583,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465665,363,1,1,40,29,6wwwud48qahpwrfxs20334qk5,0,43.3,5.2,2024-07-21T13:41:16.911Z,2024-07-21T13:41:17Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5112617605,3,,5112617611,141,5.0,5112617613,212,2.6,5112617607,56,Back,5112617609,140,45.8,5112617615,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465661,428,61,1,40,29,a9vw7ikerpr4cuweeeka5aneg,1,43.7,89.2,2024-07-21T13:41:17.094Z,2024-07-21T13:41:17Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112617591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465675,364,5,1,40,30,6wwwud48qahpwrfxs20334qk5,1,52.4,-1.7000000000000002,2024-07-21T13:41:17.641Z,2024-07-21T13:59:05Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5112617687,56,Right,5112617723,233,429,5112617689,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465669,429,5,1,40,30,a9vw7ikerpr4cuweeeka5aneg,0,47.6,101.7,2024-07-21T13:41:17.641Z,2024-07-21T13:41:19Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112617745,233,364,5112617639,56,Back,5112617641,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465785,365,1,1,40,43,6wwwud48qahpwrfxs20334qk5,1,46.4,0.0,2024-07-21T13:41:31.294Z,2024-07-21T13:41:33Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112618211,212,20.7,5112618205,56,Back,5112618209,141,11.4,5112618213,213,2.69,5112618203,107,,5112618207,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465807,366,1,1,40,46,6wwwud48qahpwrfxs20334qk5,1,25.0,16.7,2024-07-21T13:41:33.727Z,2024-07-21T13:41:36Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112618311,212,38.0,5112618305,56,Back,5112618315,1,,5112618309,141,66.7,5112618313,213,1.11,5112618307,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465837,367,1,1,40,52,6wwwud48qahpwrfxs20334qk5,1,54.6,71.4,2024-07-21T13:41:39.982Z,2024-07-21T13:41:43Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112618473,140,40.6,5112618475,141,66.6,5112618479,213,3.36,5112618471,56,Back,5112618477,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465859,368,1,1,40,55,6wwwud48qahpwrfxs20334qk5,1,41.1,62.0,2024-07-21T13:41:43.054Z,2024-07-21T13:41:46Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112618593,213,4.63,5112618585,56,Back,5112618589,141,33.6,5112618587,140,39.5,5112618591,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465883,369,1,1,40,58,6wwwud48qahpwrfxs20334qk5,1,41.6,25.3,2024-07-21T13:41:46.335Z,2024-07-21T13:41:49Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112618701,140,56.8,5112618707,213,5.66,5112618703,141,8.6,5112618699,56,Right,5112618705,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465899,370,1,1,41,1,6wwwud48qahpwrfxs20334qk5,1,56.8,8.6,2024-07-21T13:41:49.310Z,2024-07-21T13:41:53Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112618827,141,32.8,5112618829,212,22.6,5112618825,140,42.0,5112618831,213,2.33,5112618823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465913,371,1,1,41,5,6wwwud48qahpwrfxs20334qk5,1,44.2,29.2,2024-07-21T13:41:52.958Z,2024-07-21T13:41:55Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112618911,140,67.4,5112618917,213,5.72,5112618909,56,Right,5112618913,141,6.4,5112618915,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465925,372,1,1,41,8,6wwwud48qahpwrfxs20334qk5,0,67.7,6.4,2024-07-21T13:41:55.790Z,2024-07-21T13:41:56Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112618949,213,0.73,5112618941,56,Right,5112618947,212,10.7,5112618943,140,75.3,5112618945,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465951,431,1,1,41,9,a9vw7ikerpr4cuweeeka5aneg,1,25.4,76.5,2024-07-21T13:41:57.480Z,2024-07-21T13:42:00Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112619121,212,15.4,5112619117,140,30.6,5112619119,141,55.4,5112619115,56,Back,5112619123,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465961,432,1,1,41,12,a9vw7ikerpr4cuweeeka5aneg,1,30.6,55.4,2024-07-21T13:42:00.136Z,2024-07-21T13:42:01Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5112619161,141,37.3,5112619157,56,Back,5112619159,140,27.9,5112619165,213,4.49,5112619163,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465971,433,1,1,41,13,a9vw7ikerpr4cuweeeka5aneg,1,27.9,37.3,2024-07-21T13:42:01.323Z,2024-07-21T13:42:03Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5112619243,212,3.5,5112619237,56,Back,5112619241,141,39.0,5112619245,213,0.34,5112619239,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702465985,434,1,1,41,16,a9vw7ikerpr4cuweeeka5aneg,1,32.1,39.0,2024-07-21T13:42:03.838Z,2024-07-21T13:42:07Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5112619323,141,57.6,5112619327,213,2.05,5112619321,140,25.8,5112619325,212,14.3,5112619319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466011,435,1,1,41,19,a9vw7ikerpr4cuweeeka5aneg,1,25.8,57.6,2024-07-21T13:42:07.181Z,2024-07-21T13:42:11Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112619471,141,78.4,5112619469,140,42.4,5112619467,56,Back,5112619475,213,0.68,5112619473,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466023,436,1,1,41,23,a9vw7ikerpr4cuweeeka5aneg,1,54.9,82.7,2024-07-21T13:42:11.602Z,2024-07-21T13:42:13Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112619543,56,Left,5112619547,141,92.2,5112619545,140,64.1,5112619553,213,0.59,5112619549,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466037,437,1,1,41,26,a9vw7ikerpr4cuweeeka5aneg,1,64.1,92.2,2024-07-21T13:42:13.820Z,2024-07-21T13:42:16Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112619615,213,3.66,5112619609,140,59.8,5112619607,56,Left,5112619613,212,5.2,5112619611,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466043,438,1,1,41,28,a9vw7ikerpr4cuweeeka5aneg,1,59.0,84.3,2024-07-21T13:42:16.632Z,2024-07-21T13:42:17Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112619633,140,56.6,5112619637,212,8.2,5112619631,56,Center,5112619635,141,72.8,5112619639,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466057,439,1,1,41,29,a9vw7ikerpr4cuweeeka5aneg,1,56.6,72.8,2024-07-21T13:42:17.554Z,2024-07-21T13:42:19Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5112619745,212,7.9,5112619739,56,Left,5112619743,141,83.8,5112619741,140,59.1,5112619747,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466073,440,1,1,41,31,a9vw7ikerpr4cuweeeka5aneg,1,59.2,84.0,2024-07-21T13:42:19.459Z,2024-07-21T13:42:22Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112619805,212,16.4,5112619799,56,Back,5112619803,141,72.8,5112619807,213,3.63,5112619801,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466075,441,1,1,41,34,a9vw7ikerpr4cuweeeka5aneg,1,45.4,74.3,2024-07-21T13:42:22.224Z,2024-07-21T13:42:23Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112619817,212,9.0,5112619819,213,6.05,5112619811,56,Center,5112619813,140,53.7,5112619815,141,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466081,442,1,1,41,35,a9vw7ikerpr4cuweeeka5aneg,1,53.7,71.3,2024-07-21T13:42:23.037Z,2024-07-21T13:42:24Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5112619833,212,12.4,5112619827,56,Back,5112619831,141,78.0,5112619829,140,42.7,5112619835,213,2.77,5112619839,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466109,443,1,1,41,38,a9vw7ikerpr4cuweeeka5aneg,0,43.9,79.4,2024-07-21T13:42:26.083Z,2024-07-21T13:42:29Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112619965,155,,5112619969,140,85.1,5112619975,213,0.10,5112619971,141,85.6,5112619977,1,,5112619967,56,Left,5112619973,212,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466119,373,59,1,41,42,6wwwud48qahpwrfxs20334qk5,1,13.2,11.7,2024-07-21T13:42:30.207Z,2024-07-21T13:42:44Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5112620083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466147,374,1,1,41,44,6wwwud48qahpwrfxs20334qk5,1,13.4,10.6,2024-07-21T13:42:31.998Z,2024-07-21T13:42:43Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5112620235,56,Right,5112620391,157,,5112620393,1,,5112620239,141,5.6,5112620243,213,6.22,5112620237,140,68.2,5112620241,212,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466161,376,61,1,41,48,6wwwud48qahpwrfxs20334qk5,0,70.0,2.6,2024-07-21T13:42:35.742Z,2024-07-21T14:01:28Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5112620303,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466139,444,44,1,41,48,a9vw7ikerpr4cuweeeka5aneg,1,28.9,90.6,2024-07-21T13:42:35.940Z,2024-07-21T13:42:38Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112620193,285,,5112620191,56,Back,5112620263,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466151,375,44,1,41,48,6wwwud48qahpwrfxs20334qk5,0,71.1,9.4,2024-07-21T13:42:35.941Z,2024-07-21T13:42:38Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5112620249,56,Right,5112620253,286,,5112620271,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466141,445,12,1,41,49,a9vw7ikerpr4cuweeeka5aneg,1,25.9,88.5,2024-07-21T13:42:36.893Z,2024-07-21T13:42:37Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112620203,212,2.4,5112620201,141,91.8,5112620197,56,Back,5112620227,15,,5112620205,213,1.21,5112620199,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466167,377,5,1,41,52,6wwwud48qahpwrfxs20334qk5,0,70.6,-1.6,2024-07-21T13:42:40.255Z,2024-07-21T13:42:52Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5112620327,56,Right,5112620329,347,,5112620793,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466235,446,5,1,41,52,a9vw7ikerpr4cuweeeka5aneg,1,29.4,101.6,2024-07-21T13:42:40.255Z,2024-07-21T13:59:05Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112620789,233,377,5112620771,56,Back,5112620773,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466245,447,1,1,42,3,a9vw7ikerpr4cuweeeka5aneg,0,27.9,100.0,2024-07-21T13:42:51.156Z,2024-07-21T13:42:54Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112620825,107,,5112620917,189,,5112620835,213,5.63,5112620829,140,54.2,5112620837,1,,5112620831,141,71.0,5112620833,212,34.7,5112620827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466255,378,1,1,42,4,6wwwud48qahpwrfxs20334qk5,1,44.2,29.2,2024-07-21T13:42:52.399Z,2024-07-21T13:42:53Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5112620889,56,Back,5112620901,213,2.52,5112620893,141,37.9,5112620915,189,,5112620897,212,10.2,5112620891,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466265,379,1,1,42,6,6wwwud48qahpwrfxs20334qk5,1,34.9,39.7,2024-07-21T13:42:53.918Z,2024-07-21T13:42:55Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112620963,56,Back,5112620971,213,0.98,5112620965,140,44.9,5112620969,212,18.8,5112620967,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466291,380,1,1,42,7,6wwwud48qahpwrfxs20334qk5,1,45.8,65.4,2024-07-21T13:42:55.038Z,2024-07-21T13:42:58Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112621113,140,57.6,5112621115,141,69.4,5112621117,212,12.7,5112621111,56,Center,5112621119,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466323,381,1,1,42,10,6wwwud48qahpwrfxs20334qk5,1,65.5,80.6,2024-07-21T13:42:58.015Z,2024-07-21T13:43:03Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5112621325,140,76.1,5112621331,213,0.45,5112621323,56,Left,5112621327,141,88.6,5112621329,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466329,382,1,1,42,16,6wwwud48qahpwrfxs20334qk5,1,88.4,72.6,2024-07-21T13:43:03.839Z,2024-07-21T13:43:04Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5112621363,56,Center,5112621365,140,90.3,5112621371,213,5.36,5112621367,141,68.7,5112621369,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466349,383,1,1,42,16,6wwwud48qahpwrfxs20334qk5,1,90.3,68.7,2024-07-21T13:43:04.463Z,2024-07-21T13:44:20Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,1.0,,5112621479,212,6.0,5112621481,213,0.36,5112621475,140,95.6,5112624111,154,,5112621477,141,71.8,5112621473,56,Center,5112624109,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466351,384,15,1,42,17,6wwwud48qahpwrfxs20334qk5,1,95.7,66.1,2024-07-21T13:43:05.535Z,2024-07-21T13:44:21Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5112624119,55,383,5112624129,147,54.3,5112624115,29,,5112624125,103,1.3,5112624117,154,,5112624127,146,99.1,5112624027,72,,5112624137,233,448,5112621491,65,,5112621493,56,5112621489,22,,5112624123,102,5112624113,80,,,,Center,47.9,,,,,,,,,,,,,,,,,
2702466361,448,10,1,42,17,a9vw7ikerpr4cuweeeka5aneg,1,1.1,45.9,2024-07-21T13:43:05.635Z,2024-07-21T14:00:44Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5112621533,173,,5112624039,233,384,5112621537,182,,5112621561,179,,5112621539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466373,449,61,1,42,21,a9vw7ikerpr4cuweeeka5aneg,1,9.7,47.2,2024-07-21T13:43:08.949Z,2024-07-21T13:43:34Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5112621629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466391,450,12,1,42,22,a9vw7ikerpr4cuweeeka5aneg,1,7.3,41.7,2024-07-21T13:43:10.027Z,2024-07-21T13:43:35Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112621715,212,21.6,5112621713,141,31.2,5112621709,56,Back,5112621717,213,5.95,5112621711,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466397,451,44,1,42,23,a9vw7ikerpr4cuweeeka5aneg,1,36.8,29.6,2024-07-21T13:43:11.230Z,2024-07-21T13:43:13Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5112621737,285,,5112621759,233,385,5112621735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466389,385,44,1,42,23,6wwwud48qahpwrfxs20334qk5,0,63.2,70.4,2024-07-21T13:43:11.231Z,2024-07-21T13:43:13Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5112621705,286,,5112621703,56,Center,5112621775,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466403,452,61,1,42,24,a9vw7ikerpr4cuweeeka5aneg,0,31.2,30.4,2024-07-21T13:43:12.573Z,2024-07-21T13:43:15Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5112621781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466421,386,1,1,42,27,6wwwud48qahpwrfxs20334qk5,1,62.9,32.1,2024-07-21T13:43:14.862Z,2024-07-21T13:43:16Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112621903,141,36.9,5112621907,213,2.95,5112621901,140,47.0,5112621899,56,Back,5112621905,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466439,387,1,1,42,28,6wwwud48qahpwrfxs20334qk5,1,46.8,35.4,2024-07-21T13:43:16.527Z,2024-07-21T13:43:19Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112622011,141,60.0,5112622015,213,1.51,5112622007,56,Back,5112622013,212,16.8,5112622009,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466469,388,1,1,42,31,6wwwud48qahpwrfxs20334qk5,1,47.7,60.0,2024-07-21T13:43:19.038Z,2024-07-21T13:43:23Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112622165,141,77.9,5112622163,140,54.1,5112622161,56,Center,5112622169,213,1.07,5112622167,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466507,389,1,1,42,35,6wwwud48qahpwrfxs20334qk5,1,58.6,80.8,2024-07-21T13:43:23.231Z,2024-07-21T13:43:30Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5112622415,56,Left,5112622423,213,0.83,5112622419,141,93.5,5112622417,140,66.1,5112622421,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466517,390,1,1,42,42,6wwwud48qahpwrfxs20334qk5,1,65.5,92.0,2024-07-21T13:43:30.063Z,2024-07-21T13:44:00Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5112622493,213,3.95,5112622483,56,Center,5112622487,140,55.1,5112622489,141,75.3,5112622491,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466545,391,1,1,42,44,6wwwud48qahpwrfxs20334qk5,1,56.6,69.7,2024-07-21T13:43:32.078Z,2024-07-21T13:43:34Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5112622669,56,Back,5112622675,212,14.6,5112622671,140,42.8,5112622677,213,3.04,5112622673,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466551,392,1,1,42,46,6wwwud48qahpwrfxs20334qk5,1,41.9,69.9,2024-07-21T13:43:34.622Z,2024-07-21T13:43:36Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112622713,140,49.5,5112622715,141,58.2,5112622711,56,Back,5112622719,213,5.50,5112622717,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466553,393,1,1,42,48,6wwwud48qahpwrfxs20334qk5,1,49.5,58.2,2024-07-21T13:43:36.015Z,2024-07-21T13:43:37Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112622731,140,40.0,5112622741,156,,5112622737,213,2.48,5112622733,141,69.6,5112622729,56,Back,5112622735,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466597,394,1,1,42,52,6wwwud48qahpwrfxs20334qk5,1,37.0,66.0,2024-07-21T13:43:39.902Z,2024-07-21T13:43:44Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112623005,212,18.4,5112623007,213,4.67,5112623001,140,36.3,5112623003,141,38.9,5112622999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466609,395,1,1,42,57,6wwwud48qahpwrfxs20334qk5,1,34.7,37.1,2024-07-21T13:43:44.975Z,2024-07-21T13:43:46Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112623075,141,63.1,5112623073,140,38.2,5112623071,56,Back,5112623077,212,18.1,5112623081,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702466637,396,1,1,42,58,6wwwud48qahpwrfxs20334qk5,1,38.5,64.0,2024-07-21T13:43:45.934Z,2024-07-21T13:43:50Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112623233,141,90.6,5112623237,213,1.21,5112623231,140,45.0,5112623235,212,19.3,5112623229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
