id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2796032181,388,1,2,48,55,6wwwud48qahpwrfxs20334qk5,1,35.7,29.2,2025-04-05T12:05:13.330Z,2025-04-05T12:05:15Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5624028637,140,41.7,5624028641,212,7.3,5624028635,56,Back,5624028643,213,5.76,5624028639,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032233,389,1,2,48,57,6wwwud48qahpwrfxs20334qk5,1,43.5,24.7,2025-04-05T12:05:15.426Z,2025-04-05T12:05:18Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624028873,140,37.6,5624028881,213,2.82,5624028871,56,Back,5624028875,141,27.7,5624028877,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032275,390,1,2,49,0,6wwwud48qahpwrfxs20334qk5,1,37.1,29.8,2025-04-05T12:05:18.235Z,2025-04-05T12:05:19Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5624029079,213,0.73,5624029073,140,45.6,5624029071,56,Back,5624029075,141,41.5,5624029077,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032315,391,1,2,49,1,6wwwud48qahpwrfxs20334qk5,1,45.5,41.9,2025-04-05T12:05:19.682Z,2025-04-05T12:05:22Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5624029313,141,27.1,5624029311,140,36.7,5624029315,212,13.7,5624029309,56,Back,5624029317,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032397,392,1,2,49,4,6wwwud48qahpwrfxs20334qk5,1,41.7,19.4,2025-04-05T12:05:22.594Z,2025-04-05T12:05:26Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5624029681,212,12.6,5624029679,141,3.1,5624029683,213,4.22,5624029677,140,36.0,5624029675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032425,393,1,2,49,8,6wwwud48qahpwrfxs20334qk5,1,34.9,7.6,2025-04-05T12:05:26.560Z,2025-04-05T12:05:28Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5624029813,141,25.6,5624029815,212,21.4,5624029811,140,51.6,5624029809,56,Center,5624029817,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032477,394,1,2,49,10,6wwwud48qahpwrfxs20334qk5,1,51.6,24.0,2025-04-05T12:05:28.354Z,2025-04-05T12:05:31Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5624030087,140,54.6,5624030093,213,5.17,5624030085,56,Right,5624030091,212,7.1,5624030089,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032527,395,1,2,49,13,6wwwud48qahpwrfxs20334qk5,1,56.2,8.6,2025-04-05T12:05:31.698Z,2025-04-05T12:05:33Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624030337,212,3.8,5624030335,141,12.6,5624030331,56,Right,5624030339,213,2.34,5624030333,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032557,396,1,2,49,15,6wwwud48qahpwrfxs20334qk5,1,53.6,13.4,2025-04-05T12:05:33.601Z,2025-04-05T12:05:35Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5624030529,213,1.02,5624030513,56,Center,5624030525,212,6.2,5624030517,140,56.7,5624030521,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032581,397,1,2,49,17,6wwwud48qahpwrfxs20334qk5,1,56.1,27.9,2025-04-05T12:05:35.346Z,2025-04-05T12:05:37Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624030645,56,Back,5624030651,212,18.8,5624030649,141,27.9,5624030653,213,3.14,5624030647,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032607,398,1,2,49,19,6wwwud48qahpwrfxs20334qk5,1,39.6,27.9,2025-04-05T12:05:37.521Z,2025-04-05T12:05:39Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5624030811,140,48.6,5624030809,56,Back,5624030815,212,12.1,5624030817,213,5.61,5624030813,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032637,399,1,2,49,21,6wwwud48qahpwrfxs20334qk5,1,52.2,16.1,2025-04-05T12:05:39.778Z,2025-04-05T12:05:42Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5624030999,56,Center,5624031003,141,24.7,5624031001,140,68.7,5624031007,213,0.33,5624031005,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032643,400,61,2,49,24,6wwwud48qahpwrfxs20334qk5,0,65.6,24.1,2025-04-05T12:05:42.115Z,2025-04-05T12:05:42Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624031035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032669,507,4,2,49,25,dbl7ir1qugqz8nvp1vzn8im50,1,34.6,68.4,2025-04-05T12:05:43.790Z,2025-04-05T12:50:04Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5624031361,286,,5624031355,56,Back,5624031357,152,,5624031395,233,401,5624031359,265,,5624031353,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032689,401,4,2,49,25,6wwwud48qahpwrfxs20334qk5,0,65.4,31.6,2025-04-05T12:05:43.791Z,2025-04-05T12:50:04Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5624031377,265,,5624031429,233,507,5624031369,13,,5624031375,152,,5624031373,56,Center,5624031379,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032929,508,1,2,49,40,dbl7ir1qugqz8nvp1vzn8im50,1,35.0,66.7,2025-04-05T12:05:58.286Z,2025-04-05T12:05:59Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5624032571,152,,5624032569,5,,5624032579,140,23.0,5624032573,56,Back,5624032631,189,,5624032593,213,3.14,5624032583,141,66.7,5624032589,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796032965,509,1,2,49,42,dbl7ir1qugqz8nvp1vzn8im50,1,23.0,66.4,2025-04-05T12:06:00.398Z,2025-04-05T12:06:02Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624032751,213,4.74,5624032745,140,23.5,5624032749,212,19.6,5624032743,56,Back,5624032747,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033009,510,1,2,49,43,dbl7ir1qugqz8nvp1vzn8im50,1,24.8,36.6,2025-04-05T12:06:01.885Z,2025-04-05T12:06:04Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5624032991,141,7.6,5624032995,213,5.13,5624032993,212,21.6,5624032987,56,Back,5624032989,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033055,511,1,2,49,46,dbl7ir1qugqz8nvp1vzn8im50,1,33.6,6.5,2025-04-05T12:06:04.702Z,2025-04-05T12:06:07Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5624033209,213,2.35,5624033193,56,Back,5624033205,212,17.0,5624033201,141,24.3,5624033197,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033163,512,1,2,49,49,dbl7ir1qugqz8nvp1vzn8im50,1,18.8,24.0,2025-04-05T12:06:07.149Z,2025-04-05T12:06:14Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5624033735,141,49.7,5624033731,56,Back,5624033733,140,6.9,5624033739,213,2.19,5624033737,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033227,513,1,2,49,56,dbl7ir1qugqz8nvp1vzn8im50,1,14.2,51.0,2025-04-05T12:06:14.606Z,2025-04-05T12:06:19Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5624034119,141,68.2,5624034121,212,11.7,5624034115,140,14.6,5624034111,56,Back,5624034127,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033291,514,1,2,50,1,dbl7ir1qugqz8nvp1vzn8im50,1,17.1,67.8,2025-04-05T12:06:19.005Z,2025-04-05T12:06:23Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624034489,212,20.3,5624034483,56,Back,5624034485,140,27.2,5624034491,213,1.02,5624034487,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033371,515,1,2,50,5,dbl7ir1qugqz8nvp1vzn8im50,1,27.2,93.2,2025-04-05T12:06:22.974Z,2025-04-05T12:06:28Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5624034979,56,Back,5624034981,140,21.4,5624034987,213,4.05,5624034985,212,9.9,5624034983,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033419,516,1,2,50,10,dbl7ir1qugqz8nvp1vzn8im50,1,26.5,79.9,2025-04-05T12:06:27.982Z,2025-04-05T12:06:31Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624035225,141,82.4,5624035221,56,Left,5624035223,140,69.5,5624035229,213,0.04,5624035227,212,45.2,5624035231,1,,5624035219,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033421,517,61,2,50,13,dbl7ir1qugqz8nvp1vzn8im50,1,69.5,82.4,2025-04-05T12:06:31.265Z,2025-04-05T12:06:31Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5624035235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033457,402,12,2,50,15,6wwwud48qahpwrfxs20334qk5,1,35.8,6.7,2025-04-05T12:06:32.994Z,2025-04-05T12:06:34Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5624035427,56,Back,5624035433,212,11.1,5624035435,213,5.72,5624035487,167,,5624035431,141,0.0,5624035429,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033469,403,5,2,50,15,6wwwud48qahpwrfxs20334qk5,0,45.7,-2.0,2025-04-05T12:06:33.674Z,2025-04-05T12:50:10Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5624035485,347,,5624035805,233,518,5624035483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033527,518,5,2,50,15,dbl7ir1qugqz8nvp1vzn8im50,1,54.3,102.0,2025-04-05T12:06:33.674Z,2025-04-05T12:50:10Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5624035713,56,Left,5624035763,233,403,5624035715,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033623,519,1,2,50,19,dbl7ir1qugqz8nvp1vzn8im50,1,52.7,100.0,2025-04-05T12:06:37.021Z,2025-04-05T12:06:41Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5624036203,1,,5624036199,212,25.0,5624036225,189,,5624036193,56,Back,5624036191,107,,5624036195,140,30.8,5624036201,213,3.55,5624036197,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033649,520,1,2,50,24,dbl7ir1qugqz8nvp1vzn8im50,1,30.8,87.4,2025-04-05T12:06:42.078Z,2025-04-05T12:06:43Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624036347,141,63.3,5624036351,213,4.60,5624036345,140,29.1,5624036349,212,16.5,5624036343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033697,521,1,2,50,25,dbl7ir1qugqz8nvp1vzn8im50,1,35.9,43.1,2025-04-05T12:06:43.549Z,2025-04-05T12:06:46Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5624036605,213,5.17,5624036601,141,11.4,5624036597,56,Back,5624036603,212,24.0,5624036599,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033757,522,1,2,50,28,dbl7ir1qugqz8nvp1vzn8im50,1,51.0,8.3,2025-04-05T12:06:46.589Z,2025-04-05T12:06:50Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5624036917,212,11.4,5624036911,56,Right,5624036915,141,8.3,5624036919,213,0.00,5624036913,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033839,523,1,2,50,32,dbl7ir1qugqz8nvp1vzn8im50,1,58.1,8.0,2025-04-05T12:06:50.095Z,2025-04-05T12:06:52Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5624037377,213,1.29,5624037375,212,9.8,5624037369,140,60.7,5624037371,141,21.8,5624037365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033907,524,1,2,50,34,dbl7ir1qugqz8nvp1vzn8im50,1,45.4,19.5,2025-04-05T12:06:52.686Z,2025-04-05T12:06:56Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5624037695,56,Back,5624037703,213,3.81,5624037697,140,33.0,5624037699,141,4.3,5624037701,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033923,525,3,2,50,37,dbl7ir1qugqz8nvp1vzn8im50,0,36.6,5.4,2025-04-05T12:06:55.917Z,2025-04-05T12:50:26Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5624037773,56,Back,5624037779,286,,5624037995,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796033945,404,7,2,50,37,6wwwud48qahpwrfxs20334qk5,0,63.4,94.6,2025-04-05T12:06:55.918Z,2025-04-05T12:07:01Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5624037889,56,Left,5624037891,285,,5624037931,233,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034013,526,1,2,50,40,dbl7ir1qugqz8nvp1vzn8im50,1,30.5,4.3,2025-04-05T12:06:58.365Z,2025-04-05T12:07:01Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5624038255,212,25.2,5624038251,140,15.4,5624038253,141,33.1,5624038249,56,Back,5624038257,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034093,527,1,2,50,43,dbl7ir1qugqz8nvp1vzn8im50,1,13.8,39.2,2025-04-05T12:07:01.550Z,2025-04-05T12:07:05Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5624038701,56,Back,5624038705,141,91.7,5624038703,140,27.1,5624038709,213,1.20,5624038707,212,38.3,5624038711,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034127,528,1,2,50,47,dbl7ir1qugqz8nvp1vzn8im50,1,27.8,97.2,2025-04-05T12:07:05.709Z,2025-04-05T12:07:08Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5624038905,140,59.5,5624038901,157,,5624038909,212,38.8,5624038903,56,Center,5624038913,1,,5624038907,141,67.9,5624038911,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034191,529,1,2,50,50,dbl7ir1qugqz8nvp1vzn8im50,1,59.5,67.9,2025-04-05T12:07:08.701Z,2025-04-05T12:07:13Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5624039321,3,,5624039337,213,1.13,5624039323,56,Left,5624039327,140,65.4,5624039331,141,87.1,5624039335,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034229,530,1,2,50,55,dbl7ir1qugqz8nvp1vzn8im50,1,76.0,83.9,2025-04-05T12:07:13.533Z,2025-04-05T12:07:15Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5624039571,212,18.2,5624039569,141,70.5,5624039573,213,5.76,5624039567,140,91.0,5624039565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034275,531,1,2,50,57,dbl7ir1qugqz8nvp1vzn8im50,1,91.6,69.7,2025-04-05T12:07:15.710Z,2025-04-05T12:08:51Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,1.0,,5624039841,213,4.12,5624039829,56,Center,5624039837,212,13.6,5624049469,210,15,5624049471,154,,5624040151,195,,5624039831,140,84.3,5624039833,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034287,532,15,2,50,59,dbl7ir1qugqz8nvp1vzn8im50,1,88.4,54.0,2025-04-05T12:07:17.550Z,2025-04-05T13:25:27Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5624049519,230,98.4,5624039917,17,,5624048919,82,,5624049513,328,,5624048913,20,,5624039919,56,Center,5624049517,147,52.9,5624049507,102,50.9,5624049545,233,405,5624039915,22,,5624049521,231,49.8,5624049497,78,,5624049503,55,5624049499,29,5624049515,146,92.5,5624049501,154,,531,5624049509,103,19,,,
2796034327,405,10,2,50,59,6wwwud48qahpwrfxs20334qk5,1,9.9,48.0,2025-04-05T12:07:17.650Z,2025-04-05T12:08:52Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5624040119,94,,5624040121,56,Back,5624049595,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034379,406,1,2,51,4,6wwwud48qahpwrfxs20334qk5,1,23.6,41.5,2025-04-05T12:07:22.494Z,2025-04-05T12:07:24Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624040421,56,Back,5624040427,212,10.8,5624040425,141,25.8,5624040423,140,22.0,5624040429,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034403,407,1,2,51,5,6wwwud48qahpwrfxs20334qk5,1,26.3,17.3,2025-04-05T12:07:23.965Z,2025-04-05T12:07:25Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5624040589,212,9.5,5624040583,140,25.9,5624040591,213,1.62,5624040587,141,31.2,5624040579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034461,408,1,2,51,7,6wwwud48qahpwrfxs20334qk5,1,26.1,31.2,2025-04-05T12:07:25.214Z,2025-04-05T12:07:27Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624040891,140,35.6,5624040897,212,10.0,5624040895,141,29.4,5624040899,213,6.16,5624040887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034525,409,1,2,51,9,6wwwud48qahpwrfxs20334qk5,0,34.4,28.6,2025-04-05T12:07:27.602Z,2025-04-05T12:07:30Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5624041203,213,2.64,5624041199,141,31.5,5624041195,56,Back,5624041201,212,4.1,5624041197,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034467,533,61,2,51,10,dbl7ir1qugqz8nvp1vzn8im50,1,60.1,65.0,2025-04-05T12:07:28.897Z,2025-04-05T13:05:03Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5624326579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034601,410,1,2,51,12,6wwwud48qahpwrfxs20334qk5,1,35.3,34.0,2025-04-05T12:07:30.654Z,2025-04-05T12:07:58Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624041605,140,32.1,5624041603,56,Back,5624041609,212,3.6,5624041607,141,35.8,5624041611,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034633,411,1,2,51,15,6wwwud48qahpwrfxs20334qk5,1,29.6,41.2,2025-04-05T12:07:33.186Z,2025-04-05T12:07:35Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5624041765,140,21.5,5624041761,56,Back,5624041769,141,35.4,5624041777,213,3.58,5624041775,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034739,412,1,2,51,16,6wwwud48qahpwrfxs20334qk5,1,21.5,35.4,2025-04-05T12:07:34.865Z,2025-04-05T12:07:41Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5624042377,212,32.5,5624042367,56,Back,5624042381,1,,5624042371,140,46.7,5624042375,141,7.6,5624042365,157,,5624042379,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034745,413,61,2,51,20,6wwwud48qahpwrfxs20334qk5,0,44.1,12.2,2025-04-05T12:07:38.055Z,2025-04-05T12:08:17Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5624042417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034769,414,5,2,51,21,6wwwud48qahpwrfxs20334qk5,0,49.2,-1.6,2025-04-05T12:07:39.198Z,2025-04-05T12:50:11Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5624042539,56,Back,5624042541,347,,5624042941,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796034821,536,5,2,51,21,dbl7ir1qugqz8nvp1vzn8im50,1,50.8,101.6,2025-04-05T12:07:39.198Z,2025-04-05T12:50:10Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5624042845,56,Left,5624042847,347,,5624042933,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035051,537,1,2,51,36,dbl7ir1qugqz8nvp1vzn8im50,1,47.0,100.0,2025-04-05T12:07:54.110Z,2025-04-05T12:07:57Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624043973,141,95.7,5624043971,140,56.1,5624043969,56,Left,5624043975,212,10.4,5624043967,107,,5624044013,189,,5624043977,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035171,538,1,2,51,39,dbl7ir1qugqz8nvp1vzn8im50,1,56.1,95.7,2025-04-05T12:07:57.949Z,2025-04-05T12:08:02Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5624044553,213,3.13,5624044549,141,95.9,5624044545,56,Back,5624044551,212,15.6,5624044547,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035235,539,1,2,51,44,dbl7ir1qugqz8nvp1vzn8im50,1,38.5,73.6,2025-04-05T12:08:02.173Z,2025-04-05T12:08:05Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624044883,56,Back,5624044889,212,15.2,5624044885,140,33.3,5624044891,213,4.34,5624044887,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035293,540,1,2,51,47,dbl7ir1qugqz8nvp1vzn8im50,1,35.1,43.1,2025-04-05T12:08:05.117Z,2025-04-05T12:08:07Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5624045173,140,46.2,5624045179,213,5.19,5624045171,56,Back,5624045175,141,9.8,5624045177,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035341,541,1,2,51,49,dbl7ir1qugqz8nvp1vzn8im50,0,47.7,10.1,2025-04-05T12:08:07.181Z,2025-04-05T12:08:09Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5624045411,212,23.5,5624045409,141,24.3,5624045401,56,Center,5624045413,213,0.42,5624045405,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035369,415,8,2,51,52,6wwwud48qahpwrfxs20334qk5,1,28.3,79.9,2025-04-05T12:08:10.525Z,2025-04-05T12:08:10Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5624045567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035407,416,1,2,51,52,6wwwud48qahpwrfxs20334qk5,1,28.3,79.9,2025-04-05T12:08:10.894Z,2025-04-05T12:08:11Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5624045717,140,23.3,5624045715,56,Back,5624045721,212,6.0,5624045719,141,75.7,5624045723,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035453,417,1,2,51,53,6wwwud48qahpwrfxs20334qk5,1,23.3,75.7,2025-04-05T12:08:11.761Z,2025-04-05T12:08:13Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5624045981,212,13.4,5624045979,141,69.3,5624045983,213,5.95,5624045977,140,35.4,5624045975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035547,419,1,2,51,58,6wwwud48qahpwrfxs20334qk5,1,40.0,75.3,2025-04-05T12:08:16.146Z,2025-04-05T12:08:19Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624046529,140,51.8,5624046531,141,63.6,5624046535,213,5.71,5624046527,56,Center,5624046533,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035551,420,3,2,52,1,6wwwud48qahpwrfxs20334qk5,0,47.6,67.2,2025-04-05T12:08:19.448Z,2025-04-05T12:08:26Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5624047089,233,542,5624046541,56,Back,5624046543,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035649,542,7,2,52,1,dbl7ir1qugqz8nvp1vzn8im50,0,52.4,32.8,2025-04-05T12:08:19.449Z,2025-04-05T12:08:35Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5624047061,56,Center,5624047083,233,420,5624047063,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796035603,421,1,2,52,2,6wwwud48qahpwrfxs20334qk5,1,48.0,65.1,2025-04-05T12:08:20.545Z,2025-04-05T12:08:21Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5624046813,141,45.1,5624046815,212,21.7,5624046809,56,Back,5624046817,213,3.82,5624046811,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
