id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2751393831,528,13,2,48,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.3,22.5,2024-11-24T16:05:54.473Z,2024-11-24T16:06:01Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5380763017,29,,5380763031,215,,5380763035,231,48.2,5380763025,102,45.2,5380762669,20,,5380763019,55,527,5380762501,56,Center,5380762497,22,,5380763033,230,5380763015,74,,5380763029,103,87.5,5380762499,18,,,,98.1,,,,,,,,,,,,,,,,
2751393875,457,5,2,48,58,f1h34qp5zbfl489q8vnkhiq9s,1,-1.3,53.0,2024-11-24T16:05:54.499Z,2024-11-24T17:38:27Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5380762749,233,529,5380762693,346,,5380762691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751393863,529,5,2,48,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.3,47.0,2024-11-24T16:05:54.499Z,2024-11-24T17:38:27Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5380762771,233,457,5380762645,56,Center,5380762647,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394135,459,1,2,49,17,f1h34qp5zbfl489q8vnkhiq9s,1,4.3,57.2,2024-11-24T16:06:13.858Z,2024-11-24T16:06:16Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380764215,213,4.65,5380764207,56,Back,5380764213,212,10.9,5380764211,141,41.2,5380764219,237,,5380764209,140,3.7,5380764205,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394149,460,1,2,49,19,f1h34qp5zbfl489q8vnkhiq9s,0,4.5,43.4,2024-11-24T16:06:15.963Z,2024-11-24T16:06:18Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380764263,157,,5380764265,56,Center,5380764269,141,57.0,5380764267,140,56.2,5380764271,212,55.1,5380764275,1,,5380764273,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394179,530,1,2,49,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.9,48.5,2024-11-24T16:06:18.906Z,2024-11-24T16:06:20Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5380764439,140,55.8,5380764435,3,,5380764443,141,66.1,5380764437,56,Center,5380764447,212,13.0,5380764451,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394195,531,44,2,49,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.1,69.3,2024-11-24T16:06:20.562Z,2024-11-24T17:43:11Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380764517,56,Center,5380764519,286,,5380764693,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394217,461,44,2,49,24,f1h34qp5zbfl489q8vnkhiq9s,0,42.9,30.7,2024-11-24T16:06:20.563Z,2024-11-24T17:38:14Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5380764663,56,Back,5380764665,285,,5380764715,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394199,532,1,2,49,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.5,66.0,2024-11-24T16:06:20.882Z,2024-11-24T16:06:22Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380764563,56,Left,5380764565,140,55.3,5380764569,212,13.0,5380764561,3,,5380764567,141,85.1,5380764571,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394213,534,1,2,49,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.3,85.1,2024-11-24T16:06:22.202Z,2024-11-24T16:06:23Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380764645,212,11.1,5380764643,141,73.3,5380764641,140,62.6,5380764639,56,Center,5380764647,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394247,535,1,2,49,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.6,73.3,2024-11-24T16:06:23.122Z,2024-11-24T16:06:26Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5380764847,212,6.8,5380764841,56,Left,5380764849,213,1.07,5380764845,141,82.0,5380764843,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394279,536,1,2,49,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.4,89.1,2024-11-24T16:06:25.946Z,2024-11-24T16:06:28Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380765019,2,,5380765027,141,40.6,5380765021,155,,5380765029,212,34.5,5380765025,140,85.1,5380765023,56,Center,5380765033,1,,5380765031,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394283,537,61,2,49,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,84.5,45.2,2024-11-24T16:06:28.186Z,2024-11-24T16:06:28Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5380765075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394383,463,1,2,49,37,f1h34qp5zbfl489q8vnkhiq9s,1,7.3,81.6,2024-11-24T16:06:33.684Z,2024-11-24T16:06:37Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380765601,212,21.0,5380765597,140,25.0,5380765603,213,5.80,5380765593,155,,5380765595,56,Back,5380765599,141,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394413,464,1,2,49,40,f1h34qp5zbfl489q8vnkhiq9s,1,25.0,67.1,2024-11-24T16:06:36.899Z,2024-11-24T16:06:40Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380765775,56,Back,5380765779,141,90.8,5380765777,140,41.7,5380765781,212,23.8,5380765783,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394465,465,1,2,49,44,f1h34qp5zbfl489q8vnkhiq9s,1,43.8,91.1,2024-11-24T16:06:40.138Z,2024-11-24T17:01:34Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5380766085,56,Left,5380766087,140,62.5,5380766089,141,80.7,5380766091,212,20.9,5380766093,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394473,466,3,2,49,48,f1h34qp5zbfl489q8vnkhiq9s,0,62.3,75.5,2024-11-24T16:06:44.460Z,2024-11-24T16:06:45Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380766211,211,,5380766127,56,Center,5380766131,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394531,538,1,2,49,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.1,24.6,2024-11-24T16:06:46.690Z,2024-11-24T16:06:48Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380766409,141,8.2,5380766405,56,Back,5380766407,140,24.3,5380766413,213,4.64,5380766411,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394581,540,1,2,49,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.3,9.5,2024-11-24T16:06:48.467Z,2024-11-24T16:06:51Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5380766659,212,9.2,5380766657,141,5.9,5380766653,56,Back,5380766655,140,32.7,5380766661,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394589,541,4,2,49,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.2,12.3,2024-11-24T16:06:51.338Z,2024-11-24T17:05:21Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5380766729,56,Back,5380766727,13,,5380767047,233,467,5380766731,152,,5380766735,286,,5380766733,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394629,467,4,2,49,55,f1h34qp5zbfl489q8vnkhiq9s,0,52.8,87.7,2024-11-24T16:06:51.339Z,2024-11-24T17:05:22Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5380767029,152,,5380767025,13,,5380767027,56,Left,5380767087,233,541,5380767033,285,,5380767031,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394783,542,1,2,50,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,10.5,2024-11-24T16:07:01.411Z,2024-11-24T16:30:41Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5380767807,213,0.09,5380767799,56,Right,5380767791,5,,5380767801,140,63.5,5380767803,141,14.3,5380767805,212,29.2,5380767797,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417815,791,1,2,50,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.7,22.3,2024-11-24T16:07:02.841Z,2024-11-24T16:31:34Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5380896859,56,Center,5380896865,212,36.6,5380896863,141,73.6,5380896861,140,77.4,5380896867,213,1.26,5380896869,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394799,543,1,2,50,8,aqtkb4mgrz8c6iqfufj6qjbv9,0,87.2,78.4,2024-11-24T16:07:04.507Z,2024-11-24T16:31:52Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380767887,141,51.2,5380767891,213,5.00,5380767879,2,,5380767889,212,19.3,5380767883,56,Center,5380767885,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394941,468,12,2,50,9,f1h34qp5zbfl489q8vnkhiq9s,1,8.6,33.7,2024-11-24T16:07:05.491Z,2024-11-24T16:07:17Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5380768643,212,4.8,5380768645,213,0.76,5380768639,140,11.9,5380768637,56,Back,5380768641,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394873,544,1,2,50,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.6,51.8,2024-11-24T16:07:07.802Z,2024-11-24T16:07:21Z,uiyol728wan4mxco2foplknp,A. Justinussen,1.0,,5380768195,56,Center,5380768199,140,83.0,5380768203,141,53.7,5380768205,212,6.0,5380769007,210,14,5380768207,213,2.93,5380769009,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751394883,545,14,2,50,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.8,51.3,2024-11-24T16:07:10.482Z,2024-11-24T16:07:21Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5380769069,29,,5380769081,230,97.8,5380769079,103,1.9,5380768235,22,,5380768483,20,,5380769073,55,544,5380769067,75,,5380769077,102,44.7,5380769083,231,5380769071,154,,5380768239,56,Center,5380768237,17,,,,48.9,,,,,,,,,,,,,,,,
2751394989,470,1,2,50,21,f1h34qp5zbfl489q8vnkhiq9s,1,34.1,84.9,2024-11-24T16:07:17.403Z,2024-11-24T16:07:20Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5380768929,56,Back,5380768935,212,16.6,5380768933,141,83.0,5380768937,213,3.22,5380768931,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395031,471,1,2,50,24,f1h34qp5zbfl489q8vnkhiq9s,0,18.3,83.0,2024-11-24T16:07:20.196Z,2024-11-24T16:07:23Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5380769223,140,68.0,5380769225,141,95.7,5380769229,213,0.16,5380769219,155,,5380769227,212,52.9,5380769221,56,Left,5380769231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395079,547,1,2,50,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.2,7.7,2024-11-24T16:07:26.659Z,2024-11-24T16:07:27Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5380769555,212,30.4,5380769553,141,50.9,5380769557,213,1.84,5380769551,140,35.6,5380769549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395159,548,1,2,50,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.6,50.9,2024-11-24T16:07:27.347Z,2024-11-24T16:07:33Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5380770011,141,52.7,5380770009,140,49.3,5380770015,213,0.08,5380770013,212,14.4,5380770007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395207,550,1,2,50,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.4,42.1,2024-11-24T16:07:34.211Z,2024-11-24T16:07:35Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5380770225,213,4.53,5380770223,212,14.2,5380770219,140,43.0,5380770221,141,21.5,5380770217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395231,551,1,2,50,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.6,21.5,2024-11-24T16:07:35.635Z,2024-11-24T16:07:37Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5380770345,56,Right,5380770355,212,19.9,5380770347,140,60.0,5380770357,213,5.76,5380770351,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395261,552,1,2,50,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.5,6.8,2024-11-24T16:07:36.906Z,2024-11-24T16:07:37Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5380770489,141,19.4,5380770487,140,60.2,5380770483,56,Right,5380770493,213,1.49,5380770491,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395285,553,1,2,50,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.2,19.4,2024-11-24T16:07:37.620Z,2024-11-24T16:07:38Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380770589,141,13.4,5380770583,56,Right,5380770585,140,66.8,5380770595,213,5.75,5380770593,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395291,554,50,2,50,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.8,18.2,2024-11-24T16:07:38.691Z,2024-11-24T17:23:10Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5380771097,233,473,5380770625,286,,5380770623,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395357,473,7,2,50,42,f1h34qp5zbfl489q8vnkhiq9s,1,31.2,81.8,2024-11-24T16:07:38.692Z,2024-11-24T17:23:09Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380771003,56,Back,5380771005,285,,5380771057,233,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395393,475,1,2,50,46,f1h34qp5zbfl489q8vnkhiq9s,1,30.6,79.1,2024-11-24T16:07:42.643Z,2024-11-24T16:11:14Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5380771159,56,Back,5380771165,212,19.6,5380771163,141,56.9,5380771167,213,5.40,5380771161,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395407,476,1,2,50,47,f1h34qp5zbfl489q8vnkhiq9s,1,42.5,56.9,2024-11-24T16:07:43.795Z,2024-11-24T16:10:48Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5380771237,56,Back,5380771245,213,4.47,5380771243,212,16.7,5380771241,141,33.1,5380771239,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395413,477,1,2,50,48,f1h34qp5zbfl489q8vnkhiq9s,0,38.7,33.1,2024-11-24T16:07:44.555Z,2024-11-24T16:12:48Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5380771281,141,60.5,5380771285,213,0.74,5380771283,212,27.8,5380771275,56,Center,5380771279,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395491,556,1,2,50,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,17.1,2024-11-24T16:07:46.467Z,2024-11-24T16:07:51Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5380771737,212,18.3,5380771731,56,Right,5380771739,213,5.87,5380771735,141,6.2,5380771733,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395501,557,1,2,50,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,53.2,6.2,2024-11-24T16:07:50.910Z,2024-11-24T16:07:51Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5380771771,155,,5380771777,141,28.0,5380771779,212,39.5,5380771775,140,88.1,5380771773,56,Center,5380771783,1,,5380771781,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395877,479,1,2,51,16,f1h34qp5zbfl489q8vnkhiq9s,0,12.8,55.1,2024-11-24T16:08:12.532Z,2024-11-24T16:08:13Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380773917,199,,5380773927,213,0.10,5380773921,140,35.6,5380773919,56,Back,5380773923,141,58.5,5380773925,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395925,558,1,2,51,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,32.4,2024-11-24T16:08:15.948Z,2024-11-24T16:08:30Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5380774209,56,Center,5380775599,189,,5380774217,213,0.62,5380774213,141,44.9,5380774215,212,14.7,5380774211,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395941,560,1,2,51,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.0,46.6,2024-11-24T16:08:17.548Z,2024-11-24T16:08:18Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5380774329,56,Center,5380774335,212,10.6,5380774333,141,48.2,5380774331,140,86.0,5380774337,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395975,561,1,2,51,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.0,48.2,2024-11-24T16:08:18.123Z,2024-11-24T16:08:36Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,1.0,,5380774551,213,1.35,5380774547,141,64.9,5380776107,154,,5380774549,212,11.6,5380774543,56,Center,5380776103,210,15,5380774545,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395983,562,15,2,51,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.0,69.3,2024-11-24T16:08:19.187Z,2024-11-24T16:08:37Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380776117,55,561,5380774605,56,Center,5380774601,22,,5380775811,72,,5380776121,102,53.6,5380776113,29,,5380776125,146,98.2,5380774603,64,,5380776127,147,5380776111,77,,5380776123,103,22.2,5380776115,154,5380776161,233,480,54.3,,,,,,,,,,,,,,,,
2751395979,480,10,2,51,23,f1h34qp5zbfl489q8vnkhiq9s,1,0.9,48.8,2024-11-24T16:08:19.287Z,2024-11-24T16:08:38Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380774575,182,,5380774571,178,,5380774577,56,Back,5380774565,173,,5380776177,233,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751396019,481,6,2,51,24,f1h34qp5zbfl489q8vnkhiq9s,0,4.3,42.0,2024-11-24T16:08:20.388Z,2024-11-24T17:02:29Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380774833,73,,5380774919,233,563,5380774831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751395991,563,6,2,51,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,95.7,58.0,2024-11-24T16:08:20.388Z,2024-11-24T17:02:29Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380774885,233,481,5380774673,73,,5380774671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751396451,564,1,2,51,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,99.5,99.5,2024-11-24T16:08:46.780Z,2024-11-24T16:08:50Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5380777283,56,Center,5380777275,6,,5380777295,212,41.5,5380777273,2,,5380777299,213,4.58,5380777279,223,,5380777301,1,,5380777291,141,39.1,5380777287,140,5380777277,155,,,,,,,,,,94.1,,,,,,,,,,,,,,,,
2751396465,482,12,2,51,54,f1h34qp5zbfl489q8vnkhiq9s,1,9.3,64.1,2024-11-24T16:08:50.284Z,2024-11-24T16:08:52Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5380777399,15,,5380777379,141,62.3,5380777375,56,Back,5380777383,213,6.20,5380777381,212,15.4,5380777377,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751396477,565,13,2,51,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.2,42.7,2024-11-24T16:08:51.884Z,2024-11-24T16:09:02Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380778277,81,,5380777473,18,,5380778279,102,43.4,5380778291,231,47.7,5380778281,103,81.9,5380778285,458,,5380777475,56,Center,5380778287,230,98.1,5380778275,25,5380777713,20,,5380778283,215,,,,,,,,,,,,,,,,,,,,,,,
2751396879,483,5,2,51,55,f1h34qp5zbfl489q8vnkhiq9s,1,-1.7000000000000002,58.0,2024-11-24T16:08:52.059Z,2024-11-24T17:38:27Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5380779733,233,566,5380779635,56,Back,5380779637,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751396517,566,5,2,51,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.7,42.0,2024-11-24T16:08:52.059Z,2024-11-24T17:38:28Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380777697,346,,5380779771,233,483,5380777693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751396913,484,1,2,52,18,f1h34qp5zbfl489q8vnkhiq9s,1,4.4,51.2,2024-11-24T16:09:14.915Z,2024-11-24T16:09:16Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380779867,56,Back,5380779865,124,,5380779883,213,1.38,5380779871,140,5.7,5380779891,237,,5380779879,212,7.3,5380779875,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751396945,485,1,2,52,19,f1h34qp5zbfl489q8vnkhiq9s,1,5.7,61.7,2024-11-24T16:09:15.868Z,2024-11-24T16:09:18Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380780035,141,90.3,5380780039,213,0.86,5380780031,140,21.5,5380780027,56,Back,5380780037,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751396975,486,1,2,52,22,f1h34qp5zbfl489q8vnkhiq9s,1,20.6,90.5,2024-11-24T16:09:18.483Z,2024-11-24T16:09:20Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5380780207,140,36.8,5380780213,213,6.22,5380780211,212,17.0,5380780209,141,89.0,5380780205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751396989,487,1,2,52,24,f1h34qp5zbfl489q8vnkhiq9s,0,36.8,89.0,2024-11-24T16:09:20.123Z,2024-11-24T16:09:21Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5380780279,213,3.49,5380780271,56,Back,5380780273,140,22.9,5380780275,141,81.3,5380780315,156,,5380780277,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751397053,568,1,2,52,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.0,10.6,2024-11-24T16:09:21.997Z,2024-11-24T16:09:23Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5380780649,212,12.9,5380780643,56,Center,5380780645,140,82.1,5380780651,213,0.96,5380780647,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751397075,569,1,2,52,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,81.6,27.3,2024-11-24T16:09:23.549Z,2024-11-24T16:09:24Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5380780747,140,76.8,5380780759,212,6.7,5380780755,141,33.7,5380780745,56,Center,5380780763,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751397083,570,61,2,52,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.8,35.2,2024-11-24T16:09:24.501Z,2024-11-24T17:43:06Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5380780775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751397127,488,1,2,52,29,f1h34qp5zbfl489q8vnkhiq9s,1,19.5,42.7,2024-11-24T16:09:25.523Z,2024-11-24T17:01:32Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380915087,141,45.2,5380915093,213,2.78,5380915091,212,4.8,5380915085,140,15.2,5380780917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751397195,489,1,2,52,32,f1h34qp5zbfl489q8vnkhiq9s,0,18.1,49.7,2024-11-24T16:09:28.509Z,2024-11-24T16:09:30Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5380781277,56,Back,5380781287,1,,5380781275,157,,5380781279,140,48.4,5380781281,141,50.1,5380781285,213,0.01,5380781283,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751397229,571,1,2,52,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.4,42.2,2024-11-24T16:09:31.125Z,2024-11-24T16:09:31Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5380781483,141,48.4,5380781481,140,40.4,5380781487,212,14.3,5380781477,56,Back,5380781491,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
