id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2705207493,391,1,1,41,51,ajtb177oqwawkdwbqhldmq6mx,1,4.1,47.9,2024-08-02T17:42:11.505Z,2024-08-02T17:42:19Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5127909499,213,1.51,5127909497,212,12.9,5127909493,140,4.8,5127909491,56,Back,5127909495,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207501,392,1,1,41,59,ajtb177oqwawkdwbqhldmq6mx,1,19.4,66.4,2024-08-02T17:42:19.425Z,2024-08-02T17:42:21Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127909557,141,92.4,5127909559,212,21.9,5127909561,213,0.94,5127909555,140,31.7,5127909553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207515,393,1,1,42,0,ajtb177oqwawkdwbqhldmq6mx,1,32.6,92.9,2024-08-02T17:42:20.913Z,2024-08-02T17:42:22Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5127909617,213,4.01,5127909615,212,14.4,5127909613,141,76.7,5127909609,56,Back,5127909611,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207527,394,1,1,42,2,ajtb177oqwawkdwbqhldmq6mx,1,23.7,76.3,2024-08-02T17:42:22.362Z,2024-08-02T17:42:24Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127909693,212,16.0,5127909687,56,Back,5127909691,141,96.9,5127909695,213,1.07,5127909689,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207571,395,1,1,42,3,ajtb177oqwawkdwbqhldmq6mx,1,30.4,95.3,2024-08-02T17:42:24.041Z,2024-08-02T17:42:30Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5127909933,140,20.6,5127909939,213,3.95,5127909931,56,Back,5127909935,141,79.6,5127909937,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207589,396,1,1,42,10,ajtb177oqwawkdwbqhldmq6mx,1,32.3,66.3,2024-08-02T17:42:30.665Z,2024-08-02T17:42:33Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127910033,56,Center,5127910039,212,24.6,5127910035,140,54.6,5127910041,213,5.97,5127910037,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207613,397,1,1,42,13,ajtb177oqwawkdwbqhldmq6mx,1,54.6,54.9,2024-08-02T17:42:33.650Z,2024-08-02T17:42:37Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5127910155,140,70.1,5127910161,213,5.25,5127910153,56,Right,5127910151,155,,5127910157,141,14.9,5127910159,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207605,333,43,1,42,15,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-02T17:42:35.137Z,2024-08-02T17:50:22Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,5127917017,399,as7qhgi67gngq0nb3zmwg8jro,5127923797,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207617,398,61,1,42,16,ajtb177oqwawkdwbqhldmq6mx,0,70.6,14.4,2024-08-02T17:42:36.874Z,2024-08-02T17:42:37Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127910179,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207663,334,5,1,42,17,7gkglopz9cjsysn2u6sbhuvc5,1,33.2,102.0,2024-08-02T17:42:37.892Z,2024-08-02T17:42:45Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,5127910447,56,Back,5127910517,233,399,5127910449,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207629,399,5,1,42,17,ajtb177oqwawkdwbqhldmq6mx,0,66.8,-2.0,2024-08-02T17:42:37.892Z,2024-08-02T19:34:04Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127910245,347,,5127910527,233,334,5127910243,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207701,335,1,1,42,24,7gkglopz9cjsysn2u6sbhuvc5,1,21.7,100.0,2024-08-02T17:42:44.962Z,2024-08-02T17:42:52Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5127910765,107,,5127910775,213,4.26,5127910767,56,Back,5127910773,212,18.1,5127910769,140,14.1,5127910771,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207707,336,1,1,42,32,7gkglopz9cjsysn2u6sbhuvc5,1,21.4,56.3,2024-08-02T17:42:52.562Z,2024-08-02T17:42:54Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,5127910797,56,Back,5127910805,213,4.16,5127910803,212,17.4,5127910801,141,34.6,5127910799,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207719,337,1,1,42,33,7gkglopz9cjsysn2u6sbhuvc5,1,12.7,34.6,2024-08-02T17:42:53.929Z,2024-08-02T17:42:57Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5127910891,140,4.5,5127910893,141,49.3,5127910889,56,Back,5127910897,213,2.28,5127910895,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207743,338,1,1,42,36,7gkglopz9cjsysn2u6sbhuvc5,0,4.4,50.9,2024-08-02T17:42:56.923Z,2024-08-02T17:43:00Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5127911019,141,69.9,5127911013,157,,5127911025,1,,5127911015,56,Back,5127911021,212,45.2,5127911017,140,45.7,5127911023,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207749,400,1,1,42,40,ajtb177oqwawkdwbqhldmq6mx,0,68.0,28.9,2024-08-02T17:43:00.953Z,2024-08-02T17:43:01Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5127911065,140,61.2,5127911063,56,Center,5127911061,3,,5127911067,141,32.7,5127911069,212,7.6,5127911071,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207759,339,4,1,42,43,7gkglopz9cjsysn2u6sbhuvc5,1,41.2,63.9,2024-08-02T17:43:03.946Z,2024-08-02T17:43:05Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5127911165,286,,5127911159,56,Back,5127911157,13,,5127911161,152,,5127911179,233,401,5127911163,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207763,401,4,1,42,43,ajtb177oqwawkdwbqhldmq6mx,0,58.8,36.1,2024-08-02T17:43:03.947Z,2024-08-02T17:43:06Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5127911149,152,,5127911147,56,Center,5127911153,285,,5127911151,265,,5127911207,233,339,5127911145,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207871,340,1,1,42,54,7gkglopz9cjsysn2u6sbhuvc5,1,42.1,71.5,2024-08-02T17:43:14.130Z,2024-08-02T17:43:22Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5127911753,56,Back,5127911751,152,,5127911755,140,47.0,5127911761,213,5.14,5127911759,212,12.5,5127911749,5,,5127911757,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207903,341,1,1,43,2,7gkglopz9cjsysn2u6sbhuvc5,1,60.0,37.7,2024-08-02T17:43:22.618Z,2024-08-02T17:43:26Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5127911951,141,29.7,5127911949,140,46.8,5127911953,212,14.9,5127911947,56,Back,5127911955,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207921,342,1,1,43,6,7gkglopz9cjsysn2u6sbhuvc5,1,45.6,28.8,2024-08-02T17:43:26.163Z,2024-08-02T17:43:29Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5127912057,56,Back,5127912061,141,40.7,5127912063,212,24.0,5127912059,140,24.1,5127912065,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207947,343,1,1,43,8,7gkglopz9cjsysn2u6sbhuvc5,1,24.0,41.0,2024-08-02T17:43:28.882Z,2024-08-02T17:45:34Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5127912227,140,31.6,5127912231,212,14.4,5127912233,213,0.99,5127912229,141,58.7,5127912225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207957,344,1,1,43,12,7gkglopz9cjsysn2u6sbhuvc5,0,39.5,74.2,2024-08-02T17:43:32.874Z,2024-08-02T17:43:34Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,5127912295,212,21.5,5127912297,213,0.25,5127912289,56,Left,5127912293,141,82.0,5127912291,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207959,402,8,1,43,15,ajtb177oqwawkdwbqhldmq6mx,1,31.0,26.5,2024-08-02T17:43:35.296Z,2024-08-02T17:43:35Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127912307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207977,404,1,1,43,16,ajtb177oqwawkdwbqhldmq6mx,1,34.6,30.9,2024-08-02T17:43:36.592Z,2024-08-02T17:43:37Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127912375,212,4.8,5127912371,140,33.4,5127912369,56,Back,5127912373,141,37.7,5127912377,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207997,405,1,1,43,17,ajtb177oqwawkdwbqhldmq6mx,1,33.4,37.7,2024-08-02T17:43:37.528Z,2024-08-02T17:43:40Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5127912491,213,6.23,5127912487,141,36.0,5127912489,212,21.1,5127912485,140,53.5,5127912483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705207999,406,3,1,43,19,ajtb177oqwawkdwbqhldmq6mx,0,55.0,33.2,2024-08-02T17:43:40.121Z,2024-08-02T17:43:49Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127912761,233,345,5127912495,56,Center,5127912497,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208003,345,7,1,43,19,7gkglopz9cjsysn2u6sbhuvc5,1,45.0,66.8,2024-08-02T17:43:40.122Z,2024-08-02T17:45:35Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,5127912573,233,406,5127912521,56,Back,5127912525,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208061,347,1,1,43,27,7gkglopz9cjsysn2u6sbhuvc5,1,79.4,89.7,2024-08-02T17:43:47.866Z,2024-08-02T17:43:52Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5127912859,56,Center,5127912865,212,12.3,5127912867,213,3.98,5127912863,141,76.3,5127912861,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208085,348,1,1,43,31,7gkglopz9cjsysn2u6sbhuvc5,1,73.2,77.6,2024-08-02T17:43:51.878Z,2024-08-02T17:43:55Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5127912995,141,89.4,5127912997,212,20.3,5127912999,213,0.41,5127912993,140,91.0,5127912991,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208105,349,1,1,43,35,7gkglopz9cjsysn2u6sbhuvc5,1,91.3,88.4,2024-08-02T17:43:55.474Z,2024-08-02T17:43:58Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5127913119,141,87.1,5127913115,56,Left,5127913121,212,7.2,5127913117,140,84.5,5127913123,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208125,350,3,1,43,38,7gkglopz9cjsysn2u6sbhuvc5,1,88.8,81.7,2024-08-02T17:43:58.755Z,2024-08-02T17:45:00Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5127913213,56,Left,5127913215,286,,5127913229,233,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208115,407,45,1,43,38,ajtb177oqwawkdwbqhldmq6mx,0,11.2,18.3,2024-08-02T17:43:58.755Z,2024-08-02T17:44:02Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5127913235,233,350,5127913173,285,,5127913171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208135,351,1,1,43,41,7gkglopz9cjsysn2u6sbhuvc5,1,93.9,85.3,2024-08-02T17:44:01.474Z,2024-08-02T17:44:59Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5127913271,141,72.0,5127913273,212,9.7,5127913269,140,90.6,5127913267,56,Center,5127913275,213,4.35,5127914405,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208137,352,1,1,43,43,7gkglopz9cjsysn2u6sbhuvc5,0,90.6,72.0,2024-08-02T17:44:03.306Z,2024-08-02T17:45:02Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5127913279,56,Center,5127913285,212,9.1,5127913287,213,5.18,5127913283,141,60.0,5127913281,140,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208155,408,12,1,43,45,ajtb177oqwawkdwbqhldmq6mx,1,4.7,41.2,2024-08-02T17:44:05.831Z,2024-08-02T17:44:07Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5127913373,140,4.6,5127913379,213,4.70,5127913371,56,Back,5127913375,141,29.7,5127913377,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208149,353,43,1,43,46,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-02T17:44:06.130Z,2024-08-02T17:45:09Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5127915421,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208191,409,12,1,43,46,ajtb177oqwawkdwbqhldmq6mx,1,4.6,29.7,2024-08-02T17:44:06.986Z,2024-08-02T17:44:13Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127913585,56,Back,5127913623,167,,5127913591,212,59.7,5127913593,213,0.96,5127913587,140,37.4,5127913589,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208197,410,43,1,43,52,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-02T17:44:12.857Z,2024-08-02T17:46:10Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127913617,347,0,5127917467,144,5,5127913615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208337,354,43,1,43,53,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-02T17:44:13.482Z,2024-08-02T17:45:51Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5127914393,347,0,5127914415,233,410,5127914391,56,Right,5127916881,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208529,355,27,1,44,17,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-02T17:44:37.904Z,2024-08-02T19:34:19Z,,,,5128193829,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208355,411,27,1,44,17,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-02T17:44:37.904Z,2024-08-02T19:34:18Z,,,,5128193825,233,355,5127914521,53,as7qhgi67gngq0nb3zmwg8jro,5127914519,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208535,356,28,1,44,51,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-02T17:45:11.963Z,2024-08-02T19:34:19Z,,,,5128193847,233,412,5127915509,55,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208641,412,28,1,44,51,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-02T17:45:11.963Z,2024-08-02T19:34:19Z,,,,5127916055,55,411,5128193835,233,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209325,366,70,1,44,59,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-02T17:45:19.128Z,2024-08-02T17:47:34Z,,,,5127920057,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209317,436,70,1,44,59,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-02T17:45:19.128Z,2024-08-02T17:47:33Z,,,,5127920033,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208791,414,1,1,45,30,ajtb177oqwawkdwbqhldmq6mx,1,31.2,80.0,2024-08-02T17:45:50.302Z,2024-08-02T17:45:52Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5127916889,212,11.9,5127916887,141,74.8,5127916891,213,3.44,5127916883,56,Back,5127916885,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208797,415,1,1,45,32,ajtb177oqwawkdwbqhldmq6mx,1,19.8,73.6,2024-08-02T17:45:52.678Z,2024-08-02T17:45:54Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127916931,141,39.1,5127916929,140,21.2,5127916933,212,23.5,5127916927,56,Back,5127916935,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208819,416,1,1,45,34,ajtb177oqwawkdwbqhldmq6mx,1,21.2,39.1,2024-08-02T17:45:54.766Z,2024-08-02T17:45:59Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127917077,213,1.44,5127917071,140,23.9,5127917073,141,69.9,5127917069,56,Back,5127917075,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208835,417,1,1,45,38,ajtb177oqwawkdwbqhldmq6mx,1,29.2,71.2,2024-08-02T17:45:58.782Z,2024-08-02T17:46:02Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127917181,141,75.6,5127917177,56,Back,5127917183,212,10.6,5127917185,213,0.29,5127917179,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208851,418,1,1,45,41,ajtb177oqwawkdwbqhldmq6mx,1,40.2,75.4,2024-08-02T17:46:01.951Z,2024-08-02T17:46:04Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5127917265,141,75.4,5127917263,140,24.8,5127917261,56,Back,5127917267,212,16.2,5127917269,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208889,419,1,1,45,43,ajtb177oqwawkdwbqhldmq6mx,1,24.6,71.7,2024-08-02T17:46:04.038Z,2024-08-02T17:46:12Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,5127917483,56,Back,5127917485,140,25.6,5127917489,212,19.3,5127917487,141,43.3,5127917491,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208919,420,1,1,45,51,ajtb177oqwawkdwbqhldmq6mx,1,25.1,35.7,2024-08-02T17:46:11.981Z,2024-08-02T17:46:20Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127917699,213,5.68,5127917693,140,51.6,5127917691,56,Right,5127917695,141,7.7,5127917701,1,,5127917697,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208929,421,1,1,45,59,ajtb177oqwawkdwbqhldmq6mx,1,70.0,7.7,2024-08-02T17:46:20.046Z,2024-08-02T17:46:22Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5127917731,56,Center,5127917739,213,2.60,5127917733,140,52.7,5127917737,212,21.1,5127917735,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208941,422,1,1,46,1,ajtb177oqwawkdwbqhldmq6mx,1,52.7,23.6,2024-08-02T17:46:21.887Z,2024-08-02T17:46:26Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127917785,141,89.3,5127917781,56,Left,5127917783,140,70.5,5127917787,212,48.4,5127917779,196,,5127917791,1,,5127917777,155,,5127917789,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208943,423,1,1,46,6,ajtb177oqwawkdwbqhldmq6mx,0,75.6,90.8,2024-08-02T17:46:26.446Z,2024-08-02T17:46:27Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5127917807,212,26.7,5127917805,141,56.3,5127917797,2,,5127917801,56,Center,5127917799,155,,5127917809,213,5.21,5127917803,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208953,358,12,1,46,7,7gkglopz9cjsysn2u6sbhuvc5,1,14.0,33.7,2024-08-02T17:46:28.011Z,2024-08-02T17:46:31Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5127917921,141,33.0,5127917917,56,Back,5127917923,212,21.0,5127917919,140,34.0,5127917925,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208961,359,1,1,46,11,7gkglopz9cjsysn2u6sbhuvc5,0,34.0,33.0,2024-08-02T17:46:31.587Z,2024-08-02T17:48:45Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5127917955,141,47.2,5127917957,212,14.8,5127917959,213,0.71,5127917953,140,44.7,5127917951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705208963,424,61,1,46,13,ajtb177oqwawkdwbqhldmq6mx,1,53.5,49.7,2024-08-02T17:46:33.393Z,2024-08-02T17:46:33Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5127917965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209001,425,1,1,46,15,ajtb177oqwawkdwbqhldmq6mx,1,60.9,54.6,2024-08-02T17:46:35.293Z,2024-08-02T17:46:45Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5127918275,212,47.7,5127918283,1,,5127918267,155,,5127918269,56,Left,5127918273,141,97.7,5127918271,140,96.7,5127918279,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209007,426,81,1,46,21,ajtb177oqwawkdwbqhldmq6mx,0,96.5,96.8,2024-08-02T17:46:41.181Z,2024-08-02T17:46:45Z,,,,5127918301,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209017,360,45,1,46,26,7gkglopz9cjsysn2u6sbhuvc5,0,6.3,20.1,2024-08-02T17:46:46.371Z,2024-08-02T17:49:25Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5127918359,56,Back,5127918361,285,,5127918473,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209035,427,3,1,46,26,ajtb177oqwawkdwbqhldmq6mx,1,93.7,79.9,2024-08-02T17:46:46.371Z,2024-08-02T17:46:49Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5127918445,286,,5127918469,233,360,5127918443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209065,428,1,1,46,27,ajtb177oqwawkdwbqhldmq6mx,0,97.9,75.2,2024-08-02T17:46:47.381Z,2024-08-02T18:08:46Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5127918611,141,70.7,5127918609,140,97.7,5127918613,212,3.1,5127918607,56,Center,5127918615,213,4.64,5127931495,236,,5127931497,233,369,5127931501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705210705,369,74,1,46,27,7gkglopz9cjsysn2u6sbhuvc5,1,5.1,33.0,2024-08-02T17:46:47.382Z,2024-08-02T18:21:49Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5127931503,233,428,5127927933,285,,5127927931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705209067,429,15,1,46,30,ajtb177oqwawkdwbqhldmq6mx,1,87.5,57.7,2024-08-02T17:46:50.397Z,2024-08-02T20:19:05Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5127928327,103,19,5127928331,146,90.3,5127928325,102,51.6,5127928179,72,,5127918631,17,,5127928323,78,,5127946041,458,,5127928335,230,99.0,5127928333,147,5127928183,82,5127928977,233,371,5127918629,22,5127918633,56,5127928337,231,50.5,56.3,Center,,,,,,,,,,,,,,,,,
2705210877,371,10,1,46,30,7gkglopz9cjsysn2u6sbhuvc5,1,9.7,43.7,2024-08-02T17:46:50.497Z,2024-08-02T19:58:34Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5127928973,56,Back,5127928971,94,,5127929009,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
