id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2722785921,420,10,2,45,51,b2vft81kyjurzbmekvgrqwr64,1,8.3,50.5,2024-09-20T17:35:30.895Z,2024-09-20T18:43:24Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224553841,94,,5224553843,56,Back,5224597973,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722785935,421,6,2,45,54,b2vft81kyjurzbmekvgrqwr64,0,9.0,50.8,2024-09-20T17:35:34.324Z,2024-09-20T18:36:15Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224598339,233,447,5224553959,56,Back,5224553961,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722785761,447,6,2,45,54,b8oqgvx1ijeyn6y1cn6929ix4,1,91.0,49.2,2024-09-20T17:35:34.324Z,2024-09-20T18:36:15Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5224553077,56,Center,5224553079,73,,5224598285,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786179,448,1,2,46,22,b8oqgvx1ijeyn6y1cn6929ix4,1,99.5,99.5,2024-09-20T17:36:01.803Z,2024-09-20T17:36:04Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5224555267,140,87.2,5224555271,212,13.4,5224555263,6,,5224555269,141,94.5,5224555265,56,Left,5224555273,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786181,449,1,2,46,23,b8oqgvx1ijeyn6y1cn6929ix4,1,87.2,94.5,2024-09-20T17:36:02.995Z,2024-09-20T17:36:05Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224555293,212,18.1,5224555287,56,Center,5224555289,140,76.3,5224555291,141,73.9,5224555295,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786251,450,1,2,46,25,b8oqgvx1ijeyn6y1cn6929ix4,0,76.3,73.9,2024-09-20T17:36:05.300Z,2024-09-20T17:36:08Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224555607,56,Center,5224555615,213,5.48,5224555609,140,91.9,5224555613,212,23.7,5224555603,155,,5224555611,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786283,422,44,2,46,28,b2vft81kyjurzbmekvgrqwr64,1,10.6,47.4,2024-09-20T17:36:07.650Z,2024-09-20T18:31:21Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5224555753,285,,5224555751,56,Back,5224555759,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786255,451,44,2,46,28,b8oqgvx1ijeyn6y1cn6929ix4,0,89.4,52.6,2024-09-20T17:36:07.651Z,2024-09-20T18:31:22Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5224555641,286,,5224555791,233,422,5224555639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786299,423,12,2,46,28,b2vft81kyjurzbmekvgrqwr64,1,14.7,41.3,2024-09-20T17:36:07.775Z,2024-09-20T18:51:03Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5224555805,56,Back,5224555809,141,53.0,5224555839,15,,5224555807,140,14.3,5224555811,212,8.0,5224555813,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786313,452,1,2,46,30,b8oqgvx1ijeyn6y1cn6929ix4,1,92.2,19.4,2024-09-20T17:36:10.443Z,2024-09-20T17:36:12Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5224555883,140,75.5,5224555887,212,17.8,5224555881,56,Right,5224555889,213,3.32,5224555885,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786323,453,1,2,46,32,b8oqgvx1ijeyn6y1cn6929ix4,0,75.5,14.7,2024-09-20T17:36:12.348Z,2024-09-20T17:36:13Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5224555947,155,,5224555973,141,44.0,5224555955,140,90.0,5224555977,213,0.92,5224555953,56,Center,5224555975,212,25.1,5224555941,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786363,424,12,2,46,35,b2vft81kyjurzbmekvgrqwr64,1,13.6,44.5,2024-09-20T17:36:15.352Z,2024-09-20T17:36:18Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5224556127,140,14.0,5224556145,15,,5224556129,141,31.2,5224556125,56,Back,5224556131,212,9.1,5224556133,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786375,454,15,2,46,36,b8oqgvx1ijeyn6y1cn6929ix4,1,84.7,65.6,2024-09-20T17:36:16.131Z,2024-09-20T19:22:13Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224611737,102,50.9,5224611749,146,92.7,5224611753,230,98.6,5224556167,56,Center,5224610769,82,,5224610765,72,,5224611751,147,57.9,5224610763,25,,5224611739,103,5224611735,78,5224611747,458,,5224611755,231,51.3,5224611855,233,425,5224556165,64,,5224611743,328,,,,,,19,,,,,,,
2722786393,425,10,2,46,36,b2vft81kyjurzbmekvgrqwr64,1,8.1,39.9,2024-09-20T17:36:16.231Z,2024-09-20T17:50:56Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224556269,56,Back,5224611863,233,454,5224556267,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786481,426,12,2,46,37,b2vft81kyjurzbmekvgrqwr64,1,12.3,37.4,2024-09-20T17:36:16.927Z,2024-09-20T17:51:56Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5224556733,141,39.2,5224556731,140,15.5,5224556729,56,Back,5224556737,213,0.35,5224556735,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786399,455,61,2,46,39,b8oqgvx1ijeyn6y1cn6929ix4,1,79.3,57.3,2024-09-20T17:36:18.964Z,2024-09-20T17:36:19Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,1.0,5224556297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786419,456,15,2,46,40,b8oqgvx1ijeyn6y1cn6929ix4,1,80.5,48.9,2024-09-20T17:36:20.323Z,2024-09-20T19:27:56Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5224557389,103,7.6,5224556761,25,,5224557395,146,98.2,5224557397,147,49.8,5224556411,56,Center,5224557381,29,,5224557387,102,50.9,5224557391,215,,5224557379,78,5225204471,114,5224556763,72,,5224612713,233,427,5224557393,328,,5224556409,18,,5224557383,55,455,,,,,,,,,,,,
2722786487,427,10,2,46,40,b2vft81kyjurzbmekvgrqwr64,1,3.5,47.3,2024-09-20T17:36:20.423Z,2024-09-20T17:51:16Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224556741,173,,5224558131,183,,5224612745,233,456,5224556743,178,,5224556747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786589,429,1,2,46,50,b2vft81kyjurzbmekvgrqwr64,1,5.9,47.2,2024-09-20T17:36:29.888Z,2024-09-20T17:36:33Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224557233,141,29.8,5224557237,213,4.91,5224557227,123,,5224557231,140,8.2,5224557229,56,Back,5224557235,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786619,430,1,2,46,53,b2vft81kyjurzbmekvgrqwr64,1,8.2,29.8,2024-09-20T17:36:33.205Z,2024-09-20T17:36:34Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5224557367,212,10.9,5224557363,140,10.4,5224557365,141,14.1,5224557369,213,4.93,5224557361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786645,431,1,2,46,55,b2vft81kyjurzbmekvgrqwr64,1,10.5,14.1,2024-09-20T17:36:34.718Z,2024-09-20T17:36:37Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224557567,140,31.8,5224557571,212,23.1,5224557569,141,22.4,5224557565,56,Back,5224557573,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786653,432,1,2,46,57,b2vft81kyjurzbmekvgrqwr64,0,31.8,22.4,2024-09-20T17:36:37.638Z,2024-09-20T17:36:39Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224557615,156,,5224557609,213,4.67,5224557605,141,0.0,5224557607,212,15.8,5224557601,56,Back,5224557603,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786663,433,5,2,46,58,b2vft81kyjurzbmekvgrqwr64,0,33.2,-1.1,2024-09-20T17:36:38.235Z,2024-09-20T18:31:55Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224557653,347,,5224557651,56,Back,5224558055,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786723,457,5,2,46,58,b8oqgvx1ijeyn6y1cn6929ix4,1,66.8,101.1,2024-09-20T17:36:38.235Z,2024-09-20T18:31:55Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5224558023,233,433,5224557995,56,Left,5224557997,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786737,458,1,2,47,8,b8oqgvx1ijeyn6y1cn6929ix4,1,65.8,100.0,2024-09-20T17:36:47.794Z,2024-09-20T17:36:49Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224558081,141,90.0,5224558083,212,8.1,5224558079,140,67.2,5224558075,107,,5224558085,213,4.90,5224558077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786743,459,1,2,47,8,b8oqgvx1ijeyn6y1cn6929ix4,1,67.2,90.0,2024-09-20T17:36:48.482Z,2024-09-20T17:36:49Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224558121,141,95.9,5224558125,213,1.80,5224558119,140,66.3,5224558123,212,4.1,5224558117,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786765,460,1,2,47,9,b8oqgvx1ijeyn6y1cn6929ix4,1,66.3,95.9,2024-09-20T17:36:49.538Z,2024-09-20T17:36:52Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224558241,212,7.9,5224558243,213,5.50,5224558237,140,71.6,5224558239,141,87.7,5224558235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786759,434,83,2,47,12,b2vft81kyjurzbmekvgrqwr64,0,30.0,8.5,2024-09-20T17:36:51.766Z,2024-09-20T17:36:55Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224558539,399,8h3cyhuw5049gcxrsld3rw1ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786781,461,1,2,47,12,b8oqgvx1ijeyn6y1cn6929ix4,0,76.0,91.2,2024-09-20T17:36:52.131Z,2024-09-20T17:36:52Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224558317,212,9.7,5224558315,141,77.0,5224558319,213,4.79,5224558313,140,76.7,5224558311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786819,462,83,2,47,14,b8oqgvx1ijeyn6y1cn6929ix4,0,76.4,80.0,2024-09-20T17:36:54.338Z,2024-09-20T17:36:56Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224558645,399,b0yv1pcxifawqx6r1cfqq3otm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786841,435,1,2,47,15,b2vft81kyjurzbmekvgrqwr64,1,25.1,15.2,2024-09-20T17:36:55.399Z,2024-09-20T17:36:57Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224558629,213,2.00,5224558625,141,30.7,5224558617,56,Back,5224558627,212,11.6,5224558621,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786881,436,1,2,47,17,b2vft81kyjurzbmekvgrqwr64,0,11.8,31.0,2024-09-20T17:36:57.070Z,2024-09-20T17:36:58Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5224558807,213,6.12,5224558799,140,60.9,5224558795,56,Right,5224558803,141,18.6,5224558805,212,52.2,5224558809,1,,5224558793,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786957,463,1,2,47,21,b8oqgvx1ijeyn6y1cn6929ix4,0,44.2,81.2,2024-09-20T17:37:01.026Z,2024-09-20T17:37:10Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224559163,56,Center,5224559171,213,6.14,5224559167,141,76.1,5224559161,3,,5224559169,212,23.6,5224559165,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786947,437,61,2,47,22,b2vft81kyjurzbmekvgrqwr64,1,38.5,19.4,2024-09-20T17:37:02.400Z,2024-09-20T18:51:24Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224559131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786969,464,61,2,47,23,b8oqgvx1ijeyn6y1cn6929ix4,1,66.4,76.1,2024-09-20T17:37:03.165Z,2024-09-20T17:37:16Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224559207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722786977,438,1,2,47,24,b2vft81kyjurzbmekvgrqwr64,1,39.9,16.8,2024-09-20T17:37:04.150Z,2024-09-20T17:37:04Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224559259,213,2.15,5224559255,141,21.3,5224559251,56,Back,5224559257,212,3.7,5224559253,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787019,439,1,2,47,25,b2vft81kyjurzbmekvgrqwr64,1,38.0,21.3,2024-09-20T17:37:04.765Z,2024-09-20T17:37:08Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224559479,140,28.0,5224559485,213,1.99,5224559477,56,Back,5224559481,141,55.7,5224559483,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787045,440,1,2,47,28,b2vft81kyjurzbmekvgrqwr64,1,28.0,55.7,2024-09-20T17:37:08.157Z,2024-09-20T17:37:11Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224559673,213,1.06,5224559669,141,75.4,5224559665,56,Back,5224559671,212,15.4,5224559667,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787067,441,1,2,47,32,b2vft81kyjurzbmekvgrqwr64,1,35.2,75.4,2024-09-20T17:37:11.790Z,2024-09-20T17:37:13Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5224559777,56,Back,5224559785,213,3.83,5224559779,140,17.1,5224559783,212,24.6,5224559781,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787097,442,1,2,47,33,b2vft81kyjurzbmekvgrqwr64,1,17.1,52.4,2024-09-20T17:37:13.389Z,2024-09-20T17:37:15Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224559983,56,Back,5224559991,213,4.46,5224559985,140,9.9,5224559989,212,29.9,5224559987,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787135,443,1,2,47,35,b2vft81kyjurzbmekvgrqwr64,1,11.5,14.4,2024-09-20T17:37:15.630Z,2024-09-20T17:37:18Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224560167,212,17.6,5224560163,140,26.9,5224560165,141,4.1,5224560169,213,5.87,5224560161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787161,444,1,2,47,38,b2vft81kyjurzbmekvgrqwr64,1,22.0,7.3,2024-09-20T17:37:18.022Z,2024-09-20T17:37:21Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224560295,213,2.12,5224560291,141,41.8,5224560289,140,8.2,5224560287,56,Back,5224560293,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787195,445,1,2,47,42,b2vft81kyjurzbmekvgrqwr64,1,8.2,37.6,2024-09-20T17:37:22.181Z,2024-09-20T17:37:23Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224560465,213,5.80,5224560463,212,23.3,5224560457,56,Back,5224560459,140,27.9,5224560461,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787251,446,1,2,47,43,b2vft81kyjurzbmekvgrqwr64,1,26.7,20.6,2024-09-20T17:37:23.405Z,2024-09-20T17:37:26Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5224560731,213,6.15,5224560723,56,Back,5224560727,141,16.8,5224560729,212,19.9,5224560725,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787255,447,1,2,47,46,b2vft81kyjurzbmekvgrqwr64,1,45.5,16.8,2024-09-20T17:37:26.269Z,2024-09-20T17:37:27Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5224560755,212,6.7,5224560751,140,41.1,5224560757,213,2.33,5224560771,156,,5224560749,56,Back,5224560753,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787295,448,1,2,47,48,b2vft81kyjurzbmekvgrqwr64,1,41.1,24.0,2024-09-20T17:37:27.765Z,2024-09-20T17:37:30Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224561001,140,59.1,5224561005,212,21.3,5224560999,56,Right,5224561003,141,9.4,5224561007,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787329,449,3,2,47,50,b2vft81kyjurzbmekvgrqwr64,1,46.2,10.4,2024-09-20T17:37:30.574Z,2024-09-20T18:31:05Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5224561221,286,,5224561219,56,Back,5224562667,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787309,465,45,2,47,50,b8oqgvx1ijeyn6y1cn6929ix4,0,53.8,89.6,2024-09-20T17:37:30.574Z,2024-09-20T18:31:06Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224562649,285,,5224561099,56,Left,5224562691,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787333,450,4,2,47,54,b2vft81kyjurzbmekvgrqwr64,1,39.6,10.2,2024-09-20T17:37:33.797Z,2024-09-20T18:30:54Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5224561295,286,,5224561291,152,,5224561287,13,,5224561409,233,466,5224561289,56,Back,5224561293,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787357,466,4,2,47,54,b8oqgvx1ijeyn6y1cn6929ix4,0,60.4,89.8,2024-09-20T17:37:33.798Z,2024-09-20T19:59:58Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224561391,152,,5224561387,13,,5224561457,233,450,5224561395,285,,5224561389,56,Left,5224561393,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787569,451,1,2,48,12,b2vft81kyjurzbmekvgrqwr64,1,46.0,15.0,2024-09-20T17:37:52.181Z,2024-09-20T17:37:53Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224562441,140,68.7,5224562445,212,24.7,5224562449,213,0.27,5224562437,152,,5224562443,141,24.6,5224562439,56,Center,5224562435,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787579,452,1,2,48,14,b2vft81kyjurzbmekvgrqwr64,1,68.7,24.6,2024-09-20T17:37:53.702Z,2024-09-20T17:37:55Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224562521,56,Right,5224562535,213,3.28,5224562525,140,51.5,5224562529,141,20.9,5224562533,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787615,453,1,2,48,15,b2vft81kyjurzbmekvgrqwr64,1,47.0,19.7,2024-09-20T17:37:55.046Z,2024-09-20T17:37:58Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224562747,212,28.5,5224562745,141,5.5,5224562749,213,5.94,5224562743,140,72.5,5224562741,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787619,454,1,2,48,17,b2vft81kyjurzbmekvgrqwr64,1,72.5,5.5,2024-09-20T17:37:57.389Z,2024-09-20T17:37:58Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224562763,212,11.5,5224562757,56,Right,5224562759,140,64.8,5224562761,141,17.6,5224562765,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787621,455,1,2,48,18,b2vft81kyjurzbmekvgrqwr64,1,64.8,17.6,2024-09-20T17:37:58.037Z,2024-09-20T17:37:59Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224562777,141,6.2,5224562779,212,9.4,5224562775,140,69.8,5224562773,56,Right,5224562781,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787653,456,1,2,48,19,b2vft81kyjurzbmekvgrqwr64,1,69.8,6.2,2024-09-20T17:37:58.837Z,2024-09-20T17:38:01Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224562951,56,Back,5224562959,213,2.98,5224562955,141,12.5,5224562953,140,44.5,5224562957,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787693,457,1,2,48,21,b2vft81kyjurzbmekvgrqwr64,1,44.5,12.5,2024-09-20T17:38:01.301Z,2024-09-20T17:38:04Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224563147,140,58.5,5224563149,141,40.9,5224563145,56,Center,5224563153,213,0.92,5224563151,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787721,458,1,2,48,24,b2vft81kyjurzbmekvgrqwr64,1,66.4,49.7,2024-09-20T17:38:04.446Z,2024-09-20T17:38:23Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,1.0,5224563281,213,5.60,5224563273,56,Center,5224564251,210,15,5224563277,141,37.3,5224563275,140,76.2,5224563279,212,13.3,5224564253,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787729,459,15,2,48,25,b2vft81kyjurzbmekvgrqwr64,1,81.9,61.1,2024-09-20T17:38:05.333Z,2024-09-20T19:10:43Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5224564291,103,19,5224564279,78,,5224564283,154,,5224563307,22,,5224563897,72,,5224564293,146,88.0,5224564297,230,96.4,5224564281,29,,5224564295,147,5224564299,231,5224564331,233,467,5224563311,56,Center,5224564289,102,51.2,5224564285,55,458,5224563901,82,,5224563309,18,,,57.8,50.5,,,,,,
2722787743,467,10,2,48,25,b8oqgvx1ijeyn6y1cn6929ix4,1,10.2,46.9,2024-09-20T17:38:05.433Z,2024-09-20T19:13:14Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224563367,94,,5224563369,56,Back,5224564357,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722799455,621,61,2,48,26,b2vft81kyjurzbmekvgrqwr64,1,84.2,66.7,2024-09-20T17:38:06.471Z,2024-09-20T17:56:38Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5224625345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787935,469,1,2,48,45,b8oqgvx1ijeyn6y1cn6929ix4,0,14.0,49.4,2024-09-20T17:38:25.178Z,2024-09-20T17:57:42Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5224564471,1,,5224564463,140,62.6,5224628021,189,,5224627797,199,,5224564467,212,55.9,5224564461,56,Left,5224564465,141,82.9,5224564469,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722787979,461,1,2,48,46,b2vft81kyjurzbmekvgrqwr64,1,22.8,13.4,2024-09-20T17:38:26.093Z,2024-09-20T17:38:30Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224564715,213,2.32,5224564709,140,11.2,5224564707,56,Back,5224564711,141,32.7,5224564713,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722788047,462,1,2,48,50,b2vft81kyjurzbmekvgrqwr64,1,11.1,32.4,2024-09-20T17:38:29.845Z,2024-09-20T17:38:36Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224565071,212,17.7,5224565067,140,13.0,5224565073,213,4.83,5224565065,56,Back,5224565069,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722788065,463,1,2,48,56,b2vft81kyjurzbmekvgrqwr64,1,13.8,6.5,2024-09-20T17:38:36.109Z,2024-09-20T17:38:38Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224565143,212,28.4,5224565141,141,9.7,5224565139,140,40.8,5224565137,56,Back,5224565145,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722788177,464,1,2,48,58,b2vft81kyjurzbmekvgrqwr64,1,40.8,9.7,2024-09-20T17:38:37.845Z,2024-09-20T17:38:47Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224565749,56,Back,5224565757,213,2.39,5224565753,141,37.3,5224565755,212,27.5,5224565751,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
