id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2721535097,402,30,1,45,6,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-16T17:18:06.546Z,2024-09-16T17:18:08Z,,,,,5217605351,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721535101,411,30,1,45,6,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-16T17:18:06.546Z,2024-09-16T17:18:08Z,,,,,5217605381,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721541753,415,18,2,45,0,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-16T17:33:34.324Z,2024-09-16T17:33:35Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5217643547,44,Forward,5217643549,59,16,5217643577,55,416,5217643545,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721541757,416,19,2,45,0,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-16T17:33:34.325Z,2024-09-16T17:34:16Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5217643571,44,Forward,5217645391,292,9,5217643569,59,19,5217643563,42,,5217645393,293,3,5217643573,55,415,5217643567,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721541899,403,32,2,45,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-16T17:33:53.572Z,2024-09-16T17:33:53Z,,,,,5217644375,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721541905,417,32,2,45,0,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-16T17:33:53.572Z,2024-09-16T17:33:55Z,,,,,5217644401,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721541923,404,1,2,45,0,b2vft81kyjurzbmekvgrqwr64,1,49.9,49.7,2024-09-16T17:33:53.573Z,2024-09-16T17:34:15Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5217644541,213,0.37,5217644539,212,2.3,5217644535,140,51.9,5217644533,56,Center,5217644537,141,50.9,5217644543,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721541927,405,4,2,45,4,b2vft81kyjurzbmekvgrqwr64,1,63.3,47.4,2024-09-16T17:33:58.060Z,2024-09-16T17:36:25Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5217644605,13,,5217651471,295,,5217644883,233,418,5217644613,286,,5217644609,152,,5217644607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721541937,418,4,2,45,4,6wwwud48qahpwrfxs20334qk5,0,36.7,52.6,2024-09-16T17:33:58.061Z,2024-09-16T17:36:25Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5217644855,13,,5217644861,152,,5217644859,56,Back,5217644863,285,,5217644891,233,405,5217644857,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542141,406,1,2,45,30,b2vft81kyjurzbmekvgrqwr64,1,63.0,50.9,2024-09-16T17:34:24.506Z,2024-09-16T17:34:25Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5217645819,213,3.69,5217645813,140,43.3,5217645817,212,24.2,5217645815,141,32.4,5217645807,5,,5217645811,56,Back,5217645809,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542147,407,1,2,45,32,b2vft81kyjurzbmekvgrqwr64,1,43.3,32.4,2024-09-16T17:34:25.659Z,2024-09-16T17:34:26Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5217645855,212,23.7,5217645851,140,63.2,5217645849,56,Right,5217645853,141,16.1,5217645857,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542157,408,1,2,45,33,b2vft81kyjurzbmekvgrqwr64,1,63.2,16.1,2024-09-16T17:34:26.617Z,2024-09-16T17:34:28Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5217645919,213,2.91,5217645913,140,37.8,5217645917,212,27.4,5217645915,141,25.5,5217645911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542187,409,1,2,45,34,b2vft81kyjurzbmekvgrqwr64,1,37.8,25.5,2024-09-16T17:34:28.291Z,2024-09-16T17:34:31Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5217646111,1,,5217646109,213,0.08,5217646103,140,71.1,5217646107,212,35.1,5217646099,155,,5217646105,141,29.5,5217646101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542203,410,1,2,45,37,b2vft81kyjurzbmekvgrqwr64,1,71.1,29.5,2024-09-16T17:34:30.978Z,2024-09-16T17:35:45Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5217646193,212,13.3,5217646195,213,3.94,5217646189,140,62.3,5217646191,141,15.5,5217646187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542217,411,1,2,45,39,b2vft81kyjurzbmekvgrqwr64,0,62.3,15.5,2024-09-16T17:34:33.514Z,2024-09-16T17:34:34Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5217646249,56,Right,5217646253,141,16.1,5217646255,212,23.3,5217646251,140,84.5,5217646257,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542247,419,1,2,45,42,6wwwud48qahpwrfxs20334qk5,0,4.4,88.9,2024-09-16T17:34:36.261Z,2024-09-16T17:34:47Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217647023,233,412,5217646417,56,Back,5217646425,213,6.21,5217646421,141,88.6,5217646419,140,6.9,5217647027,286,,5217646423,212,2.6,5217647021,236,,5217646427,1,,5217646415,157,,,,,,,,,,,,,,,,,,,,,,,,,
2721542255,412,74,2,45,42,b2vft81kyjurzbmekvgrqwr64,1,90.3,15.2,2024-09-16T17:34:36.262Z,2024-09-16T18:29:02Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5217647013,285,,5217646457,56,Right,5217647035,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542871,420,1,2,45,45,b2vft81kyjurzbmekvgrqwr64,0,98.2,9.9,2024-09-16T17:34:39.363Z,2024-09-16T17:36:21Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5217651117,213,1.20,5217651109,56,Right,5217651111,140,99.6,5217651115,212,4.0,5217651113,141,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542281,413,5,2,45,46,b2vft81kyjurzbmekvgrqwr64,0,101.2,11.1,2024-09-16T17:34:40.398Z,2024-09-16T18:28:42Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5217646579,56,Right,5217646581,346,,5217646621,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542275,420,5,2,45,46,6wwwud48qahpwrfxs20334qk5,1,-1.2,88.9,2024-09-16T17:34:40.398Z,2024-09-16T17:36:03Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217646599,233,413,5217646565,56,Back,5217646567,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542439,421,1,2,46,1,6wwwud48qahpwrfxs20334qk5,1,3.8,38.8,2024-09-16T17:34:54.767Z,2024-09-16T17:34:59Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217647419,212,6.5,5217647413,56,Back,5217647421,213,1.78,5217647417,141,48.1,5217647425,237,,5217647415,140,2.5,5217647411,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542455,422,1,2,46,5,6wwwud48qahpwrfxs20334qk5,1,7.0,49.9,2024-09-16T17:34:58.878Z,2024-09-16T17:35:02Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217647519,157,,5217647521,56,Back,5217647525,141,46.0,5217647527,212,42.8,5217647531,1,,5217647523,140,47.7,5217647529,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542459,423,1,2,46,8,6wwwud48qahpwrfxs20334qk5,0,47.1,45.8,2024-09-16T17:35:02.031Z,2024-09-16T17:35:02Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217647567,213,0.88,5217647557,3,,5217647561,140,58.0,5217647559,56,Center,5217647563,141,66.3,5217647565,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542479,414,1,2,46,9,b2vft81kyjurzbmekvgrqwr64,1,35.6,28.3,2024-09-16T17:35:03.122Z,2024-09-16T17:35:06Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5217647705,140,64.2,5217647713,1,,5217647711,213,0.56,5217647699,3,,5217647709,212,35.5,5217647703,56,Center,5217647707,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542491,416,3,2,46,14,b2vft81kyjurzbmekvgrqwr64,0,71.6,57.6,2024-09-16T17:35:07.987Z,2024-09-16T17:35:16Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5217647785,56,Center,5217647787,286,,5217647971,233,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542515,424,7,2,46,14,6wwwud48qahpwrfxs20334qk5,0,28.4,42.4,2024-09-16T17:35:07.988Z,2024-09-16T17:35:15Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217647937,285,,5217647963,233,416,5217647935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542533,417,1,2,46,19,b2vft81kyjurzbmekvgrqwr64,1,75.7,72.4,2024-09-16T17:35:13.010Z,2024-09-16T17:35:14Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5217648031,140,85.8,5217648035,212,12.4,5217648029,56,Left,5217648037,213,0.54,5217648033,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542565,418,1,2,46,20,b2vft81kyjurzbmekvgrqwr64,1,87.5,82.3,2024-09-16T17:35:14.466Z,2024-09-16T17:35:26Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,1.0,,5217648245,140,88.0,5217648725,154,,5217648241,155,,5217648251,213,4.73,5217648239,2,,5217648249,212,24.4,5217648243,56,Center,5217648723,210,15,5217648247,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542581,419,15,2,46,24,b2vft81kyjurzbmekvgrqwr64,1,90.4,43.7,2024-09-16T17:35:17.690Z,2024-09-16T17:35:27Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5217648749,102,50.7,5217648743,154,,5217648351,56,Center,5217648741,29,,5217648739,78,,5217648745,55,418,5217648793,233,425,5217648757,146,98.5,5217648489,72,,5217648753,108,5217648759,147,5217648349,17,5217648751,103,8.9,5217648755,328,,5217648347,22,,,,,,47.7,,,,,,,
2721542577,425,10,2,46,24,6wwwud48qahpwrfxs20334qk5,1,2.3,49.9,2024-09-16T17:35:17.790Z,2024-09-16T17:35:23Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217648547,177,,5217648531,233,419,5217648321,182,,5217648319,178,,5217648323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542709,427,1,2,46,40,6wwwud48qahpwrfxs20334qk5,1,4.2,50.9,2024-09-16T17:35:34.199Z,2024-09-16T17:35:36Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217649231,141,25.0,5217649227,56,Back,5217649229,140,6.7,5217649235,213,4.86,5217649233,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542723,428,1,2,46,43,6wwwud48qahpwrfxs20334qk5,1,7.4,16.7,2024-09-16T17:35:36.726Z,2024-09-16T17:35:39Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217649311,56,Back,5217649315,141,4.7,5217649317,212,22.7,5217649319,213,5.92,5217649313,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542743,429,1,2,46,45,6wwwud48qahpwrfxs20334qk5,1,27.6,4.7,2024-09-16T17:35:39.118Z,2024-09-16T17:35:42Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217649419,140,28.1,5217649421,141,24.7,5217649417,56,Back,5217649425,213,1.53,5217649423,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542779,430,1,2,46,48,6wwwud48qahpwrfxs20334qk5,1,38.2,27.9,2024-09-16T17:35:42.110Z,2024-09-16T17:35:46Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217649631,213,1.18,5217649627,141,53.6,5217649629,212,18.9,5217649623,56,Back,5217649625,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542807,431,1,2,46,53,6wwwud48qahpwrfxs20334qk5,1,49.4,60.6,2024-09-16T17:35:46.783Z,2024-09-16T17:35:49Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5217649803,212,17.5,5217649805,213,0.53,5217649799,140,63.8,5217649797,56,Center,5217649801,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542857,432,1,2,46,55,6wwwud48qahpwrfxs20334qk5,1,63.8,73.6,2024-09-16T17:35:49.119Z,2024-09-16T17:35:53Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5217650045,56,Left,5217650051,212,10.8,5217650053,213,1.52,5217650049,141,89.4,5217650047,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542897,433,1,2,46,59,6wwwud48qahpwrfxs20334qk5,1,65.6,90.9,2024-09-16T17:35:52.846Z,2024-09-16T17:35:56Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5217650251,212,9.0,5217650245,56,Left,5217650247,140,61.4,5217650253,213,4.20,5217650249,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542903,434,1,2,47,2,6wwwud48qahpwrfxs20334qk5,1,64.4,75.6,2024-09-16T17:35:56.334Z,2024-09-16T17:35:57Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5217650289,212,8.9,5217650285,140,63.1,5217650283,56,Center,5217650287,141,62.6,5217650291,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542919,435,1,2,47,3,6wwwud48qahpwrfxs20334qk5,1,64.0,62.0,2024-09-16T17:35:57.182Z,2024-09-16T17:35:59Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5217650387,213,4.86,5217650383,141,27.3,5217650381,140,67.3,5217650379,56,Center,5217650385,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542941,436,1,2,47,5,6wwwud48qahpwrfxs20334qk5,1,68.2,27.6,2024-09-16T17:35:59.422Z,2024-09-16T17:36:01Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217650505,140,79.6,5217650511,212,16.6,5217650503,56,Right,5217650507,141,10.7,5217650515,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542967,437,1,2,47,8,6wwwud48qahpwrfxs20334qk5,1,79.4,10.6,2024-09-16T17:36:01.823Z,2024-09-16T17:36:05Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217650683,213,2.70,5217650675,56,Center,5217650677,140,61.5,5217650679,141,23.6,5217650681,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542985,438,1,2,47,11,6wwwud48qahpwrfxs20334qk5,1,59.3,24.7,2024-09-16T17:36:05.399Z,2024-09-16T17:36:08Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217650771,140,78.7,5217650775,212,24.7,5217650777,213,5.68,5217650769,56,Right,5217650773,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721542995,439,1,2,47,14,6wwwud48qahpwrfxs20334qk5,0,76.8,6.1,2024-09-16T17:36:07.839Z,2024-09-16T17:36:08Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217650827,140,89.6,5217650831,212,14.4,5217650825,56,Right,5217650829,141,13.7,5217650833,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543005,421,8,2,47,16,b2vft81kyjurzbmekvgrqwr64,1,19.7,80.5,2024-09-16T17:36:09.955Z,2024-09-16T17:36:10Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5217650883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543023,423,1,2,47,18,b2vft81kyjurzbmekvgrqwr64,0,15.9,84.5,2024-09-16T17:36:12.531Z,2024-09-16T17:36:13Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5217650987,141,72.7,5217650979,56,Center,5217650997,1,,5217650993,213,6.11,5217650977,157,,5217650983,140,59.9,5217650989,212,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543029,440,1,2,47,20,6wwwud48qahpwrfxs20334qk5,1,55.6,24.4,2024-09-16T17:36:13.639Z,2024-09-16T17:36:15Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217651045,141,35.2,5217651041,56,Center,5217651039,3,,5217651043,140,62.6,5217651049,213,0.78,5217651047,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543039,442,1,2,47,21,6wwwud48qahpwrfxs20334qk5,1,60.4,32.8,2024-09-16T17:36:15.566Z,2024-09-16T17:36:16Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5217651101,141,18.5,5217651097,56,Right,5217651099,140,62.8,5217651103,212,10.0,5217651105,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543061,443,1,2,47,22,6wwwud48qahpwrfxs20334qk5,1,62.8,18.5,2024-09-16T17:36:16.471Z,2024-09-16T17:36:19Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217651251,140,36.3,5217651255,212,29.0,5217651257,213,2.85,5217651253,141,30.6,5217651249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543083,444,1,2,47,25,6wwwud48qahpwrfxs20334qk5,1,36.3,30.6,2024-09-16T17:36:19.271Z,2024-09-16T17:36:23Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217651401,140,33.3,5217651399,56,Back,5217651405,212,22.0,5217651407,213,1.71,5217651403,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543169,445,1,2,47,29,6wwwud48qahpwrfxs20334qk5,1,35.0,63.3,2024-09-16T17:36:23.231Z,2024-09-16T17:36:33Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217651839,212,23.2,5217651835,140,56.8,5217651833,56,Center,5217651841,213,0.15,5217651837,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543185,446,1,2,47,39,6wwwud48qahpwrfxs20334qk5,1,62.3,78.8,2024-09-16T17:36:33.103Z,2024-09-16T17:36:35Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217651931,141,66.7,5217651927,56,Center,5217651929,140,55.1,5217651935,213,3.97,5217651933,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543215,447,1,2,47,41,6wwwud48qahpwrfxs20334qk5,1,55.3,66.9,2024-09-16T17:36:35.335Z,2024-09-16T17:37:05Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5217652113,213,1.49,5217652105,56,Left,5217652107,140,56.8,5217652109,141,94.7,5217652111,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543237,448,1,2,47,47,6wwwud48qahpwrfxs20334qk5,1,56.8,94.7,2024-09-16T17:36:40.680Z,2024-09-16T17:36:44Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5217652253,140,76.2,5217652259,213,6.15,5217652257,212,20.5,5217652255,141,90.8,5217652251,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543251,449,1,2,47,50,6wwwud48qahpwrfxs20334qk5,0,77.2,90.0,2024-09-16T17:36:44.183Z,2024-09-16T17:36:45Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5217652343,140,100.0,5217652349,213,5.97,5217652345,141,78.2,5217652341,56,Center,5217652347,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543355,424,5,2,47,52,b2vft81kyjurzbmekvgrqwr64,1,-0.8,26.9,2024-09-16T17:36:45.814Z,2024-09-16T18:28:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5217654143,233,450,5217652893,56,Back,5217652895,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543257,450,5,2,47,52,6wwwud48qahpwrfxs20334qk5,0,100.8,73.1,2024-09-16T17:36:45.814Z,2024-09-16T18:28:42Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5217654147,233,424,5217652375,56,Center,5217652377,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543439,425,1,2,48,2,b2vft81kyjurzbmekvgrqwr64,1,4.6,48.8,2024-09-16T17:36:55.873Z,2024-09-16T17:37:11Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5217653471,140,12.7,5217653475,212,14.4,5217653469,56,Back,5217653477,213,5.35,5217653473,141,31.8,5217653467,124,,5217653481,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543441,426,1,2,48,18,b2vft81kyjurzbmekvgrqwr64,0,12.6,32.4,2024-09-16T17:37:11.778Z,2024-09-16T17:37:13Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5217653487,56,Center,5217653497,1,,5217653493,212,50.3,5217653489,140,58.1,5217653491,141,55.5,5217653495,213,0.32,5217653485,157,,5217653541,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543453,451,49,2,48,19,6wwwud48qahpwrfxs20334qk5,1,66.5,39.8,2024-09-16T17:37:13.503Z,2024-09-16T17:37:14Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217653623,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543495,452,1,2,48,22,6wwwud48qahpwrfxs20334qk5,1,71.0,33.0,2024-09-16T17:37:15.576Z,2024-09-16T17:37:20Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217653883,141,9.2,5217653887,213,5.52,5217653885,212,23.5,5217653879,56,Right,5217653881,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543501,453,1,2,48,26,6wwwud48qahpwrfxs20334qk5,0,90.0,11.4,2024-09-16T17:37:19.920Z,2024-09-16T17:37:22Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5217653919,2,,5217654013,233,427,5217653925,140,89.7,5217654017,286,,5217653931,213,1.65,5217653927,141,17.6,5217653929,212,4.2,5217653923,56,Right,5217654011,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543509,427,12,2,48,26,b2vft81kyjurzbmekvgrqwr64,1,17.9,84.8,2024-09-16T17:37:20.020Z,2024-09-16T17:37:22Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217654005,56,Back,5217654003,185,,5217654019,233,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543517,428,5,2,48,28,b2vft81kyjurzbmekvgrqwr64,0,7.0,101.4,2024-09-16T17:37:22.512Z,2024-09-16T18:28:43Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217654047,347,,5217654045,56,Back,5217654111,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543521,454,5,2,48,28,6wwwud48qahpwrfxs20334qk5,1,93.0,-1.4,2024-09-16T17:37:22.512Z,2024-09-16T17:37:27Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5217654089,347,,5217654093,233,428,5217654087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543697,455,1,2,49,0,6wwwud48qahpwrfxs20334qk5,0,90.3,0.0,2024-09-16T17:37:53.824Z,2024-09-16T17:37:58Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217655117,212,28.4,5217655113,140,95.0,5217655121,1,,5217655119,213,1.40,5217655111,56,Center,5217655109,107,,5217655115,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543701,429,12,2,49,4,b2vft81kyjurzbmekvgrqwr64,1,12.2,62.0,2024-09-16T17:37:58.122Z,2024-09-16T17:41:57Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5217655135,56,Back,5217655143,213,6.22,5217655141,212,14.9,5217655139,141,60.6,5217655137,140,26.4,5217655145,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721543719,456,13,2,49,6,6wwwud48qahpwrfxs20334qk5,1,74.4,52.8,2024-09-16T17:38:00.408Z,2024-09-16T19:00:03Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5217655239,56,Center,5217655237,18,,5217928263,108,,5217655797,103,73.6,5217655521,20,,5217655519,160,,5217655793,74,,5217655799,215,,5217655803,230,99.0,5217928265,328,5217655801,458,5217655795,102,5217655805,231,50.2,,,,,,,,,,,,49.1,,,,,,
