id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/13/value,qualifier/12/value
2804403847,416,12,2,45,6,dbl7ir1qugqz8nvp1vzn8im50,1,20.7,77.9,2025-04-21T12:03:13.923Z,2025-04-21T12:03:21Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669937045,212,8.5,5669937049,15,,5669937043,141,81.5,5669937047,213,0.29,5669937041,140,28.5,5669937039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403889,417,4,2,45,13,dbl7ir1qugqz8nvp1vzn8im50,1,36.7,85.0,2025-04-21T12:03:20.970Z,2025-04-21T13:24:03Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5669937271,265,,5669937269,152,,5669937393,286,,5669937389,233,426,5669937265,13,,5669937267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403901,426,4,2,45,13,8gxd9ry2580pu1b1dd5ny9ymy,0,63.3,15.0,2025-04-21T12:03:20.971Z,2025-04-21T13:24:03Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669937365,56,Right,5669937407,233,417,5669937367,152,,5669937371,285,,5669937369,265,,5669937363,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403959,418,1,2,45,18,dbl7ir1qugqz8nvp1vzn8im50,1,30.8,86.6,2025-04-21T12:03:25.803Z,2025-04-21T12:03:29Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5669937625,56,Back,5669937627,140,22.9,5669937629,141,79.1,5669937623,152,,5669937621,5,,5669937631,212,9.7,5669937633,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403987,419,1,2,45,21,dbl7ir1qugqz8nvp1vzn8im50,1,23.1,72.1,2025-04-21T12:03:29.130Z,2025-04-21T12:03:32Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669937773,213,4.16,5669937771,212,19.9,5669937769,141,47.2,5669937765,56,Back,5669937767,140,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404005,420,1,2,45,24,dbl7ir1qugqz8nvp1vzn8im50,1,12.8,36.6,2025-04-21T12:03:31.970Z,2025-04-21T12:03:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669937843,56,Back,5669937849,212,11.4,5669937851,213,4.77,5669937847,141,19.8,5669937845,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404021,421,1,2,45,26,dbl7ir1qugqz8nvp1vzn8im50,1,14.7,12.6,2025-04-21T12:03:33.890Z,2025-04-21T12:03:36Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669937919,212,14.8,5669937921,213,6.11,5669937913,56,Back,5669937915,140,28.6,5669937917,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404035,422,1,2,45,28,dbl7ir1qugqz8nvp1vzn8im50,1,30.0,8.0,2025-04-21T12:03:36.394Z,2025-04-21T12:03:38Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5669938009,212,7.9,5669938003,56,Back,5669938005,140,31.3,5669938011,213,1.40,5669938007,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404063,423,1,2,45,30,dbl7ir1qugqz8nvp1vzn8im50,1,30.2,20.1,2025-04-21T12:03:38.490Z,2025-04-21T12:03:42Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669938149,213,2.33,5669938143,140,13.4,5669938141,56,Back,5669938145,141,47.2,5669938147,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404079,424,1,2,45,34,dbl7ir1qugqz8nvp1vzn8im50,1,8.2,47.6,2025-04-21T12:03:42.018Z,2025-04-21T12:03:45Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669938243,213,1.13,5669938239,141,80.8,5669938241,212,24.9,5669938235,56,Back,5669938237,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404137,425,1,2,45,37,dbl7ir1qugqz8nvp1vzn8im50,1,27.0,88.1,2025-04-21T12:03:44.987Z,2025-04-21T12:03:50Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5669938513,212,10.1,5669938511,141,78.8,5669938507,56,Back,5669938509,140,19.5,5669938515,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404151,426,1,2,45,42,dbl7ir1qugqz8nvp1vzn8im50,1,21.1,62.7,2025-04-21T12:03:50.410Z,2025-04-21T12:03:52Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669938613,213,4.36,5669938605,56,Back,5669938611,212,14.6,5669938607,140,16.3,5669938609,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404167,427,1,2,45,44,dbl7ir1qugqz8nvp1vzn8im50,1,21.5,31.6,2025-04-21T12:03:52.010Z,2025-04-21T12:03:53Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669938707,212,12.5,5669938705,141,40.7,5669938701,56,Back,5669938703,140,11.2,5669938709,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404205,428,1,2,45,45,dbl7ir1qugqz8nvp1vzn8im50,1,10.6,41.0,2025-04-21T12:03:53.546Z,2025-04-21T12:04:00Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669938967,212,13.2,5669938963,140,10.6,5669938961,56,Back,5669938965,141,21.6,5669938969,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404253,429,1,2,45,53,dbl7ir1qugqz8nvp1vzn8im50,1,14.9,8.5,2025-04-21T12:04:00.762Z,2025-04-21T12:04:05Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669939145,213,2.57,5669939137,56,Back,5669939139,140,9.1,5669939143,212,7.3,5669939141,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404281,430,1,2,45,57,dbl7ir1qugqz8nvp1vzn8im50,0,14.5,7.6,2025-04-21T12:04:04.890Z,2025-04-21T12:04:09Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669939249,1,,5669939241,140,58.2,5669939239,56,Center,5669939243,141,31.8,5669939237,157,,5669939245,212,48.7,5669939247,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404285,427,44,2,46,0,8gxd9ry2580pu1b1dd5ny9ymy,1,35.2,75.2,2025-04-21T12:04:08.048Z,2025-04-21T13:27:38Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5669939257,56,Back,5669939361,233,431,5669939259,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404283,431,44,2,46,0,dbl7ir1qugqz8nvp1vzn8im50,0,64.8,24.8,2025-04-21T12:04:08.049Z,2025-04-21T13:27:39Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5669939401,233,427,5669939253,56,Center,5669939255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404301,428,12,2,46,1,8gxd9ry2580pu1b1dd5ny9ymy,1,31.2,80.4,2025-04-21T12:04:08.688Z,2025-04-21T12:04:21Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5669939327,140,53.2,5669939333,213,0.33,5669939331,212,24.4,5669939325,56,Left,5669939329,141,91.9,5669939347,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404315,432,1,2,46,2,dbl7ir1qugqz8nvp1vzn8im50,1,51.5,17.7,2025-04-21T12:04:10.026Z,2025-04-21T12:04:11Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5669939435,140,62.2,5669939445,213,6.02,5669939437,141,13.2,5669939441,212,11.6,5669939431,3,,5669939433,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404325,433,1,2,46,4,dbl7ir1qugqz8nvp1vzn8im50,1,67.2,11.3,2025-04-21T12:04:11.654Z,2025-04-21T12:04:12Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5669939485,56,Right,5669939487,140,57.6,5669939491,212,10.1,5669939493,213,3.14,5669939489,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404345,434,1,2,46,4,dbl7ir1qugqz8nvp1vzn8im50,1,57.1,11.3,2025-04-21T12:04:12.257Z,2025-04-21T12:04:16Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669939607,141,19.5,5669939611,213,0.59,5669939605,140,65.1,5669939603,56,Right,5669939609,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404367,435,1,2,46,9,dbl7ir1qugqz8nvp1vzn8im50,1,82.1,12.9,2025-04-21T12:04:16.706Z,2025-04-21T13:25:42Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,1.0,,5669939765,212,19.0,5670150901,210,15,5670150903,154,,5669939767,213,2.05,5669939763,141,37.7,5669939761,140,73.8,5669939759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404377,436,15,2,46,12,dbl7ir1qugqz8nvp1vzn8im50,1,78.2,42.7,2025-04-21T12:04:19.874Z,2025-04-21T13:53:12Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5670070233,231,49.6,5670070231,230,99.3,5670150923,55,435,5670150921,154,,5670213711,78,,5669939969,72,,5670150919,29,,5669939803,18,,5669939801,22,,5670070229,147,45.8,5670070223,103,19,5670070221,102,5670070247,233,5669939805,56,5670070227,146,86.9,5669939973,82,,,,,,,,,,,50.5,Center,429
2804404385,429,10,2,46,12,8gxd9ry2580pu1b1dd5ny9ymy,1,8.9,53.4,2025-04-21T12:04:19.974Z,2025-04-21T12:55:23Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669939877,56,Back,5670070281,233,436,5669939875,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404439,437,1,2,46,22,dbl7ir1qugqz8nvp1vzn8im50,1,36.3,76.3,2025-04-21T12:04:29.891Z,2025-04-21T12:07:40Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669947825,56,Back,5669947829,141,59.9,5669947833,213,5.45,5669947831,212,15.1,5669947827,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404469,438,1,2,46,25,dbl7ir1qugqz8nvp1vzn8im50,1,47.2,65.7,2025-04-21T12:04:32.930Z,2025-04-21T12:04:34Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669940345,212,9.1,5669940339,56,Center,5669940347,213,5.61,5669940343,141,57.3,5669940341,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404475,439,1,2,46,26,dbl7ir1qugqz8nvp1vzn8im50,1,64.1,53.4,2025-04-21T12:04:33.906Z,2025-04-21T12:04:35Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5669940389,56,Back,5669940393,141,43.9,5669940397,213,3.53,5669940391,140,49.0,5669940395,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404487,440,1,2,46,27,dbl7ir1qugqz8nvp1vzn8im50,1,44.0,42.1,2025-04-21T12:04:34.954Z,2025-04-21T12:04:38Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669940505,213,5.31,5669940497,56,Back,5669940499,140,49.9,5669940501,141,28.6,5669940503,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404501,441,1,2,46,30,dbl7ir1qugqz8nvp1vzn8im50,1,52.5,23.3,2025-04-21T12:04:38.458Z,2025-04-21T12:04:39Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669940589,213,5.75,5669940581,56,Right,5669940583,140,61.4,5669940585,141,15.2,5669940587,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404525,442,1,2,46,32,dbl7ir1qugqz8nvp1vzn8im50,0,68.5,9.8,2025-04-21T12:04:39.770Z,2025-04-21T12:04:43Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5669940745,140,81.9,5669940751,213,0.57,5669940749,212,16.7,5669940743,56,Center,5669940747,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404553,432,12,2,46,37,8gxd9ry2580pu1b1dd5ny9ymy,1,10.6,71.2,2025-04-21T12:04:45.024Z,2025-04-21T12:04:46Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5669940925,213,1.57,5669940919,140,10.6,5669940973,167,,5669940917,56,Back,5669940923,212,20.5,5669940921,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404559,433,5,2,46,38,8gxd9ry2580pu1b1dd5ny9ymy,0,12.1,101.6,2025-04-21T12:04:45.769Z,2025-04-21T13:26:13Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5669940947,347,,5669940945,56,Back,5669941411,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404645,443,5,2,46,38,dbl7ir1qugqz8nvp1vzn8im50,1,87.9,-1.6,2025-04-21T12:04:45.769Z,2025-04-21T13:26:12Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5669941403,56,Right,5669941407,233,433,5669941405,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404651,444,1,2,46,48,dbl7ir1qugqz8nvp1vzn8im50,1,85.5,0.0,2025-04-21T12:04:56.410Z,2025-04-21T12:04:59Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669941445,56,Right,5669941447,140,86.4,5669941451,212,7.0,5669941453,213,1.44,5669941449,141,8.3,5669941443,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404657,445,50,2,46,51,dbl7ir1qugqz8nvp1vzn8im50,1,87.4,11.4,2025-04-21T12:04:58.979Z,2025-04-21T12:05:03Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5669941473,286,,5669941533,233,434,5669941471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404663,434,7,2,46,51,8gxd9ry2580pu1b1dd5ny9ymy,1,12.6,88.6,2025-04-21T12:04:58.980Z,2025-04-21T12:05:02Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5669941521,233,445,5669941495,56,Back,5669941493,167,,5669941497,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404687,435,5,2,46,52,8gxd9ry2580pu1b1dd5ny9ymy,0,12.9,101.0,2025-04-21T12:05:00.344Z,2025-04-21T13:26:14Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5669942183,233,446,5669941643,347,,5669941641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404807,446,5,2,46,52,dbl7ir1qugqz8nvp1vzn8im50,1,87.1,-1.0,2025-04-21T12:05:00.344Z,2025-04-21T13:26:13Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5669942143,56,Right,5669942159,233,435,5669942145,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404821,447,1,2,47,10,dbl7ir1qugqz8nvp1vzn8im50,1,88.5,0.0,2025-04-21T12:05:17.882Z,2025-04-21T12:05:19Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669942245,140,77.9,5669942247,141,9.4,5669942251,213,2.56,5669942249,212,13.3,5669942243,56,Right,5669942241,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404841,448,1,2,47,12,dbl7ir1qugqz8nvp1vzn8im50,1,76.2,12.5,2025-04-21T12:05:19.770Z,2025-04-21T12:05:21Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5669942367,140,80.8,5669942369,141,10.9,5669942365,56,Right,5669942371,212,5.0,5669942373,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404871,449,1,2,47,14,dbl7ir1qugqz8nvp1vzn8im50,1,86.5,5.9,2025-04-21T12:05:21.698Z,2025-04-21T12:05:26Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669942543,56,Center,5669942539,2,,5669942541,155,,5669942549,212,31.6,5669942551,213,1.47,5669942547,141,52.1,5669942545,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404875,450,1,2,47,18,dbl7ir1qugqz8nvp1vzn8im50,0,84.5,56.0,2025-04-21T12:05:26.338Z,2025-04-21T12:05:27Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669942605,212,23.2,5669942599,56,Center,5669942607,213,5.56,5669942603,141,33.4,5669942597,155,,5669942601,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405037,436,5,2,47,18,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.8,69.4,2025-04-21T12:05:26.361Z,2025-04-21T13:26:14Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5669943509,56,Back,5669944005,233,451,5669943511,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405125,451,5,2,47,18,dbl7ir1qugqz8nvp1vzn8im50,0,100.8,30.6,2025-04-21T12:05:26.361Z,2025-04-21T13:26:14Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669943969,346,,5669943967,56,Center,5669944031,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405121,437,1,2,47,46,8gxd9ry2580pu1b1dd5ny9ymy,1,5.0,50.1,2025-04-21T12:05:53.872Z,2025-04-21T12:56:06Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5669943947,212,80.1,5669943945,141,26.8,5669943941,56,Center,5669943943,140,79.8,5669943939,124,,5669943949,213,6.08,5669943951,1,,5669943953,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804427159,764,1,2,47,49,8gxd9ry2580pu1b1dd5ny9ymy,1,68.0,25.9,2025-04-21T12:05:56.596Z,2025-04-21T12:56:08Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5670071599,156,,5670071537,140,58.1,5670071541,212,10.6,5670071543,213,2.95,5670071539,141,28.8,5670071535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405129,452,43,2,47,49,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-21T12:05:56.850Z,2025-04-21T12:55:57Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669943991,56,Back,5670071263,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405161,438,1,2,47,50,8gxd9ry2580pu1b1dd5ny9ymy,1,62.9,29.5,2025-04-21T12:05:58.184Z,2025-04-21T12:06:01Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5669944159,56,Right,5669944161,140,54.2,5669944167,213,4.13,5669944163,141,9.3,5669944165,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405173,439,1,2,47,53,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,9.7,2025-04-21T12:06:01.377Z,2025-04-21T12:06:03Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669944259,212,26.9,5669944261,213,2.95,5669944251,56,Back,5669944253,140,32.9,5669944257,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405189,440,1,2,47,56,8gxd9ry2580pu1b1dd5ny9ymy,0,32.9,17.4,2025-04-21T12:06:03.704Z,2025-04-21T12:07:55Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669944349,56,Back,5669944353,141,33.0,5669944357,213,1.02,5669944351,140,39.1,5669944355,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405953,469,8,2,47,57,dbl7ir1qugqz8nvp1vzn8im50,1,37.7,58.9,2025-04-21T12:06:04.835Z,2025-04-21T13:15:20Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5670071995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405203,441,43,2,47,58,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-21T12:06:05.832Z,2025-04-21T12:08:03Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5669944445,140,27.5,5669944447,141,22.3,5669944451,213,3.68,5669948763,144,1,5669944449,212,14.3,5669944443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405219,442,1,2,47,59,8gxd9ry2580pu1b1dd5ny9ymy,1,27.5,22.3,2025-04-21T12:06:07.073Z,2025-04-21T12:08:05Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669944497,56,Back,5669944505,213,1.58,5669944501,141,35.7,5669944503,212,9.1,5669944499,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405263,443,1,2,48,2,8gxd9ry2580pu1b1dd5ny9ymy,1,27.7,40.6,2025-04-21T12:06:10.321Z,2025-04-21T12:06:14Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5669944747,212,20.9,5669944745,141,49.2,5669944741,56,Back,5669944743,140,46.8,5669944749,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405265,444,1,2,48,6,8gxd9ry2580pu1b1dd5ny9ymy,0,44.0,48.9,2025-04-21T12:06:14.368Z,2025-04-21T12:06:15Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5669944753,56,Center,5669944757,141,44.4,5669944755,140,60.0,5669944759,212,17.1,5669944761,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405269,453,8,2,48,8,dbl7ir1qugqz8nvp1vzn8im50,1,38.7,51.3,2025-04-21T12:06:15.634Z,2025-04-21T12:06:15Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5669944767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405293,455,1,2,48,9,dbl7ir1qugqz8nvp1vzn8im50,1,49.9,55.5,2025-04-21T12:06:17.369Z,2025-04-21T12:06:19Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5669944869,56,Center,5669944877,213,5.20,5669944871,140,52.3,5669944873,141,48.5,5669944875,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405299,456,1,2,48,11,dbl7ir1qugqz8nvp1vzn8im50,1,54.3,61.7,2025-04-21T12:06:18.786Z,2025-04-21T12:06:20Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5669944945,212,6.5,5669944943,141,63.9,5669944947,213,2.91,5669944941,140,48.3,5669944939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405317,457,1,2,48,12,dbl7ir1qugqz8nvp1vzn8im50,1,49.1,56.7,2025-04-21T12:06:20.497Z,2025-04-21T12:06:22Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669945029,141,58.4,5669945025,56,Center,5669945031,212,20.5,5669945033,213,0.06,5669945027,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405325,458,1,2,48,14,dbl7ir1qugqz8nvp1vzn8im50,1,67.8,59.9,2025-04-21T12:06:21.906Z,2025-04-21T12:06:23Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5669945085,213,4.96,5669945079,140,69.5,5669945149,156,,5669945083,212,7.2,5669945081,141,49.7,5669945077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405359,459,1,2,48,16,dbl7ir1qugqz8nvp1vzn8im50,1,72.5,41.2,2025-04-21T12:06:24.193Z,2025-04-21T12:06:26Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5669945245,212,13.8,5669945247,213,5.82,5669945243,141,32.2,5669945239,56,Center,5669945241,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405367,460,1,2,48,18,dbl7ir1qugqz8nvp1vzn8im50,0,89.0,28.6,2025-04-21T12:06:26.450Z,2025-04-21T12:06:27Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5669945287,212,27.3,5669945281,56,Center,5669945283,140,100.0,5669945285,141,64.0,5669945289,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405459,445,5,2,48,20,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.2,36.8,2025-04-21T12:06:27.670Z,2025-04-21T13:26:15Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5669945877,56,Back,5670118707,233,461,5669945879,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405567,461,5,2,48,20,dbl7ir1qugqz8nvp1vzn8im50,0,101.2,63.2,2025-04-21T12:06:27.670Z,2025-04-21T13:26:15Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5669946533,56,Center,5670118733,233,445,5669946535,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
