id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/15/value
2797249173,563,83,2,53,32,8gxd9ry2580pu1b1dd5ny9ymy,0,8.0,90.6,2025-04-06T14:13:06.952Z,2025-04-06T14:13:13Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630561687,399,cqsc3mj8klukkgutdrpegybdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249253,468,1,2,53,33,a9vw7ikerpr4cuweeeka5aneg,1,93.2,8.6,2025-04-06T14:13:08.163Z,2025-04-06T14:13:12Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5630561571,141,7.7,5630561575,212,15.4,5630561565,56,Right,5630561567,140,78.5,5630561579,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249267,469,1,2,53,37,a9vw7ikerpr4cuweeeka5aneg,1,81.6,7.7,2025-04-06T14:13:12.132Z,2025-04-06T14:13:13Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630561651,212,0.4,5630561653,213,6.12,5630561643,140,82.0,5630561641,56,Right,5630561647,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249259,564,43,2,53,37,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-06T14:13:12.159Z,2025-04-06T14:13:21Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5630562709,144,83,5630562217,399,cqsc3mj8klukkgutdrpegybdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249367,470,2,2,53,38,a9vw7ikerpr4cuweeeka5aneg,1,82.0,7.6,2025-04-06T14:13:12.932Z,2025-04-06T14:38:26Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5630562383,7,5w0giylttgiapseaw6qky0mxg,5630562385,56,Right,5630562165,141,12.5,5630562163,140,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249737,566,1,2,54,0,8gxd9ry2580pu1b1dd5ny9ymy,1,14.7,93.3,2025-04-06T14:13:35.031Z,2025-04-06T14:13:38Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630564223,5,,5630564227,241,,5630564241,141,65.3,5630564247,212,19.8,5630564251,213,4.44,5630564233,56,Back,5630564237,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249785,567,1,2,54,4,8gxd9ry2580pu1b1dd5ny9ymy,1,11.6,68.1,2025-04-06T14:13:39.384Z,2025-04-06T14:13:42Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5630564581,213,6.20,5630564579,212,49.4,5630564583,1,,5630564573,56,Center,5630564575,140,58.5,5630564577,141,62.3,5630564571,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249797,568,44,2,54,7,8gxd9ry2580pu1b1dd5ny9ymy,1,57.8,62.8,2025-04-06T14:13:42.666Z,2025-04-06T15:18:14Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630564635,286,,5630564633,56,Center,5630564721,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249793,471,44,2,54,7,a9vw7ikerpr4cuweeeka5aneg,0,42.2,37.2,2025-04-06T14:13:42.667Z,2025-04-06T15:18:14Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630564627,285,,5630564625,56,Back,5630564745,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249803,569,1,2,54,7,8gxd9ry2580pu1b1dd5ny9ymy,0,58.6,62.1,2025-04-06T14:13:42.846Z,2025-04-06T14:13:43Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630564669,141,46.9,5630564671,212,16.0,5630564673,213,5.58,5630564663,168,,5630564661,3,,5630564667,140,70.2,5630564665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249841,472,1,2,54,9,a9vw7ikerpr4cuweeeka5aneg,0,33.5,37.0,2025-04-06T14:13:44.627Z,2025-04-06T14:13:46Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5630564943,213,0.63,5630564945,1,,5630564941,212,30.3,5630564939,141,63.1,5630564935,56,Center,5630564937,140,56.9,5630564933,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249885,570,1,2,54,11,8gxd9ry2580pu1b1dd5ny9ymy,1,36.3,31.9,2025-04-06T14:13:46.727Z,2025-04-06T14:13:48Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630565181,56,Back,5630565187,212,11.9,5630565185,141,43.4,5630565179,3,,5630565183,140,27.7,5630565189,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249915,571,1,2,54,13,8gxd9ry2580pu1b1dd5ny9ymy,1,27.7,43.4,2025-04-06T14:13:48.119Z,2025-04-06T14:13:50Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630565421,157,,5630565439,1,,5630565427,140,58.2,5630565425,56,Center,5630565429,141,25.3,5630565431,212,34.3,5630565435,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797249925,572,61,2,54,15,8gxd9ry2580pu1b1dd5ny9ymy,0,58.2,25.3,2025-04-06T14:13:49.980Z,2025-04-06T14:13:50Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630565485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250003,473,1,2,54,16,a9vw7ikerpr4cuweeeka5aneg,0,29.7,60.5,2025-04-06T14:13:51.779Z,2025-04-06T14:13:54Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630565909,140,64.2,5630565913,212,39.2,5630565905,157,,5630565907,56,Center,5630565911,141,38.5,5630565917,1,,5630565915,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250011,573,43,2,54,18,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-06T14:13:53.398Z,2025-04-06T14:14:06Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630567021,144,44,5630565959,56,Back,5630565963,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250053,574,1,2,54,19,8gxd9ry2580pu1b1dd5ny9ymy,0,25.0,73.4,2025-04-06T14:13:54.702Z,2025-04-06T14:13:58Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630566223,213,0.12,5630566219,141,77.6,5630566221,212,23.6,5630566213,3,,5630566217,140,47.3,5630566215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250051,474,44,2,54,22,a9vw7ikerpr4cuweeeka5aneg,1,50.4,24.3,2025-04-06T14:13:57.347Z,2025-04-06T15:18:14Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5630566201,56,Center,5630566369,233,575,5630566425,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250063,575,44,2,54,22,8gxd9ry2580pu1b1dd5ny9ymy,0,49.6,75.7,2025-04-06T14:13:57.348Z,2025-04-06T15:18:15Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630566399,233,474,5630566275,56,Back,5630929905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250077,475,1,2,54,22,a9vw7ikerpr4cuweeeka5aneg,1,46.4,27.7,2025-04-06T14:13:57.643Z,2025-04-06T14:13:59Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5630566313,140,51.9,5630566317,212,5.8,5630566311,56,Center,5630566315,141,27.7,5630566309,3,,5630566319,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250109,476,1,2,54,23,a9vw7ikerpr4cuweeeka5aneg,1,51.9,27.7,2025-04-06T14:13:58.674Z,2025-04-06T14:14:00Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630566477,56,Center,5630566475,3,,5630566481,141,28.2,5630566485,213,0.07,5630566479,140,56.8,5630566483,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250121,576,83,2,54,26,8gxd9ry2580pu1b1dd5ny9ymy,0,31.0,77.3,2025-04-06T14:14:01.015Z,2025-04-06T14:14:06Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630566893,399,cl4xl80n4gew1ox03r3ooshrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250147,478,1,2,54,27,a9vw7ikerpr4cuweeeka5aneg,1,53.2,33.7,2025-04-06T14:14:02.051Z,2025-04-06T14:14:03Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5630566709,141,27.3,5630566717,213,4.48,5630566713,212,4.5,5630566701,56,Center,5630566705,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250165,479,1,2,54,28,a9vw7ikerpr4cuweeeka5aneg,1,52.2,27.3,2025-04-06T14:14:03.363Z,2025-04-06T14:14:04Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630566825,141,11.6,5630566821,56,Right,5630566827,212,19.5,5630566823,140,67.7,5630566829,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250185,480,1,2,54,29,a9vw7ikerpr4cuweeeka5aneg,1,67.7,11.6,2025-04-06T14:14:04.635Z,2025-04-06T14:14:05Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5630566915,212,7.9,5630566917,213,3.14,5630566911,140,60.2,5630566913,141,11.6,5630566909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250287,481,1,2,54,32,a9vw7ikerpr4cuweeeka5aneg,1,62.0,10.9,2025-04-06T14:14:06.883Z,2025-04-06T14:14:11Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5630567503,213,0.85,5630567501,212,45.3,5630567505,1,,5630567499,141,60.8,5630567497,140,90.6,5630567495,56,Center,5630567493,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250315,482,1,2,54,35,a9vw7ikerpr4cuweeeka5aneg,1,90.6,60.8,2025-04-06T14:14:10.835Z,2025-04-06T14:14:12Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630567599,140,82.9,5630567653,156,,5630567603,212,8.1,5630567601,141,60.8,5630567605,213,3.14,5630567597,56,Center,5630567595,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250373,483,1,2,54,37,a9vw7ikerpr4cuweeeka5aneg,1,82.8,60.8,2025-04-06T14:14:12.394Z,2025-04-06T14:14:24Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,1.0,,5630567923,141,51.3,5630567927,213,3.85,5630567925,212,9.9,5630567919,56,Center,5630567921,140,75.6,5630568969,210,13,5630568971,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250383,484,13,2,54,40,a9vw7ikerpr4cuweeeka5aneg,1,76.0,51.9,2025-04-06T14:14:15.051Z,2025-04-06T14:14:24Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630569001,74,,5630569005,154,,5630567973,56,Center,5630569015,328,,5630569011,102,44.5,5630568367,20,,5630569007,55,483,5630569013,103,70.8,5630567971,18,,5630569003,29,,5630569017,230,5630567969,22,5630569021,231,,,,,,,,,,,,,,98.5,,48.7,
2797250437,485,5,2,54,41,a9vw7ikerpr4cuweeeka5aneg,0,101.2,48.4,2025-04-06T14:14:16.734Z,2025-04-06T15:14:19Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630568313,346,,5630568311,56,Center,5630570671,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250809,577,5,2,54,41,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.2,51.6,2025-04-06T14:14:16.734Z,2025-04-06T15:14:19Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630570627,233,485,5630570609,346,,5630570607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250881,578,1,2,55,8,8gxd9ry2580pu1b1dd5ny9ymy,1,4.7,61.8,2025-04-06T14:14:43.429Z,2025-04-06T14:14:47Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630571037,124,,5630571055,237,,5630571051,213,4.68,5630571047,212,6.8,5630571041,140,4.5,5630571043,141,51.8,5630571039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250941,579,1,2,55,12,8gxd9ry2580pu1b1dd5ny9ymy,1,4.4,51.5,2025-04-06T14:14:47.765Z,2025-04-06T14:14:50Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5630571315,140,12.2,5630571317,141,75.0,5630571313,56,Back,5630571319,212,18.0,5630571321,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250969,580,1,2,55,15,8gxd9ry2580pu1b1dd5ny9ymy,1,12.2,75.0,2025-04-06T14:14:50.597Z,2025-04-06T14:14:52Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630571487,213,4.18,5630571481,141,53.4,5630571483,212,17.0,5630571477,140,4.0,5630571475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797250973,581,1,2,55,17,8gxd9ry2580pu1b1dd5ny9ymy,0,4.0,53.4,2025-04-06T14:14:52.445Z,2025-04-06T14:14:53Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5630571497,141,48.1,5630571495,140,29.9,5630571501,213,6.15,5630571493,56,Back,5630571499,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251017,487,1,2,55,21,a9vw7ikerpr4cuweeeka5aneg,0,68.5,47.9,2025-04-06T14:14:56.475Z,2025-04-06T19:40:59Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630774539,213,6.24,5630571741,56,Center,5630774535,212,15.9,5630774531,141,47.0,5630774529,140,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251029,582,12,2,55,22,8gxd9ry2580pu1b1dd5ny9ymy,1,13.4,52.8,2025-04-06T14:14:57.413Z,2025-04-06T15:14:37Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630907019,212,13.1,5630907021,213,0.04,5630571779,56,Back,5630907017,141,53.6,5630907015,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251159,584,1,2,55,25,8gxd9ry2580pu1b1dd5ny9ymy,1,28.3,49.4,2025-04-06T14:15:00.034Z,2025-04-06T14:15:04Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630572513,141,81.5,5630572507,56,Left,5630572515,212,37.7,5630572523,1,,5630572509,140,57.6,5630572519,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251257,585,1,2,55,29,8gxd9ry2580pu1b1dd5ny9ymy,1,57.6,81.5,2025-04-06T14:15:04.717Z,2025-04-06T14:15:09Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630572985,56,Left,5630572987,140,86.6,5630572993,213,0.13,5630572991,212,30.7,5630572989,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251277,586,1,2,55,34,8gxd9ry2580pu1b1dd5ny9ymy,0,85.7,86.1,2025-04-06T14:15:09.125Z,2025-04-06T15:37:33Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630573143,212,21.3,5630573145,213,4.79,5630573141,141,54.9,5630573139,140,87.3,5630573135,155,,5630573137,56,Center,5630573133,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251351,488,12,2,55,36,a9vw7ikerpr4cuweeeka5aneg,1,10.7,57.8,2025-04-06T14:15:11.306Z,2025-04-06T14:15:15Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630573549,56,Back,5630573553,141,20.1,5630573555,212,31.8,5630573557,213,5.35,5630573551,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251345,587,44,2,55,39,8gxd9ry2580pu1b1dd5ny9ymy,1,71.1,81.0,2025-04-06T14:15:14.765Z,2025-04-06T14:15:17Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630573695,233,489,5630573525,286,,5630573523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251365,489,44,2,55,39,a9vw7ikerpr4cuweeeka5aneg,0,28.9,19.0,2025-04-06T14:15:14.766Z,2025-04-06T14:15:34Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5630573639,56,Back,5630573729,233,587,5630573641,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251359,588,1,2,55,40,8gxd9ry2580pu1b1dd5ny9ymy,0,70.6,84.0,2025-04-06T14:15:15.078Z,2025-04-06T14:15:15Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630573619,212,7.5,5630573621,213,5.18,5630573607,3,,5630573617,141,74.1,5630573611,56,Center,5630573615,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251431,490,1,2,55,42,a9vw7ikerpr4cuweeeka5aneg,0,25.9,22.7,2025-04-06T14:15:17.586Z,2025-04-06T14:15:19Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5630573989,140,59.4,5630573991,141,21.3,5630573997,1,,5630573995,213,6.26,5630573993,212,35.2,5630573987,56,Center,5630573985,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251453,589,8,2,55,45,8gxd9ry2580pu1b1dd5ny9ymy,1,37.1,81.5,2025-04-06T14:15:20.223Z,2025-04-06T14:15:20Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630574125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251515,590,1,2,55,47,8gxd9ry2580pu1b1dd5ny9ymy,1,39.0,87.5,2025-04-06T14:15:22.540Z,2025-04-06T14:15:23Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630574385,212,5.6,5630574381,141,79.5,5630574377,140,40.3,5630574389,213,4.96,5630574373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251537,591,1,2,55,48,8gxd9ry2580pu1b1dd5ny9ymy,1,40.3,79.5,2025-04-06T14:15:23.732Z,2025-04-06T14:15:25Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630574519,213,1.98,5630574511,56,Back,5630574515,141,90.5,5630574517,212,8.2,5630574513,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251545,592,1,2,55,50,8gxd9ry2580pu1b1dd5ny9ymy,1,37.2,90.5,2025-04-06T14:15:24.941Z,2025-04-06T14:15:25Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630574575,212,9.6,5630574577,213,5.59,5630574571,140,44.2,5630574573,141,81.5,5630574569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251559,593,1,2,55,50,8gxd9ry2580pu1b1dd5ny9ymy,1,44.2,81.5,2025-04-06T14:15:25.516Z,2025-04-06T14:15:26Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5630574627,56,Back,5630574639,212,4.7,5630574631,140,45.2,5630574635,141,88.2,5630574643,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251609,594,1,2,55,51,8gxd9ry2580pu1b1dd5ny9ymy,0,45.2,88.2,2025-04-06T14:15:26.205Z,2025-04-06T14:15:28Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630574841,141,62.3,5630574845,213,5.48,5630574843,212,24.6,5630574837,56,Center,5630574839,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251759,493,1,2,55,53,a9vw7ikerpr4cuweeeka5aneg,1,28.5,33.7,2025-04-06T14:15:28.650Z,2025-04-06T14:15:36Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630575567,140,41.2,5630575565,56,Back,5630575573,213,6.16,5630575571,212,13.4,5630575569,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251821,494,1,2,56,1,a9vw7ikerpr4cuweeeka5aneg,1,72.0,58.8,2025-04-06T14:15:36.035Z,2025-04-06T14:15:40Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630575919,213,1.01,5630575917,212,11.9,5630575915,141,73.6,5630575911,56,Center,5630575913,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251931,495,1,2,56,4,a9vw7ikerpr4cuweeeka5aneg,1,74.0,59.0,2025-04-06T14:15:39.836Z,2025-04-06T15:01:38Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,1.0,,5630576535,140,79.3,5630576537,141,27.4,5630576533,56,Center,5630576541,213,4.97,5630576539,212,22.2,5630834613,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797251947,496,15,2,56,10,a9vw7ikerpr4cuweeeka5aneg,1,78.8,46.2,2025-04-06T14:15:44.917Z,2025-04-06T19:41:36Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630578829,82,,5630834635,230,98.4,5630834631,146,88.9,5630834629,215,,5630576605,22,,5630834617,78,,5630834621,55,495,5630834639,233,616,5630834625,102,51.1,5630576609,56,Center,5630834637,231,5630576607,18,5630834633,147,5630834619,29,5630834615,72,,,5630834627,103,,,,,,49.1,,49.1,19
2797255201,616,10,2,56,10,8gxd9ry2580pu1b1dd5ny9ymy,1,11.1,50.9,2025-04-06T14:15:45.017Z,2025-04-06T15:37:02Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630834679,233,496,5630594423,94,,5630594425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797252097,595,12,2,56,15,8gxd9ry2580pu1b1dd5ny9ymy,1,18.3,25.4,2025-04-06T14:15:50.132Z,2025-04-06T14:15:52Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5630577333,140,35.5,5630577337,212,37.7,5630577331,56,Back,5630577335,141,74.0,5630577339,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797252093,497,44,2,56,16,a9vw7ikerpr4cuweeeka5aneg,1,67.7,32.8,2025-04-06T14:15:51.546Z,2025-04-06T15:18:15Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5630577325,286,,5630577429,233,596,5630577317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797252107,596,44,2,56,16,8gxd9ry2580pu1b1dd5ny9ymy,0,32.3,67.2,2025-04-06T14:15:51.547Z,2025-04-06T15:37:07Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630577379,285,,5630577463,233,497,5630577377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797252111,498,1,2,56,16,a9vw7ikerpr4cuweeeka5aneg,0,63.1,30.1,2025-04-06T14:15:51.850Z,2025-04-06T15:01:55Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5630577399,140,73.6,5630577405,213,6.17,5630577401,141,28.3,5630577403,212,11.1,5630577395,3,,5630577397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797252221,599,1,2,56,20,8gxd9ry2580pu1b1dd5ny9ymy,1,27.4,76.7,2025-04-06T14:15:55.460Z,2025-04-06T14:15:58Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5630577991,213,0.50,5630577979,140,41.6,5630577985,141,88.8,5630577973,56,Back,5630577989,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797252233,600,61,2,56,23,8gxd9ry2580pu1b1dd5ny9ymy,0,41.6,88.8,2025-04-06T14:15:57.860Z,2025-04-06T14:15:58Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630578023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797252311,500,1,2,56,24,a9vw7ikerpr4cuweeeka5aneg,1,40.4,4.0,2025-04-06T14:15:59.777Z,2025-04-06T14:16:02Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5630578461,212,27.6,5630578457,140,20.8,5630578455,56,Back,5630578463,213,2.41,5630578459,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797252365,501,1,2,56,27,a9vw7ikerpr4cuweeeka5aneg,1,20.8,31.0,2025-04-06T14:16:02.210Z,2025-04-06T14:16:05Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5630578773,141,65.7,5630578777,213,1.43,5630578775,212,23.8,5630578771,140,24.0,5630578769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797252521,502,1,2,56,33,a9vw7ikerpr4cuweeeka5aneg,1,41.5,85.7,2025-04-06T14:16:08.497Z,2025-04-06T14:16:14Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630579683,140,37.3,5630579687,212,11.2,5630579681,56,Back,5630579685,141,70.5,5630579689,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797252625,503,1,2,56,39,a9vw7ikerpr4cuweeeka5aneg,1,42.4,70.0,2025-04-06T14:16:14.249Z,2025-04-06T14:16:21Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630580275,140,32.7,5630580277,141,52.7,5630580273,56,Back,5630580279,212,15.6,5630580281,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
