id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2703620769,328,28,1,38,57,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-07-27T11:39:58.178Z,2024-07-27T11:40:00Z,,,,,5119092237,55,327,5119092257,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620767,397,28,1,38,57,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-27T11:39:58.178Z,2024-07-27T11:40:00Z,,,,,5119092253,233,328,5119092233,55,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620789,329,1,1,39,3,ajtb177oqwawkdwbqhldmq6mx,0,32.9,0.0,2024-07-27T11:40:04.751Z,2024-07-27T11:40:10Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119092363,212,50.7,5119092357,56,Center,5119092361,141,24.4,5119092367,1,,5119092355,107,,5119092417,238,,5119092365,213,0.36,5119092359,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620803,399,1,1,39,8,bd4qakf7j0wwie8wke9km7uj8,1,24.5,65.5,2024-07-27T11:40:10.105Z,2024-07-27T11:40:11Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119092423,141,24.3,5119092427,213,4.59,5119092421,140,21.3,5119092425,212,28.2,5119092419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620823,400,1,1,39,10,bd4qakf7j0wwie8wke9km7uj8,1,21.3,24.3,2024-07-27T11:40:11.753Z,2024-07-27T11:40:16Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119092519,56,Back,5119092525,212,20.4,5119092527,213,2.25,5119092521,140,9.1,5119092523,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620833,401,1,1,39,15,bd4qakf7j0wwie8wke9km7uj8,1,9.1,47.6,2024-07-27T11:40:16.241Z,2024-07-27T11:40:20Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5119092589,140,12.0,5119092587,56,Back,5119092591,141,23.0,5119092593,212,17.0,5119092595,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620841,402,1,1,39,19,bd4qakf7j0wwie8wke9km7uj8,1,14.6,27.3,2024-07-27T11:40:20.313Z,2024-07-27T11:40:24Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119092641,56,Back,5119092649,213,1.04,5119092647,212,23.4,5119092643,140,25.9,5119092645,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620849,403,1,1,39,23,bd4qakf7j0wwie8wke9km7uj8,1,23.5,54.5,2024-07-27T11:40:24.370Z,2024-07-27T11:40:26Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119092691,140,19.7,5119092697,213,1.90,5119092693,141,71.8,5119092689,56,Back,5119092695,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620861,404,1,1,39,25,bd4qakf7j0wwie8wke9km7uj8,1,20.4,78.5,2024-07-27T11:40:26.681Z,2024-07-27T11:40:29Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119092755,140,34.4,5119092753,56,Back,5119092757,141,96.8,5119092759,212,19.3,5119092761,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620873,405,1,1,39,28,bd4qakf7j0wwie8wke9km7uj8,1,29.7,93.2,2024-07-27T11:40:29.553Z,2024-07-27T11:40:32Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119092803,56,Back,5119092807,141,74.4,5119092811,213,4.71,5119092805,140,29.7,5119092809,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620875,406,61,1,39,31,bd4qakf7j0wwie8wke9km7uj8,0,31.0,78.7,2024-07-27T11:40:32.521Z,2024-07-27T11:40:33Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119092815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704335861,996,51,1,39,33,bd4qakf7j0wwie8wke9km7uj8,1,36.5,70.3,2024-07-27T11:40:34.760Z,2024-07-28T17:39:50Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5122986881,170,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620901,331,1,1,39,35,ajtb177oqwawkdwbqhldmq6mx,1,79.8,42.5,2024-07-27T11:40:36.535Z,2024-07-27T11:41:42Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,1.0,5119094103,210,16,5119092959,213,5.85,5119092955,141,35.7,5119094107,22,,5119092957,212,11.0,5119094105,154,,5119092951,56,Center,5119092953,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703620903,332,16,1,39,37,ajtb177oqwawkdwbqhldmq6mx,1,90.9,37.0,2024-07-27T11:40:38.704Z,2024-07-28T17:42:33Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5119093193,17,,5119092969,56,Center,5119094149,231,49.1,5122995139,395,98.6,5119094133,154,,5119094147,230,98.6,5119094129,80,,5122986915,468,996,5119093201,375,39:36.764,5119093197,374,2024-07-27 12:40:37.923,5119094143,103,5119094137,55,5119094145,214,,5122995141,396,49.1,6.3,331,5119093191,72,5119092965,22,5119094131,29,,,5119094135,133,,5119094141,102,47.5,
2703621097,408,1,1,40,37,bd4qakf7j0wwie8wke9km7uj8,1,49.9,49.9,2024-07-27T11:41:38.608Z,2024-07-27T11:41:40Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5119094067,213,3.65,5119094061,140,38.5,5119094063,141,40.1,5119094059,56,Back,5119094069,279,G,5119094065,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621115,409,1,1,40,38,bd4qakf7j0wwie8wke9km7uj8,1,38.5,40.1,2024-07-27T11:41:39.912Z,2024-07-27T11:41:44Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119094165,56,Back,5119094169,141,21.6,5119094171,212,16.5,5119094173,213,4.01,5119094167,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621127,410,1,1,40,43,bd4qakf7j0wwie8wke9km7uj8,1,28.1,11.3,2024-07-27T11:41:44.616Z,2024-07-27T11:41:47Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119094215,212,12.2,5119094209,56,Back,5119094213,141,5.0,5119094211,140,39.0,5119094217,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621143,411,1,1,40,46,bd4qakf7j0wwie8wke9km7uj8,1,39.0,6.4,2024-07-27T11:41:47.248Z,2024-07-27T11:41:52Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119094287,56,Back,5119094289,140,25.3,5119094291,141,9.5,5119094293,212,14.5,5119094295,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621147,412,1,1,40,51,bd4qakf7j0wwie8wke9km7uj8,1,26.5,16.4,2024-07-27T11:41:52.423Z,2024-07-28T17:43:11Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119094315,56,Back,5119094323,213,0.46,5119094321,212,11.5,5119094317,140,36.3,5119094319,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704337683,997,43,1,40,51,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-27T11:41:52.811Z,2024-07-28T17:43:50Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5122997201,212,7.9,5122998239,144,1,5122997191,56,Back,5122997199,141,29.7,5122997195,140,28.3,5122997203,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704337707,998,43,1,40,51,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-27T11:41:52.811Z,2024-07-28T17:43:52Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5122997297,56,Back,5122997303,141,54.8,5122997307,213,1.57,5122997301,140,28.9,5122997305,212,15.3,5122998305,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621151,413,1,1,40,52,bd4qakf7j0wwie8wke9km7uj8,1,33.6,19.1,2024-07-27T11:41:53.248Z,2024-07-27T11:41:54Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119094347,213,2.80,5119094341,140,26.6,5119094343,141,23.0,5119094339,56,Back,5119094345,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621157,414,1,1,40,53,bd4qakf7j0wwie8wke9km7uj8,1,27.1,23.1,2024-07-27T11:41:54.216Z,2024-07-27T11:41:56Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119094403,213,0.76,5119094399,141,33.0,5119094401,212,9.8,5119094395,56,Back,5119094397,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621161,415,1,1,40,55,bd4qakf7j0wwie8wke9km7uj8,1,35.0,34.3,2024-07-27T11:41:56.784Z,2024-07-27T11:41:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119094449,213,3.50,5119094441,56,Back,5119094447,212,14.8,5119094443,140,21.8,5119094445,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621171,416,1,1,40,57,bd4qakf7j0wwie8wke9km7uj8,1,21.8,26.7,2024-07-27T11:41:58.233Z,2024-07-27T11:42:00Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119094501,141,9.2,5119094497,56,Back,5119094499,140,30.4,5119094505,213,5.36,5119094503,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621181,417,1,1,40,58,bd4qakf7j0wwie8wke9km7uj8,0,32.0,10.9,2024-07-27T11:41:59.417Z,2024-07-28T17:44:09Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119094571,212,55.7,5119094563,196,,5119094561,155,,5119094567,140,63.1,5119094573,213,0.94,5119094565,56,Center,5119094569,141,77.3,5119094575,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621179,333,44,1,41,3,ajtb177oqwawkdwbqhldmq6mx,1,36.0,21.1,2024-07-27T11:42:04.647Z,2024-07-28T17:44:09Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5119094635,233,418,5119094557,56,Back,5119094559,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621183,418,44,1,41,3,bd4qakf7j0wwie8wke9km7uj8,0,64.0,78.9,2024-07-27T11:42:04.648Z,2024-07-28T17:44:10Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119094649,233,333,5119094579,56,Left,5119094581,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621187,334,8,1,41,4,ajtb177oqwawkdwbqhldmq6mx,1,35.0,19.5,2024-07-27T11:42:05.199Z,2024-07-28T17:44:14Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5119094597,56,Back,5122999301,385,,5122998953,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621197,419,83,1,41,7,bd4qakf7j0wwie8wke9km7uj8,0,45.1,72.9,2024-07-27T11:42:09.064Z,2024-07-27T11:58:27Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119109089,399,dja68kdmhtsm9x5zqzgtpqas4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621215,336,4,1,41,12,ajtb177oqwawkdwbqhldmq6mx,1,46.6,5.4,2024-07-27T11:42:13.831Z,2024-07-27T11:42:16Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5119094761,152,,5119094759,56,Back,5119094757,294,,5119094777,233,420,5119094763,286,,5119094755,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621213,420,4,1,41,12,bd4qakf7j0wwie8wke9km7uj8,0,53.4,94.6,2024-07-27T11:42:13.832Z,2024-07-27T11:42:17Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119094737,152,,5119094731,13,,5119094783,233,336,5119094733,294,,5119094739,285,,5119094735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621283,337,1,1,41,30,ajtb177oqwawkdwbqhldmq6mx,0,51.3,7.9,2024-07-27T11:42:32.153Z,2024-07-27T11:42:34Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5119095165,1,,5119095155,56,Center,5119095159,141,22.7,5119095153,152,,5119095163,213,0.30,5119095149,5,,5119095161,212,33.8,5119095157,140,82.0,5119095151,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621293,421,1,1,41,34,bd4qakf7j0wwie8wke9km7uj8,1,10.2,80.5,2024-07-27T11:42:35.375Z,2024-07-27T11:42:36Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119095221,213,5.66,5119095217,141,65.1,5119095211,3,,5119095213,56,Back,5119095219,212,18.0,5119095215,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621295,422,1,1,41,35,bd4qakf7j0wwie8wke9km7uj8,0,24.1,65.1,2024-07-27T11:42:36.727Z,2024-07-27T11:49:54Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119095237,141,63.7,5119095241,213,6.11,5119095231,168,,5119095233,56,Back,5119095239,212,5.6,5119095235,140,29.4,5119095229,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621303,338,61,1,41,38,ajtb177oqwawkdwbqhldmq6mx,0,71.6,37.0,2024-07-27T11:42:39.399Z,2024-07-27T11:49:58Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5119095281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621305,423,1,1,41,38,bd4qakf7j0wwie8wke9km7uj8,0,27.6,63.6,2024-07-27T11:42:39.400Z,2024-07-27T11:49:53Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119095285,56,Back,5119103263,212,15.6,5119103265,213,4.80,5119103259,140,28.9,5119103261,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621309,339,15,1,41,40,ajtb177oqwawkdwbqhldmq6mx,1,79.0,61.7,2024-07-27T11:42:42.079Z,2024-07-27T12:00:41Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5119095667,233,424,5119095525,72,,5119095303,22,,5119095657,146,99.1,5119095659,147,49.1,5119095655,458,,5119095651,102,54.2,5119110035,215,,5119095653,103,6.3,5119095649,76,,5119095307,56,5119095305,18,,,,,,,Center,,,,,,,,,,,,,,,,
2703621315,424,10,1,41,41,bd4qakf7j0wwie8wke9km7uj8,1,3.0,45.2,2024-07-27T11:42:42.179Z,2024-07-28T17:44:41Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5119095339,56,Back,5119095377,177,,5119095337,182,,5123000681,376,,5119095379,179,,5119095581,233,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621323,425,52,1,41,42,bd4qakf7j0wwie8wke9km7uj8,1,4.5,46.4,2024-07-27T11:42:43.930Z,2024-07-28T17:44:44Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5123000783,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621357,426,1,1,41,49,bd4qakf7j0wwie8wke9km7uj8,1,13.0,48.8,2024-07-27T11:42:51.040Z,2024-07-27T11:42:53Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5119095573,212,33.9,5119095567,56,Back,5119095571,141,91.4,5119095577,1,,5119095569,140,29.7,5119095575,213,1.03,5119095587,287,,5119095565,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621373,427,1,1,41,52,bd4qakf7j0wwie8wke9km7uj8,1,29.8,91.7,2024-07-27T11:42:53.455Z,2024-07-27T11:42:57Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119095675,141,69.1,5119095673,140,23.3,5119095677,212,16.8,5119095671,56,Back,5119095679,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621405,428,1,1,41,56,bd4qakf7j0wwie8wke9km7uj8,1,27.7,66.3,2024-07-27T11:42:57.343Z,2024-07-27T11:43:04Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119095843,56,Back,5119095845,140,30.6,5119095851,213,4.82,5119095847,141,24.0,5119095849,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621407,429,1,1,42,3,bd4qakf7j0wwie8wke9km7uj8,1,39.1,29.7,2024-07-27T11:43:04.415Z,2024-07-27T11:43:05Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119095863,213,1.73,5119095855,56,Back,5119095861,212,20.6,5119095859,141,59.6,5119095857,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621425,430,1,1,42,4,bd4qakf7j0wwie8wke9km7uj8,1,35.9,59.6,2024-07-27T11:43:05.544Z,2024-07-27T11:43:08Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119095959,212,24.9,5119095957,141,23.0,5119095961,213,4.74,5119095955,140,36.5,5119095953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621431,431,1,1,42,6,bd4qakf7j0wwie8wke9km7uj8,1,37.3,26.7,2024-07-27T11:43:08.095Z,2024-07-27T11:43:10Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119096005,141,42.5,5119096003,140,43.0,5119096007,212,12.3,5119096009,213,1.06,5119096001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621435,432,1,1,42,8,bd4qakf7j0wwie8wke9km7uj8,0,43.0,42.5,2024-07-27T11:43:09.951Z,2024-07-27T11:43:11Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119096049,56,Center,5119096055,212,22.5,5119096053,141,34.5,5119096051,140,63.8,5119096057,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621449,340,1,1,42,13,ajtb177oqwawkdwbqhldmq6mx,0,39.0,77.3,2024-07-27T11:43:14.391Z,2024-07-27T11:43:15Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5119096121,141,90.6,5119096127,1,,5119096119,140,61.1,5119096117,56,Left,5119096125,213,0.37,5119096123,212,24.9,5119096115,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621471,433,1,1,42,16,bd4qakf7j0wwie8wke9km7uj8,1,55.1,5.5,2024-07-27T11:43:17.919Z,2024-07-27T11:43:19Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119096271,141,11.0,5119096269,140,62.5,5119096275,213,0.45,5119096267,56,Right,5119096273,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621481,434,1,1,42,18,bd4qakf7j0wwie8wke9km7uj8,1,64.1,11.3,2024-07-27T11:43:19.367Z,2024-07-27T11:43:22Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119096339,212,11.4,5119096335,140,64.7,5119096337,141,28.0,5119096341,213,1.52,5119096333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621487,435,61,1,42,20,bd4qakf7j0wwie8wke9km7uj8,0,64.4,28.0,2024-07-27T11:43:22.135Z,2024-07-27T11:49:16Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5119096369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621499,341,1,1,42,22,ajtb177oqwawkdwbqhldmq6mx,0,34.1,72.7,2024-07-27T11:43:23.976Z,2024-07-27T11:43:25Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119096425,212,15.8,5119096419,56,Back,5119096429,1,,5119096423,141,94.5,5119096417,157,,5119096427,213,1.22,5119096421,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621511,436,1,1,42,24,bd4qakf7j0wwie8wke9km7uj8,1,66.0,4.3,2024-07-27T11:43:25.583Z,2024-07-27T11:43:27Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119096497,141,5.8,5119096487,3,,5119096499,212,13.0,5119096489,56,Right,5119096501,213,0.08,5119096495,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621525,437,1,1,42,26,bd4qakf7j0wwie8wke9km7uj8,1,82.8,7.9,2024-07-27T11:43:27.343Z,2024-07-27T11:43:30Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5119096569,141,16.8,5119096565,56,Right,5119096573,213,2.34,5119096567,140,77.2,5119096571,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621533,438,1,1,42,28,bd4qakf7j0wwie8wke9km7uj8,1,76.2,23.9,2024-07-27T11:43:29.983Z,2024-07-27T11:49:15Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5119096607,140,67.8,5119096613,213,2.42,5119096609,141,35.4,5119096611,212,11.8,5119096605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621545,439,1,1,42,31,bd4qakf7j0wwie8wke9km7uj8,1,68.0,35.7,2024-07-27T11:43:33.087Z,2024-07-27T11:43:36Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119096697,213,4.73,5119096691,140,68.3,5119096693,141,13.2,5119096689,56,Right,5119096695,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621551,440,1,1,42,34,bd4qakf7j0wwie8wke9km7uj8,0,68.2,11.7,2024-07-27T11:43:35.814Z,2024-07-27T11:49:12Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119096723,140,88.0,5119096725,141,13.8,5119096721,56,Right,5119096729,213,0.07,5119096727,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703622663,376,3,1,42,35,ajtb177oqwawkdwbqhldmq6mx,1,33.0,88.6,2024-07-27T11:43:36.159Z,2024-07-28T17:45:41Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119102811,285,,5119102799,56,Back,5123003379,465,,5119102807,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703622645,483,45,1,42,35,bd4qakf7j0wwie8wke9km7uj8,0,67.0,11.4,2024-07-27T11:43:36.159Z,2024-07-27T11:49:26Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119102821,233,376,5119102685,56,Right,5119102687,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621575,343,1,1,42,38,ajtb177oqwawkdwbqhldmq6mx,0,13.9,87.2,2024-07-27T11:43:40.015Z,2024-07-27T11:43:43Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119096859,1,,5119096855,212,47.2,5119096847,157,,5119096857,213,0.20,5119096851,140,58.0,5119096849,56,Left,5119096853,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621585,344,5,1,42,42,ajtb177oqwawkdwbqhldmq6mx,0,57.8,101.3,2024-07-27T11:43:43.727Z,2024-07-27T13:32:08Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119096907,347,,5119096983,233,441,5119096905,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621597,441,5,1,42,42,bd4qakf7j0wwie8wke9km7uj8,1,42.2,-1.3,2024-07-27T11:43:43.727Z,2024-07-27T11:43:50Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119096949,56,Back,5119096977,233,344,5119096951,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621613,442,1,1,42,48,bd4qakf7j0wwie8wke9km7uj8,1,59.1,0.0,2024-07-27T11:43:49.831Z,2024-07-27T11:43:53Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119097039,141,14.3,5119097035,56,Right,5119097037,140,56.1,5119097041,212,11.1,5119097033,107,,5119097043,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621617,443,61,1,42,52,bd4qakf7j0wwie8wke9km7uj8,1,58.7,14.6,2024-07-27T11:43:53.542Z,2024-07-27T11:44:50Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119097053,56,Right,5119098077,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703621625,346,1,1,42,55,ajtb177oqwawkdwbqhldmq6mx,1,36.2,88.3,2024-07-27T11:43:56.303Z,2024-07-27T11:43:57Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119097101,140,55.0,5119097107,213,5.94,5119097099,56,Center,5119097103,141,77.9,5119097105,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
