id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2707386951,474,44,2,49,14,dbl7ir1qugqz8nvp1vzn8im50,0,31.3,81.4,2024-08-10T16:07:01.050Z,2024-08-10T17:02:16Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139897775,233,502,5139897737,56,Back,5139897739,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389439,523,1,2,49,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,62.0,7.0,2024-08-10T16:07:01.970Z,2024-08-10T16:09:55Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5139910273,140,65.3,5139910283,213,0.06,5139910265,168,,5139910261,3,,5139910281,212,3.5,5139910269,56,Right,5139910279,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707386975,475,1,2,49,15,dbl7ir1qugqz8nvp1vzn8im50,1,28.7,73.8,2024-08-10T16:07:02.539Z,2024-08-10T16:07:04Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139897877,1,,5139897867,56,Back,5139897873,212,13.2,5139897869,140,36.9,5139897871,141,59.1,5139897875,213,5.42,5139897865,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707386991,476,1,2,49,16,dbl7ir1qugqz8nvp1vzn8im50,1,36.9,59.1,2024-08-10T16:07:03.482Z,2024-08-10T16:07:05Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5139897987,212,27.4,5139897983,140,30.5,5139897989,213,4.46,5139897979,56,Back,5139897985,141,20.0,5139897975,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387153,478,1,2,49,23,dbl7ir1qugqz8nvp1vzn8im50,1,35.4,13.1,2024-08-10T16:07:10.370Z,2024-08-10T16:07:17Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5139898827,140,53.1,5139898831,212,18.6,5139898825,56,Right,5139898829,141,14.6,5139898833,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387157,479,50,2,49,30,dbl7ir1qugqz8nvp1vzn8im50,1,49.6,17.0,2024-08-10T16:07:17.034Z,2024-08-10T16:40:06Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5139898857,56,Back,5139898859,286,,5139898991,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387169,503,7,2,49,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.4,83.0,2024-08-10T16:07:17.035Z,2024-08-10T16:40:06Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5139898915,56,Left,5139898965,233,479,5139898917,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387195,505,1,2,49,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.3,73.6,2024-08-10T16:07:18.851Z,2024-08-10T16:07:21Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5139899055,213,3.26,5139899053,212,8.4,5139899049,140,30.4,5139899051,141,72.1,5139899047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387221,506,1,2,49,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.9,72.3,2024-08-10T16:07:20.956Z,2024-08-10T16:07:24Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139899197,212,9.0,5139899201,213,0.62,5139899191,56,Back,5139899193,140,39.9,5139899195,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387249,507,1,2,49,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.6,80.0,2024-08-10T16:07:24.107Z,2024-08-10T16:07:26Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5139899365,213,3.72,5139899359,140,30.1,5139899357,56,Back,5139899361,141,72.4,5139899363,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387269,508,1,2,49,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.5,71.1,2024-08-10T16:07:26.554Z,2024-08-10T16:07:28Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139899455,212,10.2,5139899449,56,Back,5139899451,140,30.9,5139899457,213,4.86,5139899453,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387307,509,1,2,49,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.9,56.3,2024-08-10T16:07:28.059Z,2024-08-10T16:07:29Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5139899633,212,21.6,5139899631,141,47.9,5139899635,213,3.41,5139899629,140,11.1,5139899627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387343,510,1,2,49,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.9,45.5,2024-08-10T16:07:29.787Z,2024-08-10T16:07:32Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5139899731,140,20.8,5139899735,212,16.6,5139899733,141,27.9,5139899729,56,Back,5139899737,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387403,511,1,2,49,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.5,28.3,2024-08-10T16:07:31.818Z,2024-08-10T16:07:35Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139900055,213,2.60,5139900053,212,14.1,5139900047,56,Back,5139900051,141,39.1,5139900049,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387439,512,1,2,49,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.6,36.7,2024-08-10T16:07:35.042Z,2024-08-10T16:07:37Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5139900203,56,Back,5139900207,141,24.7,5139900211,213,5.58,5139900205,140,16.7,5139900209,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387495,513,1,2,49,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.1,25.0,2024-08-10T16:07:36.995Z,2024-08-10T16:07:41Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139900567,141,49.0,5139900561,56,Back,5139900565,140,21.1,5139900573,213,1.44,5139900571,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387521,514,1,2,49,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.0,47.8,2024-08-10T16:07:40.890Z,2024-08-10T16:07:42Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5139900709,56,Back,5139900715,212,12.2,5139900711,140,32.7,5139900717,213,0.41,5139900713,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387553,515,1,2,49,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.6,54.9,2024-08-10T16:07:42.082Z,2024-08-10T16:07:44Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5139900877,212,8.7,5139900873,140,24.3,5139900869,56,Back,5139900879,213,3.16,5139900875,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387607,516,1,2,49,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.0,56.3,2024-08-10T16:07:44.011Z,2024-08-10T16:07:47Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5139901157,212,13.9,5139901159,213,4.90,5139901155,141,36.3,5139901153,140,28.5,5139901151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387755,517,1,2,50,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.4,28.5,2024-08-10T16:07:47.538Z,2024-08-10T16:07:56Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139901969,213,0.89,5139901971,1,,5139901965,141,92.7,5139901959,196,,5139901961,56,Left,5139901967,212,56.4,5139901957,155,,5139901963,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387781,518,1,2,50,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.5,84.4,2024-08-10T16:07:56.114Z,2024-08-10T16:08:26Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,1.0,,5139902585,210,13,5139902093,213,4.51,5139902091,212,8.3,5139902087,140,68.9,5139902089,141,72.4,5139902085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387785,519,13,2,50,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.6,69.4,2024-08-10T16:07:56.890Z,2024-08-10T17:35:47Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5139902613,215,,5139902603,29,,5139902617,231,54.0,5139902611,103,51.4,5139902121,56,Center,5139902605,55,518,5139902615,230,96.9,5139902601,77,,5139902609,102,5139902119,18,61.7,,5139902299,20,,5139902117,22,,,,,,,,,,,,,,,,
2707388849,480,5,2,50,10,dbl7ir1qugqz8nvp1vzn8im50,1,-1.6,50.4,2024-08-10T16:07:57.722Z,2024-08-10T17:02:49Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5139907629,233,520,5139907587,56,Back,5139907589,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707387795,520,5,2,50,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.6,49.6,2024-08-10T16:07:57.722Z,2024-08-10T17:02:50Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5139907645,233,480,5139902171,56,Center,5139902173,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707388639,521,18,2,51,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-10T16:08:53.373Z,2024-08-10T18:03:38Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5139906617,55,522,5140503915,41,,5139906551,59,9,5139906549,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707388647,522,19,2,51,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-10T16:08:53.374Z,2024-08-10T18:03:35Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5139906589,55,521,5139906587,44,Forward,5139906585,59,11,5139906583,145,9,5140503819,41,,5139906961,293,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707388869,481,1,2,51,22,dbl7ir1qugqz8nvp1vzn8im50,1,4.2,41.3,2024-08-10T16:09:09.482Z,2024-08-10T16:09:11Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5139907697,213,1.53,5139907701,237,,5139907693,141,52.2,5139907689,56,Back,5139907733,189,,5139907691,140,4.5,5139907687,124,,5139907695,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707388971,482,1,2,51,25,dbl7ir1qugqz8nvp1vzn8im50,1,6.7,54.5,2024-08-10T16:09:12.450Z,2024-08-10T16:09:17Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5139908195,140,15.8,5139908199,212,15.7,5139908193,56,Back,5139908201,213,0.92,5139908197,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389017,483,1,2,51,30,dbl7ir1qugqz8nvp1vzn8im50,1,22.8,78.4,2024-08-10T16:09:17.490Z,2024-08-10T16:09:20Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5139908453,213,5.57,5139908449,141,62.0,5139908451,212,17.1,5139908447,140,35.2,5139908445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389059,484,1,2,51,33,dbl7ir1qugqz8nvp1vzn8im50,1,38.1,59.0,2024-08-10T16:09:20.649Z,2024-08-10T16:09:24Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139908675,213,5.42,5139908673,212,25.8,5139908671,141,30.3,5139908667,56,Center,5139908669,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389075,485,1,2,51,37,dbl7ir1qugqz8nvp1vzn8im50,1,52.8,31.9,2024-08-10T16:09:24.233Z,2024-08-10T16:09:26Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5139908735,56,Right,5139908743,213,5.03,5139908741,212,14.5,5139908739,141,11.6,5139908737,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389119,486,1,2,51,38,dbl7ir1qugqz8nvp1vzn8im50,1,58.3,12.0,2024-08-10T16:09:25.930Z,2024-08-10T16:09:28Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5139908991,56,Center,5139908993,140,56.1,5139908995,141,26.7,5139908999,213,1.80,5139908997,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389175,487,1,2,51,41,dbl7ir1qugqz8nvp1vzn8im50,1,56.9,26.5,2024-08-10T16:09:28.370Z,2024-08-10T16:09:31Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5139909257,141,36.7,5139909247,56,Center,5139909259,212,6.9,5139909261,213,1.59,5139909255,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389265,488,1,2,51,44,dbl7ir1qugqz8nvp1vzn8im50,1,57.4,36.1,2024-08-10T16:09:31.625Z,2024-08-10T16:09:36Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139909595,140,55.6,5139909599,212,20.6,5139909593,56,Center,5139909601,213,1.66,5139909597,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389311,489,1,2,51,49,dbl7ir1qugqz8nvp1vzn8im50,1,55.8,64.3,2024-08-10T16:09:36.065Z,2024-08-10T16:09:39Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5139909795,212,25.1,5139909791,140,44.0,5139909789,56,Back,5139909793,141,32.2,5139909797,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389363,490,1,2,51,52,dbl7ir1qugqz8nvp1vzn8im50,1,44.0,32.2,2024-08-10T16:09:39.033Z,2024-08-10T16:09:41Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5139909969,212,11.7,5139909965,140,48.9,5139909971,213,5.17,5139909967,141,16.7,5139909963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389371,491,1,2,51,53,dbl7ir1qugqz8nvp1vzn8im50,1,48.9,16.7,2024-08-10T16:09:40.904Z,2024-08-10T16:09:41Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5139910033,213,0.84,5139910029,141,27.6,5139910025,56,Center,5139910031,212,9.9,5139910027,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389391,492,1,2,51,54,dbl7ir1qugqz8nvp1vzn8im50,1,55.2,27.6,2024-08-10T16:09:41.337Z,2024-08-10T16:09:42Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139910157,141,20.3,5139910153,56,Back,5139910161,213,3.81,5139910159,212,8.0,5139910155,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389431,493,1,2,51,55,dbl7ir1qugqz8nvp1vzn8im50,0,49.2,20.3,2024-08-10T16:09:42.265Z,2024-08-10T16:09:44Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5139910249,213,1.12,5139910239,155,,5139910245,141,73.0,5139910241,56,Center,5139910247,212,39.8,5139910287,1,,5139910243,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389469,524,8,2,51,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.0,18.8,2024-08-10T16:09:45.313Z,2024-08-10T16:09:45Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5139910349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389489,525,43,2,51,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-10T16:09:46.139Z,2024-08-10T16:09:48Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5139910573,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389499,526,43,2,51,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-10T16:09:46.793Z,2024-08-10T16:09:50Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5139910429,56,Back,5139910693,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389655,494,1,2,52,3,dbl7ir1qugqz8nvp1vzn8im50,1,31.3,86.0,2024-08-10T16:09:50.393Z,2024-08-10T16:09:53Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5139911027,141,56.9,5139911031,213,3.95,5139911023,56,Back,5139911029,212,27.3,5139911025,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389815,495,1,2,52,6,dbl7ir1qugqz8nvp1vzn8im50,1,10.6,56.1,2024-08-10T16:09:53.617Z,2024-08-10T16:10:01Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5139911585,141,72.1,5139911575,56,Back,5139911589,212,14.3,5139911579,140,19.4,5139911595,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389923,496,1,2,52,14,dbl7ir1qugqz8nvp1vzn8im50,1,21.3,64.5,2024-08-10T16:10:01.824Z,2024-08-10T16:10:06Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5139912043,213,4.88,5139912041,212,21.4,5139912035,56,Back,5139912037,140,24.7,5139912039,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389945,497,1,2,52,19,dbl7ir1qugqz8nvp1vzn8im50,1,24.7,33.4,2024-08-10T16:10:06.729Z,2024-08-10T16:10:08Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5139912179,140,33.3,5139912181,141,47.2,5139912185,213,0.80,5139912177,56,Back,5139912183,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389959,498,1,2,52,20,dbl7ir1qugqz8nvp1vzn8im50,1,33.3,47.2,2024-08-10T16:10:07.953Z,2024-08-10T16:10:10Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139912279,213,4.29,5139912271,141,29.1,5139912275,212,13.5,5139912267,140,28.0,5139912263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707389995,499,1,2,52,22,dbl7ir1qugqz8nvp1vzn8im50,1,28.5,30.1,2024-08-10T16:10:09.961Z,2024-08-10T16:10:12Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5139912457,213,1.50,5139912453,141,50.7,5139912455,212,14.0,5139912451,140,29.5,5139912449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390045,500,1,2,52,25,dbl7ir1qugqz8nvp1vzn8im50,1,29.5,52.4,2024-08-10T16:10:12.313Z,2024-08-10T16:10:15Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139912701,141,51.9,5139912703,212,11.8,5139912705,213,6.25,5139912697,56,Back,5139912699,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390097,501,1,2,52,27,dbl7ir1qugqz8nvp1vzn8im50,1,34.2,56.3,2024-08-10T16:10:14.961Z,2024-08-10T16:10:19Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5139912981,140,11.0,5139912991,213,3.33,5139912977,56,Back,5139912987,212,24.8,5139912983,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390177,502,1,2,52,32,dbl7ir1qugqz8nvp1vzn8im50,0,11.0,49.4,2024-08-10T16:10:19.329Z,2024-08-10T16:10:24Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5139913319,212,63.7,5139913315,140,71.4,5139913311,157,,5139913323,1,,5139913317,141,40.0,5139913321,213,6.18,5139913313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390241,528,1,2,52,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.0,53.7,2024-08-10T16:10:23.809Z,2024-08-10T16:10:28Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5139913645,56,Back,5139913651,212,29.3,5139913653,213,3.23,5139913647,140,3.2,5139913649,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390329,529,1,2,52,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,2.6,43.9,2024-08-10T16:10:28.265Z,2024-08-10T16:10:32Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5139914033,1,,5139914029,212,63.9,5139914021,157,,5139914025,140,62.4,5139914031,213,6.10,5139914027,141,26.5,5139914023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390381,503,1,2,52,46,dbl7ir1qugqz8nvp1vzn8im50,1,29.7,70.9,2024-08-10T16:10:33.792Z,2024-08-10T16:10:36Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5139914331,213,0.74,5139914327,141,82.4,5139914323,56,Back,5139914329,212,11.6,5139914321,3,,5139914325,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390407,505,1,2,52,48,dbl7ir1qugqz8nvp1vzn8im50,1,39.5,86.2,2024-08-10T16:10:36.001Z,2024-08-10T16:10:37Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139914437,56,Back,5139914439,140,28.9,5139914445,213,3.05,5139914441,141,87.7,5139914443,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390417,506,1,2,52,50,dbl7ir1qugqz8nvp1vzn8im50,1,28.9,87.7,2024-08-10T16:10:37.481Z,2024-08-10T16:10:38Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5139914495,212,5.6,5139914493,141,90.6,5139914491,140,33.9,5139914489,56,Back,5139914501,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390445,507,1,2,52,51,dbl7ir1qugqz8nvp1vzn8im50,1,33.9,90.6,2024-08-10T16:10:38.072Z,2024-08-10T16:10:40Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5139914651,141,75.7,5139914653,212,10.6,5139914647,56,Back,5139914649,140,36.9,5139914655,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390481,508,1,2,52,53,dbl7ir1qugqz8nvp1vzn8im50,1,40.6,78.4,2024-08-10T16:10:40.256Z,2024-08-10T16:10:42Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5139914855,213,4.94,5139914853,212,6.1,5139914847,56,Back,5139914851,141,69.7,5139914849,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390507,509,1,2,52,55,dbl7ir1qugqz8nvp1vzn8im50,1,51.8,71.7,2024-08-10T16:10:42.313Z,2024-08-10T16:10:44Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5139915037,140,73.7,5139915039,141,36.4,5139915045,1,,5139915041,212,33.2,5139915043,213,5.48,5139915035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390569,510,1,2,52,57,dbl7ir1qugqz8nvp1vzn8im50,1,73.7,36.4,2024-08-10T16:10:44.192Z,2024-08-10T16:10:48Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5139915277,140,72.7,5139915283,213,4.64,5139915279,141,15.0,5139915281,212,14.6,5139915275,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390575,511,1,2,53,0,dbl7ir1qugqz8nvp1vzn8im50,0,80.6,27.1,2024-08-10T16:10:47.385Z,2024-08-10T17:01:14Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5139915317,212,13.2,5139915319,213,0.56,5139915309,140,91.2,5139915307,56,Center,5139915311,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390587,530,12,2,53,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.1,67.5,2024-08-10T16:10:48.320Z,2024-08-10T16:10:50Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139915361,213,1.11,5139915359,212,25.9,5139915355,140,19.1,5139915421,167,,5139915357,141,100.0,5139915353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390825,512,5,2,53,2,dbl7ir1qugqz8nvp1vzn8im50,1,78.4,-1.8,2024-08-10T16:10:49.530Z,2024-08-10T17:02:50Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5139916373,233,531,5139916339,347,,5139916337,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390595,531,5,2,53,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,21.6,101.8,2024-08-10T16:10:49.530Z,2024-08-10T17:02:50Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5139915403,347,,5139915401,56,Back,5139916407,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390883,513,1,2,53,14,dbl7ir1qugqz8nvp1vzn8im50,1,74.4,0.0,2024-08-10T16:11:01.488Z,2024-08-10T16:11:04Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5139916581,140,85.4,5139916585,141,8.6,5139916589,212,13.6,5139916579,56,Right,5139916593,213,0.56,5139916577,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390901,514,1,2,53,16,dbl7ir1qugqz8nvp1vzn8im50,1,85.4,8.6,2024-08-10T16:11:03.984Z,2024-08-10T16:11:05Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5139916669,141,4.4,5139916667,140,80.4,5139916671,212,6.0,5139916673,213,3.64,5139916665,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707390955,515,1,2,53,17,dbl7ir1qugqz8nvp1vzn8im50,1,80.4,4.4,2024-08-10T16:11:04.881Z,2024-08-10T16:11:07Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5139916849,212,21.6,5139916841,140,60.8,5139916845,141,14.1,5139916837,56,Right,5139916853,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
