id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2724353023,561,1,2,49,32,8gxd9ry2580pu1b1dd5ny9ymy,1,82.6,57.2,2024-09-22T14:07:38.641Z,2024-09-22T14:15:41Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5232985489,56,Center,5232985497,213,4.81,5232985491,140,83.3,5232985495,212,7.4,5232985493,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353041,562,43,2,49,33,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T14:07:40.137Z,2024-09-22T14:15:03Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5232985641,141,41.8,5233042173,144,1,5232985639,140,83.3,5232985643,212,3.1,5232985645,213,4.71,5232985637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353081,563,1,2,49,34,8gxd9ry2580pu1b1dd5ny9ymy,1,83.3,41.8,2024-09-22T14:07:41.193Z,2024-09-22T14:07:43Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5232985847,56,Center,5232985851,141,30.6,5232985849,140,90.6,5232985853,212,10.8,5232985855,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353089,564,1,2,49,36,8gxd9ry2580pu1b1dd5ny9ymy,1,90.6,30.6,2024-09-22T14:07:43.073Z,2024-09-22T14:15:39Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232985909,140,92.9,5232985915,212,44.9,5232986669,1,,5233047173,196,,5232985917,213,1.52,5232985911,141,96.5,5232985905,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353315,565,1,2,49,43,8gxd9ry2580pu1b1dd5ny9ymy,1,84.2,71.8,2024-09-22T14:07:49.929Z,2024-09-22T14:08:01Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,1.0,,5232987231,141,49.9,5232988155,154,,5232988153,210,13,5232987235,213,4.88,5232987229,140,86.6,5232987233,212,15.1,5232987227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353323,566,13,2,49,47,8gxd9ry2580pu1b1dd5ny9ymy,1,86.6,49.9,2024-09-22T14:07:53.738Z,2024-09-22T16:26:31Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5232988199,29,,5232987263,22,,5232988211,230,97.8,5232987265,17,,5232988209,103,80.6,5232988213,231,50.5,5232987267,56,Center,5232988197,74,,5232988203,55,565,5232987719,72,5233885365,328,,5232988201,154,,5232988207,102,47.2,,,,,,,,,,,,,,,,
2724353469,379,5,2,49,49,f1h34qp5zbfl489q8vnkhiq9s,1,-0.8,54.2,2024-09-22T14:07:55.777Z,2024-09-22T18:24:27Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5232988221,233,567,5232988117,56,Back,5232988121,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353363,567,5,2,49,49,8gxd9ry2580pu1b1dd5ny9ymy,0,100.8,45.8,2024-09-22T14:07:55.777Z,2024-09-22T14:10:54Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5232987447,56,Center,5232988239,233,379,5232987451,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353863,380,1,2,50,8,f1h34qp5zbfl489q8vnkhiq9s,1,3.9,42.1,2024-09-22T14:08:15.140Z,2024-09-22T14:08:17Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5232990199,124,,5232990203,140,55.9,5232990205,141,36.8,5232990211,212,54.7,5232990219,74,,5232990213,213,6.22,5232990215,1,,5232990201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353889,381,61,2,50,9,f1h34qp5zbfl489q8vnkhiq9s,0,55.9,36.8,2024-09-22T14:08:15.723Z,2024-09-22T14:17:59Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5232990351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353875,569,1,2,50,10,8gxd9ry2580pu1b1dd5ny9ymy,1,55.1,45.8,2024-09-22T14:08:17.209Z,2024-09-22T14:08:18Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5232990277,212,19.4,5232990275,141,32.1,5232990271,56,Center,5232990273,140,71.3,5232990279,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353957,570,1,2,50,11,8gxd9ry2580pu1b1dd5ny9ymy,1,71.3,32.1,2024-09-22T14:08:18.394Z,2024-09-22T14:08:21Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5232990729,56,Center,5232990733,141,45.4,5232990735,212,10.9,5232990737,213,0.98,5232990731,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724353969,571,50,2,50,15,8gxd9ry2580pu1b1dd5ny9ymy,1,75.9,53.0,2024-09-22T14:08:21.586Z,2024-09-22T15:20:14Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5232990805,286,,5232990803,56,Center,5232991541,233,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724354063,382,7,2,50,15,f1h34qp5zbfl489q8vnkhiq9s,1,24.1,47.0,2024-09-22T14:08:21.587Z,2024-09-22T15:20:14Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5232991445,56,Back,5232991447,285,,5232991527,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724354209,384,1,2,50,21,f1h34qp5zbfl489q8vnkhiq9s,1,29.4,31.3,2024-09-22T14:08:28.084Z,2024-09-22T14:12:23Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5232992235,56,Back,5232992241,141,20.0,5233020457,1,,5232992237,140,46.0,5233020447,157,,5232992243,212,19.0,5232992245,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724354215,385,61,2,50,27,f1h34qp5zbfl489q8vnkhiq9s,0,49.5,17.0,2024-09-22T14:08:33.980Z,2024-09-22T15:02:40Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5232992279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724354231,386,5,2,50,29,f1h34qp5zbfl489q8vnkhiq9s,0,53.3,-1.6,2024-09-22T14:08:35.668Z,2024-09-22T18:24:28Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5232992381,56,Right,5232994373,233,572,5232992383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724354571,572,5,2,50,29,8gxd9ry2580pu1b1dd5ny9ymy,1,46.7,101.6,2024-09-22T14:08:35.668Z,2024-09-22T18:24:28Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5232994239,347,,5232994311,233,386,5232994237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724354623,573,1,2,50,44,8gxd9ry2580pu1b1dd5ny9ymy,1,37.7,100.0,2024-09-22T14:08:50.562Z,2024-09-22T14:08:53Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5232994549,56,Back,5232994551,140,27.3,5232994557,213,3.93,5232994547,107,,5232994553,141,84.8,5232994555,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724354825,574,1,2,50,46,8gxd9ry2580pu1b1dd5ny9ymy,1,27.3,84.8,2024-09-22T14:08:53.219Z,2024-09-22T14:09:01Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5232995725,56,Back,5232995729,140,27.0,5232995733,141,49.4,5232995735,212,24.1,5232995737,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724354877,575,1,2,50,54,8gxd9ry2580pu1b1dd5ny9ymy,1,30.4,42.5,2024-09-22T14:09:01.490Z,2024-09-22T14:09:03Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5232996011,141,39.2,5232996009,140,48.8,5232996015,213,6.17,5232996007,56,Back,5232996013,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724354915,576,1,2,50,56,8gxd9ry2580pu1b1dd5ny9ymy,1,48.8,39.2,2024-09-22T14:09:03.515Z,2024-09-22T14:09:04Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5232996251,140,40.0,5232996257,213,2.18,5232996255,212,16.2,5232996253,141,58.7,5232996249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355007,577,1,2,50,58,8gxd9ry2580pu1b1dd5ny9ymy,1,40.0,58.7,2024-09-22T14:09:04.794Z,2024-09-22T14:17:01Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5232996755,56,Back,5232996761,212,19.7,5232996757,140,22.3,5232996763,213,2.81,5232996759,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355077,578,1,2,51,2,8gxd9ry2580pu1b1dd5ny9ymy,1,28.0,51.9,2024-09-22T14:09:08.594Z,2024-09-22T14:09:12Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5232997141,1,,5232997135,141,13.5,5232997133,140,60.4,5232997129,155,,5232997139,213,5.63,5232997131,56,Right,5232997137,212,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355089,579,61,2,51,5,8gxd9ry2580pu1b1dd5ny9ymy,1,60.4,13.5,2024-09-22T14:09:12.053Z,2024-09-22T14:09:12Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232997193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355121,580,1,2,51,6,8gxd9ry2580pu1b1dd5ny9ymy,1,61.6,17.1,2024-09-22T14:09:13.290Z,2024-09-22T14:09:14Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5232997359,56,Right,5232997363,141,13.2,5232997367,213,5.72,5232997361,140,65.6,5232997365,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355141,581,1,2,51,7,8gxd9ry2580pu1b1dd5ny9ymy,1,65.6,13.2,2024-09-22T14:09:14.138Z,2024-09-22T14:09:15Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232997505,212,8.9,5232997507,213,1.83,5232997501,141,25.8,5232997497,140,63.4,5232997493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355271,582,1,2,51,8,8gxd9ry2580pu1b1dd5ny9ymy,1,63.4,25.8,2024-09-22T14:09:14.851Z,2024-09-22T14:09:20Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5232998267,213,5.87,5232998261,140,83.5,5232998265,212,23.0,5232998263,141,12.3,5232998259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355295,583,43,2,51,13,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T14:09:20.347Z,2024-09-22T14:09:27Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5232998395,56,Right,5232998397,286,0,5232999195,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355371,584,4,2,51,14,8gxd9ry2580pu1b1dd5ny9ymy,1,91.6,17.8,2024-09-22T14:09:20.708Z,2024-09-22T15:20:01Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5232999011,152,,5232999009,56,Right,5232999773,233,387,5232999013,265,,5232999007,13,,5232999015,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355515,387,4,2,51,14,f1h34qp5zbfl489q8vnkhiq9s,0,8.4,82.2,2024-09-22T14:09:20.709Z,2024-09-22T15:20:01Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5232999803,233,584,5232999691,285,,5232999685,56,Back,5232999687,152,,5232999683,13,,5232999689,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356835,585,1,2,52,23,8gxd9ry2580pu1b1dd5ny9ymy,0,89.5,13.5,2024-09-22T14:10:30.475Z,2024-09-22T14:22:27Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5233007021,152,,5233007027,141,29.5,5233007029,212,11.9,5233007017,5,,5233007023,56,Center,5233007025,140,94.2,5233007031,213,1.14,5233007015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356927,388,12,2,52,26,f1h34qp5zbfl489q8vnkhiq9s,1,7.4,70.1,2024-09-22T14:10:33.461Z,2024-09-22T14:10:35Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5233007539,56,Back,5233007673,167,,5233007549,213,1.23,5233007543,140,14.6,5233007545,141,100.0,5233007547,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356937,389,5,2,52,27,f1h34qp5zbfl489q8vnkhiq9s,0,18.8,101.6,2024-09-22T14:10:34.438Z,2024-09-22T18:24:29Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5233007589,56,Back,5233007591,347,,5233009663,233,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357289,586,5,2,52,27,8gxd9ry2580pu1b1dd5ny9ymy,1,81.2,-1.6,2024-09-22T14:10:34.438Z,2024-09-22T18:24:29Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5233009553,56,Right,5233009555,347,,5233009629,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357373,587,1,2,52,44,8gxd9ry2580pu1b1dd5ny9ymy,1,71.5,0.0,2024-09-22T14:10:50.651Z,2024-09-22T14:21:27Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5233010021,141,9.8,5233010017,140,80.0,5233010009,107,,5233010023,212,11.7,5233010025,213,0.70,5233010013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357395,588,1,2,52,45,8gxd9ry2580pu1b1dd5ny9ymy,1,80.0,9.8,2024-09-22T14:10:51.652Z,2024-09-22T14:21:35Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5233010143,56,Right,5233010153,141,8.0,5233010159,212,12.5,5233010165,213,3.24,5233010149,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357423,589,1,2,52,45,8gxd9ry2580pu1b1dd5ny9ymy,1,68.2,8.0,2024-09-22T14:10:52.467Z,2024-09-22T14:21:39Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5233010411,141,29.2,5233010409,140,80.1,5233010415,213,0.86,5233010407,56,Center,5233010413,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357431,590,1,2,52,47,8gxd9ry2580pu1b1dd5ny9ymy,1,80.1,29.2,2024-09-22T14:10:54.339Z,2024-09-22T14:10:55Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5233010491,141,15.8,5233010487,56,Right,5233010489,140,67.9,5233010493,212,15.7,5233010495,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357461,591,1,2,52,48,8gxd9ry2580pu1b1dd5ny9ymy,1,67.9,15.8,2024-09-22T14:10:55.116Z,2024-09-22T14:21:54Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5233010661,213,6.08,5233010659,212,6.1,5233010653,56,Right,5233010655,140,73.6,5233010657,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357515,592,1,2,52,50,8gxd9ry2580pu1b1dd5ny9ymy,0,76.9,13.1,2024-09-22T14:10:56.811Z,2024-09-22T14:10:59Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5233010999,212,28.2,5233010993,56,Center,5233010995,140,100.0,5233011001,213,0.43,5233010997,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357527,593,43,2,52,52,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T14:10:59.334Z,2024-09-22T14:11:07Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5233011067,56,Center,5233011069,346,0,5233012017,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357635,390,4,2,52,57,f1h34qp5zbfl489q8vnkhiq9s,1,3.2,80.8,2024-09-22T14:11:03.823Z,2024-09-22T14:11:09Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5233011855,13,,5233011857,56,Back,5233011901,233,594,5233011859,152,,5233011863,265,,5233011865,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357649,594,4,2,52,57,8gxd9ry2580pu1b1dd5ny9ymy,0,96.8,19.2,2024-09-22T14:11:03.824Z,2024-09-22T14:11:08Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5233011789,265,,5233011965,233,390,5233011787,152,,5233011791,286,,5233011785,56,Right,5233011783,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358195,391,1,2,53,24,f1h34qp5zbfl489q8vnkhiq9s,0,3.4,82.4,2024-09-22T14:11:31.151Z,2024-09-22T14:11:36Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5233014873,212,58.6,5233014857,157,,5233014863,56,Center,5233014881,1,,5233014859,152,,5233014877,213,6.14,5233014869,141,70.5,5233014855,5,,5233014867,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358223,595,44,2,53,28,8gxd9ry2580pu1b1dd5ny9ymy,1,38.2,31.8,2024-09-22T14:11:35.125Z,2024-09-22T14:11:40Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5233015033,233,392,5233015013,56,Back,5233015015,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358213,392,44,2,53,28,f1h34qp5zbfl489q8vnkhiq9s,0,61.8,68.2,2024-09-22T14:11:35.126Z,2024-09-22T14:11:39Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5233015105,233,595,5233014949,56,Center,5233014955,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358311,596,1,2,53,28,8gxd9ry2580pu1b1dd5ny9ymy,0,33.5,35.1,2024-09-22T14:11:35.500Z,2024-09-22T14:45:12Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5233015469,140,40.5,5233015471,141,41.6,5233015475,212,8.6,5233015465,56,Back,5233015461,3,,5233015479,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358285,393,1,2,53,31,f1h34qp5zbfl489q8vnkhiq9s,1,48.8,67.4,2024-09-22T14:11:37.902Z,2024-09-22T14:11:40Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5233015367,3,,5233015377,213,5.76,5233015371,140,59.9,5233015369,56,Center,5233015375,212,13.4,5233015373,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358301,394,61,2,53,33,f1h34qp5zbfl489q8vnkhiq9s,0,59.9,57.6,2024-09-22T14:11:39.942Z,2024-09-22T14:11:41Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5233015427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358355,597,1,2,53,35,8gxd9ry2580pu1b1dd5ny9ymy,0,34.2,51.3,2024-09-22T14:11:42.396Z,2024-09-22T14:11:43Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5233015801,141,63.9,5233015805,213,1.02,5233015803,212,10.0,5233015799,140,39.2,5233015797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358417,395,3,2,53,37,f1h34qp5zbfl489q8vnkhiq9s,1,63.3,34.8,2024-09-22T14:11:43.687Z,2024-09-22T14:11:56Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5233016131,286,,5233016129,56,Center,5233017439,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358443,599,45,2,53,37,8gxd9ry2580pu1b1dd5ny9ymy,0,36.7,65.2,2024-09-22T14:11:43.687Z,2024-09-22T14:11:55Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5233017217,233,395,5233016301,285,,5233016299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358433,598,43,2,53,37,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T14:11:43.688Z,2024-09-22T14:11:56Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5233016363,233,395,5233017379,144,7,5233016251,56,Back,5233016253,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358503,396,1,2,53,40,f1h34qp5zbfl489q8vnkhiq9s,1,71.0,20.6,2024-09-22T14:11:47.294Z,2024-09-22T14:11:50Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5233016667,140,60.0,5233016671,212,11.8,5233016669,141,23.9,5233016665,56,Center,5233016673,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358511,397,4,2,53,44,f1h34qp5zbfl489q8vnkhiq9s,1,82.6,19.7,2024-09-22T14:11:50.663Z,2024-09-22T15:20:02Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5233023973,233,600,5233016777,13,,5233016799,286,,5233016793,265,,5233016781,56,Right,5233016787,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724358531,600,4,2,53,44,8gxd9ry2580pu1b1dd5ny9ymy,0,17.4,80.3,2024-09-22T14:11:50.664Z,2024-09-22T15:20:02Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5233016981,265,,5233016983,285,,5233024017,233,397,5233016973,56,Back,5233016971,13,,5233016977,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724359639,398,1,2,54,32,f1h34qp5zbfl489q8vnkhiq9s,0,81.8,15.2,2024-09-22T14:12:38.751Z,2024-09-22T14:12:44Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5233023409,141,100.0,5233023399,5,,5233023401,155,,5233023415,1,,5233023407,140,90.7,5233023413,213,1.41,5233023397,2,,5233023405,56,Left,5233023411,212,59.7,5233023403,152,,,,,,,,,,,,,,,,,,,,,,,,,
2724359647,399,5,2,54,37,f1h34qp5zbfl489q8vnkhiq9s,0,90.2,101.4,2024-09-22T14:12:44.047Z,2024-09-22T18:24:30Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5233023445,56,Left,5233023447,347,,5233023983,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724359729,601,5,2,54,37,8gxd9ry2580pu1b1dd5ny9ymy,1,9.8,-1.4,2024-09-22T14:12:44.047Z,2024-09-22T18:24:30Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5233023849,56,Back,5233023917,233,399,5233023853,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724359825,602,1,2,54,44,8gxd9ry2580pu1b1dd5ny9ymy,1,21.1,0.0,2024-09-22T14:12:50.949Z,2024-09-22T14:12:52Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5233024409,56,Back,5233024423,213,2.32,5233024417,212,14.5,5233024407,107,,5233024411,140,11.7,5233024413,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724359899,603,1,2,54,45,8gxd9ry2580pu1b1dd5ny9ymy,1,11.7,13.7,2024-09-22T14:12:52.133Z,2024-09-22T14:12:55Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5233024819,212,9.5,5233024821,213,5.86,5233024813,56,Back,5233024815,140,20.0,5233024817,141,8.0,5233024811,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724359853,400,43,2,54,45,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-22T14:12:52.255Z,2024-09-22T15:25:05Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5233512699,144,3,5233024547,56,Right,5233024549,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724359917,604,1,2,54,48,8gxd9ry2580pu1b1dd5ny9ymy,0,20.0,8.0,2024-09-22T14:12:55.005Z,2024-09-22T14:12:55Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5233024929,141,10.1,5233024933,213,0.12,5233024931,212,11.8,5233024925,56,Back,5233024927,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724359989,402,1,2,54,50,f1h34qp5zbfl489q8vnkhiq9s,1,61.5,85.7,2024-09-22T14:12:56.631Z,2024-09-22T14:12:58Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5233025267,56,Center,5233025269,140,62.7,5233025277,213,4.82,5233025271,141,69.3,5233025275,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724360061,403,1,2,54,51,f1h34qp5zbfl489q8vnkhiq9s,1,62.7,69.3,2024-09-22T14:12:57.904Z,2024-09-22T14:13:01Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5233025717,213,2.21,5233025711,140,54.7,5233025709,56,Left,5233025713,141,86.0,5233025715,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724360075,404,1,2,54,54,f1h34qp5zbfl489q8vnkhiq9s,0,54.5,86.0,2024-09-22T14:13:00.959Z,2024-09-22T14:13:02Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5233025783,56,Left,5233025785,140,58.4,5233025927,236,,5233025789,212,4.2,5233025791,213,6.10,5233025933,286,,5233025929,233,605,5233025787,141,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
