id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value
2817990363,301,1,1,43,15,f1h34qp5zbfl489q8vnkhiq9s,1,43.7,92.3,2025-05-23T17:45:31.693Z,2025-05-23T17:45:34Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745100331,140,56.3,5745100333,141,93.6,5745100337,213,0.07,5745100329,56,Left,5745100335,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990381,302,1,1,43,18,f1h34qp5zbfl489q8vnkhiq9s,1,56.3,93.6,2025-05-23T17:45:33.926Z,2025-05-23T17:45:38Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5745100421,141,79.4,5745100417,56,Left,5745100423,212,10.0,5745100419,140,53.9,5745100425,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990387,303,3,1,43,22,f1h34qp5zbfl489q8vnkhiq9s,1,55.3,66.6,2025-05-23T17:45:37.803Z,2025-05-23T19:04:32Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745100447,56,Center,5745100487,233,430,5745100449,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990379,430,45,1,43,22,dbl7ir1qugqz8nvp1vzn8im50,0,44.7,33.4,2025-05-23T17:45:37.803Z,2025-05-23T19:04:32Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745100413,56,Back,5745100415,285,,5745100495,233,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990411,304,1,1,43,22,f1h34qp5zbfl489q8vnkhiq9s,1,55.1,61.7,2025-05-23T17:45:38.454Z,2025-05-23T17:45:41Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745100573,141,38.2,5745100571,140,45.9,5745100569,56,Back,5745100575,212,18.7,5745100577,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990427,305,1,1,43,25,f1h34qp5zbfl489q8vnkhiq9s,1,45.9,38.2,2025-05-23T17:45:41.487Z,2025-05-23T17:45:45Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5745100655,212,44.2,5745100659,1,,5745100657,213,1.06,5745100649,56,Left,5745100653,141,95.0,5745100647,155,,5745100651,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990429,306,61,1,43,29,f1h34qp5zbfl489q8vnkhiq9s,0,66.3,95.0,2025-05-23T17:45:44.823Z,2025-05-23T17:45:45Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5745100663,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990431,307,5,1,43,29,f1h34qp5zbfl489q8vnkhiq9s,0,65.9,101.0,2025-05-23T17:45:45.238Z,2025-05-23T18:09:35Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5745100667,347,,5745101023,233,431,5745100665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990495,431,5,1,43,29,dbl7ir1qugqz8nvp1vzn8im50,1,34.1,-1.0,2025-05-23T17:45:45.379Z,2025-05-23T18:09:34Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5745100983,347,,5745101007,233,307,5745100981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990533,432,1,1,43,34,dbl7ir1qugqz8nvp1vzn8im50,1,32.3,0.0,2025-05-23T17:45:50.555Z,2025-05-23T17:45:55Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5745101215,140,24.9,5745101219,212,12.4,5745101221,213,2.24,5745101217,141,12.6,5745101213,56,Back,5745101211,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990567,433,1,1,43,39,dbl7ir1qugqz8nvp1vzn8im50,1,31.1,32.2,2025-05-23T17:45:55.516Z,2025-05-23T17:45:58Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745101405,212,29.5,5745101407,213,1.57,5745101399,56,Back,5745101403,141,75.6,5745101401,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990599,434,1,1,43,42,dbl7ir1qugqz8nvp1vzn8im50,1,30.4,86.5,2025-05-23T17:45:58.372Z,2025-05-23T17:46:03Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745101571,56,Back,5745101581,213,3.94,5745101573,140,12.7,5745101579,212,26.7,5745101575,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990607,435,1,1,43,47,dbl7ir1qugqz8nvp1vzn8im50,1,16.9,52.2,2025-05-23T17:46:03.052Z,2025-05-23T17:46:05Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745101627,212,22.7,5745101621,56,Back,5745101623,140,31.7,5745101629,213,5.47,5745101625,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990627,436,1,1,43,49,dbl7ir1qugqz8nvp1vzn8im50,1,32.4,26.7,2025-05-23T17:46:04.882Z,2025-05-23T17:46:07Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745101727,212,24.6,5745101721,56,Back,5745101723,140,12.6,5745101725,141,46.0,5745101729,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990675,437,1,1,43,51,dbl7ir1qugqz8nvp1vzn8im50,1,12.9,46.4,2025-05-23T17:46:06.892Z,2025-05-23T17:46:14Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745101991,212,29.1,5745101987,140,24.1,5745101985,56,Back,5745101993,213,1.16,5745101989,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990681,308,45,1,43,58,f1h34qp5zbfl489q8vnkhiq9s,0,63.8,16.4,2025-05-23T17:46:13.908Z,2025-05-23T17:46:22Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5745102007,56,Right,5745102009,285,,5745102027,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990683,438,3,1,43,58,dbl7ir1qugqz8nvp1vzn8im50,1,36.2,83.6,2025-05-23T17:46:13.908Z,2025-05-23T17:46:17Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745102015,286,,5745102019,233,308,5745102013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990691,309,45,1,43,58,f1h34qp5zbfl489q8vnkhiq9s,0,58.2,12.1,2025-05-23T17:46:14.564Z,2025-05-23T17:46:24Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5745102051,56,Right,5745102133,233,439,5745102053,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990699,439,3,1,43,58,dbl7ir1qugqz8nvp1vzn8im50,1,41.8,87.9,2025-05-23T17:46:14.564Z,2025-05-23T17:46:22Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745102099,286,,5745102115,233,309,5745102097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990719,440,1,1,43,59,dbl7ir1qugqz8nvp1vzn8im50,1,45.8,88.7,2025-05-23T17:46:15.660Z,2025-05-23T17:46:23Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745102207,141,94.7,5745102203,56,Left,5745102211,213,0.20,5745102209,212,20.8,5745102205,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990707,310,83,1,44,3,f1h34qp5zbfl489q8vnkhiq9s,0,30.1,5.0,2025-05-23T17:46:19.270Z,2025-05-23T17:46:31Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5745102317,399,bxamae8lo647u6k3kruigir8q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990725,441,4,1,44,4,dbl7ir1qugqz8nvp1vzn8im50,1,74.4,93.6,2025-05-23T17:46:20.358Z,2025-05-23T17:46:28Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745102283,286,,5745102289,233,311,5745102277,295,,5745102275,13,,5745102279,56,Left,5745102281,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990713,311,4,1,44,4,f1h34qp5zbfl489q8vnkhiq9s,0,25.6,6.4,2025-05-23T17:46:20.359Z,2025-05-23T17:46:33Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5745102197,56,Back,5745102195,295,,5745102315,233,441,5745102199,152,,5745102201,285,,5745102193,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990757,442,1,1,44,20,dbl7ir1qugqz8nvp1vzn8im50,1,75.1,91.5,2025-05-23T17:46:35.844Z,2025-05-23T17:46:37Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745102477,212,45.5,5745102493,189,,5745102475,141,31.9,5745102479,213,4.24,5745102471,56,Center,5745102469,152,,5745102481,1,,5745102467,5,,5745102473,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990781,443,1,1,44,22,dbl7ir1qugqz8nvp1vzn8im50,1,54.3,24.9,2025-05-23T17:46:38.429Z,2025-05-23T17:46:42Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745102623,140,59.9,5745102625,141,5.5,5745102629,213,5.13,5745102627,212,14.4,5745102621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990811,444,1,1,44,26,dbl7ir1qugqz8nvp1vzn8im50,1,46.1,12.5,2025-05-23T17:46:42.621Z,2025-05-23T17:46:46Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745102765,141,37.7,5745102769,212,30.0,5745102761,140,22.7,5745102757,56,Back,5745102773,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990839,445,1,1,44,30,dbl7ir1qugqz8nvp1vzn8im50,1,20.9,39.2,2025-05-23T17:46:46.261Z,2025-05-23T17:46:50Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745102941,213,0.58,5745102933,56,Center,5745102935,140,59.1,5745102939,212,47.8,5745102937,141,77.5,5745102931,155,,5745102943,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990853,446,44,1,44,34,dbl7ir1qugqz8nvp1vzn8im50,1,61.8,81.4,2025-05-23T17:46:50.166Z,2025-05-23T17:46:54Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5745102987,286,,5745103001,233,312,5745102985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990847,312,44,1,44,34,f1h34qp5zbfl489q8vnkhiq9s,0,38.2,18.6,2025-05-23T17:46:50.167Z,2025-05-23T17:46:55Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5745103033,233,446,5745102975,285,,5745102973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990901,447,1,1,44,34,dbl7ir1qugqz8nvp1vzn8im50,0,59.1,77.5,2025-05-23T17:46:50.517Z,2025-05-23T17:46:55Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5745103233,3,,5745103239,140,68.1,5745103235,168,,5745103241,141,81.5,5745103245,213,0.28,5745103243,212,9.8,5745103237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990937,314,1,1,44,42,f1h34qp5zbfl489q8vnkhiq9s,1,26.1,20.6,2025-05-23T17:46:58.594Z,2025-05-23T17:47:01Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5745103449,213,2.19,5745103443,212,25.7,5745103433,56,Back,5745103435,140,11.9,5745103439,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990967,315,2,1,44,45,f1h34qp5zbfl489q8vnkhiq9s,1,12.7,52.2,2025-05-23T17:47:00.878Z,2025-05-23T18:09:49Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5745104047,7,4jve632xnmqujh4ioaxpaovai,5745104051,56,Center,5745103589,141,58.7,5745103587,140,55.6,5745104049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817990975,448,43,1,44,48,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-23T17:47:04.764Z,2025-05-23T17:47:12Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745103907,144,61,5745103621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991721,474,70,1,44,59,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-23T17:47:14.799Z,2025-05-23T17:49:36Z,,,,,5745107767,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991063,450,1,1,45,0,dbl7ir1qugqz8nvp1vzn8im50,1,46.5,44.3,2025-05-23T17:47:16.101Z,2025-05-23T17:51:42Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745104125,140,41.7,5745104129,212,11.6,5745104127,141,28.9,5745104123,56,Back,5745104119,5,,5745104131,213,4.26,5745104121,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991067,451,1,1,45,1,dbl7ir1qugqz8nvp1vzn8im50,1,39.9,32.7,2025-05-23T17:47:17.798Z,2025-05-23T17:47:18Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745104165,212,9.0,5745104167,213,4.63,5745104159,56,Back,5745104163,141,19.5,5745104161,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991075,452,1,1,45,2,dbl7ir1qugqz8nvp1vzn8im50,1,39.1,19.2,2025-05-23T17:47:18.765Z,2025-05-23T17:47:22Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745104195,140,56.9,5745104201,213,5.88,5745104199,212,20.3,5745104193,56,Right,5745104197,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991089,316,45,1,45,6,f1h34qp5zbfl489q8vnkhiq9s,0,42.3,91.6,2025-05-23T17:47:21.997Z,2025-05-23T19:04:33Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5745104255,56,Back,5745104257,285,,5745104267,233,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991083,453,3,1,45,6,dbl7ir1qugqz8nvp1vzn8im50,1,57.7,8.4,2025-05-23T17:47:21.997Z,2025-05-23T19:04:33Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5745104235,56,Right,5745104237,286,,5745104259,233,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991101,454,1,1,45,7,dbl7ir1qugqz8nvp1vzn8im50,1,50.9,9.1,2025-05-23T17:47:23.229Z,2025-05-23T17:47:25Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5745104325,213,3.15,5745104317,56,Back,5745104321,141,8.9,5745104323,212,12.2,5745104319,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991115,455,1,1,45,9,dbl7ir1qugqz8nvp1vzn8im50,1,37.6,10.6,2025-05-23T17:47:25.781Z,2025-05-23T17:47:29Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745104397,213,2.05,5745104395,212,19.0,5745104391,140,29.3,5745104393,141,35.5,5745104389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991145,456,1,1,45,15,dbl7ir1qugqz8nvp1vzn8im50,1,36.9,46.7,2025-05-23T17:47:30.845Z,2025-05-23T17:47:36Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745104557,213,1.48,5745104555,212,25.3,5745104551,140,39.2,5745104553,141,83.8,5745104549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991175,457,1,1,45,20,dbl7ir1qugqz8nvp1vzn8im50,1,57.6,84.8,2025-05-23T17:47:35.870Z,2025-05-23T17:47:39Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745104701,56,Left,5745104703,140,58.2,5745104707,212,6.8,5745104709,213,1.48,5745104705,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991195,458,1,1,45,23,dbl7ir1qugqz8nvp1vzn8im50,1,41.7,85.7,2025-05-23T17:47:39.701Z,2025-05-23T17:47:44Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745104825,212,18.9,5745104827,213,3.80,5745104819,56,Back,5745104823,141,68.7,5745104821,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991237,459,1,1,45,30,dbl7ir1qugqz8nvp1vzn8im50,1,23.8,65.8,2025-05-23T17:47:45.805Z,2025-05-23T17:47:51Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745105069,212,32.2,5745105065,140,41.1,5745105063,56,Back,5745105071,213,5.31,5745105073,1,,5745105067,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991265,460,1,1,45,35,dbl7ir1qugqz8nvp1vzn8im50,1,42.8,28.8,2025-05-23T17:47:51.685Z,2025-05-23T17:47:55Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745105193,56,Back,5745105201,213,1.86,5745105195,140,35.8,5745105199,212,26.0,5745105197,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991287,461,1,1,45,39,dbl7ir1qugqz8nvp1vzn8im50,1,35.3,65.4,2025-05-23T17:47:55.390Z,2025-05-23T17:47:59Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745105313,141,28.5,5745105309,56,Back,5745105311,140,43.8,5745105315,212,26.6,5745105317,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991299,462,1,1,45,43,dbl7ir1qugqz8nvp1vzn8im50,0,45.7,29.2,2025-05-23T17:47:59.662Z,2025-05-23T17:48:01Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745105395,212,31.4,5745105397,213,6.02,5745105393,141,17.0,5745105389,56,Right,5745105391,140,74.5,5745105387,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991329,317,1,1,45,46,f1h34qp5zbfl489q8vnkhiq9s,1,18.2,81.8,2025-05-23T17:48:02.495Z,2025-05-23T17:48:04Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5745105527,141,76.1,5745105521,3,,5745105525,140,27.8,5745105529,212,10.8,5745105523,56,Back,5745105531,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991335,319,1,1,45,48,f1h34qp5zbfl489q8vnkhiq9s,0,27.8,76.1,2025-05-23T17:48:04.552Z,2025-05-23T17:48:05Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745105555,56,Back,5745105559,141,82.7,5745105563,213,0.76,5745105561,212,6.5,5745105557,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991343,463,1,1,45,49,dbl7ir1qugqz8nvp1vzn8im50,1,65.2,11.0,2025-05-23T17:48:05.254Z,2025-05-23T17:48:06Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745105607,213,1.27,5745105599,56,Right,5745105605,212,5.3,5745105601,140,66.7,5745105603,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991355,464,1,1,45,50,dbl7ir1qugqz8nvp1vzn8im50,1,66.7,18.5,2025-05-23T17:48:06.086Z,2025-05-23T17:48:08Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5745105649,212,12.4,5745105645,140,71.7,5745105647,141,1.9,5745105651,213,5.15,5745105643,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991377,466,1,1,45,54,dbl7ir1qugqz8nvp1vzn8im50,0,80.9,10.7,2025-05-23T17:48:10.079Z,2025-05-23T17:48:14Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5745105795,212,14.8,5745105789,56,Right,5745105793,141,16.4,5745105797,213,0.27,5745105791,140,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991373,320,12,1,45,56,f1h34qp5zbfl489q8vnkhiq9s,1,7.4,80.2,2025-05-23T17:48:12.777Z,2025-05-23T17:48:14Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5745105781,141,97.8,5745105783,212,14.9,5745105779,140,0.0,5745105787,167,,5745105785,213,2.21,5745105777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991375,321,6,1,45,57,f1h34qp5zbfl489q8vnkhiq9s,0,1.6,92.0,2025-05-23T17:48:13.458Z,2025-05-23T17:48:23Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5745105799,56,Back,5745105893,233,467,5745105801,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991387,467,6,1,45,57,dbl7ir1qugqz8nvp1vzn8im50,1,98.4,8.0,2025-05-23T17:48:13.458Z,2025-05-23T19:04:12Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5745105883,56,Right,5745105885,75,,5745105887,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991505,468,1,1,46,29,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,0.5,2025-05-23T17:48:45.566Z,2025-05-23T17:49:05Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,1.0,,5745106915,154,,5745106505,223,,5745106499,2,,5745106515,213,1.79,5745106513,212,33.8,5745106507,56,Center,5745106509,140,92.5,5745106511,141,49.0,5745106501,6,,5745106913,210,15,5745106517,1,5745106503,155,,,,,,,,,,,,,,,,,,,,
2817991509,469,43,1,46,34,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-23T17:48:50.247Z,2025-05-23T17:49:03Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5745106527,56,Center,5745106529,286,0,5745106979,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991513,470,15,1,46,34,dbl7ir1qugqz8nvp1vzn8im50,1,92.3,58.1,2025-05-23T17:48:50.719Z,2025-05-23T17:49:02Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5745106935,55,468,5745106709,15,,5745106945,147,52.5,5745106929,76,,5745106707,25,,5745106713,328,,5745106553,17,,5745106959,233,322,5745106555,56,Center,5745106939,102,52.0,5745106933,154,5745106941,103,7.0,5745106943,146,98.4,5745106931,29,,,,,,,,,,,,,,
2817991533,322,10,1,46,35,f1h34qp5zbfl489q8vnkhiq9s,1,1.0,49.6,2025-05-23T17:48:50.819Z,2025-05-23T17:49:03Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5745106975,233,470,5745106795,177,,5745106659,182,,5745106657,178,,5745106661,56,Back,5745106797,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991639,325,1,1,46,54,f1h34qp5zbfl489q8vnkhiq9s,0,21.3,40.9,2025-05-23T17:49:09.850Z,2025-05-23T17:49:16Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5745107269,1,,5745107263,212,60.1,5745107253,140,77.2,5745107245,157,,5745107249,56,Center,5745107257,141,22.2,5745107247,198,,5745107267,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991637,471,44,1,46,58,dbl7ir1qugqz8nvp1vzn8im50,1,24.0,75.7,2025-05-23T17:49:14.622Z,2025-05-23T19:16:15Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745107331,233,326,5745107243,285,,5745107241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991643,326,44,1,46,58,f1h34qp5zbfl489q8vnkhiq9s,0,76.0,24.3,2025-05-23T17:49:14.623Z,2025-05-23T19:16:15Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5745107277,286,,5745107353,233,471,5745107275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991651,472,1,1,46,59,dbl7ir1qugqz8nvp1vzn8im50,1,26.1,72.3,2025-05-23T17:49:14.911Z,2025-05-23T17:49:16Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745107325,212,6.9,5745107327,213,5.95,5745107323,141,69.0,5745107319,56,Back,5745107321,140,32.3,5745107317,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991717,473,1,1,47,0,dbl7ir1qugqz8nvp1vzn8im50,0,32.3,69.0,2025-05-23T17:49:16.350Z,2025-05-23T17:50:13Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745107745,213,2.21,5745107743,212,22.1,5745107737,56,Back,5745107739,140,19.8,5745107735,3,,5745107741,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991677,327,30,1,47,10,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-23T17:49:26.386Z,2025-05-23T17:49:26Z,,,,,5745107495,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817991725,475,30,1,47,10,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-23T17:49:26.386Z,2025-05-23T17:49:37Z,,,,,5745107775,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817994955,334,32,2,45,0,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-23T18:04:14.064Z,2025-05-23T18:04:16Z,,,,,5745126507,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
