id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2778798889,390,61,2,51,53,7gkglopz9cjsysn2u6sbhuvc5,1,51.7,25.3,2025-02-21T18:38:05.873Z,2025-02-21T18:43:36Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5529589577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778799011,391,61,2,51,54,7gkglopz9cjsysn2u6sbhuvc5,0,43.7,31.0,2025-02-21T18:38:06.725Z,2025-02-21T18:43:43Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5529590227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778792865,612,1,2,52,0,b2vft81kyjurzbmekvgrqwr64,1,39.5,80.1,2025-02-21T18:38:12.649Z,2025-02-21T18:38:54Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5529566103,141,77.9,5529566105,212,10.6,5529566101,140,29.5,5529566099,56,Back,5529566107,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778792923,613,1,2,52,0,b2vft81kyjurzbmekvgrqwr64,1,61.6,74.4,2025-02-21T18:38:12.960Z,2025-02-21T18:38:14Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5529562467,213,2.57,5529562461,140,41.7,5529562459,56,Back,5529562465,212,24.9,5529562463,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778792959,614,1,2,52,2,b2vft81kyjurzbmekvgrqwr64,1,41.7,94.2,2025-02-21T18:38:14.680Z,2025-02-21T18:38:16Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529562601,140,37.6,5529562607,213,4.52,5529562603,141,60.9,5529562605,212,23.0,5529562599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778792973,615,1,2,52,3,b2vft81kyjurzbmekvgrqwr64,1,37.6,60.9,2025-02-21T18:38:16.383Z,2025-02-21T18:38:17Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529562665,140,57.1,5529562663,56,Center,5529562671,213,5.49,5529562669,212,29.3,5529562667,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793055,616,1,2,52,4,b2vft81kyjurzbmekvgrqwr64,1,57.1,30.1,2025-02-21T18:38:17.352Z,2025-02-21T18:38:21Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5529563053,140,74.3,5529563059,212,23.0,5529563049,56,Right,5529563057,141,9.1,5529563061,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793093,617,1,2,52,8,b2vft81kyjurzbmekvgrqwr64,1,80.8,11.7,2025-02-21T18:38:20.951Z,2025-02-21T18:38:22Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529563255,213,5.64,5529563253,212,9.7,5529563249,140,88.2,5529563247,56,Right,5529563251,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793143,618,1,2,52,10,b2vft81kyjurzbmekvgrqwr64,0,88.2,3.1,2025-02-21T18:38:22.735Z,2025-02-21T18:38:27Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5529563423,212,39.5,5529563425,213,1.37,5529563413,2,,5529563415,155,,5529563693,233,349,5529563417,56,Center,5529563421,141,60.0,5529563427,1,,5529563419,140,95.7,,,,,,,,,,,,,,,,,,,,,,,,
2778793185,349,11,2,52,14,7gkglopz9cjsysn2u6sbhuvc5,1,8.3,50.6,2025-02-21T18:38:27.309Z,2025-02-21T18:38:28Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5529563645,56,Back,5529563711,233,618,5529563647,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793549,350,1,2,52,32,7gkglopz9cjsysn2u6sbhuvc5,1,9.2,45.2,2025-02-21T18:38:44.644Z,2025-02-21T18:38:47Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5529565399,1,,5529565391,140,57.6,5529565397,213,6.07,5529565389,56,Center,5529565395,212,52.0,5529565393,141,28.8,5529565387,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793573,351,1,2,52,34,7gkglopz9cjsysn2u6sbhuvc5,1,63.5,25.3,2025-02-21T18:38:47.460Z,2025-02-21T18:38:48Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5529565557,140,56.6,5529565561,212,9.6,5529565559,141,34.5,5529565555,56,Center,5529565563,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793609,352,1,2,52,36,7gkglopz9cjsysn2u6sbhuvc5,1,56.6,34.5,2025-02-21T18:38:48.789Z,2025-02-21T18:38:50Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529565705,56,Right,5529565711,212,13.3,5529565707,140,57.4,5529565713,213,4.78,5529565709,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793627,353,1,2,52,38,7gkglopz9cjsysn2u6sbhuvc5,0,57.4,15.0,2025-02-21T18:38:50.653Z,2025-02-21T18:38:51Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5529565799,56,Center,5529565797,155,,5529565801,140,73.8,5529565807,213,0.60,5529565805,212,20.9,5529565803,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793675,354,83,2,52,41,7gkglopz9cjsysn2u6sbhuvc5,0,69.0,21.0,2025-02-21T18:38:54.509Z,2025-02-21T18:38:56Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5529566247,399,ebd3uvtt54wkdsahc2127j02c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793703,619,1,2,52,42,b2vft81kyjurzbmekvgrqwr64,0,26.3,72.1,2025-02-21T18:38:55.063Z,2025-02-21T18:38:55Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529566219,213,0.64,5529566217,212,8.4,5529566211,56,Back,5529566215,141,79.4,5529566213,140,32.7,5529566209,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793741,355,3,2,52,44,7gkglopz9cjsysn2u6sbhuvc5,0,79.4,12.8,2025-02-21T18:38:57.341Z,2025-02-21T18:39:02Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5529566559,233,620,5529566379,286,,5529566375,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793767,620,7,2,52,44,b2vft81kyjurzbmekvgrqwr64,0,20.6,87.2,2025-02-21T18:38:57.342Z,2025-02-21T18:39:01Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529566513,233,355,5529566499,56,Back,5529566501,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793861,621,12,2,52,47,b2vft81kyjurzbmekvgrqwr64,1,21.2,73.6,2025-02-21T18:39:00.211Z,2025-02-21T18:39:02Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529566923,213,0.25,5529566917,140,47.7,5529566919,141,83.9,5529566915,56,Back,5529566921,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793881,622,1,2,52,50,b2vft81kyjurzbmekvgrqwr64,0,47.7,83.9,2025-02-21T18:39:02.544Z,2025-02-21T18:39:03Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5529566995,140,73.6,5529566999,212,36.2,5529566993,56,Center,5529567003,1,,5529567001,213,5.56,5529566997,141,48.8,5529566991,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793941,356,1,2,52,51,7gkglopz9cjsysn2u6sbhuvc5,1,33.5,58.5,2025-02-21T18:39:04.517Z,2025-02-21T18:39:06Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529567317,212,18.4,5529567311,56,Back,5529567319,213,3.37,5529567313,140,16.4,5529567315,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778793993,357,12,2,52,54,7gkglopz9cjsysn2u6sbhuvc5,1,14.6,54.6,2025-02-21T18:39:07.117Z,2025-02-21T20:42:54Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5529567777,167,,5529567567,212,51.5,5529567561,56,Left,5529567563,140,52.8,5529567569,213,0.68,5529567565,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794001,358,5,2,52,57,7gkglopz9cjsysn2u6sbhuvc5,0,51.8,102.0,2025-02-21T18:39:10.475Z,2025-02-21T18:39:16Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5529567847,233,623,5529567603,56,Left,5529567605,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794039,623,5,2,52,57,b2vft81kyjurzbmekvgrqwr64,1,48.2,-2.0,2025-02-21T18:39:10.475Z,2025-02-21T20:08:04Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5529567769,347,,5529567837,233,358,5529567767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794147,625,1,2,53,3,b2vft81kyjurzbmekvgrqwr64,1,54.7,0.0,2025-02-21T18:39:16.027Z,2025-02-21T18:41:09Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5529568197,141,10.6,5529568201,213,0.56,5529578123,107,,5529568193,56,Right,5529568199,212,16.0,5529568195,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794183,626,1,2,53,6,b2vft81kyjurzbmekvgrqwr64,1,69.0,11.3,2025-02-21T18:39:18.751Z,2025-02-21T18:39:20Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529568361,212,11.1,5529568359,141,23.4,5529568355,140,61.9,5529568353,56,Center,5529568365,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794317,627,1,2,53,7,b2vft81kyjurzbmekvgrqwr64,1,61.9,23.4,2025-02-21T18:39:20.408Z,2025-02-21T18:39:29Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529569007,213,5.83,5529569001,140,75.4,5529569005,212,15.8,5529569003,141,13.2,5529568999,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794389,628,1,2,53,16,b2vft81kyjurzbmekvgrqwr64,1,73.3,19.1,2025-02-21T18:39:29.503Z,2025-02-21T18:39:32Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529569383,141,18.3,5529569385,212,17.4,5529569381,140,89.9,5529569387,213,6.25,5529569379,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794409,629,43,2,53,20,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-02-21T18:39:32.743Z,2025-02-21T18:39:40Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5529569455,213,3.14,5529569453,212,0,5529569983,144,12,5529569449,140,92.1,5529569451,141,18.3,5529569447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794417,630,3,2,53,20,b2vft81kyjurzbmekvgrqwr64,0,92.2,18.8,2025-02-21T18:39:33.428Z,2025-02-21T20:06:41Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5529569495,286,,5529569493,56,Right,5529569629,233,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794399,359,7,2,53,20,7gkglopz9cjsysn2u6sbhuvc5,1,7.8,81.2,2025-02-21T18:39:33.429Z,2025-02-21T20:43:08Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529569431,285,,5529569429,56,Back,5529569595,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794419,360,12,2,53,21,7gkglopz9cjsysn2u6sbhuvc5,1,7.6,80.2,2025-02-21T18:39:33.756Z,2025-02-21T18:39:35Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529569507,212,25.3,5529569569,167,,5529569499,56,Back,5529569505,141,100.0,5529569509,213,0.61,5529569503,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794425,361,5,2,53,22,7gkglopz9cjsysn2u6sbhuvc5,0,24.4,101.2,2025-02-21T18:39:34.717Z,2025-02-21T20:08:05Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529570367,233,631,5529569555,347,,5529569553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794595,631,5,2,53,22,b2vft81kyjurzbmekvgrqwr64,1,75.6,-1.2,2025-02-21T18:39:34.717Z,2025-02-21T20:08:04Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5529570283,56,Right,5529570335,233,361,5529570287,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794643,632,1,2,53,30,b2vft81kyjurzbmekvgrqwr64,1,74.5,0.0,2025-02-21T18:39:42.767Z,2025-02-21T18:39:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529570501,213,2.13,5529570499,212,9.4,5529570493,56,Right,5529570495,140,69.8,5529570491,107,,5529570497,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794675,633,1,2,53,32,b2vft81kyjurzbmekvgrqwr64,1,69.8,9.7,2025-02-21T18:39:44.863Z,2025-02-21T18:39:46Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529570645,141,8.3,5529570649,213,6.16,5529570643,140,77.3,5529570641,56,Right,5529570647,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794751,634,1,2,53,33,b2vft81kyjurzbmekvgrqwr64,1,77.3,8.3,2025-02-21T18:39:46.319Z,2025-02-21T18:39:49Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529570979,56,Center,5529570981,140,70.4,5529570987,213,1.82,5529570985,212,29.2,5529570983,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794797,635,1,2,53,37,b2vft81kyjurzbmekvgrqwr64,1,70.4,54.0,2025-02-21T18:39:49.679Z,2025-02-21T18:39:52Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5529571197,56,Left,5529571205,212,23.9,5529571199,140,77.5,5529571201,141,87.4,5529571209,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794873,636,1,2,53,39,b2vft81kyjurzbmekvgrqwr64,1,80.7,89.1,2025-02-21T18:39:51.943Z,2025-02-21T18:45:01Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,1.0,5529571577,56,Center,5529571581,141,76.7,5529571579,140,75.5,5529597241,210,15,5529571583,212,10.0,5529571585,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778794883,637,15,2,53,42,b2vft81kyjurzbmekvgrqwr64,1,78.3,64.1,2025-02-21T18:39:55.447Z,2025-02-21T19:09:01Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5529597295,147,52.5,5529597293,146,98.0,5529597277,76,,5529597287,103,13.3,5529571627,22,,5529597289,215,,5529597279,29,,5529597281,55,636,5529571629,18,,5529597285,102,5529597275,20,5529597397,233,362,5529571633,56,Center,,,,,,,52.9,,,,,,,
2778794877,362,10,2,53,43,7gkglopz9cjsysn2u6sbhuvc5,1,3.0,47.6,2025-02-21T18:39:55.547Z,2025-02-21T18:45:02Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5529571609,182,,5529571605,173,,5529571611,56,Back,5529571607,178,,5529597415,233,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795319,364,1,2,54,1,7gkglopz9cjsysn2u6sbhuvc5,0,7.4,42.8,2025-02-21T18:40:13.676Z,2025-02-21T18:40:16Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5529573443,56,Center,5529573449,212,53.4,5529573445,140,57.4,5529573453,1,,5529573441,199,,5529573447,141,28.8,5529573451,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795399,638,44,2,54,3,b2vft81kyjurzbmekvgrqwr64,1,39.2,69.1,2025-02-21T18:40:15.571Z,2025-02-21T19:53:57Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529573837,285,,5529573861,233,365,5529573833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795335,365,44,2,54,3,7gkglopz9cjsysn2u6sbhuvc5,0,60.8,30.9,2025-02-21T18:40:15.572Z,2025-02-21T20:42:58Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5529573547,56,Center,5529573549,286,,5529573921,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795457,639,1,2,54,3,b2vft81kyjurzbmekvgrqwr64,0,33.5,65.5,2025-02-21T18:40:16.039Z,2025-02-21T19:11:34Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529574091,56,Back,5529574097,212,14.2,5529574099,213,5.99,5529574089,3,,5529574095,141,59.4,5529574093,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795387,366,44,2,54,5,7gkglopz9cjsysn2u6sbhuvc5,1,48.2,39.2,2025-02-21T18:40:17.804Z,2025-02-21T20:42:45Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529573781,285,,5529573779,56,Back,5529574217,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795465,640,44,2,54,5,b2vft81kyjurzbmekvgrqwr64,0,51.8,60.8,2025-02-21T18:40:17.805Z,2025-02-21T19:53:58Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5529574239,233,366,5529574249,286,,5529574127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795407,367,1,2,54,5,7gkglopz9cjsysn2u6sbhuvc5,1,39.2,36.7,2025-02-21T18:40:18.100Z,2025-02-21T20:42:50Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529573895,141,25.9,5529573893,140,50.6,5529573889,3,,5529573899,213,5.73,5529573891,56,Center,5529573897,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795479,368,1,2,54,6,7gkglopz9cjsysn2u6sbhuvc5,1,50.6,25.9,2025-02-21T18:40:19.180Z,2025-02-21T20:42:52Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5529574173,3,,5529574175,56,Back,5529574183,213,2.93,5529574179,141,30.7,5529574181,212,15.5,5529574177,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795561,369,1,2,54,9,7gkglopz9cjsysn2u6sbhuvc5,0,35.7,24.3,2025-02-21T18:40:22.012Z,2025-02-21T18:40:25Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5529574549,141,33.1,5529574555,213,0.16,5529574541,56,Center,5529574537,155,,5529574545,140,71.3,5529574559,1,,5529574551,212,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795793,642,1,2,54,20,b2vft81kyjurzbmekvgrqwr64,1,45.7,41.3,2025-02-21T18:40:32.839Z,2025-02-21T18:40:37Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529575499,212,37.5,5529575497,141,88.7,5529575503,1,,5529575493,56,Left,5529575495,140,64.0,5529575501,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795857,643,1,2,54,25,b2vft81kyjurzbmekvgrqwr64,1,67.7,89.0,2025-02-21T18:40:37.743Z,2025-02-21T18:40:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529575775,140,87.4,5529575779,212,20.7,5529575773,56,Left,5529575781,213,6.27,5529575777,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795875,644,1,2,54,29,b2vft81kyjurzbmekvgrqwr64,0,94.2,83.8,2025-02-21T18:40:41.816Z,2025-02-21T18:40:43Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5529575881,213,4.76,5529575867,140,95.2,5529575861,2,,5529575865,56,Center,5529575879,212,20.4,5529575869,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795913,371,12,2,54,31,7gkglopz9cjsysn2u6sbhuvc5,1,8.6,42.2,2025-02-21T18:40:44.349Z,2025-02-21T20:42:53Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5529576123,167,,5529576077,141,28.8,5529576081,213,3.86,5529576079,212,13.8,5529576075,140,0.0,5529576073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778795925,372,6,2,54,32,7gkglopz9cjsysn2u6sbhuvc5,0,1.1,17.2,2025-02-21T18:40:45.093Z,2025-02-21T20:43:01Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5529577551,233,645,5529576155,56,Back,5529576157,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778796161,645,6,2,54,32,b2vft81kyjurzbmekvgrqwr64,1,98.9,82.8,2025-02-21T18:40:45.093Z,2025-02-21T19:53:31Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5529577313,73,,5529577529,233,372,5529577311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778796413,646,1,2,54,58,b2vft81kyjurzbmekvgrqwr64,1,99.5,99.5,2025-02-21T18:41:10.735Z,2025-02-21T18:41:52Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5529578379,56,Left,5529578381,140,84.2,5529578387,213,3.64,5529578377,6,,5529578383,141,86.6,5529578385,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778796447,647,1,2,54,59,b2vft81kyjurzbmekvgrqwr64,1,84.2,86.6,2025-02-21T18:41:11.935Z,2025-02-21T18:41:13Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5529578525,56,Left,5529578531,212,8.6,5529578527,140,91.4,5529578533,213,0.50,5529578529,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778796469,648,1,2,55,0,b2vft81kyjurzbmekvgrqwr64,1,91.8,93.0,2025-02-21T18:41:12.919Z,2025-02-21T18:41:14Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529578641,56,Left,5529578647,212,10.8,5529578649,213,3.26,5529578643,140,81.6,5529578645,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778796481,649,1,2,55,1,b2vft81kyjurzbmekvgrqwr64,1,81.6,91.1,2025-02-21T18:41:14.095Z,2025-02-21T18:41:36Z,dwuxps3jv2852642q000wep6,V. Rasmussen,1.0,5529578685,56,Center,5529578689,140,68.1,5529578693,141,72.1,5529578699,213,3.88,5529580315,210,13,5529578697,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778796645,650,13,2,55,8,b2vft81kyjurzbmekvgrqwr64,1,73.1,54.8,2025-02-21T18:41:21.175Z,2025-02-21T20:46:42Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5529580339,81,,5529580349,103,76.4,5529579361,18,,5529580341,29,,5529580343,55,649,5529580357,230,98.6,5529579363,56,Center,5529580347,102,42.7,5529580359,231,50.4,5529580095,20,5529580093,25,5529580351,215,,,,,,,,,,,,,,,,,,
2778796667,373,5,2,55,10,7gkglopz9cjsysn2u6sbhuvc5,1,-1.0,58.2,2025-02-21T18:41:22.725Z,2025-02-21T20:08:05Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5529579483,346,,5529579481,56,Back,5529580083,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778796781,651,5,2,55,10,b2vft81kyjurzbmekvgrqwr64,0,101.0,41.8,2025-02-21T18:41:22.725Z,2025-02-21T20:08:05Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5529580103,233,373,5529580045,346,,5529580043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778797125,374,1,2,55,39,7gkglopz9cjsysn2u6sbhuvc5,0,4.4,49.9,2025-02-21T18:41:51.557Z,2025-02-21T18:41:54Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5529581647,141,16.8,5529581649,212,58.7,5529581653,1,,5529581639,56,Right,5529581657,74,,5529581651,213,5.89,5529581643,140,56.0,5529581635,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778797151,652,44,2,55,41,b2vft81kyjurzbmekvgrqwr64,1,42.6,79.8,2025-02-21T18:41:54.299Z,2025-02-21T18:41:59Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529581753,233,375,5529581739,285,,5529581737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778797135,375,44,2,55,41,7gkglopz9cjsysn2u6sbhuvc5,0,57.4,20.2,2025-02-21T18:41:54.300Z,2025-02-21T18:47:16Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5529581677,56,Right,5529581823,233,652,5529581679,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778797263,653,1,2,55,42,b2vft81kyjurzbmekvgrqwr64,0,40.4,74.8,2025-02-21T18:41:55.088Z,2025-02-21T18:41:59Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529582225,141,65.1,5529582223,140,58.4,5529582213,3,,5529582217,56,Center,5529582229,213,5.95,5529582227,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778797187,376,1,2,55,43,7gkglopz9cjsysn2u6sbhuvc5,0,41.0,20.0,2025-02-21T18:41:55.573Z,2025-02-21T18:47:26Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5529581879,140,53.6,5529581881,141,20.6,5529581877,56,Right,5529581875,3,,5529581885,213,0.03,5529581883,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
