id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value
2727903419,393,1,1,44,39,bd4qakf7j0wwie8wke9km7uj8,1,36.8,85.9,2024-09-29T12:44:15.402Z,2024-09-29T12:44:16Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5252472663,56,Left,5252472665,140,55.6,5252472671,213,0.24,5252472669,212,20.3,5252472667,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903461,394,1,1,44,40,bd4qakf7j0wwie8wke9km7uj8,1,55.7,93.2,2024-09-29T12:44:16.706Z,2024-09-29T12:44:18Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5252472875,212,10.8,5252472873,141,87.7,5252472869,56,Back,5252472871,140,46.1,5252472877,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903529,395,1,1,44,41,bd4qakf7j0wwie8wke9km7uj8,1,46.1,87.7,2024-09-29T12:44:18.018Z,2024-09-29T12:44:21Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252473255,213,3.39,5252473249,140,34.7,5252473253,212,12.3,5252473251,141,83.3,5252473247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903651,396,1,1,44,45,bd4qakf7j0wwie8wke9km7uj8,1,36.6,84.4,2024-09-29T12:44:21.435Z,2024-09-29T12:44:27Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5252473873,213,0.05,5252473867,140,59.1,5252473869,141,86.3,5252473871,212,23.7,5252473865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903619,338,45,1,44,48,8cfkisxf1fkxdqtt6tx1tup48,0,40.6,25.2,2024-09-29T12:44:25.021Z,2024-09-29T12:46:49Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5252473693,285,,5252473691,56,Back,5252474031,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903663,397,3,1,44,48,bd4qakf7j0wwie8wke9km7uj8,1,59.4,74.8,2024-09-29T12:44:25.021Z,2024-09-29T12:50:17Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5252473941,56,Center,5252473943,286,,5252473975,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903701,398,1,1,44,50,bd4qakf7j0wwie8wke9km7uj8,1,59.4,87.1,2024-09-29T12:44:27.195Z,2024-09-29T12:50:16Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5252474121,141,90.0,5252474117,56,Left,5252474123,212,6.7,5252474125,213,0.30,5252474119,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903715,399,61,1,44,52,bd4qakf7j0wwie8wke9km7uj8,0,65.5,90.0,2024-09-29T12:44:28.610Z,2024-09-29T12:50:35Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5252474185,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903707,339,50,1,44,52,8cfkisxf1fkxdqtt6tx1tup48,1,41.6,16.4,2024-09-29T12:44:29.061Z,2024-09-29T12:46:51Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5252474143,286,,5252474895,233,400,5252474141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903835,400,7,1,44,52,bd4qakf7j0wwie8wke9km7uj8,1,58.4,83.6,2024-09-29T12:44:29.062Z,2024-09-29T12:46:48Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5252474835,233,339,5252474827,285,,5252474825,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903881,401,1,1,44,58,bd4qakf7j0wwie8wke9km7uj8,1,42.9,81.4,2024-09-29T12:44:34.754Z,2024-09-29T12:50:52Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252475075,213,4.22,5252475067,56,Back,5252475073,212,20.2,5252475069,140,33.9,5252475071,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727903959,402,1,1,45,0,bd4qakf7j0wwie8wke9km7uj8,1,32.7,44.5,2024-09-29T12:44:36.739Z,2024-09-29T12:44:39Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5252475467,212,19.3,5252475469,213,1.46,5252475465,141,72.7,5252475463,140,34.7,5252475461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904103,403,1,1,45,4,bd4qakf7j0wwie8wke9km7uj8,1,35.3,75.6,2024-09-29T12:44:40.923Z,2024-09-29T12:44:44Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5252476187,213,0.48,5252476179,56,Left,5252476183,141,95.0,5252476185,212,28.6,5252476181,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904117,404,1,1,45,7,bd4qakf7j0wwie8wke9km7uj8,0,59.5,95.0,2024-09-29T12:44:44.146Z,2024-09-29T12:44:44Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5252476271,213,5.08,5252476269,212,13.6,5252476263,56,Center,5252476267,141,76.3,5252476265,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904219,340,1,1,45,9,8cfkisxf1fkxdqtt6tx1tup48,1,38.8,23.1,2024-09-29T12:44:45.669Z,2024-09-29T12:44:48Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5252476789,140,57.4,5252476787,56,Center,5252476795,213,0.13,5252476793,212,19.7,5252476791,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904259,342,1,1,45,11,8cfkisxf1fkxdqtt6tx1tup48,1,57.4,27.0,2024-09-29T12:44:48.062Z,2024-09-29T12:44:49Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5252477007,212,12.2,5252477009,213,1.91,5252477005,141,43.9,5252477003,140,53.5,5252477001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904255,405,43,1,45,12,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-29T12:44:49.378Z,2024-09-29T12:51:32Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5252477527,399,619s1phj5bkgkug3aszc1y9cl,5252523991,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904349,343,1,1,45,13,8cfkisxf1fkxdqtt6tx1tup48,1,63.3,53.6,2024-09-29T12:44:49.557Z,2024-09-29T12:44:52Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5252477499,4,,5252477439,212,24.8,5252477441,213,0.41,5252477433,56,Center,5252477437,141,68.2,5252477435,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904497,344,1,1,45,20,8cfkisxf1fkxdqtt6tx1tup48,0,98.7,66.9,2024-09-29T12:44:56.430Z,2024-09-29T12:44:58Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5252478229,195,,5252478151,56,Center,5252478159,212,20.3,5252478161,213,4.28,5252478157,141,39.8,5252478155,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904615,406,12,1,45,23,bd4qakf7j0wwie8wke9km7uj8,1,8.4,63.3,2024-09-29T12:45:00.074Z,2024-09-29T12:51:48Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252478759,56,Back,5252478763,141,0.0,5252478765,212,43.9,5252478767,213,4.68,5252478925,167,,5252478761,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904577,345,5,1,45,25,8cfkisxf1fkxdqtt6tx1tup48,1,82.6,101.4,2024-09-29T12:45:01.499Z,2024-09-29T14:12:47Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5252478609,56,Left,5252484131,233,407,5252484435,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904633,407,5,1,45,25,bd4qakf7j0wwie8wke9km7uj8,0,17.4,-1.4,2024-09-29T12:45:01.499Z,2024-09-29T12:45:47Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252484449,347,,5252484189,233,345,5252478815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904921,346,1,1,45,40,8cfkisxf1fkxdqtt6tx1tup48,1,83.3,100.0,2024-09-29T12:45:16.421Z,2024-09-29T12:45:50Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5252484795,107,,5252480391,140,88.1,5252480395,141,86.9,5252480399,213,5.17,5252480397,212,11.4,5252480389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904989,347,1,1,45,40,8cfkisxf1fkxdqtt6tx1tup48,1,88.1,86.9,2024-09-29T12:45:17.189Z,2024-09-29T12:45:20Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5252480781,56,Left,5252480785,141,90.9,5252480783,140,77.5,5252480789,213,2.90,5252480787,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727904997,348,1,1,45,43,8cfkisxf1fkxdqtt6tx1tup48,1,77.9,74.8,2024-09-29T12:45:20.005Z,2024-09-29T12:45:23Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5252480821,140,78.2,5252480823,141,44.8,5252480827,213,4.73,5252480819,56,Center,5252480825,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727905095,349,1,1,45,46,8cfkisxf1fkxdqtt6tx1tup48,1,78.3,44.2,2024-09-29T12:45:22.877Z,2024-09-29T12:45:24Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5252481391,140,88.4,5252481395,212,12.2,5252481389,56,Center,5252481397,213,5.77,5252481393,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727905111,350,1,1,45,47,8cfkisxf1fkxdqtt6tx1tup48,0,88.4,35.4,2024-09-29T12:45:24.269Z,2024-09-29T12:45:25Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5252481495,140,95.0,5252481497,141,39.1,5252481493,56,Center,5252481499,212,7.4,5252481501,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727905279,409,1,1,45,54,bd4qakf7j0wwie8wke9km7uj8,0,8.5,82.1,2024-09-29T12:45:31.377Z,2024-09-29T12:45:32Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5252482409,213,0.00,5252482401,140,9.4,5252482397,157,,5252482413,1,,5252482403,141,82.1,5252482399,56,Back,5252482405,212,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727906337,354,61,1,45,59,8cfkisxf1fkxdqtt6tx1tup48,1,86.1,6.4,2024-09-29T12:45:35.400Z,2024-09-29T12:46:15Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5252487941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727905427,351,1,1,46,0,8cfkisxf1fkxdqtt6tx1tup48,0,58.5,6.2,2024-09-29T12:45:36.733Z,2024-09-29T12:46:16Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5252483143,155,,5252483151,212,19.7,5252483145,56,Right,5252483153,213,6.03,5252483147,140,76.7,5252483149,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727905441,352,5,1,46,0,8cfkisxf1fkxdqtt6tx1tup48,0,78.6,-1.2,2024-09-29T12:45:36.969Z,2024-09-29T14:12:47Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5252483209,56,Right,5252484611,233,410,5252483211,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727905689,410,5,1,46,0,bd4qakf7j0wwie8wke9km7uj8,1,21.4,101.2,2024-09-29T12:45:36.969Z,2024-09-29T14:01:08Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5252484521,347,,5252484519,56,Back,5252484563,233,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727905697,411,70,1,46,11,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-29T12:45:48.116Z,2024-09-29T12:45:48Z,,,,,5252484551,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727905823,353,30,1,46,13,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-29T12:45:50.172Z,2024-09-29T12:45:54Z,,,,,5252485247,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727905745,412,30,1,46,13,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-29T12:45:50.172Z,2024-09-29T12:45:50Z,,,,,5252484843,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727930431,457,18,2,45,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-29T13:00:52.816Z,2024-09-29T13:05:44Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5252614007,42,,5252614123,55,458,5252614009,44,Forward,5252614015,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727980357,606,18,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-29T13:00:52.816Z,2024-09-29T13:41:17Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5252881419,59,28,5252881547,55,607,5252881415,42,,5252881417,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727930441,458,19,2,45,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-29T13:00:52.817Z,2024-09-29T14:01:19Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5252614075,44,Midfielder,5252614067,42,,5252614073,59,26,5252614071,145,11,5253055237,293,1,5252614077,55,457,5253055235,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727980365,607,19,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-29T13:00:52.817Z,2024-09-29T13:41:17Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5252881481,145,7,5252881489,293,5,5252881477,42,,5252881493,55,606,5252881487,292,6,5252881491,44,Midfielder,5252881483,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727922881,360,32,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-29T13:01:02.816Z,2024-09-29T13:01:03Z,,,,,5252574309,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727922903,417,32,2,45,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-29T13:01:02.816Z,2024-09-29T13:01:05Z,,,,,5252574377,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727922997,361,1,2,45,0,8cfkisxf1fkxdqtt6tx1tup48,1,50.1,49.9,2024-09-29T13:01:02.817Z,2024-09-29T13:01:07Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5252574801,1,,5252574799,213,3.00,5252574791,56,Back,5252574805,279,S,5252574793,140,19.2,5252574795,141,56.9,5252574797,212,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923091,362,1,2,45,4,8cfkisxf1fkxdqtt6tx1tup48,0,21.3,60.9,2024-09-29T13:01:07.360Z,2024-09-29T14:01:31Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5252575177,212,44.3,5252575181,1,,5252575179,213,0.26,5252575175,141,77.9,5252575173,140,62.0,5252575169,157,,5252575171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923147,418,44,2,45,8,bd4qakf7j0wwie8wke9km7uj8,1,34.3,23.2,2024-09-29T13:01:11.397Z,2024-09-29T14:04:54Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5252575563,233,363,5252575501,285,,5252575499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923095,363,44,2,45,8,8cfkisxf1fkxdqtt6tx1tup48,0,65.7,76.8,2024-09-29T13:01:11.398Z,2024-09-29T14:04:55Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5252575223,286,,5252575613,233,418,5252575221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923153,419,61,2,45,8,bd4qakf7j0wwie8wke9km7uj8,1,30.9,23.4,2024-09-29T13:01:11.561Z,2024-09-29T13:10:25Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5252575521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923159,364,5,2,45,10,8cfkisxf1fkxdqtt6tx1tup48,1,66.4,101.2,2024-09-29T13:01:13.583Z,2024-09-29T14:12:48Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5252575765,233,420,5252575551,347,,5252575549,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923185,420,5,2,45,10,bd4qakf7j0wwie8wke9km7uj8,0,33.6,-1.2,2024-09-29T13:01:13.583Z,2024-09-29T14:12:48Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252575723,347,,5252575799,233,364,5252575721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923251,365,1,2,45,16,8cfkisxf1fkxdqtt6tx1tup48,0,65.1,100.0,2024-09-29T13:01:18.974Z,2024-09-29T14:01:28Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5252576083,213,4.86,5252576079,141,87.8,5252576073,107,,5252576081,212,9.3,5252576077,140,66.4,5252576075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923507,422,61,2,45,16,bd4qakf7j0wwie8wke9km7uj8,1,38.7,20.3,2024-09-29T13:01:19.096Z,2024-09-29T13:14:28Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252704089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727931291,464,1,2,45,18,bd4qakf7j0wwie8wke9km7uj8,1,38.9,21.7,2024-09-29T13:01:20.980Z,2024-09-29T13:15:25Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5252713063,56,Right,5252713065,140,51.1,5252713067,141,19.7,5252713069,212,12.9,5252713071,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923387,421,61,2,45,23,bd4qakf7j0wwie8wke9km7uj8,0,34.8,13.8,2024-09-29T13:01:26.166Z,2024-09-29T13:16:22Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252576801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923381,366,43,2,45,24,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-29T13:01:26.886Z,2024-09-29T13:16:19Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5252576773,56,Center,5252576777,285,0,5252722189,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923401,367,1,2,45,25,8cfkisxf1fkxdqtt6tx1tup48,1,52.2,64.0,2024-09-29T13:01:27.886Z,2024-09-29T13:17:45Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5252576861,56,Back,5252576865,141,75.6,5252576863,140,46.4,5252576869,213,2.23,5252576867,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923517,368,1,2,45,26,8cfkisxf1fkxdqtt6tx1tup48,1,46.4,75.6,2024-09-29T13:01:28.830Z,2024-09-29T13:17:47Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5252577577,141,91.1,5252577575,140,71.0,5252577573,56,Left,5252577581,213,0.39,5252577579,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727951273,569,83,2,45,28,bd4qakf7j0wwie8wke9km7uj8,0,32.6,13.7,2024-09-29T13:01:31.726Z,2024-09-29T14:13:23Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5252734849,399,e0u730to91qqtvvx16uhajz10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923523,369,61,2,45,31,8cfkisxf1fkxdqtt6tx1tup48,0,70.5,88.0,2024-09-29T13:01:34.110Z,2024-09-29T14:13:21Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5252577587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923619,424,1,2,45,35,bd4qakf7j0wwie8wke9km7uj8,0,42.8,10.1,2024-09-29T13:01:38.382Z,2024-09-29T13:01:39Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5252578051,56,Right,5252578063,213,6.28,5252578059,212,32.8,5252578067,1,,5252578055,141,10.0,5252578053,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923713,371,1,2,45,38,8cfkisxf1fkxdqtt6tx1tup48,1,18.8,80.6,2024-09-29T13:01:41.102Z,2024-09-29T13:01:43Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5252578507,140,6.0,5252578511,212,20.1,5252578501,56,Back,5252578509,141,58.7,5252578515,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923745,372,1,2,45,40,8cfkisxf1fkxdqtt6tx1tup48,1,5.5,59.4,2024-09-29T13:01:43.647Z,2024-09-29T13:01:45Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5252578707,56,Back,5252578725,213,0.78,5252578717,141,95.9,5252578721,212,35.1,5252578703,157,,5252578713,140,29.2,5252578729,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923821,373,1,2,45,42,8cfkisxf1fkxdqtt6tx1tup48,1,30.4,96.0,2024-09-29T13:01:45.198Z,2024-09-29T13:01:48Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5252579059,141,90.9,5252579063,213,3.37,5252579055,56,Back,5252579057,140,16.0,5252579061,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727923889,374,1,2,45,45,8cfkisxf1fkxdqtt6tx1tup48,0,16.0,90.9,2024-09-29T13:01:47.846Z,2024-09-29T13:18:37Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5252579387,212,35.5,5252579389,213,6.01,5252579383,140,48.5,5252579379,56,Back,5252579391,1,,5252579385,141,76.6,5252579377,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727924043,425,1,2,45,51,bd4qakf7j0wwie8wke9km7uj8,1,58.4,26.2,2024-09-29T13:01:54.630Z,2024-09-29T13:18:48Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5252580319,140,77.5,5252580327,213,0.04,5252580323,212,20.1,5252580315,157,,5252580321,141,27.3,5252580317,56,Center,5252580331,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727955485,586,1,2,45,53,bd4qakf7j0wwie8wke9km7uj8,1,70.2,46.0,2024-09-29T13:01:56.811Z,2024-09-29T13:19:48Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5252755417,212,8.2,5252755419,213,4.32,5252755413,140,67.2,5252755415,141,34.8,5252755411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727924137,427,1,2,45,54,bd4qakf7j0wwie8wke9km7uj8,1,78.0,27.3,2024-09-29T13:01:57.613Z,2024-09-29T13:02:00Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5252580845,140,78.7,5252580843,56,Right,5252580851,213,4.77,5252580847,141,8.0,5252580849,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727924149,428,1,2,45,56,bd4qakf7j0wwie8wke9km7uj8,0,78.0,8.2,2024-09-29T13:01:59.798Z,2024-09-29T13:21:03Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5252580927,212,12.3,5252580915,140,71.4,5252580929,213,2.17,5252580921,141,23.1,5252580909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727924221,375,1,2,45,58,8cfkisxf1fkxdqtt6tx1tup48,1,39.7,61.7,2024-09-29T13:02:01.230Z,2024-09-29T13:02:02Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5252581287,56,Back,5252581289,140,29.8,5252581291,141,51.6,5252581293,212,12.5,5252581295,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727924335,377,1,2,45,59,8cfkisxf1fkxdqtt6tx1tup48,1,29.8,51.6,2024-09-29T13:02:02.727Z,2024-09-29T13:02:07Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5252581923,212,16.3,5252581919,140,38.9,5252581925,213,5.34,5252581921,141,32.2,5252581917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
