id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2720208823,359,1,1,45,8,8cfkisxf1fkxdqtt6tx1tup48,1,25.0,27.3,2024-09-14T17:46:15.314Z,2024-09-14T17:46:16Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5210404421,140,27.4,5210404419,56,Back,5210404427,213,1.28,5210404425,212,8.8,5210404423,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720208865,360,1,1,45,9,8cfkisxf1fkxdqtt6tx1tup48,1,27.4,39.7,2024-09-14T17:46:16.362Z,2024-09-14T17:46:18Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210404625,140,13.8,5210404629,212,15.7,5210404623,56,Back,5210404631,213,3.57,5210404627,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720208891,361,1,1,45,11,8cfkisxf1fkxdqtt6tx1tup48,1,13.8,30.1,2024-09-14T17:46:18.449Z,2024-09-14T17:46:19Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5210404757,212,8.8,5210404759,213,1.52,5210404753,140,14.2,5210404751,56,Back,5210404755,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720208937,362,1,1,45,12,8cfkisxf1fkxdqtt6tx1tup48,0,14.2,43.1,2024-09-14T17:46:19.755Z,2024-09-14T17:46:22Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210404941,56,Back,5210404949,213,5.93,5210404947,212,28.3,5210404951,1,,5210404939,157,,5210404945,141,28.9,5210404943,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209035,445,1,1,45,19,b8oqgvx1ijeyn6y1cn6929ix4,1,55.5,68.6,2024-09-14T17:46:26.145Z,2024-09-14T17:46:28Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210405461,140,61.2,5210405459,56,Left,5210405471,213,1.24,5210405467,212,18.4,5210405463,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209045,446,50,1,45,21,b8oqgvx1ijeyn6y1cn6929ix4,1,65.4,94.2,2024-09-14T17:46:28.209Z,2024-09-14T17:46:37Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210406013,233,363,5210405499,56,Left,5210405501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209115,363,7,1,45,21,8cfkisxf1fkxdqtt6tx1tup48,1,34.6,5.8,2024-09-14T17:46:28.210Z,2024-09-14T17:52:17Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210405983,233,446,5210405943,167,,5210405951,285,,5210405947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720215693,487,61,1,45,22,b8oqgvx1ijeyn6y1cn6929ix4,1,57.0,73.4,2024-09-14T17:46:28.769Z,2024-09-14T17:53:25Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210441741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720215747,396,61,1,45,23,8cfkisxf1fkxdqtt6tx1tup48,1,37.3,34.9,2024-09-14T17:46:29.769Z,2024-09-14T17:53:32Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210442051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209159,364,5,1,45,23,8cfkisxf1fkxdqtt6tx1tup48,0,34.6,-1.2,2024-09-14T17:46:30.161Z,2024-09-14T18:05:46Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210406177,347,,5210406297,233,447,5210406175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209167,447,5,1,45,23,b8oqgvx1ijeyn6y1cn6929ix4,1,65.4,101.2,2024-09-14T17:46:30.161Z,2024-09-14T17:53:28Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210406235,56,Left,5210406237,347,,5210406281,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209191,448,1,1,45,25,b8oqgvx1ijeyn6y1cn6929ix4,0,61.1,100.0,2024-09-14T17:46:32.265Z,2024-09-14T17:53:07Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210406413,56,Left,5210406419,212,20.2,5210406417,141,81.0,5210406421,213,5.53,5210406415,140,75.2,5210406411,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720213031,478,43,1,45,31,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-14T17:46:38.452Z,2024-09-14T17:51:13Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210427817,399,5nved2kta2hk8103hkyhq33hm,5210433905,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209233,365,1,1,45,34,8cfkisxf1fkxdqtt6tx1tup48,1,19.6,13.4,2024-09-14T17:46:41.739Z,2024-09-14T17:46:43Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5210406663,140,30.0,5210406665,141,28.2,5210406669,213,0.74,5210406659,3,,5210406667,212,14.9,5210406661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209257,366,1,1,45,35,8cfkisxf1fkxdqtt6tx1tup48,1,30.0,28.2,2024-09-14T17:46:42.570Z,2024-09-14T17:53:00Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210406777,212,15.2,5210406779,213,4.53,5210406773,140,27.3,5210406775,141,6.2,5210406771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209295,367,1,1,45,37,8cfkisxf1fkxdqtt6tx1tup48,1,27.3,6.2,2024-09-14T17:46:44.538Z,2024-09-14T17:52:13Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5210407013,213,0.99,5210407007,140,35.8,5210407009,141,26.2,5210407005,56,Back,5210407011,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720216571,488,83,1,45,40,b8oqgvx1ijeyn6y1cn6929ix4,0,61.3,84.9,2024-09-14T17:46:46.769Z,2024-09-14T17:54:24Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210447163,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209307,368,61,1,45,40,8cfkisxf1fkxdqtt6tx1tup48,0,35.8,26.2,2024-09-14T17:46:47.027Z,2024-09-14T17:52:15Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210407071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209333,449,1,1,45,40,b8oqgvx1ijeyn6y1cn6929ix4,1,62.3,78.9,2024-09-14T17:46:47.465Z,2024-09-14T17:46:48Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210407207,212,26.7,5210407209,213,3.41,5210407201,56,Back,5210407203,140,37.8,5210407205,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209405,451,1,1,45,42,b8oqgvx1ijeyn6y1cn6929ix4,1,37.8,68.4,2024-09-14T17:46:48.881Z,2024-09-14T17:46:51Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210407569,56,Back,5210407571,140,45.8,5210407577,213,5.69,5210407575,212,10.2,5210407573,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209473,452,1,1,45,44,b8oqgvx1ijeyn6y1cn6929ix4,1,51.2,57.9,2024-09-14T17:46:51.425Z,2024-09-14T17:46:55Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210407937,141,30.8,5210407939,212,19.7,5210407935,140,57.9,5210407933,56,Center,5210407941,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209535,453,1,1,45,48,b8oqgvx1ijeyn6y1cn6929ix4,1,59.4,23.0,2024-09-14T17:46:55.090Z,2024-09-14T17:46:57Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210408191,56,Center,5210408195,141,34.6,5210408193,140,57.1,5210408199,213,1.87,5210408197,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209587,454,1,1,45,50,b8oqgvx1ijeyn6y1cn6929ix4,0,58.1,33.2,2024-09-14T17:46:57.193Z,2024-09-14T17:46:59Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210408485,141,57.8,5210408479,56,Center,5210408495,213,0.60,5210408489,212,29.6,5210408483,140,81.4,5210408477,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209621,369,1,1,45,52,8cfkisxf1fkxdqtt6tx1tup48,1,14.4,39.1,2024-09-14T17:46:59.731Z,2024-09-14T17:47:01Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210408679,56,Back,5210408677,3,,5210408683,141,41.8,5210408685,212,14.7,5210408687,213,0.13,5210408681,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209745,371,1,1,45,55,8cfkisxf1fkxdqtt6tx1tup48,0,28.3,41.8,2024-09-14T17:47:02.074Z,2024-09-14T17:47:07Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210409351,56,Back,5210409355,141,70.0,5210409359,213,0.98,5210409353,140,40.6,5210409357,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209707,455,8,1,45,58,b8oqgvx1ijeyn6y1cn6929ix4,1,60.6,23.6,2024-09-14T17:47:05.410Z,2024-09-14T17:47:05Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5210409143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209875,457,1,1,46,4,b8oqgvx1ijeyn6y1cn6929ix4,1,60.4,11.8,2024-09-14T17:47:11.346Z,2024-09-14T17:47:13Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210410215,56,Right,5210410225,213,6.05,5210410223,212,22.2,5210410221,141,4.4,5210410219,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209887,458,1,1,46,6,b8oqgvx1ijeyn6y1cn6929ix4,0,88.0,3.7,2024-09-14T17:47:13.473Z,2024-09-14T17:47:15Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5210410265,2,,5210410273,141,41.0,5210410275,212,25.4,5210410277,213,1.50,5210410269,56,Center,5210410271,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209999,372,12,1,46,9,8cfkisxf1fkxdqtt6tx1tup48,1,9.3,62.6,2024-09-14T17:47:16.147Z,2024-09-14T17:47:20Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210410893,56,Back,5210410899,212,10.3,5210410897,141,75.1,5210410901,213,0.97,5210410895,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210029,374,3,1,46,12,8cfkisxf1fkxdqtt6tx1tup48,1,18.0,88.8,2024-09-14T17:47:19.529Z,2024-09-14T19:07:01Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210411079,285,,5210411077,56,Back,5210411167,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720209989,459,45,1,46,12,b8oqgvx1ijeyn6y1cn6929ix4,0,82.0,11.2,2024-09-14T17:47:19.529Z,2024-09-14T19:07:02Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210411231,233,374,5210410839,286,,5210410837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210085,375,1,1,46,14,8cfkisxf1fkxdqtt6tx1tup48,1,14.6,89.1,2024-09-14T17:47:21.474Z,2024-09-14T17:47:23Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210411299,56,Back,5210411305,141,76.3,5210411319,213,5.33,5210411313,212,10.7,5210411301,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210113,376,1,1,46,16,8cfkisxf1fkxdqtt6tx1tup48,1,22.1,74.4,2024-09-14T17:47:23.226Z,2024-09-14T17:47:24Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5210411435,141,62.1,5210411433,140,27.3,5210411431,56,Back,5210411437,212,10.0,5210411439,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210133,377,1,1,46,17,8cfkisxf1fkxdqtt6tx1tup48,0,27.3,62.1,2024-09-14T17:47:24.619Z,2024-09-14T17:47:25Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210411565,140,30.8,5210411567,141,34.2,5210411571,213,4.90,5210411563,56,Back,5210411569,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210197,461,1,1,46,21,b8oqgvx1ijeyn6y1cn6929ix4,1,70.0,67.8,2024-09-14T17:47:27.801Z,2024-09-14T17:47:29Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5210411919,56,Center,5210411927,213,5.63,5210411921,140,79.0,5210411923,141,57.2,5210411925,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210209,462,1,1,46,22,b8oqgvx1ijeyn6y1cn6929ix4,1,79.0,57.2,2024-09-14T17:47:28.866Z,2024-09-14T17:47:29Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5210412013,212,3.3,5210412009,140,75.9,5210412015,213,3.27,5210412011,141,56.6,5210412007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210221,463,1,1,46,22,b8oqgvx1ijeyn6y1cn6929ix4,1,75.9,56.6,2024-09-14T17:47:29.450Z,2024-09-14T17:47:30Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210412097,213,4.90,5210412091,140,77.3,5210412089,56,Center,5210412093,141,45.1,5210412095,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210261,464,1,1,46,23,b8oqgvx1ijeyn6y1cn6929ix4,1,77.3,45.1,2024-09-14T17:47:30.378Z,2024-09-14T17:47:32Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210412321,212,16.7,5210412317,140,91.3,5210412319,141,56.6,5210412315,56,Center,5210412323,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210267,465,61,1,46,25,b8oqgvx1ijeyn6y1cn6929ix4,0,91.3,56.6,2024-09-14T17:47:32.506Z,2024-09-14T17:47:33Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5210412355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210329,378,12,1,46,28,8cfkisxf1fkxdqtt6tx1tup48,1,2.7,57.6,2024-09-14T17:47:35.627Z,2024-09-14T17:47:37Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5210412705,140,19.8,5210412707,141,100.0,5210412711,213,1.03,5210412703,56,Back,5210412709,212,34.9,5210412799,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210333,379,5,1,46,29,8cfkisxf1fkxdqtt6tx1tup48,0,19.4,101.6,2024-09-14T17:47:35.970Z,2024-09-14T18:05:46Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5210412727,56,Back,5210414177,233,466,5210412729,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210607,466,5,1,46,29,b8oqgvx1ijeyn6y1cn6929ix4,1,80.6,-1.6,2024-09-14T17:47:35.970Z,2024-09-14T17:47:52Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5210414137,233,379,5210414115,56,Right,5210414117,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210943,467,1,1,46,56,b8oqgvx1ijeyn6y1cn6929ix4,0,83.5,0.0,2024-09-14T17:48:02.931Z,2024-09-14T17:48:06Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210415853,1,,5210415841,107,,5210415845,140,90.8,5210415847,141,48.1,5210415851,213,1.35,5210415843,56,Center,5210415849,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720210969,380,12,1,47,0,8cfkisxf1fkxdqtt6tx1tup48,1,9.6,54.0,2024-09-14T17:48:06.988Z,2024-09-14T17:48:13Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210416013,213,5.46,5210416007,140,28.7,5210416009,141,22.1,5210416005,56,Back,5210416041,15,,5210416011,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720211033,468,1,1,47,3,b8oqgvx1ijeyn6y1cn6929ix4,0,76.5,74.1,2024-09-14T17:48:10.330Z,2024-09-14T17:48:11Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210416409,141,85.7,5210416411,212,26.5,5210416407,140,100.0,5210416413,213,0.30,5210416405,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720211639,381,5,1,47,5,8cfkisxf1fkxdqtt6tx1tup48,1,-1.0,14.8,2024-09-14T17:48:11.798Z,2024-09-14T18:05:47Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210419589,233,469,5210419535,56,Back,5210419537,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720211035,469,5,1,47,5,b8oqgvx1ijeyn6y1cn6929ix4,0,101.0,85.2,2024-09-14T17:48:11.798Z,2024-09-14T18:05:47Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210416421,346,,5210419637,233,381,5210416419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720211723,382,1,1,47,35,8cfkisxf1fkxdqtt6tx1tup48,0,4.6,59.9,2024-09-14T17:48:42.316Z,2024-09-14T17:48:46Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210420025,56,Center,5210420039,212,52.6,5210420045,74,,5210420037,141,65.1,5210420031,140,54.6,5210420043,1,,5210420023,124,,5210420041,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720211763,470,8,1,47,41,b8oqgvx1ijeyn6y1cn6929ix4,1,39.4,49.6,2024-09-14T17:48:48.388Z,2024-09-14T17:52:27Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210420183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720211859,471,50,1,47,45,b8oqgvx1ijeyn6y1cn6929ix4,1,56.3,50.2,2024-09-14T17:48:52.491Z,2024-09-14T19:06:50Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210432949,233,383,5210420673,56,Center,5210432905,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720211919,383,7,1,47,45,8cfkisxf1fkxdqtt6tx1tup48,1,43.7,49.8,2024-09-14T17:48:52.492Z,2024-09-14T19:06:50Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210432939,233,471,5210432783,285,,5210421005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720211925,384,5,1,47,48,8cfkisxf1fkxdqtt6tx1tup48,0,56.1,101.5,2024-09-14T17:48:54.789Z,2024-09-14T18:05:48Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210421405,233,472,5210421045,56,Left,5210421047,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720211955,472,5,1,47,48,b8oqgvx1ijeyn6y1cn6929ix4,1,43.9,-1.5,2024-09-14T17:48:54.789Z,2024-09-14T18:05:47Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210421265,56,Back,5210421267,347,,5210421385,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720212167,473,1,1,47,58,b8oqgvx1ijeyn6y1cn6929ix4,0,57.1,0.0,2024-09-14T17:49:05.299Z,2024-09-14T17:49:06Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210422411,141,12.4,5210422405,107,,5210422417,1,,5210422415,213,0.37,5210422409,140,80.2,5210422407,56,Right,5210422413,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720212283,385,1,1,48,1,8cfkisxf1fkxdqtt6tx1tup48,0,20.0,86.0,2024-09-14T17:49:07.948Z,2024-09-14T17:51:53Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210422993,213,5.91,5210422985,56,Back,5210422983,3,,5210422989,141,74.2,5210422991,212,21.9,5210422987,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720214667,485,44,1,48,1,b8oqgvx1ijeyn6y1cn6929ix4,1,63.6,28.9,2024-09-14T17:49:08.768Z,2024-09-14T19:07:16Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210435963,286,,5210436881,233,394,5210435961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720214709,394,44,1,48,2,8cfkisxf1fkxdqtt6tx1tup48,0,36.4,71.1,2024-09-14T17:49:08.769Z,2024-09-14T19:07:16Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210436193,285,,5210436191,56,Back,5210436943,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720212263,474,1,1,48,2,b8oqgvx1ijeyn6y1cn6929ix4,1,65.3,16.6,2024-09-14T17:49:09.699Z,2024-09-14T17:49:11Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210422887,140,65.9,5210422891,212,9.7,5210422889,141,30.8,5210422885,56,Center,5210422893,213,1.51,5210422883,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720212327,475,1,1,48,3,b8oqgvx1ijeyn6y1cn6929ix4,0,66.4,32.7,2024-09-14T17:49:10.768Z,2024-09-14T17:55:38Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210423269,213,3.14,5210423267,212,2.4,5210423261,56,Center,5210451085,236,,5210451091,286,,5210423263,140,64.1,5210451087,233,397,5210423265,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720217331,397,74,1,48,4,8cfkisxf1fkxdqtt6tx1tup48,1,42.1,66.6,2024-09-14T17:49:10.769Z,2024-09-14T17:55:37Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210451075,56,Back,5210451097,233,475,5210451077,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720212431,476,1,1,48,7,b8oqgvx1ijeyn6y1cn6929ix4,0,56.4,47.9,2024-09-14T17:49:14.252Z,2024-09-14T17:49:20Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210423755,155,,5210423765,213,5.39,5210423763,212,42.9,5210423761,141,0.0,5210423759,140,81.9,5210423767,1,,5210423757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720212411,386,56,1,48,12,8cfkisxf1fkxdqtt6tx1tup48,1,17.3,85.1,2024-09-14T17:49:19.261Z,2024-09-14T17:49:19Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210423671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720212523,387,5,1,48,13,8cfkisxf1fkxdqtt6tx1tup48,1,21.2,101.2,2024-09-14T17:49:20.138Z,2024-09-14T18:05:48Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210424249,56,Back,5210424251,347,,5210424297,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720212441,477,5,1,48,13,b8oqgvx1ijeyn6y1cn6929ix4,0,78.8,-1.2,2024-09-14T17:49:20.138Z,2024-09-14T18:05:49Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210424331,233,387,5210423831,56,Right,5210423835,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720213163,388,1,1,48,53,8cfkisxf1fkxdqtt6tx1tup48,1,29.6,100.0,2024-09-14T17:50:00.613Z,2024-09-14T17:50:13Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210427799,213,5.43,5210427797,212,12.6,5210427791,56,Back,5210427789,107,,5210427793,140,37.5,5210427795,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720213215,479,43,1,48,57,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-14T17:50:04.580Z,2024-09-14T17:50:20Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5210428113,189,0,5210429455,144,61,5210428041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720213387,480,4,1,49,6,b8oqgvx1ijeyn6y1cn6929ix4,1,62.6,12.0,2024-09-14T17:50:13.549Z,2024-09-14T19:52:33Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210428959,13,,5210429019,233,389,5210428967,286,,5210428961,56,Right,5210428963,152,,5210429513,189,,5210428965,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
