id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2809183735,464,43,1,43,21,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-03T11:15:26.743Z,2025-05-03T11:15:41Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5696501995,213,2.69,5696501989,140,51.6,5696501993,212,6.2,5696501991,141,42.8,5696501987,56,Center,5696502089,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183805,335,1,1,43,39,a9vw7ikerpr4cuweeeka5aneg,1,38.7,55.2,2025-05-03T11:15:44.783Z,2025-05-03T11:15:47Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5696502421,141,21.9,5696502419,140,35.7,5696502425,213,4.57,5696502415,241,,5696502417,56,Back,5696502413,5,,5696502423,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183809,336,1,1,43,41,a9vw7ikerpr4cuweeeka5aneg,0,35.2,21.6,2025-05-03T11:15:47.294Z,2025-05-03T11:15:51Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5696502451,140,40.2,5696502455,212,5.3,5696502651,286,,5696502457,213,6.19,5696502647,233,465,5696502645,236,,5696502449,56,Back,5696502453,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183845,465,74,1,43,41,f1h34qp5zbfl489q8vnkhiq9s,1,65.2,85.1,2025-05-03T11:15:47.295Z,2025-05-03T11:42:23Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5696502665,233,336,5696502631,285,,5696502629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183865,337,1,1,43,45,a9vw7ikerpr4cuweeeka5aneg,0,30.4,4.7,2025-05-03T11:15:50.982Z,2025-05-03T11:15:53Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5696502779,1,,5696502769,56,Right,5696502771,140,59.5,5696502773,141,4.4,5696502767,157,,5696502777,213,6.28,5696502775,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183905,466,1,1,43,49,f1h34qp5zbfl489q8vnkhiq9s,1,34.0,81.5,2025-05-03T11:15:54.334Z,2025-05-03T11:15:56Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696503027,212,14.7,5696503015,3,,5696503025,141,80.5,5696503017,56,Back,5696503021,140,48.0,5696503029,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183925,467,1,1,43,50,f1h34qp5zbfl489q8vnkhiq9s,0,51.1,93.6,2025-05-03T11:15:56.094Z,2025-05-03T11:20:49Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5696503087,213,5.68,5696503085,212,3.8,5696503081,140,54.1,5696503079,56,Left,5696503083,141,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809186893,356,61,1,43,51,a9vw7ikerpr4cuweeeka5aneg,1,41.8,7.3,2025-05-03T11:15:56.300Z,2025-05-03T11:20:35Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5696518995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183937,338,1,1,43,51,a9vw7ikerpr4cuweeeka5aneg,1,46.7,16.1,2025-05-03T11:15:56.910Z,2025-05-03T11:15:58Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5696503159,213,2.45,5696503151,56,Back,5696503153,140,38.2,5696503155,141,27.0,5696503157,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809183929,468,43,1,43,51,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-03T11:15:57.282Z,2025-05-03T11:20:35Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5696518989,144,61,5696503109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184017,339,1,1,43,52,a9vw7ikerpr4cuweeeka5aneg,1,38.2,27.0,2025-05-03T11:15:58.238Z,2025-05-03T11:16:06Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5696503601,213,1.81,5696503591,196,,5696503595,140,28.6,5696503597,141,87.8,5696503599,212,42.6,5696503593,56,Back,5696503603,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184059,340,1,1,44,0,a9vw7ikerpr4cuweeeka5aneg,1,29.9,77.9,2025-05-03T11:16:05.926Z,2025-05-03T11:16:10Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5696503801,213,4.66,5696503795,140,29.4,5696503797,141,63.4,5696503793,56,Back,5696503799,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184077,341,1,1,44,4,a9vw7ikerpr4cuweeeka5aneg,1,29.3,65.8,2025-05-03T11:16:10.007Z,2025-05-03T11:20:03Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5696503887,140,34.7,5696503893,213,1.23,5696503885,56,Back,5696503889,141,89.1,5696503891,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184087,342,1,1,44,6,a9vw7ikerpr4cuweeeka5aneg,0,34.7,89.1,2025-05-03T11:16:11.615Z,2025-05-03T11:19:47Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5696503993,56,Back,5696503997,141,67.5,5696503995,140,48.7,5696516903,157,,5696503999,212,20.8,5696516905,1,,5696504001,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184177,470,1,1,44,11,f1h34qp5zbfl489q8vnkhiq9s,1,20.9,9.4,2025-05-03T11:16:16.877Z,2025-05-03T11:16:20Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5696504429,213,2.09,5696504421,56,Back,5696504423,140,12.4,5696504425,141,32.2,5696504427,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184205,471,1,1,44,14,f1h34qp5zbfl489q8vnkhiq9s,1,11.8,32.5,2025-05-03T11:16:19.789Z,2025-05-03T11:16:22Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5696504527,141,17.4,5696504531,213,5.88,5696504525,140,34.9,5696504523,56,Back,5696504521,155,,5696504529,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184219,472,1,1,44,16,f1h34qp5zbfl489q8vnkhiq9s,1,36.8,18.8,2025-05-03T11:16:21.789Z,2025-05-03T11:16:22Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5696504601,213,1.84,5696504597,141,27.3,5696504595,140,35.3,5696504593,56,Back,5696504599,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184239,473,1,1,44,17,f1h34qp5zbfl489q8vnkhiq9s,1,37.4,26.4,2025-05-03T11:16:22.773Z,2025-05-03T11:16:24Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5696504707,141,17.9,5696504705,140,37.2,5696504711,212,5.8,5696504703,56,Back,5696504715,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184261,474,1,1,44,19,f1h34qp5zbfl489q8vnkhiq9s,1,38.7,17.0,2025-05-03T11:16:24.438Z,2025-05-03T11:16:26Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5696504833,141,5.8,5696504829,56,Back,5696504831,140,43.9,5696504835,212,9.4,5696504837,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184307,475,1,1,44,20,f1h34qp5zbfl489q8vnkhiq9s,1,44.1,7.7,2025-05-03T11:16:26.206Z,2025-05-03T11:16:30Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5696505079,212,9.6,5696505073,56,Back,5696505077,141,19.5,5696505075,140,49.1,5696505081,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184313,476,1,1,44,24,f1h34qp5zbfl489q8vnkhiq9s,1,58.1,16.4,2025-05-03T11:16:29.885Z,2025-05-03T11:16:30Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5696505121,213,5.62,5696505111,140,63.6,5696505107,56,Right,5696505117,212,7.3,5696505115,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184333,477,1,1,44,25,f1h34qp5zbfl489q8vnkhiq9s,1,65.1,9.5,2025-05-03T11:16:30.718Z,2025-05-03T11:16:32Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5696505209,212,13.2,5696505211,213,1.03,5696505203,56,Center,5696505205,140,71.6,5696505207,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184337,478,61,1,44,26,f1h34qp5zbfl489q8vnkhiq9s,0,72.5,20.4,2025-05-03T11:16:32.125Z,2025-05-03T11:16:32Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5696505239,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184361,343,1,1,44,26,a9vw7ikerpr4cuweeeka5aneg,1,26.9,73.2,2025-05-03T11:16:32.286Z,2025-05-03T11:16:34Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5696505363,140,28.3,5696505369,213,4.99,5696505367,212,5.4,5696505365,141,65.5,5696505361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184367,344,1,1,44,28,a9vw7ikerpr4cuweeeka5aneg,0,28.1,65.2,2025-05-03T11:16:33.974Z,2025-05-03T11:16:34Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5696505411,157,,5696505421,213,5.72,5696505419,212,7.7,5696505415,140,34.3,5696505417,141,59.1,5696505413,56,Back,5696505423,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184457,479,1,1,44,33,f1h34qp5zbfl489q8vnkhiq9s,1,63.9,34.0,2025-05-03T11:16:38.798Z,2025-05-03T11:16:42Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5696505911,213,1.33,5696505909,212,14.1,5696505903,56,Center,5696505907,141,54.2,5696505905,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184461,480,1,1,44,37,f1h34qp5zbfl489q8vnkhiq9s,0,68.0,54.6,2025-05-03T11:16:42.358Z,2025-05-03T11:16:44Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5696505935,140,71.1,5696506069,286,,5696505933,56,Center,5696505947,213,0.78,5696506065,233,345,5696505939,141,59.3,5696505943,212,4.6,5696506063,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184477,345,74,1,44,37,a9vw7ikerpr4cuweeeka5aneg,1,27.6,29.2,2025-05-03T11:16:42.359Z,2025-05-03T11:42:23Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5696506085,233,480,5696506025,56,Back,5696506027,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184567,347,1,1,44,42,a9vw7ikerpr4cuweeeka5aneg,1,58.0,39.7,2025-05-03T11:16:47.510Z,2025-05-03T11:16:52Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5696506549,141,61.5,5696506553,213,0.82,5696506551,212,20.3,5696506547,140,71.2,5696506545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184585,348,1,1,44,46,a9vw7ikerpr4cuweeeka5aneg,0,76.0,63.6,2025-05-03T11:16:51.775Z,2025-05-03T11:16:54Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5696506659,212,28.4,5696506653,56,Center,5696506649,155,,5696506655,140,92.1,5696506661,213,5.35,5696506657,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184619,481,54,1,44,52,f1h34qp5zbfl489q8vnkhiq9s,1,12.4,68.5,2025-05-03T11:16:57.303Z,2025-05-03T11:17:00Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5696507053,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185915,503,70,1,44,59,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-03T11:17:04.300Z,2025-05-03T11:18:50Z,,,,,5696513885,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184787,483,1,1,44,59,f1h34qp5zbfl489q8vnkhiq9s,1,13.2,63.7,2025-05-03T11:17:04.502Z,2025-05-03T11:17:10Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5696507721,140,19.9,5696507719,56,Back,5696507717,123,,5696507727,213,5.18,5696507725,212,15.5,5696507723,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184803,484,1,1,45,5,f1h34qp5zbfl489q8vnkhiq9s,1,27.7,38.5,2025-05-03T11:17:10.365Z,2025-05-03T11:19:36Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5696507811,212,18.9,5696507807,141,17.6,5696507813,213,5.43,5696507799,56,Back,5696507803,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184843,485,1,1,45,8,f1h34qp5zbfl489q8vnkhiq9s,1,50.2,11.3,2025-05-03T11:17:13.510Z,2025-05-03T11:17:15Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5696508029,56,Right,5696508033,141,19.8,5696508031,140,57.5,5696508037,213,0.65,5696508035,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184877,486,1,1,45,9,f1h34qp5zbfl489q8vnkhiq9s,1,57.5,19.8,2025-05-03T11:17:14.989Z,2025-05-03T11:17:17Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5696508211,56,Back,5696508219,213,2.94,5696508215,141,27.3,5696508217,212,25.4,5696508213,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184923,487,1,1,45,12,f1h34qp5zbfl489q8vnkhiq9s,1,33.9,27.4,2025-05-03T11:17:17.727Z,2025-05-03T11:17:21Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5696508495,56,Back,5696508497,140,38.5,5696508501,212,11.7,5696508503,213,1.15,5696508499,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184935,488,1,1,45,16,f1h34qp5zbfl489q8vnkhiq9s,1,40.0,43.6,2025-05-03T11:17:21.638Z,2025-05-03T11:17:23Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5696508605,141,60.8,5696508607,212,15.4,5696508603,140,49.6,5696508601,56,Back,5696508609,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809184957,489,1,1,45,18,f1h34qp5zbfl489q8vnkhiq9s,1,50.9,61.2,2025-05-03T11:17:23.310Z,2025-05-03T11:17:24Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5696508729,56,Back,5696508735,140,40.4,5696508737,141,64.9,5696508743,213,2.92,5696508739,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185011,490,1,1,45,19,f1h34qp5zbfl489q8vnkhiq9s,1,40.2,63.7,2025-05-03T11:17:24.550Z,2025-05-03T11:17:30Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696509013,140,38.3,5696509015,141,33.7,5696509017,212,20.5,5696509019,213,4.61,5696509011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185081,491,1,1,45,24,f1h34qp5zbfl489q8vnkhiq9s,1,44.2,27.6,2025-05-03T11:17:30.205Z,2025-05-03T11:17:37Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5696509367,213,1.67,5696509365,212,21.7,5696509361,140,42.2,5696509363,141,59.3,5696509359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185117,492,1,1,45,32,f1h34qp5zbfl489q8vnkhiq9s,1,48.2,61.5,2025-05-03T11:17:37.325Z,2025-05-03T11:17:40Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696509549,141,89.1,5696509553,213,1.20,5696509551,212,20.2,5696509547,140,55.2,5696509545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185147,493,1,1,45,34,f1h34qp5zbfl489q8vnkhiq9s,0,58.6,88.7,2025-05-03T11:17:40.054Z,2025-05-03T11:17:43Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5696509691,56,Left,5696509697,212,18.1,5696509695,141,84.2,5696509699,213,6.11,5696509693,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185229,350,1,1,45,41,a9vw7ikerpr4cuweeeka5aneg,1,12.0,23.4,2025-05-03T11:17:47.158Z,2025-05-03T11:17:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5696510109,213,0.47,5696510111,1,,5696510101,56,Back,5696510103,140,35.3,5696510107,212,27.5,5696510105,141,41.8,5696510099,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185235,351,1,1,45,44,a9vw7ikerpr4cuweeeka5aneg,0,35.3,41.8,2025-05-03T11:17:49.533Z,2025-05-03T11:17:55Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5696510159,212,9.9,5696510151,3,,5696510153,56,Back,5696510161,213,1.44,5696510157,141,56.3,5696510155,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185249,495,1,1,45,44,f1h34qp5zbfl489q8vnkhiq9s,1,63.7,33.1,2025-05-03T11:17:50.204Z,2025-05-03T11:17:52Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5696510263,141,42.2,5696510267,213,0.84,5696510265,212,8.3,5696510253,56,Center,5696510257,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185283,496,1,1,45,47,f1h34qp5zbfl489q8vnkhiq9s,1,69.6,40.3,2025-05-03T11:17:52.613Z,2025-05-03T11:17:56Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5696510473,212,15.0,5696510467,56,Right,5696510475,213,5.12,5696510469,140,75.3,5696510471,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185303,497,1,1,45,50,f1h34qp5zbfl489q8vnkhiq9s,1,76.2,20.3,2025-05-03T11:17:55.861Z,2025-05-03T11:17:58Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5696510561,212,16.3,5696510555,56,Center,5696510557,140,66.5,5696510559,141,39.1,5696510563,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185395,498,1,1,45,52,f1h34qp5zbfl489q8vnkhiq9s,1,66.6,42.7,2025-05-03T11:17:58.285Z,2025-05-03T11:18:17Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,1.0,,5696511023,213,1.04,5696511017,140,72.2,5696511015,56,Center,5696511815,210,15,5696511019,141,57.3,5696511021,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185399,499,15,1,46,0,f1h34qp5zbfl489q8vnkhiq9s,1,86.1,66.7,2025-05-03T11:18:06.189Z,2025-05-03T11:18:18Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5696511853,29,,5696511869,230,99.7,5696511239,82,,5696511047,64,,5696511861,103,19,5696511863,215,,5696511859,102,51.3,5696511049,56,Center,5696511851,78,,5696511867,147,5696511849,72,5696511905,233,5696511871,231,51.8,352,5696511045,22,5696511855,55,498,62.5,5696511865,146,89.9,,,,,
2809185421,352,10,1,46,0,a9vw7ikerpr4cuweeeka5aneg,1,10.1,37.5,2025-05-03T11:18:06.289Z,2025-05-03T11:18:19Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5696511167,94,,5696511169,56,Back,5696511925,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185429,353,6,1,46,2,a9vw7ikerpr4cuweeeka5aneg,0,10.5,33.4,2025-05-03T11:18:07.693Z,2025-05-03T11:22:07Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5696511355,233,500,5696511199,73,,5696511197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185413,500,6,1,46,2,f1h34qp5zbfl489q8vnkhiq9s,1,89.5,66.6,2025-05-03T11:18:07.693Z,2025-05-03T11:22:07Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5696511159,73,,5696511309,233,353,5696511157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185711,501,1,1,46,25,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,99.5,2025-05-03T11:18:30.478Z,2025-05-03T11:18:32Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5696512687,223,,5696512685,155,,5696512699,1,,5696512683,6,,5696512691,140,93.8,5696512693,141,47.0,5696512681,2,,5696512695,212,36.2,5696512697,213,4.55,5696512689,56,,,,,,,,,,,,,,Center,,,,,,,,
2809185739,354,4,1,46,29,a9vw7ikerpr4cuweeeka5aneg,1,7.4,44.6,2025-05-03T11:18:34.900Z,2025-05-03T12:58:18Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5696513101,233,502,5696512905,285,,5696512901,152,,5696512893,294,,5696512897,56,Back,5696512889,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185759,502,4,1,46,29,f1h34qp5zbfl489q8vnkhiq9s,0,92.6,55.4,2025-05-03T11:18:34.901Z,2025-05-03T12:57:48Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5696513033,152,,5696513029,56,Center,5696513039,286,,5696960441,294,,5696513165,233,354,5696513027,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185845,355,30,1,46,38,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-03T11:18:44.135Z,2025-05-03T11:18:44Z,,,,,5696513515,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809185921,504,30,1,46,38,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-03T11:18:44.135Z,2025-05-03T11:18:50Z,,,,,5696513929,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809197275,362,18,2,45,0,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-03T11:33:47.793Z,2025-05-03T11:33:48Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5696569767,55,363,5696569655,44,Midfielder,5696569657,59,17,5696569653,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809197279,363,19,2,45,0,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-03T11:33:47.794Z,2025-05-03T11:44:11Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5696569689,55,362,5696569673,42,,5696639877,292,7,5696569677,145,7,5696569681,59,18,5696639879,293,5,5696569685,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809197937,364,32,2,45,0,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-03T11:34:16.065Z,2025-05-03T11:34:18Z,,,,,5696572785,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809197919,505,32,2,45,0,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-03T11:34:16.065Z,2025-05-03T11:34:16Z,,,,,5696572709,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809197953,365,1,2,45,0,a9vw7ikerpr4cuweeeka5aneg,1,50.2,50.1,2025-05-03T11:34:16.519Z,2025-05-03T11:34:19Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5696572839,212,27.5,5696572843,279,S,5696572831,56,Back,5696572841,213,2.79,5696572835,140,25.6,5696572837,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809198031,366,1,2,45,3,a9vw7ikerpr4cuweeeka5aneg,0,28.5,65.4,2025-05-03T11:34:19.461Z,2025-05-03T11:34:21Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5696573293,1,,5696573281,157,,5696573289,212,53.8,5696573287,141,40.4,5696573285,140,77.1,5696573283,56,Center,5696573291,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809198091,507,1,2,45,6,f1h34qp5zbfl489q8vnkhiq9s,1,22.1,55.1,2025-05-03T11:34:22.258Z,2025-05-03T11:34:23Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5696573631,56,Back,5696573639,213,4.02,5696573637,212,10.2,5696573635,141,43.6,5696573633,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809198115,508,1,2,45,7,f1h34qp5zbfl489q8vnkhiq9s,0,18.8,46.1,2025-05-03T11:34:23.752Z,2025-05-03T11:34:25Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5696573765,141,79.1,5696573761,140,41.3,5696573757,56,Back,5696573773,1,,5696573771,213,0.76,5696573769,212,32.6,5696573753,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809198213,368,3,2,45,13,a9vw7ikerpr4cuweeeka5aneg,0,72.0,6.4,2025-05-03T11:34:29.101Z,2025-05-03T11:35:00Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5696574231,286,,5696574695,233,509,5696574229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809198275,509,7,2,45,13,f1h34qp5zbfl489q8vnkhiq9s,1,28.0,93.6,2025-05-03T11:34:29.102Z,2025-05-03T11:34:39Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5696574639,233,368,5696574595,285,,5696574591,167,,5696574593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
