id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/14/value,qualifier/11/value
2712566091,447,50,2,53,29,7gkglopz9cjsysn2u6sbhuvc5,1,62.3,83.7,2024-08-24T16:12:29.243Z,2024-08-24T17:14:27Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5168487629,286,,5168487627,56,Left,5168487743,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566089,596,7,2,53,29,a9vw7ikerpr4cuweeeka5aneg,1,37.7,16.3,2024-08-24T16:12:29.244Z,2024-08-24T17:14:27Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5168487621,56,Back,5168487727,233,447,5168487623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566123,598,1,2,53,31,a9vw7ikerpr4cuweeeka5aneg,1,55.0,18.3,2024-08-24T16:12:31.147Z,2024-08-24T16:12:33Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5168487835,140,36.7,5168487837,141,12.9,5168487839,212,19.6,5168487841,213,3.33,5168487833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566175,599,1,2,53,32,a9vw7ikerpr4cuweeeka5aneg,1,36.7,12.9,2024-08-24T16:12:32.219Z,2024-08-24T16:12:37Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5168488091,141,21.8,5168488087,140,42.6,5168488095,212,8.7,5168488083,56,Back,5168488099,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566219,600,1,2,53,37,a9vw7ikerpr4cuweeeka5aneg,1,42.0,28.6,2024-08-24T16:12:37.547Z,2024-08-24T16:12:40Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5168488305,140,41.7,5168488307,141,63.4,5168488309,212,23.7,5168488303,56,Back,5168488311,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566303,601,1,2,53,44,a9vw7ikerpr4cuweeeka5aneg,1,58.4,75.7,2024-08-24T16:12:44.619Z,2024-08-24T16:12:47Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168488867,56,Center,5168488871,141,67.9,5168488869,140,55.6,5168488875,213,4.21,5168488873,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566373,602,1,2,53,47,a9vw7ikerpr4cuweeeka5aneg,1,55.7,66.3,2024-08-24T16:12:47.267Z,2024-08-24T16:12:51Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5168489247,213,4.66,5168489239,56,Center,5168489243,141,35.1,5168489245,212,21.2,5168489241,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566429,603,1,2,53,51,a9vw7ikerpr4cuweeeka5aneg,1,59.1,30.9,2024-08-24T16:12:51.379Z,2024-08-24T16:12:54Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168489535,140,71.4,5168489539,212,22.7,5168489537,141,3.4,5168489541,213,5.32,5168489533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566449,604,1,2,53,54,a9vw7ikerpr4cuweeeka5aneg,1,71.5,4.4,2024-08-24T16:12:54.500Z,2024-08-24T16:12:55Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5168489613,56,Right,5168489621,213,1.76,5168489617,141,12.6,5168489619,212,5.7,5168489615,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566479,605,1,2,53,55,a9vw7ikerpr4cuweeeka5aneg,1,70.3,12.8,2024-08-24T16:12:55.595Z,2024-08-24T16:12:57Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5168489735,212,5.0,5168489731,140,69.6,5168489729,56,Right,5168489737,213,4.57,5168489733,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566569,606,1,2,53,57,a9vw7ikerpr4cuweeeka5aneg,1,68.2,6.1,2024-08-24T16:12:57.435Z,2024-08-24T16:13:03Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5168490201,212,13.2,5168490203,213,2.88,5168490199,141,11.1,5168490197,140,56.1,5168490195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566683,607,1,2,54,3,a9vw7ikerpr4cuweeeka5aneg,1,54.5,20.1,2024-08-24T16:13:02.868Z,2024-08-24T16:13:09Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168490829,140,56.4,5168490827,56,Center,5168490833,212,28.4,5168490835,213,1.50,5168490831,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566731,608,1,2,54,9,a9vw7ikerpr4cuweeeka5aneg,1,69.2,74.1,2024-08-24T16:13:09.524Z,2024-08-24T16:13:13Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168491063,141,57.9,5168491059,56,Center,5168491067,213,4.45,5168491061,140,66.4,5168491065,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566767,609,1,2,54,13,a9vw7ikerpr4cuweeeka5aneg,1,64.2,58.7,2024-08-24T16:13:13.268Z,2024-08-24T16:13:16Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5168491301,140,60.8,5168491305,212,17.8,5168491299,56,Center,5168491303,141,33.1,5168491307,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566815,610,1,2,54,17,a9vw7ikerpr4cuweeeka5aneg,1,65.3,36.3,2024-08-24T16:13:16.740Z,2024-08-24T16:13:19Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168491517,141,43.9,5168491521,212,18.2,5168491515,140,81.9,5168491525,213,0.29,5168491513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566849,448,83,2,54,18,7gkglopz9cjsysn2u6sbhuvc5,0,13.3,57.9,2024-08-24T16:13:17.882Z,2024-08-24T16:35:06Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5168602221,399,81w1fqi66z0ibawynhraybaxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566829,611,50,2,54,19,a9vw7ikerpr4cuweeeka5aneg,1,85.0,38.8,2024-08-24T16:13:19.645Z,2024-08-24T17:14:29Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5168492011,233,449,5168491551,286,,5168491549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566901,449,7,2,54,19,7gkglopz9cjsysn2u6sbhuvc5,1,15.0,61.2,2024-08-24T16:13:19.646Z,2024-08-24T17:43:08Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5168491945,285,,5168491943,56,Back,5168491963,233,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566897,612,43,2,54,24,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-24T16:13:24.084Z,2024-08-24T16:13:33Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5168491929,56,Center,5168492743,144,7,5168491931,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566905,613,43,2,54,25,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-24T16:13:25.053Z,2024-08-24T16:13:34Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5168492831,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566999,450,1,2,54,25,7gkglopz9cjsysn2u6sbhuvc5,1,21.4,57.9,2024-08-24T16:13:25.226Z,2024-08-24T16:13:30Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5168492349,56,Back,5168492355,212,13.1,5168492351,140,30.8,5168492353,141,70.5,5168492357,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712567009,451,4,2,54,28,7gkglopz9cjsysn2u6sbhuvc5,1,35.4,68.8,2024-08-24T16:13:28.668Z,2024-08-24T18:00:36Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5168492539,286,,5168492487,265,,5168492483,56,Back,5168492481,13,,5168492535,233,614,5168492485,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712566953,614,4,2,54,28,a9vw7ikerpr4cuweeeka5aneg,0,64.6,31.2,2024-08-24T16:13:28.669Z,2024-08-24T16:25:43Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5168492325,285,,5168492321,152,,5168492317,13,,5168492319,56,Center,5168492547,233,451,5168492323,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712567519,452,1,2,54,55,7gkglopz9cjsysn2u6sbhuvc5,1,32.1,73.0,2024-08-24T16:13:55.155Z,2024-08-24T16:14:01Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5168495207,140,21.1,5168495209,141,53.1,5168495203,152,,5168495211,212,17.8,5168495201,5,,5168495213,213,4.01,5168495205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712567585,453,1,2,55,1,7gkglopz9cjsysn2u6sbhuvc5,0,21.1,53.1,2024-08-24T16:14:00.964Z,2024-08-24T16:14:07Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5168495579,157,,5168495585,141,82.9,5168495581,56,Left,5168495583,140,56.5,5168495587,212,42.3,5168495589,213,0.50,5168495591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712567663,616,1,2,55,8,a9vw7ikerpr4cuweeeka5aneg,1,56.1,80.6,2024-08-24T16:14:08.477Z,2024-08-24T16:14:11Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168495903,212,18.7,5168495897,56,Center,5168495899,140,72.3,5168495901,141,69.1,5168495905,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712567705,617,1,2,55,11,a9vw7ikerpr4cuweeeka5aneg,1,72.4,71.7,2024-08-24T16:14:10.853Z,2024-08-24T16:14:12Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5168496103,212,11.2,5168496099,140,71.6,5168496097,56,Left,5168496101,141,88.1,5168496105,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712567721,618,1,2,55,13,a9vw7ikerpr4cuweeeka5aneg,0,66.7,87.7,2024-08-24T16:14:12.732Z,2024-08-24T16:14:13Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5168496193,213,6.17,5168496181,56,Left,5168496191,212,8.6,5168496185,140,74.8,5168496187,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712567735,454,61,2,55,14,7gkglopz9cjsysn2u6sbhuvc5,1,31.4,43.7,2024-08-24T16:14:14.307Z,2024-08-24T16:14:14Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5168496261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712567773,456,1,2,55,17,7gkglopz9cjsysn2u6sbhuvc5,1,24.1,11.9,2024-08-24T16:14:16.892Z,2024-08-24T16:14:18Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5168496469,56,Back,5168496477,213,6.24,5168496473,141,11.1,5168496471,140,36.4,5168496475,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712567913,457,1,2,55,18,7gkglopz9cjsysn2u6sbhuvc5,1,36.4,11.1,2024-08-24T16:14:17.923Z,2024-08-24T16:14:26Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5168497093,140,60.9,5168497091,56,Right,5168497097,212,25.9,5168497099,213,0.10,5168497095,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712567963,458,1,2,55,27,7gkglopz9cjsysn2u6sbhuvc5,1,72.2,47.6,2024-08-24T16:14:26.723Z,2024-08-24T16:14:30Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5168497373,140,85.3,5168497375,141,87.2,5168497377,212,30.2,5168497379,213,1.10,5168497369,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712568011,459,1,2,55,30,7gkglopz9cjsysn2u6sbhuvc5,1,85.4,88.0,2024-08-24T16:14:29.979Z,2024-08-24T16:14:32Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5168497575,213,5.89,5168497567,56,Left,5168497571,141,81.8,5168497569,140,95.0,5168497573,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712568017,460,1,2,55,32,7gkglopz9cjsysn2u6sbhuvc5,0,96.2,82.0,2024-08-24T16:14:32.171Z,2024-08-24T16:14:33Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5168497623,141,56.4,5168497627,213,4.56,5168497617,56,Center,5168497611,2,,5168497625,212,17.6,5168497621,140,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712568567,619,12,2,55,35,a9vw7ikerpr4cuweeeka5aneg,1,6.4,43.1,2024-08-24T16:14:35.125Z,2024-08-24T16:15:04Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168500083,140,32.6,5168500089,213,5.53,5168500087,212,37.6,5168500085,141,5.3,5168500081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712568189,461,1,2,55,38,7gkglopz9cjsysn2u6sbhuvc5,1,69.1,84.7,2024-08-24T16:14:37.739Z,2024-08-24T16:14:44Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5168498531,141,93.8,5168498535,213,0.40,5168498519,56,Left,5168498533,212,16.0,5168498527,140,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712568223,462,1,2,55,44,7gkglopz9cjsysn2u6sbhuvc5,1,64.4,93.9,2024-08-24T16:14:44.115Z,2024-08-24T16:14:46Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5168498729,56,Back,5168498735,212,27.5,5168498731,140,38.2,5168498733,141,93.8,5168498737,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712568277,463,1,2,55,46,7gkglopz9cjsysn2u6sbhuvc5,1,38.2,93.8,2024-08-24T16:14:46.691Z,2024-08-24T16:14:51Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5168499049,56,Back,5168499051,140,14.3,5168499055,212,37.5,5168499053,141,52.8,5168499057,213,3.98,5168499059,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712568339,464,1,2,55,51,7gkglopz9cjsysn2u6sbhuvc5,1,14.2,51.0,2024-08-24T16:14:51.212Z,2024-08-24T16:14:55Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5168499421,212,25.0,5168499407,56,Back,5168499427,213,5.06,5168499419,141,16.5,5168499413,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712568579,465,2,2,55,55,7gkglopz9cjsysn2u6sbhuvc5,1,24.8,15.5,2024-08-24T16:14:55.300Z,2024-08-24T17:59:45Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5168500163,1,,5168500135,140,62.2,5169050193,189,,5168500137,141,40.0,5168500161,7,11cna826ls27ahux2w0ckapqt,5168500165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712569573,466,18,2,56,42,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-24T16:15:42.338Z,2024-08-24T16:15:43Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5168503091,59,20,5168503089,44,Midfielder,5168503175,55,467,5168503087,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712569587,467,19,2,56,42,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-24T16:15:42.339Z,2024-08-24T18:04:57Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5168503141,59,9,5168503145,293,4,5168503135,42,,5168503149,55,466,5168503147,44,Midfielder,5168503143,292,5,5168503139,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712569859,468,18,2,56,54,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-24T16:15:54.648Z,2024-08-24T16:15:55Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5168504205,42,,5168504209,59,49,5168504295,55,469,5168504207,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712569867,469,19,2,56,54,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-24T16:15:54.649Z,2024-08-24T16:15:56Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5168504253,145,9,5168504259,292,9,5168504263,44,Forward,5168504257,59,5,5168504261,293,3,5168504265,55,468,5168504243,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570001,621,1,2,57,2,a9vw7ikerpr4cuweeeka5aneg,1,44.0,66.4,2024-08-24T16:16:01.767Z,2024-08-24T16:16:03Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168504987,189,,5168504961,56,Back,5168504965,141,32.5,5168504963,140,43.7,5168504959,241,,5168504957,5,,5168504967,212,23.1,5168504969,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570045,622,1,2,57,4,a9vw7ikerpr4cuweeeka5aneg,1,43.7,32.5,2024-08-24T16:16:03.815Z,2024-08-24T16:16:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168505163,213,1.54,5168505159,141,65.5,5168505157,140,44.3,5168505155,56,Back,5168505161,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570079,623,1,2,57,6,a9vw7ikerpr4cuweeeka5aneg,1,52.1,67.8,2024-08-24T16:16:05.823Z,2024-08-24T16:16:07Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168505299,56,Left,5168505303,140,60.8,5168505309,212,18.6,5168505307,141,91.7,5168505313,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570099,624,1,2,57,7,a9vw7ikerpr4cuweeeka5aneg,0,62.9,91.2,2024-08-24T16:16:07.375Z,2024-08-24T16:16:08Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168505429,140,84.1,5168505427,56,Left,5168505433,212,22.7,5168505435,213,6.08,5168505431,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570111,470,8,2,57,10,7gkglopz9cjsysn2u6sbhuvc5,1,21.3,14.7,2024-08-24T16:16:09.845Z,2024-08-24T16:16:10Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5168505499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570123,471,5,2,57,11,7gkglopz9cjsysn2u6sbhuvc5,0,13.9,-1.2,2024-08-24T16:16:10.855Z,2024-08-24T17:11:08Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5168505591,56,Back,5168506133,233,625,5168505593,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570209,625,5,2,57,11,a9vw7ikerpr4cuweeeka5aneg,1,86.1,101.2,2024-08-24T16:16:10.855Z,2024-08-24T17:11:07Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168506079,233,471,5168506037,56,Left,5168506039,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570279,626,1,2,57,15,a9vw7ikerpr4cuweeeka5aneg,1,87.6,100.0,2024-08-24T16:16:15.519Z,2024-08-24T16:16:19Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5168506421,141,90.8,5168506419,140,73.2,5168506417,56,Left,5168506415,107,,5168506425,213,3.61,5168506423,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570379,627,1,2,57,19,a9vw7ikerpr4cuweeeka5aneg,1,70.5,90.2,2024-08-24T16:16:19.495Z,2024-08-24T16:16:24Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5168506863,140,54.5,5168506869,213,3.86,5168506867,212,22.4,5168506865,141,68.4,5168506861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570409,628,1,2,57,24,a9vw7ikerpr4cuweeeka5aneg,0,62.4,74.7,2024-08-24T16:16:24.120Z,2024-08-24T16:16:25Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168507031,141,69.6,5168507035,213,6.01,5168507033,212,13.1,5168507027,56,Center,5168507029,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570425,473,8,2,57,27,7gkglopz9cjsysn2u6sbhuvc5,1,22.2,34.0,2024-08-24T16:16:26.750Z,2024-08-24T16:16:26Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5168507101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570547,629,1,2,57,29,a9vw7ikerpr4cuweeeka5aneg,1,54.7,74.8,2024-08-24T16:16:28.999Z,2024-08-24T16:16:33Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168507703,213,4.04,5168507701,212,27.7,5168507697,140,38.2,5168507699,141,43.0,5168507693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570615,630,1,2,57,33,a9vw7ikerpr4cuweeeka5aneg,1,38.3,42.2,2024-08-24T16:16:32.984Z,2024-08-24T16:16:37Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168508051,141,72.4,5168508055,213,1.25,5168508053,212,21.7,5168508047,56,Back,5168508049,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570751,631,1,2,57,37,a9vw7ikerpr4cuweeeka5aneg,1,46.5,70.0,2024-08-24T16:16:37.039Z,2024-08-24T16:16:44Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168508711,212,21.8,5168508705,56,Left,5168508713,213,0.76,5168508709,141,92.1,5168508707,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570785,632,1,2,57,44,a9vw7ikerpr4cuweeeka5aneg,1,63.0,84.4,2024-08-24T16:16:44.095Z,2024-08-24T16:16:45Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168508883,212,13.4,5168508879,140,75.7,5168508877,56,Left,5168508885,213,6.23,5168508881,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570797,633,1,2,57,46,a9vw7ikerpr4cuweeeka5aneg,1,75.7,83.3,2024-08-24T16:16:45.775Z,2024-08-24T16:16:46Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5168508953,141,90.9,5168508957,213,1.69,5168508949,56,Left,5168508955,212,5.2,5168508951,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570805,634,1,2,57,46,a9vw7ikerpr4cuweeeka5aneg,0,75.1,90.9,2024-08-24T16:16:46.663Z,2024-08-24T16:16:48Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5168508989,56,Left,5168509005,213,5.96,5168509119,236,,5168509001,212,2.8,5168508997,141,89.6,5168508993,140,77.6,5168509121,233,474,5168509125,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570813,474,74,2,57,46,7gkglopz9cjsysn2u6sbhuvc5,1,17.9,9.8,2024-08-24T16:16:46.664Z,2024-08-24T17:14:40Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5168509019,56,Back,5168509021,285,,5168509153,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570827,475,43,2,57,47,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-24T16:16:47.697Z,2024-08-24T16:16:50Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5168509321,144,61,5168509089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570875,635,1,2,57,50,a9vw7ikerpr4cuweeeka5aneg,0,92.5,81.5,2024-08-24T16:16:50.559Z,2024-08-24T16:16:51Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5168509365,141,65.4,5168509361,56,Center,5168509363,140,86.7,5168509357,2,,5168509359,155,,5168509369,213,4.20,5168509367,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712570909,476,61,2,57,53,7gkglopz9cjsysn2u6sbhuvc5,1,10.2,36.0,2024-08-24T16:16:53.430Z,2024-08-24T16:16:53Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5168509557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712571013,477,12,2,57,56,7gkglopz9cjsysn2u6sbhuvc5,1,1.1,37.4,2024-08-24T16:16:55.869Z,2024-08-24T16:16:57Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5168509995,141,4.9,5168509999,213,5.11,5168509997,212,24.0,5168509989,56,Back,5168509993,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712571017,636,83,2,57,58,a9vw7ikerpr4cuweeeka5aneg,0,87.0,93.6,2024-08-24T16:16:57.872Z,2024-08-24T16:17:04Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168510575,399,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
