id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2703421509,535,6,2,49,26,f1h34qp5zbfl489q8vnkhiq9s,0,1.4,67.5,2024-07-26T18:07:55.715Z,2024-07-27T16:17:05Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5117997833,73,,5117997869,233,459,5117997831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421693,460,1,2,49,52,b2vft81kyjurzbmekvgrqwr64,1,99.6,0.7000000000000001,2024-07-26T18:08:21.266Z,2024-07-27T16:17:21Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117998939,213,1.74,5117998929,6,,5117998931,56,Right,5117998935,141,18.4,5117998937,212,12.2,5117998933,140,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421695,461,1,2,49,54,b2vft81kyjurzbmekvgrqwr64,1,96.7,18.2,2024-07-26T18:08:23.186Z,2024-07-27T16:17:12Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5117998945,140,87.5,5117998949,212,10.0,5117998947,141,14.4,5117998943,56,Right,5117998951,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421761,462,1,2,49,55,b2vft81kyjurzbmekvgrqwr64,1,86.0,14.1,2024-07-26T18:08:24.514Z,2024-07-27T16:17:31Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117999299,212,28.8,5117999281,2,,5117999291,140,95.1,5119622965,223,,5117999303,213,1.23,5119622967,72,,5117999295,141,54.0,5117999285,56,Center,5117999283,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421731,536,4,2,50,0,f1h34qp5zbfl489q8vnkhiq9s,1,4.8,48.6,2024-07-26T18:08:29.255Z,2024-07-27T16:17:55Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5117999261,285,,5119624387,264,,5117999259,152,,5117999391,233,463,5117999257,56,Back,5117999253,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421767,463,4,2,50,0,b2vft81kyjurzbmekvgrqwr64,0,95.2,51.4,2024-07-26T18:08:29.256Z,2024-07-27T16:17:51Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5117999411,233,536,5117999379,13,,5117999383,152,,5117999387,286,,5119624033,264,,5117999381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421897,537,1,2,50,13,f1h34qp5zbfl489q8vnkhiq9s,1,4.6,53.9,2024-07-26T18:08:42.823Z,2024-07-27T16:18:01Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5117999945,56,Back,5117999947,140,7.7,5117999943,152,,5117999951,212,6.8,5117999941,5,,5118000801,189,,5117999953,213,1.07,5117999949,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421915,538,1,2,50,15,f1h34qp5zbfl489q8vnkhiq9s,1,7.0,61.5,2024-07-26T18:08:44.601Z,2024-07-27T16:18:04Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118000061,213,4.39,5118000057,141,52.4,5118000053,56,Back,5118000059,212,6.5,5118000055,140,5.0,5118000843,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421925,539,1,2,50,20,f1h34qp5zbfl489q8vnkhiq9s,1,7.7,51.7,2024-07-26T18:08:49.472Z,2024-07-27T16:18:12Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5118000115,56,Center,5118000123,213,6.18,5118000113,155,,5118000117,140,55.3,5118000125,1,,5118000119,141,44.0,5118000121,212,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421931,540,1,2,50,23,f1h34qp5zbfl489q8vnkhiq9s,0,55.2,43.7,2024-07-26T18:08:52.791Z,2024-07-26T18:08:53Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5118000137,140,53.0,5118000141,212,12.0,5118000143,213,4.52,5118000139,141,26.4,5118000135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421965,464,61,2,50,24,b2vft81kyjurzbmekvgrqwr64,0,45.6,64.4,2024-07-26T18:08:53.787Z,2024-07-27T16:18:21Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5118000345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703421991,541,1,2,50,28,f1h34qp5zbfl489q8vnkhiq9s,1,68.0,47.2,2024-07-26T18:08:57.423Z,2024-07-27T16:18:35Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5118000483,213,0.69,5118000475,56,Center,5118000477,140,86.2,5118000479,141,70.6,5118000481,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422015,542,1,2,50,31,f1h34qp5zbfl489q8vnkhiq9s,1,87.3,70.5,2024-07-26T18:09:00.223Z,2024-07-27T16:18:40Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,1.0,5118002611,210,15,5118000591,140,86.6,5118000589,56,Center,5118000597,213,4.61,5118000593,141,59.6,5118002613,154,,5118000595,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422021,543,15,2,50,33,f1h34qp5zbfl489q8vnkhiq9s,1,87.7,59.9,2024-07-26T18:09:02.479Z,2024-07-27T16:19:05Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5118002631,146,90.8,5118002621,55,542,5118002619,154,,5118000649,17,,5118000651,56,Center,5118002617,29,,5118000645,22,,5118002633,147,57.6,5118002399,20,,5118002629,328,,5119628257,78,,5118002625,102,50.8,5118002651,233,465,5118002635,230,97.8,5118002627,103,5118002637,231,52.7,5118002403,82,,,,,,,19,,,,
2703422023,465,10,2,50,33,b2vft81kyjurzbmekvgrqwr64,1,8.9,43.3,2024-07-26T18:09:02.579Z,2024-07-26T18:09:56Z,lu9bber07etravimh00k745x,J. Bøge,,,5118000673,56,Back,5118002655,233,543,5118000671,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422039,467,1,2,50,35,b2vft81kyjurzbmekvgrqwr64,1,12.7,46.2,2024-07-26T18:09:04.331Z,2024-07-27T16:19:22Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5118000745,56,Back,5118000749,141,29.9,5118000753,213,5.28,5118000747,140,19.5,5118000751,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422055,468,1,2,50,37,b2vft81kyjurzbmekvgrqwr64,1,20.1,37.0,2024-07-26T18:09:06.913Z,2024-07-26T18:09:09Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5118000895,140,13.4,5118000901,212,14.2,5118000893,56,Back,5118000897,141,18.9,5118000905,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422079,469,1,2,50,40,b2vft81kyjurzbmekvgrqwr64,1,22.0,21.3,2024-07-26T18:09:09.641Z,2024-07-26T18:09:13Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5118001061,56,Back,5118001069,213,2.38,5118001065,141,49.0,5118001063,140,3.2,5118001067,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422085,470,61,2,50,44,b2vft81kyjurzbmekvgrqwr64,1,2.3,47.8,2024-07-26T18:09:13.639Z,2024-07-26T18:09:14Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5118001119,238,,5118001101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422101,471,5,2,50,46,b2vft81kyjurzbmekvgrqwr64,0,20.0,-1.7000000000000002,2024-07-26T18:09:15.330Z,2024-07-26T18:09:50Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5118001185,56,Back,5118002437,233,544,5118001187,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422329,544,5,2,50,46,f1h34qp5zbfl489q8vnkhiq9s,1,80.0,101.7,2024-07-26T18:09:15.330Z,2024-07-26T19:20:43Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5118002409,233,471,5118002379,347,,5118002377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422391,545,1,2,51,30,f1h34qp5zbfl489q8vnkhiq9s,0,77.7,100.0,2024-07-26T18:09:59.527Z,2024-07-27T16:19:48Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5118002845,141,88.3,5118002843,140,90.3,5118002847,212,16.2,5118002887,238,,5118002849,213,5.67,5118002841,56,Left,5118002839,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422417,473,1,2,51,36,b2vft81kyjurzbmekvgrqwr64,1,17.9,9.2,2024-07-26T18:10:05.417Z,2024-07-27T16:20:00Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5118002981,213,1.90,5118002973,56,Back,5118002977,141,56.4,5119631869,1,,5118002975,140,7.5,5118002979,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422429,474,1,2,51,37,b2vft81kyjurzbmekvgrqwr64,1,6.7,58.3,2024-07-26T18:10:06.801Z,2024-07-27T16:20:03Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5118003055,56,Back,5118003059,141,88.0,5118003063,213,1.38,5118003061,212,20.6,5118003057,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422449,475,1,2,51,39,b2vft81kyjurzbmekvgrqwr64,1,10.4,88.0,2024-07-26T18:10:08.657Z,2024-07-26T18:10:11Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5118003179,212,11.6,5118003175,140,20.2,5118003181,213,0.49,5118003177,141,96.0,5118003173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422469,476,1,2,51,42,b2vft81kyjurzbmekvgrqwr64,1,22.8,92.3,2024-07-26T18:10:11.322Z,2024-07-26T18:10:14Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5118003263,141,87.2,5118003267,213,3.37,5118003265,212,15.1,5118003259,56,Back,5118003261,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422503,477,1,2,51,46,b2vft81kyjurzbmekvgrqwr64,1,19.5,87.7,2024-07-26T18:10:16.105Z,2024-07-27T16:20:20Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5118003439,56,Back,5118003441,140,37.2,5118003447,213,6.22,5118003443,141,85.9,5118003437,155,,5118003445,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422509,478,1,2,51,50,b2vft81kyjurzbmekvgrqwr64,0,39.3,77.1,2024-07-26T18:10:19.785Z,2024-07-27T16:20:36Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5118003469,212,4.7,5118003465,140,38.0,5118003471,213,4.42,5118003463,56,Back,5118003467,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422515,546,61,2,51,51,f1h34qp5zbfl489q8vnkhiq9s,1,60.7,28.5,2024-07-26T18:10:20.480Z,2024-07-27T16:20:38Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5118003501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422555,479,1,2,51,54,b2vft81kyjurzbmekvgrqwr64,1,52.6,47.0,2024-07-26T18:10:23.889Z,2024-07-26T18:10:27Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5118003751,141,17.3,5118003747,56,Right,5118003755,213,5.12,5118003749,140,60.8,5118003753,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422559,480,3,2,51,58,b2vft81kyjurzbmekvgrqwr64,0,66.6,16.2,2024-07-26T18:10:27.690Z,2024-07-27T16:20:59Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5118003765,56,Right,5118003845,233,547,5118003767,286,,5119634925,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422563,547,7,2,51,58,f1h34qp5zbfl489q8vnkhiq9s,0,33.4,83.8,2024-07-26T18:10:27.691Z,2024-07-27T16:21:02Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5118003785,56,Back,5118003819,233,480,5118003787,285,,5119635147,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422567,481,61,2,51,59,b2vft81kyjurzbmekvgrqwr64,1,65.0,17.6,2024-07-26T18:10:28.345Z,2024-07-27T16:21:06Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5118003801,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422613,482,1,2,52,3,b2vft81kyjurzbmekvgrqwr64,1,70.7,17.7,2024-07-26T18:10:33.089Z,2024-07-26T18:10:35Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5118004063,213,6.03,5118004055,141,11.7,5118004049,56,Right,5118004053,140,85.9,5118004059,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422621,483,1,2,52,5,b2vft81kyjurzbmekvgrqwr64,0,90.2,11.9,2024-07-26T18:10:34.970Z,2024-07-27T16:21:20Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5118004109,212,19.8,5118004099,2,,5119636171,224,,5118004101,155,,5118004111,213,1.44,5118004105,140,92.7,5119636173,20,,5118004103,56,Center,5118004107,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422639,548,12,2,52,7,f1h34qp5zbfl489q8vnkhiq9s,1,7.1,59.6,2024-07-26T18:10:36.166Z,2024-07-27T16:21:22Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118004203,213,0.16,5118004193,56,Back,5118004197,140,29.8,5118004199,141,65.2,5118004223,15,,5118004201,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703426155,567,1,2,52,10,b2vft81kyjurzbmekvgrqwr64,1,84.6,37.4,2024-07-26T18:10:39.406Z,2024-07-26T19:19:29Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5118023245,140,74.3,5118023249,212,13.3,5118023243,56,Center,5118023247,141,26.1,5118023251,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422659,484,1,2,52,11,b2vft81kyjurzbmekvgrqwr64,1,78.2,31.9,2024-07-26T18:10:40.361Z,2024-07-27T16:21:57Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5118004311,140,83.2,5118004309,56,Center,5118004315,212,7.8,5118004317,213,0.83,5118004313,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703719463,896,1,2,52,13,b2vft81kyjurzbmekvgrqwr64,1,82.3,42.7,2024-07-26T18:10:42.254Z,2024-07-27T16:22:31Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5119639205,140,75.7,5119639209,141,19.0,5119639211,212,17.5,5119639201,56,Right,5119639213,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422687,485,1,2,52,14,b2vft81kyjurzbmekvgrqwr64,0,76.4,19.5,2024-07-26T18:10:44.001Z,2024-07-27T16:22:31Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5118004489,140,86.9,5118004491,141,54.8,5119639219,20,,5118004495,213,1.14,5118004485,155,,5119639217,224,,5118004487,56,Center,5118004493,212,26.4,5118004483,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422673,549,43,2,52,14,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-07-26T18:10:44.032Z,2024-07-26T18:12:17Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118004427,56,Back,5118007967,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422697,550,44,2,52,17,f1h34qp5zbfl489q8vnkhiq9s,1,10.4,46.8,2024-07-26T18:10:46.632Z,2024-07-26T18:10:48Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5118004537,285,,5118004555,233,486,5118004535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422691,486,44,2,52,17,b2vft81kyjurzbmekvgrqwr64,0,89.6,53.2,2024-07-26T18:10:46.633Z,2024-07-26T18:10:48Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5118004503,56,Center,5118004573,233,550,5118004505,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422707,551,12,2,52,17,f1h34qp5zbfl489q8vnkhiq9s,1,14.0,45.6,2024-07-26T18:10:46.911Z,2024-07-27T16:22:40Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5118004601,213,4.35,5118004597,141,7.6,5118004593,56,Back,5118004613,15,,5118004599,212,27.7,5118004595,140,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422743,487,1,2,52,21,b2vft81kyjurzbmekvgrqwr64,0,90.0,92.2,2024-07-26T18:10:50.970Z,2024-07-27T16:22:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5118004811,212,22.4,5118004805,56,Center,5119640177,223,,5118004803,155,,5118004807,140,90.6,5118004801,2,,5119640179,20,,5118004809,141,59.3,5118004813,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422745,552,44,2,52,25,f1h34qp5zbfl489q8vnkhiq9s,1,7.0,40.0,2024-07-26T18:10:54.825Z,2024-07-26T18:10:58Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5118004949,233,488,5118004819,285,,5118004817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422747,488,44,2,52,25,b2vft81kyjurzbmekvgrqwr64,0,93.0,60.0,2024-07-26T18:10:54.826Z,2024-07-26T18:10:58Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5118004957,233,552,5118004825,286,,5118004821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422751,489,43,2,52,25,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-07-26T18:10:54.863Z,2024-07-26T18:10:56Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5118004833,3,0,5118004837,56,Center,5118004845,213,3.14,5118004841,141,66.0,5118004835,168,0,5118004839,140,90.5,5118004843,212,0,5118004859,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422757,553,12,2,52,26,f1h34qp5zbfl489q8vnkhiq9s,1,7.7,44.6,2024-07-26T18:10:55.167Z,2024-07-27T16:23:13Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5118004867,56,Back,5118004871,141,51.1,5118004875,213,0.18,5118004869,140,30.9,5118004877,15,,5118004873,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422773,555,1,2,52,28,f1h34qp5zbfl489q8vnkhiq9s,0,27.8,54.0,2024-07-26T18:10:57.855Z,2024-07-27T16:23:20Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5119641395,1,,5118004979,212,34.7,5118004967,56,Center,5118004971,140,57.6,5118004987,213,5.84,5118004975,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422789,491,1,2,52,30,b2vft81kyjurzbmekvgrqwr64,1,42.5,81.4,2024-07-26T18:10:59.649Z,2024-07-26T18:11:02Z,lu9bber07etravimh00k745x,J. Bøge,,,5118005039,56,Left,5118005043,140,55.1,5118005049,141,88.3,5118005057,213,0.34,5118005053,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422795,492,1,2,52,32,b2vft81kyjurzbmekvgrqwr64,0,64.2,95.5,2024-07-26T18:11:02.065Z,2024-07-27T16:23:31Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5118005131,213,5.09,5118005125,140,69.8,5118005129,212,15.8,5118005123,56,Center,5118005127,141,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422807,556,61,2,52,33,f1h34qp5zbfl489q8vnkhiq9s,1,27.8,36.4,2024-07-26T18:11:03Z,2024-07-27T16:23:34Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5118005171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422855,558,1,2,52,36,f1h34qp5zbfl489q8vnkhiq9s,1,26.8,40.7,2024-07-26T18:11:05.446Z,2024-07-27T16:23:41Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5118005401,213,5.98,5118005393,56,Back,5118005397,141,31.1,5118005395,140,47.0,5118005399,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422865,559,1,2,52,38,f1h34qp5zbfl489q8vnkhiq9s,0,55.9,28.6,2024-07-26T18:11:07.735Z,2024-07-27T16:24:10Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5118005435,140,56.4,5118005439,141,19.1,5118005443,212,6.5,5118005447,213,4.79,5118005431,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422851,493,61,2,52,39,b2vft81kyjurzbmekvgrqwr64,1,44.4,76.7,2024-07-26T18:11:08.257Z,2024-07-26T18:11:08Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5118005379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422901,560,1,2,52,41,f1h34qp5zbfl489q8vnkhiq9s,1,55.7,14.6,2024-07-26T18:11:10.869Z,2024-07-26T18:11:13Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5118005635,212,20.8,5118005637,213,5.98,5118005633,141,5.5,5118005631,140,74.6,5118005629,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422941,561,1,2,52,43,f1h34qp5zbfl489q8vnkhiq9s,1,75.5,6.2,2024-07-26T18:11:13.046Z,2024-07-26T18:11:19Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5118005823,212,29.8,5118005825,213,1.39,5118005817,56,Center,5118005819,140,80.5,5118005821,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422947,562,1,2,52,49,f1h34qp5zbfl489q8vnkhiq9s,0,98.9,27.7,2024-07-26T18:11:19.046Z,2024-07-26T18:11:20Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5118005861,141,33.0,5118005877,233,494,5118005859,140,98.0,5118005875,236,,5118005881,286,,5118005865,213,1.83,5118005857,56,Center,5118005863,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422951,494,74,2,52,49,b2vft81kyjurzbmekvgrqwr64,1,2.4,69.0,2024-07-26T18:11:19.047Z,2024-07-26T18:56:40Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5118005901,233,562,5118005869,56,Back,5118005871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422969,495,6,2,52,51,b2vft81kyjurzbmekvgrqwr64,0,2.2,68.0,2024-07-26T18:11:20.279Z,2024-07-27T16:24:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5118005971,73,,5118006007,233,563,5118005969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703422963,563,6,2,52,51,f1h34qp5zbfl489q8vnkhiq9s,1,97.8,32.0,2024-07-26T18:11:20.279Z,2024-07-26T18:11:22Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5118005949,75,,5118005947,56,Center,5118005997,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703423173,564,1,2,53,29,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,0.5,2024-07-26T18:11:58.119Z,2024-07-27T16:24:47Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5118007183,224,,5118007193,213,1.81,5118007187,140,90.9,5118007185,56,Center,5118007195,1,,5118007177,2,,5119646167,20,,5118007179,6,,5118007181,155,,5118007191,212,38.1,5118007189,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427767,600,44,2,53,30,b2vft81kyjurzbmekvgrqwr64,1,5.7,45.1,2024-07-26T18:12:00.017Z,2024-07-26T18:23:07Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5118035479,285,,5118035539,233,639,5118035477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
