id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value
2805810953,455,1,2,47,32,a9vw7ikerpr4cuweeeka5aneg,0,40.3,6.6,2025-04-25T18:06:34.400Z,2025-04-26T16:28:43Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5677874427,140,32.6,5677874433,213,3.69,5677874431,212,9.5,5677874425,56,Back,5681181717,156,,5677874429,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811033,456,43,2,47,33,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-25T18:06:35.424Z,2025-04-26T16:28:46Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5677874887,56,Back,5681182327,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811263,399,5,2,47,34,b8oqgvx1ijeyn6y1cn6929ix4,1,50.0,101.0,2025-04-25T18:06:36.593Z,2025-04-25T19:10:16Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5678192857,347,,5678192215,233,457,5677876261,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811035,457,5,2,47,34,a9vw7ikerpr4cuweeeka5aneg,0,50.0,-1.0,2025-04-25T18:06:36.593Z,2025-04-25T19:46:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5678192875,347,,5677874909,56,Right,5678192157,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811311,400,1,2,47,54,b8oqgvx1ijeyn6y1cn6929ix4,0,63.6,100.0,2025-04-25T18:06:56.803Z,2025-04-25T18:07:00Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5677876557,140,82.5,5677876561,212,21.2,5677876563,213,5.92,5677876555,56,Left,5677876559,141,90.2,5677876553,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811305,458,44,2,47,57,a9vw7ikerpr4cuweeeka5aneg,1,20.6,10.6,2025-04-25T18:06:58.944Z,2025-04-25T19:09:28Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5677876519,285,,5677876517,56,Back,5677876817,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811321,401,44,2,47,57,b8oqgvx1ijeyn6y1cn6929ix4,0,79.4,89.4,2025-04-25T18:06:58.945Z,2025-04-25T19:09:29Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5677876837,233,458,5677876615,56,Left,5677876617,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811349,459,12,2,47,57,a9vw7ikerpr4cuweeeka5aneg,1,25.6,12.0,2025-04-25T18:06:59.185Z,2025-04-25T18:12:09Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5677876791,213,5.96,5677876781,140,37.4,5677876777,56,Back,5677876789,212,13.1,5677876785,141,5.9,5677906447,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811381,460,1,2,47,58,a9vw7ikerpr4cuweeeka5aneg,1,37.4,5.9,2025-04-25T18:07:00.839Z,2025-04-25T18:07:03Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5677876979,213,1.75,5677876971,56,Back,5677876969,155,,5677876973,140,35.6,5677876977,212,10.6,5677876975,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806429647,870,44,2,47,59,a9vw7ikerpr4cuweeeka5aneg,1,26.3,17.3,2025-04-25T18:07:01.164Z,2025-04-26T16:30:07Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5681186315,56,Back,5681186321,233,816,5681186319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806429641,816,44,2,47,59,b8oqgvx1ijeyn6y1cn6929ix4,0,73.7,82.7,2025-04-25T18:07:01.165Z,2025-04-26T16:30:07Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5681186331,233,870,5681186313,286,,5681186311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811389,461,12,2,48,0,a9vw7ikerpr4cuweeeka5aneg,1,29.3,19.0,2025-04-25T18:07:01.892Z,2025-04-26T16:30:27Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5677954445,140,33.2,5677954451,213,6.18,5677954447,141,18.4,5677954569,15,,5677954443,56,Back,5677954449,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811405,402,1,2,48,1,b8oqgvx1ijeyn6y1cn6929ix4,0,66.5,77.5,2025-04-25T18:07:03.659Z,2025-04-26T16:30:38Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5681187983,212,7.4,5681187981,141,72.6,5681187989,213,5.82,5677877093,56,Center,5681187979,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811397,462,1,2,48,2,a9vw7ikerpr4cuweeeka5aneg,1,26.2,27.2,2025-04-25T18:07:04.024Z,2025-04-26T16:33:13Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5677957295,1,,5677957285,56,Back,5677957287,140,38.5,5677957291,212,13.7,5677957293,213,5.94,5677957281,157,,5677957289,141,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805826711,561,61,2,48,3,a9vw7ikerpr4cuweeeka5aneg,0,40.1,20.9,2025-04-25T18:07:04.849Z,2025-04-26T16:33:22Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5677960053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811475,403,5,2,48,3,b8oqgvx1ijeyn6y1cn6929ix4,1,57.2,101.0,2025-04-25T18:07:05.536Z,2025-04-25T19:10:17Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5677877497,56,Left,5677877499,347,,5677958049,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811639,463,5,2,48,3,a9vw7ikerpr4cuweeeka5aneg,0,42.8,-1.0,2025-04-25T18:07:05.536Z,2025-04-25T19:10:17Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5677878339,347,,5677878337,56,Back,5677958083,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811627,404,1,2,48,12,b8oqgvx1ijeyn6y1cn6929ix4,0,60.3,100.0,2025-04-25T18:07:14.539Z,2025-04-25T18:07:16Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5677878287,1,,5677878279,141,87.2,5677878273,107,,5677878277,140,79.2,5677878275,56,Left,5677878283,213,5.83,5677878281,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811647,464,8,2,48,15,a9vw7ikerpr4cuweeeka5aneg,1,27.6,15.2,2025-04-25T18:07:16.864Z,2025-04-26T16:33:50Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5677878365,56,Back,5681199279,384,,5677878417,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811675,465,1,2,48,16,a9vw7ikerpr4cuweeeka5aneg,0,29.5,24.6,2025-04-25T18:07:18.544Z,2025-04-25T18:07:19Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5677878477,3,,5677878487,213,1.16,5677878479,56,Back,5677878483,141,35.8,5677878485,212,8.3,5677878481,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811739,405,3,2,48,19,b8oqgvx1ijeyn6y1cn6929ix4,1,73.4,75.2,2025-04-25T18:07:21.112Z,2025-04-26T16:34:00Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5677878943,286,,5681199785,464,,5677878937,56,Center,5677879009,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811713,466,45,2,48,19,a9vw7ikerpr4cuweeeka5aneg,0,26.6,24.8,2025-04-25T18:07:21.112Z,2025-04-25T18:07:31Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5677878763,56,Back,5677879047,233,405,5677878767,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811747,406,3,2,48,21,b8oqgvx1ijeyn6y1cn6929ix4,0,77.0,79.3,2025-04-25T18:07:23.535Z,2025-04-26T16:34:33Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5681202405,464,,5677878969,56,Left,5677879539,233,467,5677878971,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811815,467,7,2,48,21,a9vw7ikerpr4cuweeeka5aneg,1,23.0,20.7,2025-04-25T18:07:23.536Z,2025-04-26T16:34:14Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5681200851,383,,5681200853,178,,5677879373,285,,5677879515,233,406,5677879369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811827,468,4,2,48,24,a9vw7ikerpr4cuweeeka5aneg,1,23.6,19.2,2025-04-25T18:07:26.027Z,2025-04-25T19:32:17Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5677879613,13,,5677879621,285,,5677879667,233,407,5677879619,265,,5677879615,56,Back,5677879617,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805811847,407,4,2,48,24,b8oqgvx1ijeyn6y1cn6929ix4,0,76.4,80.8,2025-04-25T18:07:26.028Z,2025-04-25T18:07:35Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5677879697,233,468,5677879597,286,,5677879589,13,,5677879591,56,Left,5677879595,265,,5677879593,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812045,469,1,2,48,38,a9vw7ikerpr4cuweeeka5aneg,1,21.8,22.1,2025-04-25T18:07:40.648Z,2025-04-25T18:07:42Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5677880767,141,15.5,5677880759,5,,5677880765,140,36.1,5677880769,212,15.7,5677880771,213,5.99,5677880763,56,Back,5677880761,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812097,470,1,2,48,40,a9vw7ikerpr4cuweeeka5aneg,1,37.3,14.3,2025-04-25T18:07:42.688Z,2025-04-26T16:35:01Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5677881007,212,13.9,5677881005,141,16.2,5677881009,213,3.05,5681204649,156,,5677881003,140,24.1,5677881001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812179,471,1,2,48,43,a9vw7ikerpr4cuweeeka5aneg,1,23.2,15.8,2025-04-25T18:07:45.296Z,2025-04-26T16:35:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5677881371,212,22.4,5677881369,141,34.3,5677881373,213,2.54,5677881363,56,Back,5677881367,140,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812217,472,1,2,48,47,a9vw7ikerpr4cuweeeka5aneg,1,8.7,33.0,2025-04-25T18:07:49.375Z,2025-04-25T18:07:52Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5677881593,212,16.1,5677881591,141,9.4,5677881589,140,7.3,5677881595,213,4.62,5677881587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812287,473,1,2,48,50,a9vw7ikerpr4cuweeeka5aneg,1,7.3,9.4,2025-04-25T18:07:52.128Z,2025-04-25T18:07:56Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5677881959,213,0.04,5677881951,56,Back,5677881953,140,40.9,5677881957,212,35.3,5677881961,1,,5677881949,157,,5677881955,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812297,474,1,2,48,53,a9vw7ikerpr4cuweeeka5aneg,0,39.2,12.8,2025-04-25T18:07:55.800Z,2025-04-25T18:07:56Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5677882017,212,24.9,5677882009,168,,5677882015,141,31.9,5677882007,3,,5677882021,213,0.55,5677882013,140,59.4,5677882011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812381,408,1,2,48,55,b8oqgvx1ijeyn6y1cn6929ix4,1,44.5,73.6,2025-04-25T18:07:57.306Z,2025-04-25T18:08:01Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5677882493,56,Center,5677882491,157,,5677882503,1,,5677882501,213,5.71,5677882499,212,25.3,5677882495,140,64.7,5677882497,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812405,409,1,2,48,59,b8oqgvx1ijeyn6y1cn6929ix4,0,64.7,53.4,2025-04-25T18:08:01.419Z,2025-04-25T18:08:02Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5677882647,213,0.43,5677882665,286,,5677882635,141,56.9,5677882659,233,475,5677882627,56,Center,5677882655,236,,5677882639,212,5.7,5677882631,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812395,475,74,2,48,59,a9vw7ikerpr4cuweeeka5aneg,1,39.9,41.3,2025-04-25T18:08:01.420Z,2025-04-25T18:08:03Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5677882587,285,,5677882725,233,409,5677882585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806433965,871,1,2,49,1,a9vw7ikerpr4cuweeeka5aneg,1,30.7,37.8,2025-04-25T18:08:03.036Z,2025-04-26T16:36:04Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5681208713,213,1.38,5681208705,56,Back,5681208711,212,19.3,5681208707,140,34.1,5681208709,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812469,476,1,2,49,2,a9vw7ikerpr4cuweeeka5aneg,1,38.6,63.7,2025-04-25T18:08:04.591Z,2025-04-25T18:08:06Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677882945,212,15.5,5677882941,140,43.7,5677882943,141,85.1,5677882939,56,Back,5677882947,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812481,477,1,2,49,4,a9vw7ikerpr4cuweeeka5aneg,0,47.2,94.4,2025-04-25T18:08:06.160Z,2025-04-26T16:36:05Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5677883003,140,55.4,5677883005,141,93.8,5677883001,56,Left,5677883009,213,6.24,5677883007,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812521,410,61,2,49,6,b8oqgvx1ijeyn6y1cn6929ix4,0,47.7,8.9,2025-04-25T18:08:08.770Z,2025-04-26T16:36:07Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5677883255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834105,633,1,2,49,10,a9vw7ikerpr4cuweeeka5aneg,1,50.9,87.1,2025-04-25T18:08:12.581Z,2025-04-26T16:36:25Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677999995,56,Left,5677999997,140,64.5,5678000005,1,,5677999993,157,,5678000003,213,0.48,5677999999,141,97.9,5678000001,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812593,411,45,2,49,12,b8oqgvx1ijeyn6y1cn6929ix4,0,27.6,11.0,2025-04-25T18:08:14.579Z,2025-04-25T18:08:22Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5677883641,285,,5677883639,56,Back,5677884115,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812661,478,3,2,49,12,a9vw7ikerpr4cuweeeka5aneg,1,72.4,89.0,2025-04-25T18:08:14.579Z,2025-04-26T16:36:33Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5677883979,56,Left,5677884053,233,411,5681210991,465,,5677883981,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812765,412,43,2,49,19,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-25T18:08:21.027Z,2025-04-25T18:33:14Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5678017945,144,83,5677886151,399,81w1fqi66z0ibawynhraybaxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806434895,872,3,2,49,19,a9vw7ikerpr4cuweeeka5aneg,0,80.9,53.6,2025-04-25T18:08:21.296Z,2025-04-26T16:37:09Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5681213801,464,,5681213799,286,,5681213803,467,3xz0h3d6r2qgmv9egms8yaz56,5681213797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812669,479,4,2,49,20,a9vw7ikerpr4cuweeeka5aneg,1,78.4,63.6,2025-04-25T18:08:22.559Z,2025-04-25T19:08:45Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5677884683,152,,5677884681,13,,5677884685,265,,5677884021,286,,5677884019,56,Center,5677885601,233,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805812789,413,4,2,49,20,b8oqgvx1ijeyn6y1cn6929ix4,0,21.6,36.4,2025-04-25T18:08:22.560Z,2025-04-26T18:18:51Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5677884691,13,,5677885619,233,479,5677884699,265,,5677884701,285,,5677884695,56,Back,5681655125,55,461,5677884697,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820469,461,17,2,49,58,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-25T18:09:00.527Z,2025-04-26T18:18:50Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5681655109,55,413,5677926371,13,243,5681218239,393,,5677926367,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805814615,480,16,2,50,34,a9vw7ikerpr4cuweeeka5aneg,1,82.3,56.7,2025-04-25T18:09:36.647Z,2025-04-26T16:38:35Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5677895057,20,,5677895061,374,2025-04-25 19:09:35.499,5677895929,102,46.9,5677894495,56,Center,5681220575,395,98.6,5677895937,231,50.4,5677895933,458,,5677895065,375,50:33.656,5677894491,26,,5677895927,81,5677895935,230,5681220577,396,47.8,5677895931,103,29.7,5681220573,120,5677894493,18,,,,,,,,,,98.8,,,,,,,,,,,,,,
2805815037,414,1,2,51,15,b8oqgvx1ijeyn6y1cn6929ix4,1,50.1,50.1,2025-04-25T18:10:17.363Z,2025-04-26T16:38:47Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5677896751,141,49.4,5677896753,212,14.6,5677896747,56,Back,5677896755,213,3.17,5677896757,279,G,5677897103,189,,5677896749,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815055,415,1,2,51,20,b8oqgvx1ijeyn6y1cn6929ix4,0,36.2,49.4,2025-04-25T18:10:21.939Z,2025-04-26T16:38:50Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5677897041,189,,5677896883,141,32.8,5677896885,212,69.3,5677896881,140,100.0,5677896877,157,,5677896887,213,6.12,5677896889,1,,5677896879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815075,416,5,2,51,24,b8oqgvx1ijeyn6y1cn6929ix4,0,101.2,34.9,2025-04-25T18:10:26.453Z,2025-04-26T16:38:53Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5677896993,346,,5677896991,56,Center,5677897295,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815105,481,5,2,51,24,a9vw7ikerpr4cuweeeka5aneg,1,-1.2,65.1,2025-04-25T18:10:26.453Z,2025-04-26T16:38:57Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5677897249,233,416,5677897175,346,,5677897173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815173,482,1,2,51,31,a9vw7ikerpr4cuweeeka5aneg,0,4.6,60.5,2025-04-25T18:10:33.183Z,2025-04-26T16:39:50Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5677897571,1,,5677897569,213,0.23,5677897561,56,Left,5677897563,140,60.8,5677897567,212,60.7,5677897575,74,,5677897565,141,81.2,5677897559,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815181,417,44,2,51,35,b8oqgvx1ijeyn6y1cn6929ix4,1,27.5,20.2,2025-04-25T18:10:37.649Z,2025-04-25T19:09:29Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5677897711,233,483,5677897601,56,Back,5677897605,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815189,483,44,2,51,35,a9vw7ikerpr4cuweeeka5aneg,0,72.5,79.8,2025-04-25T18:10:37.650Z,2025-04-25T19:09:30Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5677897613,56,Left,5677897615,286,,5677897745,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815199,418,1,2,51,36,b8oqgvx1ijeyn6y1cn6929ix4,0,31.3,21.3,2025-04-25T18:10:38.041Z,2025-04-26T16:39:58Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5677897665,140,35.5,5677897661,3,,5677897663,56,Back,5677897667,141,21.5,5677897671,213,0.03,5677897669,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806437515,873,61,2,51,37,a9vw7ikerpr4cuweeeka5aneg,1,61.6,68.3,2025-04-25T18:10:39.476Z,2025-04-26T16:40:42Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5681227997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815247,485,1,2,51,38,a9vw7ikerpr4cuweeeka5aneg,0,63.0,89.7,2025-04-25T18:10:40.207Z,2025-04-26T16:42:04Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5677897935,141,90.6,5677897937,212,7.3,5677897929,3,,5677897933,140,69.9,5677897931,56,Left,5677897939,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815277,419,1,2,51,39,b8oqgvx1ijeyn6y1cn6929ix4,0,29.4,12.2,2025-04-25T18:10:40.906Z,2025-04-26T16:41:50Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5677898097,56,Back,5677898105,213,6.11,5677898095,3,,5677898099,140,41.0,5677898103,212,12.4,5677898101,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815283,420,43,2,51,40,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-25T18:10:41.952Z,2025-04-26T16:41:38Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5681234909,144,44,5677898141,56,Back,5677898145,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806439635,874,44,2,51,40,a9vw7ikerpr4cuweeeka5aneg,1,61.4,87.6,2025-04-25T18:10:42.225Z,2025-04-26T16:42:37Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5681239573,56,Left,5681239579,233,817,5681239577,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806439631,817,44,2,51,40,b8oqgvx1ijeyn6y1cn6929ix4,0,38.6,12.4,2025-04-25T18:10:42.226Z,2025-04-26T16:42:37Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5681239561,285,,5681239559,56,Back,5681239595,233,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805815243,484,1,2,51,41,a9vw7ikerpr4cuweeeka5aneg,0,61.4,93.4,2025-04-25T18:10:42.951Z,2025-04-26T16:42:28Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5681234447,3,,5681234451,141,87.1,5681234453,212,4.8,5681234449,140,63.5,5677897897,56,Left,5681234455,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
