id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2742209745,366,7,1,36,58,ajtb177oqwawkdwbqhldmq6mx,1,34.1,27.0,2024-11-01T18:37:35.615Z,2024-11-01T20:08:31Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330800759,233,381,5330800661,56,Back,5330800663,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742209783,368,1,1,37,0,ajtb177oqwawkdwbqhldmq6mx,0,29.2,23.1,2024-11-01T18:37:37.501Z,2024-11-01T20:06:42Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330800847,140,46.1,5330800853,213,0.47,5330800849,141,36.3,5330800851,212,19.9,5330800845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742209787,382,8,1,37,1,a9vw7ikerpr4cuweeeka5aneg,1,59.9,66.7,2024-11-01T18:37:38.919Z,2024-11-01T18:37:39Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5330800869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742209827,384,1,1,37,4,a9vw7ikerpr4cuweeeka5aneg,1,63.1,63.7,2024-11-01T18:37:41.702Z,2024-11-01T18:37:43Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5330801061,56,Center,5330801065,141,74.7,5330801069,213,0.91,5330801067,212,9.4,5330801063,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742209871,385,1,1,37,6,a9vw7ikerpr4cuweeeka5aneg,1,68.8,74.7,2024-11-01T18:37:43.206Z,2024-11-01T18:37:46Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5330801293,140,77.8,5330801299,212,12.7,5330801295,141,87.1,5330801303,213,0.73,5330801289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742209903,386,1,1,37,9,a9vw7ikerpr4cuweeeka5aneg,1,77.7,87.1,2024-11-01T18:37:46.381Z,2024-11-01T18:37:49Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5330801473,213,3.85,5330801465,56,Center,5330801471,212,15.7,5330801469,141,72.1,5330801467,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742209943,387,1,1,37,11,a9vw7ikerpr4cuweeeka5aneg,1,65.8,70.2,2024-11-01T18:37:48.846Z,2024-11-01T18:37:51Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5330801687,140,63.8,5330801691,212,15.9,5330801689,141,47.0,5330801693,213,4.58,5330801685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742209967,388,1,1,37,14,a9vw7ikerpr4cuweeeka5aneg,1,63.6,45.4,2024-11-01T18:37:51.820Z,2024-11-01T18:37:54Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330801855,212,8.0,5330801851,140,56.5,5330801849,56,Center,5330801857,213,3.51,5330801853,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210009,389,1,1,37,16,a9vw7ikerpr4cuweeeka5aneg,1,56.5,41.2,2024-11-01T18:37:54.134Z,2024-11-01T18:37:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330802065,213,5.25,5330802059,140,61.2,5330802061,141,28.9,5330802063,212,9.7,5330802057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210041,390,1,1,37,20,a9vw7ikerpr4cuweeeka5aneg,1,67.2,21.0,2024-11-01T18:37:57.599Z,2024-11-01T18:37:59Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330802221,56,Right,5330802223,140,81.3,5330802227,212,19.4,5330802225,141,2.5,5330802229,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210067,391,1,1,37,22,a9vw7ikerpr4cuweeeka5aneg,1,80.5,3.1,2024-11-01T18:37:59.742Z,2024-11-01T18:38:02Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330802377,212,8.1,5330802373,140,76.4,5330802375,141,13.2,5330802369,56,Right,5330802379,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210105,392,1,1,37,24,a9vw7ikerpr4cuweeeka5aneg,1,76.0,12.6,2024-11-01T18:38:01.974Z,2024-11-01T18:38:04Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330802551,212,16.1,5330802545,56,Right,5330802547,140,61.6,5330802553,213,2.79,5330802549,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210115,393,1,1,37,27,a9vw7ikerpr4cuweeeka5aneg,0,62.6,18.9,2024-11-01T18:38:04.374Z,2024-11-01T18:38:05Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330802591,141,24.1,5330802589,140,67.2,5330802595,213,0.63,5330802587,56,Center,5330802593,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210155,369,8,1,37,31,ajtb177oqwawkdwbqhldmq6mx,1,36.9,73.3,2024-11-01T18:38:08.165Z,2024-11-01T18:38:08Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330802791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210209,371,1,1,37,32,ajtb177oqwawkdwbqhldmq6mx,1,37.1,74.4,2024-11-01T18:38:09.292Z,2024-11-01T18:38:10Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330803049,212,8.1,5330803047,141,63.3,5330803043,56,Back,5330803045,140,39.9,5330803051,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210211,372,4,1,37,32,ajtb177oqwawkdwbqhldmq6mx,1,36.2,66.0,2024-11-01T18:38:09.621Z,2024-11-01T18:38:15Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330803117,233,394,5330803087,265,,5330803079,56,Back,5330803083,152,,5330803089,286,,5330803077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210189,394,4,1,37,32,a9vw7ikerpr4cuweeeka5aneg,0,63.8,34.0,2024-11-01T18:38:09.622Z,2024-11-01T18:38:14Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5330802999,265,,5330802993,13,,5330803001,285,,5330802997,152,,5330802995,56,Center,5330803135,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210423,373,1,1,37,46,ajtb177oqwawkdwbqhldmq6mx,1,43.4,57.3,2024-11-01T18:38:23.885Z,2024-11-01T18:38:25Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330804007,152,,5330804015,212,22.0,5330804017,213,5.65,5330804009,56,Center,5330804013,141,38.3,5330804011,140,60.3,5330804005,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210469,374,1,1,37,48,ajtb177oqwawkdwbqhldmq6mx,1,61.7,31.6,2024-11-01T18:38:25.214Z,2024-11-01T18:38:28Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5330804293,141,7.6,5330804297,213,5.10,5330804295,212,17.6,5330804289,56,Right,5330804291,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210481,375,1,1,37,51,ajtb177oqwawkdwbqhldmq6mx,1,67.3,8.8,2024-11-01T18:38:28.676Z,2024-11-01T18:38:30Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330804351,140,44.9,5330804355,212,25.5,5330804349,56,Back,5330804357,213,2.74,5330804353,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210489,376,1,1,37,52,ajtb177oqwawkdwbqhldmq6mx,1,42.1,28.5,2024-11-01T18:38:29.900Z,2024-11-01T18:38:31Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330804449,141,57.9,5330804453,213,1.32,5330804447,140,46.9,5330804445,56,Back,5330804451,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210583,377,1,1,37,54,ajtb177oqwawkdwbqhldmq6mx,0,47.0,62.3,2024-11-01T18:38:31.262Z,2024-11-01T18:38:40Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5330805035,141,10.4,5330805039,213,5.58,5330805031,56,Right,5330805029,155,,5330805041,1,,5330805033,140,86.8,5330805037,212,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210573,395,12,1,37,59,a9vw7ikerpr4cuweeeka5aneg,1,13.8,85.0,2024-11-01T18:38:36.430Z,2024-11-01T18:38:42Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5330805241,233,378,5330804941,56,Back,5330804943,140,15.1,5330804947,212,1.4,5330804945,141,85.0,5330805239,397,,5330804949,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210593,378,74,1,37,59,ajtb177oqwawkdwbqhldmq6mx,1,87.8,13.8,2024-11-01T18:38:36.431Z,2024-11-01T18:38:42Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330805093,56,Right,5330805097,285,,5330805215,397,,5330805261,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210627,379,5,1,38,1,ajtb177oqwawkdwbqhldmq6mx,0,101.2,20.6,2024-11-01T18:38:38.894Z,2024-11-01T20:20:50Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330805335,56,Right,5330806357,233,396,5330805337,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210827,396,5,1,38,1,a9vw7ikerpr4cuweeeka5aneg,1,-1.2,79.4,2024-11-01T18:38:38.894Z,2024-11-01T20:20:50Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5330806309,56,Back,5330806327,233,379,5330806311,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210861,397,1,1,38,24,a9vw7ikerpr4cuweeeka5aneg,1,5.0,50.9,2024-11-01T18:39:01.230Z,2024-11-01T18:39:20Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5330806511,237,,5330806505,212,13.5,5330806497,124,,5330807643,189,,5330806501,140,4.9,5330806503,141,31.0,5330806507,213,4.70,5330806499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210889,398,1,1,38,26,a9vw7ikerpr4cuweeeka5aneg,0,4.9,31.0,2024-11-01T18:39:03.638Z,2024-11-01T18:39:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330806641,212,22.5,5330806639,141,25.9,5330806637,140,26.1,5330806635,56,Back,5330806643,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210897,380,8,1,38,29,ajtb177oqwawkdwbqhldmq6mx,1,63.3,67.8,2024-11-01T18:39:06.797Z,2024-11-01T18:39:06Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330806677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210975,382,1,1,38,33,ajtb177oqwawkdwbqhldmq6mx,1,63.9,34.0,2024-11-01T18:39:10.277Z,2024-11-01T18:39:12Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330807023,56,Center,5330807027,141,62.4,5330807029,212,24.7,5330807025,140,78.5,5330807031,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210977,383,61,1,38,34,ajtb177oqwawkdwbqhldmq6mx,0,82.0,64.9,2024-11-01T18:39:11.957Z,2024-11-01T18:39:12Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5330807039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742210999,400,1,1,38,35,a9vw7ikerpr4cuweeeka5aneg,1,16.3,35.5,2024-11-01T18:39:12.639Z,2024-11-01T18:39:13Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330807125,56,Back,5330807131,212,11.5,5330807133,213,2.74,5330807129,141,42.1,5330807127,140,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211073,401,1,1,38,36,a9vw7ikerpr4cuweeeka5aneg,0,6.2,42.1,2024-11-01T18:39:13.622Z,2024-11-01T18:39:17Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5330807455,213,5.74,5330807447,56,Right,5330807451,141,0.0,5330807445,157,,5330807453,212,57.8,5330807457,1,,5330807449,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211167,384,5,1,38,40,ajtb177oqwawkdwbqhldmq6mx,1,47.0,101.4,2024-11-01T18:39:17.796Z,2024-11-01T20:20:50Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5330807945,347,,5330807943,56,Back,5330807971,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211081,402,5,1,38,40,a9vw7ikerpr4cuweeeka5aneg,0,53.0,-1.4,2024-11-01T18:39:17.796Z,2024-11-01T20:20:51Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5330807481,56,Right,5330808029,233,384,5330807483,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211207,385,1,1,38,47,ajtb177oqwawkdwbqhldmq6mx,1,50.7,100.0,2024-11-01T18:39:24.814Z,2024-11-01T18:39:27Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330808223,107,,5330808227,140,65.2,5330808229,141,84.1,5330808233,213,5.61,5330808231,212,19.5,5330808225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211217,386,61,1,38,50,ajtb177oqwawkdwbqhldmq6mx,0,65.5,84.1,2024-11-01T18:39:27.772Z,2024-11-01T18:39:28Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5330808303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211223,403,44,1,38,50,a9vw7ikerpr4cuweeeka5aneg,1,34.0,15.2,2024-11-01T18:39:28.060Z,2024-11-01T20:21:15Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5330808335,285,,5330808333,56,Back,5330808391,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211231,387,44,1,38,50,ajtb177oqwawkdwbqhldmq6mx,0,66.0,84.8,2024-11-01T18:39:28.061Z,2024-11-01T20:21:16Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5330808369,286,,5330808367,56,Left,5330808433,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211255,404,1,1,38,51,a9vw7ikerpr4cuweeeka5aneg,0,34.0,13.1,2024-11-01T18:39:28.454Z,2024-11-01T18:39:30Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5330808489,3,,5330808491,56,Back,5330808495,141,0.0,5330808499,213,5.46,5330808497,212,13.6,5330808493,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211287,388,5,1,38,52,ajtb177oqwawkdwbqhldmq6mx,1,59.2,101.6,2024-11-01T18:39:29.745Z,2024-11-01T20:20:51Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5330808617,56,Left,5330808647,233,405,5330808619,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211267,405,5,1,38,52,a9vw7ikerpr4cuweeeka5aneg,0,40.8,-1.6,2024-11-01T18:39:29.745Z,2024-11-01T20:20:51Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5330808541,56,Back,5330808659,233,388,5330808543,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211307,389,1,1,38,55,ajtb177oqwawkdwbqhldmq6mx,0,62.9,100.0,2024-11-01T18:39:32.316Z,2024-11-01T18:39:34Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330808707,213,5.80,5330808703,141,90.0,5330808701,140,77.4,5330808697,107,,5330808699,56,Left,5330808705,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211369,407,1,1,38,58,a9vw7ikerpr4cuweeeka5aneg,0,26.8,8.8,2024-11-01T18:39:35.975Z,2024-11-01T18:39:39Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330809053,213,6.07,5330809049,141,0.0,5330809047,140,59.1,5330809043,155,,5330809055,1,,5330809051,212,34.7,5330809045,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211407,390,5,1,39,1,ajtb177oqwawkdwbqhldmq6mx,1,42.2,101.8,2024-11-01T18:39:39.058Z,2024-11-01T20:20:52Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330809297,233,408,5330809249,56,Back,5330809251,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211373,408,5,1,39,1,a9vw7ikerpr4cuweeeka5aneg,0,57.8,-1.8,2024-11-01T18:39:39.058Z,2024-11-01T20:20:52Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330809335,233,390,5330809069,56,Right,5330809071,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211451,391,1,1,39,5,ajtb177oqwawkdwbqhldmq6mx,1,44.5,100.0,2024-11-01T18:39:42.845Z,2024-11-01T18:39:46Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330809451,107,,5330809461,213,4.36,5330809455,140,35.0,5330809465,1,,5330809459,212,28.8,5330809453,56,Back,5330809457,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211481,392,1,1,39,8,ajtb177oqwawkdwbqhldmq6mx,1,36.2,51.8,2024-11-01T18:39:46.093Z,2024-11-01T18:39:48Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330809639,1,,5330809623,157,,5330809627,140,61.3,5330809625,56,Center,5330809629,141,72.6,5330809633,212,29.9,5330809637,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211493,393,44,1,39,10,ajtb177oqwawkdwbqhldmq6mx,1,63.0,67.4,2024-11-01T18:39:47.573Z,2024-11-01T20:21:16Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5330809681,56,Center,5330809685,286,,5330809739,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211477,409,44,1,39,10,a9vw7ikerpr4cuweeeka5aneg,0,37.0,32.6,2024-11-01T18:39:47.574Z,2024-11-01T20:21:16Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330809609,285,,5330809605,56,Back,5330809757,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211519,394,1,1,39,11,ajtb177oqwawkdwbqhldmq6mx,1,61.5,72.7,2024-11-01T18:39:48.413Z,2024-11-01T18:39:50Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5330809823,56,Center,5330809827,141,56.6,5330809821,3,,5330809829,212,11.5,5330809831,213,5.02,5330809825,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211523,395,1,1,39,12,ajtb177oqwawkdwbqhldmq6mx,0,64.9,56.6,2024-11-01T18:39:49.772Z,2024-11-01T19:00:52Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5330809839,56,Center,5330809841,140,78.5,5330809845,212,14.6,5330879297,3,,5330809847,213,0.20,5330809843,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211571,410,1,1,39,12,a9vw7ikerpr4cuweeeka5aneg,1,28.5,34.8,2024-11-01T18:39:50.007Z,2024-11-01T18:57:05Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330810073,212,8.2,5330810077,1,,5330810071,141,39.7,5330810067,56,Back,5330810065,157,,5330810069,140,35.6,5330810075,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211575,411,1,1,39,13,a9vw7ikerpr4cuweeeka5aneg,0,41.6,37.8,2024-11-01T18:39:50.945Z,2024-11-01T20:11:52Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330868173,56,Back,5330868177,141,40.7,5330868183,213,0.87,5330868181,212,2.6,5330868175,140,43.2,5330868171,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742223635,466,8,1,39,14,ajtb177oqwawkdwbqhldmq6mx,1,56.5,72.1,2024-11-01T18:39:51.147Z,2024-11-01T18:59:02Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330872743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211611,396,1,1,39,15,ajtb177oqwawkdwbqhldmq6mx,0,57.1,67.1,2024-11-01T18:39:52.895Z,2024-11-01T20:12:38Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5331272961,286,,5330874439,140,55.3,5330874445,213,4.27,5331272957,233,412,5330874443,212,4.4,5331272955,236,,5330810253,56,Center,5330874441,141,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211587,412,74,1,39,15,a9vw7ikerpr4cuweeeka5aneg,1,41.3,36.6,2024-11-01T18:39:52.896Z,2024-11-01T20:21:25Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5330874501,285,,5330874555,233,396,5330874499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211685,413,1,1,39,18,a9vw7ikerpr4cuweeeka5aneg,1,46.4,48.2,2024-11-01T18:39:55.542Z,2024-11-01T18:40:02Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5330810603,140,81.5,5330810607,212,44.5,5330810601,56,Right,5330810609,213,5.69,5330810611,1,,5330810605,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211737,414,1,1,39,25,a9vw7ikerpr4cuweeeka5aneg,1,89.0,17.7,2024-11-01T18:40:02.446Z,2024-11-01T18:40:06Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5330810895,56,Center,5330810905,1,,5330810899,141,67.3,5330810903,213,1.40,5330810891,2,,5330810897,140,94.4,5330810893,155,,5330810901,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211747,415,1,1,39,29,a9vw7ikerpr4cuweeeka5aneg,1,94.4,67.3,2024-11-01T18:40:06.254Z,2024-11-01T18:40:07Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5330810947,140,88.8,5330810945,56,Center,5330811019,195,,5330810951,212,6.8,5330810949,141,62.3,5330810953,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211825,416,1,1,39,32,a9vw7ikerpr4cuweeeka5aneg,1,84.5,79.4,2024-11-01T18:40:09.230Z,2024-11-01T18:40:12Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5330811307,140,72.1,5330811305,56,Left,5330811309,141,81.4,5330811313,212,13.1,5330811317,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211851,417,1,1,39,34,a9vw7ikerpr4cuweeeka5aneg,1,72.1,81.4,2024-11-01T18:40:11.982Z,2024-11-01T18:59:44Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5330811411,56,Center,5330811417,212,3.8,5330811413,140,72.4,5330811415,141,75.9,5330811419,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742211919,418,1,1,39,37,a9vw7ikerpr4cuweeeka5aneg,1,72.4,74.5,2024-11-01T18:40:14.407Z,2024-11-01T18:40:17Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330811769,140,71.1,5330811775,213,4.66,5330811773,212,28.8,5330811771,141,32.2,5330811767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742212013,419,1,1,39,40,a9vw7ikerpr4cuweeeka5aneg,1,72.1,25.0,2024-11-01T18:40:17.302Z,2024-11-01T18:40:32Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,1.0,,5330812235,141,7.0,5330812239,213,5.46,5330812811,210,15,5330812231,56,Right,5330812237,212,16.8,5330812233,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742212025,420,15,1,39,45,a9vw7ikerpr4cuweeeka5aneg,1,79.7,30.1,2024-11-01T18:40:22.967Z,2024-11-01T21:15:17Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5330812823,102,46.8,5330812813,80,,5330812305,56,Center,5330812875,233,397,5330812839,147,47.5,5330812301,22,,5330812303,18,,5330812835,146,98.9,5330812817,55,419,5330812511,72,,5330812829,215,5330812815,29,,5330812825,103,,,,,,3.8,,,,,,,,,,,
2742212045,397,10,1,39,45,ajtb177oqwawkdwbqhldmq6mx,1,2.4,52.4,2024-11-01T18:40:23.067Z,2024-11-01T18:40:29Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5330812639,233,420,5330812589,180,,5330812433,182,,5330812435,56,Back,5330812587,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742212351,400,1,1,40,10,ajtb177oqwawkdwbqhldmq6mx,1,4.7,48.8,2024-11-01T18:40:47.469Z,2024-11-01T18:40:49Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5330813879,212,22.7,5330813875,140,10.0,5330813873,56,Back,5330813877,141,16.4,5330813881,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
