id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2750105991,416,1,1,41,51,8gxd9ry2580pu1b1dd5ny9ymy,1,65.1,41.8,2024-11-22T18:43:13.521Z,2024-11-22T18:43:14Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373952215,141,62.6,5373952219,213,1.48,5373952213,140,66.3,5373952211,56,Center,5373952217,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106033,417,1,1,41,52,8gxd9ry2580pu1b1dd5ny9ymy,1,68.9,65.4,2024-11-22T18:43:14.641Z,2024-11-22T18:43:18Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373952415,212,17.0,5373952411,140,72.2,5373952417,213,1.37,5373952413,141,89.9,5373952409,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106067,418,1,1,41,56,8gxd9ry2580pu1b1dd5ny9ymy,1,73.8,85.9,2024-11-22T18:43:18.265Z,2024-11-22T18:43:22Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373952587,212,11.8,5373952585,141,83.3,5373952581,56,Left,5373952583,140,84.9,5373952589,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106087,419,1,1,42,0,8gxd9ry2580pu1b1dd5ny9ymy,1,83.5,91.2,2024-11-22T18:43:22.665Z,2024-11-22T18:43:25Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373952681,213,2.88,5373952673,56,Left,5373952679,212,7.6,5373952677,141,94.1,5373952675,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106089,420,1,1,42,3,8gxd9ry2580pu1b1dd5ny9ymy,0,75.8,94.1,2024-11-22T18:43:25.402Z,2024-11-22T18:43:29Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373952829,233,382,5373952693,213,4.56,5373952833,286,,5373952685,56,Left,5373952691,212,2.8,5373952827,236,,5373952689,141,90.0,5373952687,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106119,382,74,1,42,3,bd4qakf7j0wwie8wke9km7uj8,1,27.6,4.1,2024-11-22T18:43:25.403Z,2024-11-22T20:02:33Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5373952851,233,420,5373952799,56,Back,5373952801,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106123,383,50,1,42,7,bd4qakf7j0wwie8wke9km7uj8,1,25.6,5.6,2024-11-22T18:43:29.412Z,2024-11-22T18:49:46Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5373952857,285,,5373952855,56,Back,5373952899,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106127,421,7,1,42,7,8gxd9ry2580pu1b1dd5ny9ymy,0,74.4,94.4,2024-11-22T18:43:29.413Z,2024-11-22T18:43:33Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373952875,56,Left,5373952877,286,,5373952881,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106139,384,50,1,42,9,bd4qakf7j0wwie8wke9km7uj8,1,27.0,6.7,2024-11-22T18:43:31.323Z,2024-11-22T20:01:59Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5373952917,56,Back,5373966961,233,423,5373966921,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106191,423,7,1,42,9,8gxd9ry2580pu1b1dd5ny9ymy,0,73.0,93.3,2024-11-22T18:43:31.324Z,2024-11-22T20:01:59Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373953209,286,,5373953207,56,Left,5373966943,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106153,422,61,1,42,9,8gxd9ry2580pu1b1dd5ny9ymy,1,76.5,92.1,2024-11-22T18:43:31.735Z,2024-11-22T18:43:34Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373952967,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106169,385,1,1,42,12,bd4qakf7j0wwie8wke9km7uj8,1,28.7,6.1,2024-11-22T18:43:34.164Z,2024-11-22T18:49:44Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373953059,140,35.3,5373953063,212,6.9,5373953061,141,6.4,5373953057,56,Back,5373953065,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106193,386,43,1,42,13,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-22T18:43:35.420Z,2024-11-22T19:02:39Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373953213,56,Back,5374004297,144,3,5373968551,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106227,388,1,1,42,19,bd4qakf7j0wwie8wke9km7uj8,1,30.8,53.4,2024-11-22T18:43:41.179Z,2024-11-22T18:43:44Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373953365,141,65.1,5373953363,140,32.0,5373953369,213,1.41,5373953367,212,8.1,5373953361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106267,389,1,1,42,22,bd4qakf7j0wwie8wke9km7uj8,1,32.0,51.0,2024-11-22T18:43:44.052Z,2024-11-22T18:43:48Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373953645,213,4.99,5373953639,140,34.1,5373953641,141,39.5,5373953643,212,8.1,5373953637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106353,390,61,1,42,26,bd4qakf7j0wwie8wke9km7uj8,1,38.1,36.9,2024-11-22T18:43:48.715Z,2024-11-22T18:44:03Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373954321,238,,5373954115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106363,391,5,1,42,38,bd4qakf7j0wwie8wke9km7uj8,0,58.8,-1.6,2024-11-22T18:44:00.107Z,2024-11-22T18:44:23Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373954177,347,,5373954175,56,Right,5373954987,233,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106515,424,5,1,42,38,8gxd9ry2580pu1b1dd5ny9ymy,1,41.2,101.6,2024-11-22T18:44:00.107Z,2024-11-22T20:03:13Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373954969,233,391,5373954943,347,,5373954941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106717,425,1,1,43,20,8gxd9ry2580pu1b1dd5ny9ymy,1,38.7,100.0,2024-11-22T18:44:42.304Z,2024-11-22T18:44:45Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373955977,107,,5373955983,141,90.0,5373955981,140,36.1,5373955987,213,4.38,5373955979,56,Back,5373956003,238,,5373955985,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106729,426,61,1,43,24,8gxd9ry2580pu1b1dd5ny9ymy,1,38.8,92.0,2024-11-22T18:44:46.058Z,2024-11-22T18:44:47Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373956067,238,,5373956049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106815,393,1,1,43,26,bd4qakf7j0wwie8wke9km7uj8,1,30.9,22.5,2024-11-22T18:44:48.626Z,2024-11-22T18:44:54Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5373956409,56,Back,5373956413,141,6.2,5373956417,213,5.45,5373956411,140,40.5,5373956415,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106877,394,1,1,43,32,bd4qakf7j0wwie8wke9km7uj8,1,47.8,8.8,2024-11-22T18:44:54.779Z,2024-11-22T18:45:03Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373956709,212,36.3,5373956713,1,,5373956703,56,Back,5373956705,140,49.3,5373956707,141,62.1,5373956711,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106881,395,1,1,43,41,bd4qakf7j0wwie8wke9km7uj8,1,65.0,74.4,2024-11-22T18:45:03.074Z,2024-11-22T18:45:23Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373956741,212,19.7,5373956739,141,91.2,5373956737,140,80.3,5373956735,56,Left,5373956743,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106901,396,1,1,43,43,bd4qakf7j0wwie8wke9km7uj8,0,73.3,80.5,2024-11-22T18:45:05.522Z,2024-11-22T18:45:06Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5373956859,236,,5373956853,212,3.8,5373956851,141,75.0,5373956861,233,427,5373956849,140,73.9,5373956855,213,4.88,5373956865,286,,5373956847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106895,427,74,1,43,43,8gxd9ry2580pu1b1dd5ny9ymy,1,27.3,38.3,2024-11-22T18:45:05.523Z,2024-11-22T18:45:07Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5373956819,285,,5373956883,233,396,5373956817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106941,397,1,1,43,47,bd4qakf7j0wwie8wke9km7uj8,1,66.2,85.3,2024-11-22T18:45:09.402Z,2024-11-22T18:45:10Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5373957061,56,Center,5373957067,212,11.0,5373957069,213,5.81,5373957063,140,75.5,5373957065,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750106947,398,1,1,43,48,bd4qakf7j0wwie8wke9km7uj8,1,74.6,78.5,2024-11-22T18:45:10.714Z,2024-11-22T18:45:13Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5373957107,141,89.1,5373957101,168,,5373957103,56,Left,5373957111,212,18.4,5373957105,140,90.7,5373957113,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107001,399,1,1,43,51,bd4qakf7j0wwie8wke9km7uj8,0,96.9,87.7,2024-11-22T18:45:13.588Z,2024-11-22T18:45:15Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373957399,212,19.0,5373957401,213,4.30,5373957393,56,Center,5373957389,2,,5373957395,140,89.7,5373957397,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107033,428,12,1,43,53,8gxd9ry2580pu1b1dd5ny9ymy,1,9.1,34.5,2024-11-22T18:45:15.104Z,2024-11-22T18:45:16Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5373957581,212,9.1,5373957579,141,21.3,5373957577,140,10.2,5373957583,213,4.84,5373957575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107179,430,1,1,44,5,8gxd9ry2580pu1b1dd5ny9ymy,1,33.6,32.1,2024-11-22T18:45:27.720Z,2024-11-22T18:45:30Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373958383,212,8.0,5373958377,56,Back,5373958379,140,26.0,5373958385,213,3.24,5373958381,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107215,431,1,1,44,8,8gxd9ry2580pu1b1dd5ny9ymy,1,26.9,33.6,2024-11-22T18:45:30.816Z,2024-11-22T18:45:34Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5373958563,141,88.1,5373958559,56,Back,5373958569,1,,5373958567,213,1.15,5373958557,155,,5373958561,140,42.5,5373958565,212,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107291,432,1,1,44,12,8gxd9ry2580pu1b1dd5ny9ymy,1,45.1,83.6,2024-11-22T18:45:34.208Z,2024-11-22T18:45:40Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373958909,141,60.8,5373958913,213,5.27,5373958905,56,Center,5373958907,140,54.3,5373958911,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107313,433,1,1,44,18,8gxd9ry2580pu1b1dd5ny9ymy,1,59.8,86.9,2024-11-22T18:45:40.631Z,2024-11-22T18:45:42Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373959045,141,93.6,5373959043,140,67.8,5373959049,213,0.50,5373959047,212,9.6,5373959041,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107325,434,1,1,44,20,8gxd9ry2580pu1b1dd5ny9ymy,1,66.4,94.1,2024-11-22T18:45:42.185Z,2024-11-22T18:45:44Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5373959119,212,16.0,5373959109,56,Left,5373959115,141,93.6,5373959111,140,51.2,5373959121,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107375,435,1,1,44,22,8gxd9ry2580pu1b1dd5ny9ymy,1,51.3,93.6,2024-11-22T18:45:44.392Z,2024-11-22T18:45:48Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373959459,212,11.5,5373959451,56,Back,5373959455,140,44.5,5373959457,141,80.3,5373959461,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107425,436,1,1,44,26,8gxd9ry2580pu1b1dd5ny9ymy,1,49.4,73.3,2024-11-22T18:45:48.016Z,2024-11-22T18:45:52Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373959691,212,14.3,5373959685,56,Left,5373959693,213,1.07,5373959687,140,55.9,5373959689,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107439,437,1,1,44,30,8gxd9ry2580pu1b1dd5ny9ymy,1,58.2,89.9,2024-11-22T18:45:51.976Z,2024-11-22T18:45:53Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373959787,212,9.2,5373959781,56,Center,5373959785,141,78.7,5373959783,140,53.3,5373959789,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107455,438,1,1,44,31,8gxd9ry2580pu1b1dd5ny9ymy,1,54.0,79.3,2024-11-22T18:45:53.799Z,2024-11-22T18:45:56Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373959879,141,68.2,5373959881,212,7.6,5373959875,56,Center,5373959883,213,4.84,5373959877,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107481,439,1,1,44,33,8gxd9ry2580pu1b1dd5ny9ymy,1,55.0,67.9,2024-11-22T18:45:55.865Z,2024-11-22T18:45:59Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373960005,141,50.7,5373960007,212,12.2,5373960001,56,Center,5373960003,140,51.7,5373960009,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107509,440,1,1,44,37,8gxd9ry2580pu1b1dd5ny9ymy,1,51.3,54.6,2024-11-22T18:45:59.215Z,2024-11-22T18:46:02Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5373960145,141,72.7,5373960141,56,Back,5373960147,212,13.8,5373960149,213,2.04,5373960143,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107521,441,1,1,44,40,8gxd9ry2580pu1b1dd5ny9ymy,1,45.3,72.7,2024-11-22T18:46:02.008Z,2024-11-22T18:46:03Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373960217,212,9.7,5373960211,56,Back,5373960213,140,36.7,5373960219,213,3.51,5373960215,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107541,442,1,1,44,41,8gxd9ry2580pu1b1dd5ny9ymy,1,37.2,69.0,2024-11-22T18:46:03.809Z,2024-11-22T18:46:07Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5373960325,140,56.3,5373960327,141,92.3,5373960331,213,0.67,5373960323,56,Left,5373960329,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107559,443,1,1,44,45,8gxd9ry2580pu1b1dd5ny9ymy,1,63.0,89.4,2024-11-22T18:46:07.608Z,2024-11-22T18:46:10Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373960425,56,Left,5373960427,140,79.2,5373960431,212,17.5,5373960433,213,0.24,5373960429,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107585,444,1,1,44,48,8gxd9ry2580pu1b1dd5ny9ymy,1,77.6,93.9,2024-11-22T18:46:10.511Z,2024-11-22T18:46:14Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5373960553,56,Left,5373960559,212,10.8,5373960561,213,6.07,5373960557,141,90.6,5373960555,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107605,445,1,1,44,51,8gxd9ry2580pu1b1dd5ny9ymy,1,86.7,87.4,2024-11-22T18:46:13.903Z,2024-11-22T18:46:16Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373960687,140,88.9,5373960689,141,73.8,5373960691,212,9.5,5373960685,56,Center,5373960693,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107617,446,1,1,44,54,8gxd9ry2580pu1b1dd5ny9ymy,0,93.8,75.6,2024-11-22T18:46:16.047Z,2024-11-22T18:46:17Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5373960761,155,,5373960767,141,47.9,5373960769,212,18.9,5373960771,213,4.61,5373960759,2,,5373960763,56,Center,5373960765,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107619,400,12,1,44,55,bd4qakf7j0wwie8wke9km7uj8,1,4.5,51.9,2024-11-22T18:46:16.993Z,2024-11-22T18:46:22Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373960781,213,0.00,5373960773,56,Back,5373960779,212,16.7,5373960777,141,51.9,5373960783,15,,5373960775,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107927,451,70,1,44,59,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-22T18:46:20.919Z,2024-11-22T18:46:49Z,,,,,5373962471,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107649,447,61,1,44,59,8gxd9ry2580pu1b1dd5ny9ymy,1,76.5,54.3,2024-11-22T18:46:21.823Z,2024-11-22T18:46:22Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373960917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107651,401,45,1,45,0,bd4qakf7j0wwie8wke9km7uj8,0,26.0,42.4,2024-11-22T18:46:22.168Z,2024-11-22T20:02:10Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5373960941,56,Back,5373960943,285,,5373961047,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107665,448,3,1,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,74.0,57.6,2024-11-22T18:46:22.168Z,2024-11-22T20:02:10Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5373961023,56,Center,5373961031,233,401,5373961025,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107671,449,1,1,45,1,8gxd9ry2580pu1b1dd5ny9ymy,1,76.2,67.3,2024-11-22T18:46:23.791Z,2024-11-22T18:46:25Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5373961065,140,78.7,5373961067,141,82.9,5373961069,212,10.9,5373961071,213,1.33,5373961063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107697,450,1,1,45,3,8gxd9ry2580pu1b1dd5ny9ymy,1,77.7,78.7,2024-11-22T18:46:24.991Z,2024-11-22T18:59:49Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373961175,56,Center,5373961177,140,93.1,5373961183,213,5.70,5373961181,212,19.3,5373961179,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113779,460,61,1,45,4,8gxd9ry2580pu1b1dd5ny9ymy,0,85.8,71.7,2024-11-22T18:46:25.919Z,2024-11-22T18:59:47Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5373992879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107853,403,30,1,45,22,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-22T18:46:44.298Z,2024-11-22T18:46:44Z,,,,,5373962095,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750107937,452,30,1,45,22,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-22T18:46:44.298Z,2024-11-22T18:46:50Z,,,,,5373962511,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750115683,406,32,2,45,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-22T19:01:42.634Z,2024-11-22T19:01:42Z,,,,,5373999463,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750115711,461,32,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-22T19:01:42.634Z,2024-11-22T19:01:44Z,,,,,5373999553,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750115773,462,1,2,45,0,8gxd9ry2580pu1b1dd5ny9ymy,1,50.1,50.1,2024-11-22T19:01:42.635Z,2024-11-22T19:01:46Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5373999745,140,33.7,5373999751,213,3.22,5373999747,141,48.2,5373999749,212,17.3,5373999743,56,Back,5373999753,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750115863,463,1,2,45,4,8gxd9ry2580pu1b1dd5ny9ymy,1,34.5,42.7,2024-11-22T19:01:46.698Z,2024-11-22T19:01:51Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5374000055,140,79.9,5374000061,213,0.25,5374000057,141,60.8,5374000051,157,,5374000053,56,Center,5374000059,212,49.2,5374000063,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750115979,407,4,2,45,8,bd4qakf7j0wwie8wke9km7uj8,1,17.1,38.3,2024-11-22T19:01:51.558Z,2024-11-22T20:01:34Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5374000823,233,464,5374000475,56,Back,5374000473,264,,5374000479,285,,5374000477,152,,5374000471,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750115869,464,4,2,45,8,8gxd9ry2580pu1b1dd5ny9ymy,0,82.9,61.7,2024-11-22T19:01:51.559Z,2024-11-22T20:01:34Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5374000791,264,,5374000843,233,407,5374000793,152,,5374000081,56,Center,5374000083,286,,5374000789,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750115883,465,43,2,45,9,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-22T19:01:51.936Z,2024-11-22T19:02:01Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5374000131,141,58.4,5374000127,56,Center,5374000129,140,86.2,5374000925,144,1,5374000133,212,5.5,5374000135,213,5.64,5374000125,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750116693,408,1,2,45,40,bd4qakf7j0wwie8wke9km7uj8,0,18.1,37.0,2024-11-22T19:02:23.418Z,2024-11-22T19:02:29Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5374003213,140,62.0,5374003219,213,6.10,5374003217,212,46.9,5374003211,56,Center,5374003209,152,,5374003203,5,,5374003221,1,,5374003207,157,,5374003215,141,,,,24.6,,,,,,,,,,,,,,,,,,,,
2750116673,466,44,2,45,44,8gxd9ry2580pu1b1dd5ny9ymy,1,39.6,81.0,2024-11-22T19:02:27.622Z,2024-11-22T20:02:25Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5374003395,233,409,5374003123,56,Back,5374003125,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750116709,409,44,2,45,44,bd4qakf7j0wwie8wke9km7uj8,0,60.4,19.0,2024-11-22T19:02:27.623Z,2024-11-22T20:02:25Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5374003293,286,,5374003425,233,466,5374003291,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750116721,467,1,2,45,45,8gxd9ry2580pu1b1dd5ny9ymy,1,33.7,66.3,2024-11-22T19:02:28.038Z,2024-11-22T19:02:29Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5374003317,3,,5374003321,140,37.6,5374003325,212,15.0,5374003327,213,1.29,5374003319,56,Back,5374003323,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750116797,469,1,2,45,47,8gxd9ry2580pu1b1dd5ny9ymy,1,38.8,87.1,2024-11-22T19:02:30.552Z,2024-11-22T19:02:33Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5374003607,157,,5374003615,212,35.2,5374003609,56,Center,5374003611,140,69.0,5374003617,213,5.83,5374003619,1,,5374003613,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750116825,470,1,2,45,50,8gxd9ry2580pu1b1dd5ny9ymy,1,70.2,63.1,2024-11-22T19:02:33.622Z,2024-11-22T19:02:35Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5374003719,140,64.2,5374003723,212,6.8,5374003777,156,,5374003717,56,Center,5374003721,141,66.7,5374003725,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750116871,471,61,2,45,53,8gxd9ry2580pu1b1dd5ny9ymy,0,69.8,66.6,2024-11-22T19:02:35.911Z,2024-11-22T19:02:36Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5374003929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
