id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2815650543,415,5,1,40,42,6wwwud48qahpwrfxs20334qk5,0,84.6,101.4,2025-05-17T12:42:11.984Z,2025-05-17T12:42:20Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5732218215,347,,5732218321,233,379,5732218213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650579,380,1,1,40,48,a9vw7ikerpr4cuweeeka5aneg,1,14.0,0.0,2025-05-17T12:42:18.056Z,2025-05-17T12:42:20Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732218349,141,12.0,5732218343,107,,5732218353,213,0.92,5732218345,56,Back,5732218347,140,20.6,5732218351,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650587,381,1,1,40,50,a9vw7ikerpr4cuweeeka5aneg,1,20.6,12.0,2025-05-17T12:42:19.721Z,2025-05-17T12:42:22Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5732218403,213,3.36,5732218397,140,13.0,5732218401,212,8.2,5732218395,56,Back,5732218399,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650591,382,1,1,40,52,a9vw7ikerpr4cuweeeka5aneg,0,12.6,8.2,2025-05-17T12:42:21.889Z,2025-05-17T12:42:25Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732218503,286,,5732218433,213,6.02,5732218497,236,,5732218431,212,2.1,5732218427,140,14.5,5732218429,141,7.4,5732218499,233,416,5732218425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650601,416,74,1,40,52,6wwwud48qahpwrfxs20334qk5,1,87.8,85.7,2025-05-17T12:42:21.890Z,2025-05-17T12:55:57Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5732218505,233,382,5732218491,285,,5732218489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650607,383,1,1,40,55,a9vw7ikerpr4cuweeeka5aneg,0,9.4,27.9,2025-05-17T12:42:24.673Z,2025-05-17T12:42:26Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732218525,141,33.9,5732218529,213,1.18,5732218523,140,11.0,5732218527,212,4.4,5732218521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650619,417,1,1,40,57,6wwwud48qahpwrfxs20334qk5,0,93.6,69.9,2025-05-17T12:42:26.880Z,2025-05-17T12:42:27Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5732218633,213,4.71,5732218629,141,67.0,5732218625,56,Center,5732218627,140,93.6,5732218631,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650615,384,61,1,40,57,a9vw7ikerpr4cuweeeka5aneg,1,11.2,36.6,2025-05-17T12:42:27.165Z,2025-05-17T12:42:27Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732218617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650643,385,12,1,41,0,a9vw7ikerpr4cuweeeka5aneg,1,12.4,37.0,2025-05-17T12:42:29.664Z,2025-05-17T12:48:56Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732218751,213,0.26,5732218747,141,43.4,5732218745,140,28.3,5732218743,56,Back,5732218749,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650641,419,1,1,41,1,6wwwud48qahpwrfxs20334qk5,0,71.7,56.1,2025-05-17T12:42:30.975Z,2025-05-17T12:47:25Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5732218739,212,9.0,5732218733,56,Center,5732218735,140,79.2,5732218741,213,0.51,5732218737,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650645,386,8,1,41,2,a9vw7ikerpr4cuweeeka5aneg,1,27.9,31.2,2025-05-17T12:42:32.073Z,2025-05-17T12:42:32Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5732218759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815652739,426,1,1,41,2,a9vw7ikerpr4cuweeeka5aneg,0,26.2,32.1,2025-05-17T12:42:32.269Z,2025-05-17T12:55:58Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5732230533,213,5.04,5732230811,236,,5732230817,286,,5732230527,140,26.8,5732230531,212,1.9,5732230813,233,441,5732230529,141,29.4,5732230525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815652725,441,74,1,41,3,6wwwud48qahpwrfxs20334qk5,1,79.6,63.3,2025-05-17T12:42:32.270Z,2025-05-17T12:47:25Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5732230749,233,426,5732230439,56,Center,5732230441,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650651,420,1,1,41,5,6wwwud48qahpwrfxs20334qk5,0,58.3,67.0,2025-05-17T12:42:34.367Z,2025-05-17T12:42:35Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5732218815,56,Center,5732218823,213,5.61,5732218819,141,59.3,5732218821,212,8.4,5732218817,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650655,387,61,1,41,6,a9vw7ikerpr4cuweeeka5aneg,1,36.6,32.5,2025-05-17T12:42:35.528Z,2025-05-17T12:49:12Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5732218837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650687,389,1,1,41,8,a9vw7ikerpr4cuweeeka5aneg,1,41.0,48.8,2025-05-17T12:42:37.621Z,2025-05-17T12:42:44Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5732219025,141,19.5,5732219029,213,5.51,5732219023,140,60.4,5732219021,56,Right,5732219027,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650751,390,1,1,41,14,a9vw7ikerpr4cuweeeka5aneg,1,70.1,12.5,2025-05-17T12:42:43.888Z,2025-05-17T12:42:53Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5732219395,212,10.8,5732219393,141,21.6,5732219389,56,Center,5732219397,213,0.61,5732219391,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650769,391,1,1,41,24,a9vw7ikerpr4cuweeeka5aneg,1,95.4,28.8,2025-05-17T12:42:53.552Z,2025-05-17T12:42:56Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5732219493,213,4.28,5732219487,140,89.5,5732219489,141,8.9,5732219491,212,14.9,5732219485,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650777,392,1,1,41,27,a9vw7ikerpr4cuweeeka5aneg,1,87.7,8.5,2025-05-17T12:42:56.505Z,2025-05-17T12:42:59Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5732219527,140,75.4,5732219531,212,13.0,5732219533,213,3.02,5732219529,141,10.9,5732219525,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650789,393,1,1,41,29,a9vw7ikerpr4cuweeeka5aneg,1,73.0,11.1,2025-05-17T12:42:58.800Z,2025-05-17T12:43:01Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732219595,141,22.2,5732219599,213,2.34,5732219593,140,66.0,5732219597,212,10.5,5732219591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650807,394,1,1,41,31,a9vw7ikerpr4cuweeeka5aneg,1,66.0,22.2,2025-05-17T12:43:01.264Z,2025-05-17T12:43:05Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732219693,141,9.4,5732219689,56,Right,5732219691,140,78.0,5732219697,213,5.68,5732219695,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650821,395,1,1,41,36,a9vw7ikerpr4cuweeeka5aneg,1,74.8,9.1,2025-05-17T12:43:05.360Z,2025-05-17T12:43:10Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732219787,141,40.6,5732219785,140,71.7,5732219789,212,21.7,5732219783,56,Center,5732219791,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650827,421,83,1,41,41,6wwwud48qahpwrfxs20334qk5,0,25.0,49.7,2025-05-17T12:43:10.439Z,2025-05-17T12:43:22Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5732220101,399,81w1fqi66z0ibawynhraybaxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650841,396,1,1,41,41,a9vw7ikerpr4cuweeeka5aneg,1,73.9,46.6,2025-05-17T12:43:10.466Z,2025-05-17T12:43:24Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,1.0,,5732219875,140,72.4,5732219881,213,1.68,5732220173,210,13,5732219879,212,14.1,5732219873,56,Center,5732219877,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650843,397,13,1,41,43,a9vw7ikerpr4cuweeeka5aneg,1,87.3,69.6,2025-05-17T12:43:13.185Z,2025-05-17T12:43:25Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732219885,22,,5732220187,215,,5732220179,55,396,5732220191,231,54.0,5732220185,103,41.7,5732219887,64,,5732220039,72,,5732220183,102,60.3,5732219889,56,Center,5732220175,77,,5732220189,230,5732220177,29,,97.6,,,,,,,,,,,,,,,
2815650855,398,5,1,41,46,a9vw7ikerpr4cuweeeka5aneg,0,101.3,58.5,2025-05-17T12:43:15.529Z,2025-05-17T14:04:44Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732220081,233,422,5732219959,346,,5732219957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815650873,422,5,1,41,46,6wwwud48qahpwrfxs20334qk5,1,-1.3,41.5,2025-05-17T12:43:15.529Z,2025-05-17T14:04:43Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5732220077,233,398,5732220059,56,Back,5732220061,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651017,423,1,1,42,18,6wwwud48qahpwrfxs20334qk5,1,4.6,39.1,2025-05-17T12:43:47.990Z,2025-05-17T12:43:53Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5732220877,124,,5732220885,212,68.6,5732220889,1,,5732220883,141,42.2,5732220879,56,Center,5732220895,74,,5732220881,140,69.9,5732220887,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651013,399,83,1,42,22,a9vw7ikerpr4cuweeeka5aneg,0,32.5,62.7,2025-05-17T12:43:51.784Z,2025-05-17T12:43:56Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732220969,399,9jqox80arzpytv1b136jobhpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651023,424,1,1,42,24,6wwwud48qahpwrfxs20334qk5,1,66.3,41.0,2025-05-17T12:43:53.453Z,2025-05-17T12:43:54Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5732220925,140,68.2,5732220923,56,Center,5732220929,212,4.1,5732220927,141,46.3,5732220931,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651027,425,1,1,42,25,6wwwud48qahpwrfxs20334qk5,1,68.4,47.2,2025-05-17T12:43:54.413Z,2025-05-17T12:43:55Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5732220945,212,8.0,5732220939,56,Center,5732220943,141,59.0,5732220947,213,1.62,5732220941,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651047,426,1,1,42,26,6wwwud48qahpwrfxs20334qk5,1,68.0,59.0,2025-05-17T12:43:55.847Z,2025-05-17T12:44:01Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5732221095,213,1.65,5732221087,56,Center,5732221091,141,71.2,5732221089,140,67.4,5732221093,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651051,427,61,1,42,31,6wwwud48qahpwrfxs20334qk5,0,65.7,80.6,2025-05-17T12:44:01.045Z,2025-05-17T12:44:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5732221111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651057,401,3,1,42,33,a9vw7ikerpr4cuweeeka5aneg,0,33.0,28.0,2025-05-17T12:44:02.784Z,2025-05-17T12:44:39Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732221235,233,428,5732221139,56,Back,5732221251,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651063,428,7,1,42,33,6wwwud48qahpwrfxs20334qk5,1,67.0,72.0,2025-05-17T12:44:02.785Z,2025-05-17T12:44:09Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5732221237,286,,5732221225,233,401,5732221195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651083,430,1,1,42,35,6wwwud48qahpwrfxs20334qk5,1,67.6,74.1,2025-05-17T12:44:05.145Z,2025-05-17T12:44:09Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5732221333,212,7.3,5732221327,56,Center,5732221331,141,63.4,5732221329,140,67.7,5732221335,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651085,431,4,1,42,38,6wwwud48qahpwrfxs20334qk5,1,69.8,63.4,2025-05-17T12:44:07.414Z,2025-05-17T12:44:13Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5732221355,286,,5732221347,13,,5732221369,233,402,5732221349,56,Center,5732221353,265,,5732221351,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651073,402,4,1,42,38,a9vw7ikerpr4cuweeeka5aneg,0,30.2,36.6,2025-05-17T12:44:07.415Z,2025-05-17T12:44:14Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732221309,265,,5732221401,233,431,5732221305,56,Back,5732221311,285,,5732221303,13,,5732221307,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651255,403,17,1,43,7,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-17T12:44:36.848Z,2025-05-17T12:45:10Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5732222603,31,,5732222907,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651371,432,1,1,43,40,6wwwud48qahpwrfxs20334qk5,1,70.1,67.6,2025-05-17T12:45:10.197Z,2025-05-17T12:45:12Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5732223073,56,Center,5732223071,152,,5732223077,141,63.6,5732223069,5,,5732223081,213,4.45,5732223075,140,69.4,5732223079,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651411,433,1,1,43,42,6wwwud48qahpwrfxs20334qk5,1,69.4,63.4,2025-05-17T12:45:11.773Z,2025-05-17T12:45:43Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,1.0,,5732225009,210,13,5732223215,141,41.5,5732223219,213,5.71,5732225011,154,,5732223217,212,27.7,5732223211,56,Center,5732223209,155,,5732223213,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651427,434,44,1,43,44,6wwwud48qahpwrfxs20334qk5,1,91.2,42.6,2025-05-17T12:45:14.124Z,2025-05-17T12:55:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5732223269,286,,5732223287,233,404,5732223267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651419,404,44,1,43,44,a9vw7ikerpr4cuweeeka5aneg,0,8.8,57.4,2025-05-17T12:45:14.125Z,2025-05-17T12:55:55Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732223249,285,,5732223317,233,434,5732223247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651431,435,13,1,43,45,6wwwud48qahpwrfxs20334qk5,1,91.6,41.6,2025-05-17T12:45:14.798Z,2025-05-17T12:45:43Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5732223587,153,,5732223279,56,Center,5732223579,24,,5732225059,146,98.9,5732225063,230,98.4,5732225051,55,433,5732225061,147,41.0,5732223585,328,,5732225049,154,,5732223581,15,,5732225065,231,5732225047,29,,48.0,5732225055,102,5732225057,103,13.9,5732223277,17,5732225045,75,,40,,,,
2815651457,406,1,1,43,47,a9vw7ikerpr4cuweeeka5aneg,1,9.1,57.6,2025-05-17T12:45:16.607Z,2025-05-17T12:48:22Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5732223421,123,,5732223427,141,80.0,5732223431,213,0.74,5732223429,212,22.5,5732223423,56,Back,5732223425,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651535,407,1,1,43,52,a9vw7ikerpr4cuweeeka5aneg,1,33.3,84.8,2025-05-17T12:45:21.351Z,2025-05-17T12:48:19Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5732223885,140,29.7,5732223891,213,4.60,5732223889,212,34.6,5732223893,1,,5732223883,56,Back,5732229951,189,,5732223887,141,34.2,5732223881,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815653259,427,61,1,43,55,a9vw7ikerpr4cuweeeka5aneg,0,27.5,25.0,2025-05-17T12:45:24.270Z,2025-05-17T12:48:13Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732233359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651537,436,43,1,43,55,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-05-17T12:45:24.813Z,2025-05-17T12:48:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5732233183,144,83,5732224409,399,6qko3f8w2ap9ynbuq2g55i5n8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651539,408,50,1,43,56,a9vw7ikerpr4cuweeeka5aneg,1,29.1,27.8,2025-05-17T12:45:25.455Z,2025-05-17T12:55:50Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732223911,56,Back,5732224099,233,437,5732223913,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651559,437,7,1,43,56,6wwwud48qahpwrfxs20334qk5,1,70.9,72.2,2025-05-17T12:45:25.456Z,2025-05-17T12:55:49Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5732224043,56,Center,5732224095,233,408,5732224045,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815653085,442,61,1,43,57,6wwwud48qahpwrfxs20334qk5,1,76.1,76.3,2025-05-17T12:45:26.270Z,2025-05-17T13:00:19Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5732232479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651549,409,4,1,43,58,a9vw7ikerpr4cuweeeka5aneg,1,24.7,13.9,2025-05-17T12:45:27.399Z,2025-05-17T12:55:42Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5732224079,56,Back,5732224223,233,438,5732224081,152,,5732224075,13,,5732224077,294,,5732224083,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651565,438,4,1,43,58,6wwwud48qahpwrfxs20334qk5,0,75.3,86.1,2025-05-17T12:45:27.400Z,2025-05-17T12:55:43Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5732224235,233,409,5732224167,13,,5732224173,152,,5732224175,286,,5732224171,56,Left,5732224169,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651747,410,1,1,44,13,a9vw7ikerpr4cuweeeka5aneg,1,25.9,16.5,2025-05-17T12:45:42.519Z,2025-05-17T12:45:45Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732225135,140,15.2,5732225139,212,29.5,5732225129,5,,5732225133,56,Back,5732225131,152,,5732225141,213,1.96,5732225137,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651791,411,1,1,44,15,a9vw7ikerpr4cuweeeka5aneg,1,15.2,56.6,2025-05-17T12:45:45.047Z,2025-05-17T12:45:48Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732225399,213,0.92,5732225393,140,28.6,5732225395,141,83.5,5732225391,56,Back,5732225397,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651833,412,1,1,44,19,a9vw7ikerpr4cuweeeka5aneg,1,28.6,83.5,2025-05-17T12:45:48.686Z,2025-05-17T12:45:52Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732225607,140,35.0,5732225609,141,92.7,5732225613,213,0.75,5732225605,56,Back,5732225611,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651887,413,1,1,44,22,a9vw7ikerpr4cuweeeka5aneg,1,35.0,92.7,2025-05-17T12:45:51.910Z,2025-05-17T12:45:57Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5732225905,213,4.16,5732225899,140,25.7,5732225903,212,18.7,5732225897,56,Back,5732225901,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651923,414,1,1,44,28,a9vw7ikerpr4cuweeeka5aneg,1,27.3,66.9,2025-05-17T12:45:57.743Z,2025-05-17T12:46:01Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732226095,213,1.22,5732226087,141,84.4,5732226085,140,31.5,5732226091,212,12.7,5732226083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651959,415,1,1,44,31,a9vw7ikerpr4cuweeeka5aneg,1,30.1,82.9,2025-05-17T12:46:01.118Z,2025-05-17T12:46:05Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732226369,213,3.85,5732226365,141,67.9,5732226363,140,18.8,5732226361,56,Back,5732226367,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815651985,416,1,1,44,36,a9vw7ikerpr4cuweeeka5aneg,0,23.5,80.9,2025-05-17T12:46:05.279Z,2025-05-17T12:46:07Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5732226489,1,,5732226485,212,46.3,5732226473,155,,5732226483,141,86.6,5732226475,56,Left,5732226487,213,0.08,5732226479,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815652057,439,12,1,44,37,6wwwud48qahpwrfxs20334qk5,1,34.6,3.8,2025-05-17T12:46:06.988Z,2025-05-17T12:46:20Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5732226883,212,1.1,5732226881,141,4.3,5732226877,140,35.6,5732226907,15,,5732226885,213,0.31,5732226873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815652053,417,1,1,44,39,a9vw7ikerpr4cuweeeka5aneg,1,67.8,83.6,2025-05-17T12:46:09.117Z,2025-05-17T12:46:13Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5732226847,141,93.0,5732226851,213,1.49,5732226843,56,Left,5732226849,212,6.4,5732226845,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815652085,418,1,1,44,43,a9vw7ikerpr4cuweeeka5aneg,1,67.3,83.8,2025-05-17T12:46:13.039Z,2025-05-17T12:46:15Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5732227041,56,Center,5732227047,212,5.6,5732227043,140,65.5,5732227049,213,4.37,5732227045,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815652125,419,1,1,44,46,a9vw7ikerpr4cuweeeka5aneg,1,64.1,77.8,2025-05-17T12:46:15.358Z,2025-05-17T12:46:20Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5732227249,213,1.44,5732227243,140,65.2,5732227245,141,90.8,5732227247,212,8.9,5732227241,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815652197,420,1,1,44,50,a9vw7ikerpr4cuweeeka5aneg,1,67.0,91.2,2025-05-17T12:46:19.829Z,2025-05-17T12:46:25Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5732227635,141,88.3,5732227639,213,3.40,5732227633,140,60.0,5732227637,212,7.6,5732227631,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815652233,421,1,1,44,56,a9vw7ikerpr4cuweeeka5aneg,1,59.2,76.7,2025-05-17T12:46:25.590Z,2025-05-17T12:46:28Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5732227811,141,54.3,5732227813,212,19.2,5732227809,140,48.0,5732227807,56,Back,5732227815,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815652265,422,1,1,44,59,a9vw7ikerpr4cuweeeka5aneg,1,48.0,54.3,2025-05-17T12:46:28.270Z,2025-05-17T12:46:31Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5732227993,213,4.93,5732227987,141,18.6,5732227981,140,53.2,5732227991,212,24.9,5732227977,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815652321,423,1,1,45,1,a9vw7ikerpr4cuweeeka5aneg,1,53.2,18.5,2025-05-17T12:46:30.982Z,2025-05-17T12:46:35Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5732228265,213,5.65,5732228259,140,64.4,5732228263,212,14.6,5732228257,56,Right,5732228261,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
