id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2778820199,555,5,2,50,32,8gxd9ry2580pu1b1dd5ny9ymy,1,75.3,101.5,2025-02-21T19:10:08.924Z,2025-02-21T19:19:39Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529701731,347,,5529701729,56,Left,5529701803,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820239,556,1,2,50,33,8gxd9ry2580pu1b1dd5ny9ymy,1,67.3,100.0,2025-02-21T19:10:10.804Z,2025-02-21T19:10:13Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5529701987,213,4.01,5529701979,56,Left,5529701983,141,92.0,5529701981,140,62.3,5529701985,212,8.1,5529701977,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820277,557,1,2,50,36,8gxd9ry2580pu1b1dd5ny9ymy,1,61.4,84.8,2025-02-21T19:10:13.076Z,2025-02-21T19:10:15Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5529702159,141,76.3,5529702151,56,Center,5529702155,140,70.7,5529702163,212,11.3,5529702167,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820361,558,1,2,50,38,8gxd9ry2580pu1b1dd5ny9ymy,1,69.7,78.4,2025-02-21T19:10:15.140Z,2025-02-21T19:10:19Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529702621,140,73.3,5529702625,141,92.0,5529702633,213,1.18,5529702617,56,Left,5529702631,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820375,559,1,2,50,42,8gxd9ry2580pu1b1dd5ny9ymy,1,73.6,92.9,2025-02-21T19:10:19.539Z,2025-02-21T19:10:20Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5529702701,141,85.0,5529702705,212,6.2,5529702693,56,Left,5529702707,213,4.18,5529702697,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820445,560,1,2,50,43,8gxd9ry2580pu1b1dd5ny9ymy,0,70.6,85.0,2025-02-21T19:10:20.740Z,2025-02-21T19:10:23Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5529703071,141,100.0,5529703067,56,Left,5529703075,213,0.52,5529703069,140,87.6,5529703073,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820765,452,5,2,50,46,ajtb177oqwawkdwbqhldmq6mx,1,14.9,-0.6,2025-02-21T19:10:23.439Z,2025-02-21T20:02:00Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5529704869,347,,5529704961,233,561,5529704867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820451,561,5,2,50,46,8gxd9ry2580pu1b1dd5ny9ymy,0,85.1,100.6,2025-02-21T19:10:23.439Z,2025-02-21T20:02:00Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5529703113,56,Left,5529704985,233,452,5529703115,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820805,453,1,2,51,5,ajtb177oqwawkdwbqhldmq6mx,0,23.0,0.0,2025-02-21T19:10:42.194Z,2025-02-21T19:10:44Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5529705059,141,9.4,5529705055,56,Back,5529705061,212,26.1,5529705065,1,,5529705053,107,,5529705063,213,0.30,5529705057,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820863,563,1,2,51,8,8gxd9ry2580pu1b1dd5ny9ymy,1,56.3,89.6,2025-02-21T19:10:45.308Z,2025-02-21T19:10:48Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5529705337,141,89.6,5529705333,56,Left,5529705341,213,0.00,5529705339,212,6.8,5529705335,140,62.8,5529705331,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820857,454,83,2,51,11,ajtb177oqwawkdwbqhldmq6mx,0,40.8,14.3,2025-02-21T19:10:48.410Z,2025-02-21T19:10:50Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529705491,399,9r07ooissj5mz15g87x5rmbx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778820921,565,1,2,51,11,8gxd9ry2580pu1b1dd5ny9ymy,1,63.2,89.6,2025-02-21T19:10:48.804Z,2025-02-21T19:10:51Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529705655,141,83.0,5529705651,56,Left,5529705659,213,4.48,5529705657,212,4.6,5529705653,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821047,566,1,2,51,14,8gxd9ry2580pu1b1dd5ny9ymy,1,60.0,84.2,2025-02-21T19:10:51.403Z,2025-02-21T19:10:58Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529706395,212,10.7,5529706391,140,67.9,5529706393,141,94.1,5529706397,213,0.68,5529706389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821091,567,1,2,51,21,8gxd9ry2580pu1b1dd5ny9ymy,0,71.6,69.3,2025-02-21T19:10:58.684Z,2025-02-21T19:11:02Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5529706657,56,Center,5529706667,1,,5529706663,212,36.8,5529706665,213,5.55,5529706661,141,33.1,5529706655,155,,5529706659,140,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821395,456,1,2,51,37,ajtb177oqwawkdwbqhldmq6mx,0,7.0,67.3,2025-02-21T19:11:14.335Z,2025-02-21T19:13:44Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5529708231,199,,5529708235,140,71.6,5529708247,1,,5529708243,212,68.0,5529708245,213,6.21,5529708239,141,60.3,5529708233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821605,569,1,2,51,43,8gxd9ry2580pu1b1dd5ny9ymy,1,26.5,65.2,2025-02-21T19:11:20.364Z,2025-02-21T19:11:27Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5529709275,213,1.21,5529709271,141,85.1,5529709267,56,Back,5529709273,212,14.4,5529709269,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821643,570,1,2,51,50,8gxd9ry2580pu1b1dd5ny9ymy,1,50.7,86.3,2025-02-21T19:11:27.172Z,2025-02-21T19:11:28Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5529709491,212,10.6,5529709489,141,90.6,5529709487,140,60.4,5529709493,213,0.28,5529709483,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821667,571,1,2,51,51,8gxd9ry2580pu1b1dd5ny9ymy,1,64.1,90.9,2025-02-21T19:11:28.628Z,2025-02-21T19:11:29Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529709595,141,91.4,5529709591,56,Left,5529709599,213,0.04,5529709597,212,8.3,5529709593,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821729,572,1,2,51,52,8gxd9ry2580pu1b1dd5ny9ymy,1,72.4,91.4,2025-02-21T19:11:29.596Z,2025-02-21T19:11:32Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5529709873,56,Left,5529709885,213,3.27,5529709881,212,9.5,5529709877,141,89.6,5529709875,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821755,573,1,2,51,54,8gxd9ry2580pu1b1dd5ny9ymy,1,63.4,89.6,2025-02-21T19:11:31.868Z,2025-02-21T19:11:32Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529709979,141,78.8,5529709975,56,Center,5529709985,213,4.10,5529709981,212,9.0,5529709977,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821839,574,1,2,51,55,8gxd9ry2580pu1b1dd5ny9ymy,1,59.4,79.1,2025-02-21T19:11:32.764Z,2025-02-21T19:11:36Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529710405,140,58.2,5529710411,213,4.57,5529710403,56,Center,5529710407,141,66.1,5529710409,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821915,575,1,2,51,59,8gxd9ry2580pu1b1dd5ny9ymy,1,62.9,52.1,2025-02-21T19:11:36.755Z,2025-02-21T19:11:41Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5529710835,212,26.4,5529710831,141,16.1,5529710819,56,Right,5529710839,213,5.09,5529710825,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821969,576,1,2,52,4,8gxd9ry2580pu1b1dd5ny9ymy,1,77.4,9.2,2025-02-21T19:11:40.947Z,2025-02-21T19:11:44Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529711125,212,17.0,5529711115,56,Center,5529711121,141,23.0,5529711129,213,2.56,5529711117,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822013,577,1,2,52,7,8gxd9ry2580pu1b1dd5ny9ymy,0,67.8,25.2,2025-02-21T19:11:44.019Z,2025-02-21T19:11:46Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5529711339,56,Center,5529711345,212,34.9,5529711341,140,100.0,5529711349,1,,5529711343,141,24.0,5529711347,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822261,457,5,2,52,9,ajtb177oqwawkdwbqhldmq6mx,1,-0.8,72.7,2025-02-21T19:11:46.176Z,2025-02-21T20:02:01Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5529712713,56,Back,5529712715,346,,5529757757,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822395,578,5,2,52,9,8gxd9ry2580pu1b1dd5ny9ymy,0,100.8,27.3,2025-02-21T19:11:46.176Z,2025-02-21T20:02:01Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5529757797,233,457,5529713481,56,Center,5529713483,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822423,458,1,2,52,29,ajtb177oqwawkdwbqhldmq6mx,1,5.1,42.7,2025-02-21T19:12:05.955Z,2025-02-21T19:12:10Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5529713607,140,4.4,5529713603,56,Back,5529713615,213,1.66,5529713609,141,54.3,5529713619,237,,5529713601,124,,5529713613,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822447,459,1,2,52,33,ajtb177oqwawkdwbqhldmq6mx,1,5.4,53.1,2025-02-21T19:12:10.299Z,2025-02-21T19:12:11Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5529713775,213,0.97,5529713767,56,Back,5529713771,141,91.7,5529713765,155,,5529713773,212,31.8,5529713769,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822455,460,1,2,52,34,ajtb177oqwawkdwbqhldmq6mx,0,22.1,92.7,2025-02-21T19:12:11.516Z,2025-02-21T19:12:12Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529713803,3,,5529713815,212,7.6,5529713817,213,5.98,5529713809,140,29.0,5529713813,141,89.4,5529713805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822475,579,61,2,52,35,8gxd9ry2580pu1b1dd5ny9ymy,1,74.3,9.2,2025-02-21T19:12:12.328Z,2025-02-21T19:12:12Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529713903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822615,461,5,2,52,38,ajtb177oqwawkdwbqhldmq6mx,1,19.6,101.4,2025-02-21T19:12:15.541Z,2025-02-21T20:02:01Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529714689,347,,5529714717,233,580,5529714687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822571,580,5,2,52,38,8gxd9ry2580pu1b1dd5ny9ymy,0,80.4,-1.4,2025-02-21T19:12:15.541Z,2025-02-21T20:02:02Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529714427,56,Right,5529714741,233,461,5529714429,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822649,462,1,2,52,42,ajtb177oqwawkdwbqhldmq6mx,1,19.8,100.0,2025-02-21T19:12:19.587Z,2025-02-21T19:12:22Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529714875,56,Back,5529714883,213,6.03,5529714879,141,90.2,5529714885,1,,5529714873,107,,5529714881,212,29.9,5529714877,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822657,463,1,2,52,45,ajtb177oqwawkdwbqhldmq6mx,0,47.8,90.5,2025-02-21T19:12:22.131Z,2025-02-21T19:13:22Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5529714929,141,73.9,5529714935,213,4.89,5529714923,56,Back,5529714925,140,49.7,5529714921,155,,5529714933,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822681,581,1,2,52,46,8gxd9ry2580pu1b1dd5ny9ymy,1,54.2,25.2,2025-02-21T19:12:23.212Z,2025-02-21T19:12:24Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529715047,213,3.14,5529715043,141,25.3,5529715037,3,,5529715041,140,44.0,5529715045,212,10.7,5529715039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822711,582,1,2,52,46,8gxd9ry2580pu1b1dd5ny9ymy,1,42.1,25.3,2025-02-21T19:12:23.843Z,2025-02-21T19:12:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5529715251,56,Back,5529715255,141,28.0,5529715257,212,7.9,5529715253,140,49.4,5529715259,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822747,583,1,2,52,48,8gxd9ry2580pu1b1dd5ny9ymy,1,48.7,28.3,2025-02-21T19:12:25.419Z,2025-02-21T19:12:28Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529715479,213,3.69,5529715475,141,18.5,5529715469,56,Back,5529715473,140,38.4,5529715477,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822755,464,61,2,52,51,ajtb177oqwawkdwbqhldmq6mx,1,56.2,94.4,2025-02-21T19:12:28.291Z,2025-02-21T19:12:28Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5529715525,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822771,585,1,2,52,51,8gxd9ry2580pu1b1dd5ny9ymy,0,34.9,15.8,2025-02-21T19:12:28.331Z,2025-02-21T19:12:28Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529715607,212,12.2,5529715593,155,,5529715603,141,18.3,5529715597,56,Back,5529715601,140,46.4,5529715609,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822783,465,5,2,52,52,ajtb177oqwawkdwbqhldmq6mx,0,53.8,101.6,2025-02-21T19:12:29.380Z,2025-02-21T20:02:03Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5529715681,347,,5529716183,233,586,5529715679,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822867,586,5,2,52,52,8gxd9ry2580pu1b1dd5ny9ymy,1,46.2,-1.6,2025-02-21T19:12:29.380Z,2025-02-21T20:02:02Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529716147,233,465,5529716103,347,,5529716099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822935,587,1,2,52,57,8gxd9ry2580pu1b1dd5ny9ymy,1,54.7,0.0,2025-02-21T19:12:34.003Z,2025-02-21T19:12:36Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529716469,213,0.54,5529716447,107,,5529716475,1,,5529716451,56,Right,5529716465,212,24.9,5529716455,140,75.1,5529716461,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822955,588,1,2,52,59,8gxd9ry2580pu1b1dd5ny9ymy,1,71.6,17.0,2025-02-21T19:12:36.747Z,2025-02-21T19:12:38Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5529716555,141,10.9,5529716551,56,Right,5529716553,140,63.8,5529716557,212,9.2,5529716559,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822969,589,1,2,53,1,8gxd9ry2580pu1b1dd5ny9ymy,0,63.8,10.9,2025-02-21T19:12:37.938Z,2025-02-21T19:12:38Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529716605,56,Right,5529716613,212,4.2,5529716611,141,10.7,5529716615,213,6.25,5529716607,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823007,467,1,2,53,1,ajtb177oqwawkdwbqhldmq6mx,1,23.5,90.6,2025-02-21T19:12:38.595Z,2025-02-21T19:12:40Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529716799,213,0.05,5529716791,56,Back,5529716795,141,91.1,5529716793,140,30.6,5529716797,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823013,468,1,2,53,3,ajtb177oqwawkdwbqhldmq6mx,0,28.4,91.7,2025-02-21T19:12:39.988Z,2025-02-21T19:12:41Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5529716835,140,33.9,5529716831,168,,5529716841,213,5.55,5529716839,212,7.7,5529716837,141,84.1,5529716833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823021,590,8,2,53,3,8gxd9ry2580pu1b1dd5ny9ymy,1,64.8,17.0,2025-02-21T19:12:40.867Z,2025-02-21T19:12:41Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529716895,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823043,469,83,2,53,5,ajtb177oqwawkdwbqhldmq6mx,0,29.8,82.3,2025-02-21T19:12:41.916Z,2025-02-21T19:12:44Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529717193,399,dm6xpphbyyooqriwaambi7njd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823077,591,1,2,53,5,8gxd9ry2580pu1b1dd5ny9ymy,1,65.5,24.7,2025-02-21T19:12:42.418Z,2025-02-21T19:12:43Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529717143,56,Center,5529717147,141,37.9,5529717149,212,10.0,5529717151,213,1.12,5529717145,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823115,592,1,2,53,6,8gxd9ry2580pu1b1dd5ny9ymy,1,69.7,38.0,2025-02-21T19:12:43.435Z,2025-02-21T19:12:46Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529717367,140,84.0,5529717363,155,,5529717377,213,5.50,5529717365,56,Right,5529717373,212,21.1,5529717369,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823165,470,83,2,53,8,ajtb177oqwawkdwbqhldmq6mx,0,17.2,91.4,2025-02-21T19:12:45.411Z,2025-02-21T19:19:55Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529719781,399,aajgld24isoem1ycoysyxxp1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823129,593,61,2,53,9,8gxd9ry2580pu1b1dd5ny9ymy,0,86.8,11.1,2025-02-21T19:12:46.074Z,2025-02-21T19:12:46Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5529717429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823781,471,5,2,53,12,ajtb177oqwawkdwbqhldmq6mx,1,14.8,101.5,2025-02-21T19:12:49.397Z,2025-02-21T19:19:50Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529720867,56,Back,5529720939,233,594,5529720869,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823141,594,5,2,53,12,8gxd9ry2580pu1b1dd5ny9ymy,0,85.2,-1.5,2025-02-21T19:12:49.397Z,2025-02-21T20:02:03Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5529720969,233,471,5529717511,347,,5529717509,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824315,472,27,2,54,12,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-02-21T19:13:49.883Z,2025-02-21T19:13:52Z,,,,,5529723871,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824299,596,27,2,54,12,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-02-21T19:13:49.883Z,2025-02-21T20:18:16Z,,,,,5530092407,53,bfvdr7ckiersz26ya2kq9f1g4,5529723909,233,472,5530092405,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824333,473,28,2,54,14,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-02-21T19:13:51.812Z,2025-02-21T20:02:09Z,,,,,5529723931,55,472,5529981305,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824631,597,28,2,54,14,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-02-21T19:13:51.812Z,2025-02-21T20:02:09Z,,,,,5529981327,233,473,5529725317,55,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824681,474,1,2,54,29,ajtb177oqwawkdwbqhldmq6mx,0,17.6,100.0,2025-02-21T19:14:06.444Z,2025-02-21T19:14:07Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529725501,141,60.9,5529725505,213,5.54,5529725495,107,,5529725497,56,Back,5529725509,1,,5529725499,140,45.5,5529725503,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824703,598,1,2,54,30,8gxd9ry2580pu1b1dd5ny9ymy,0,60.1,36.0,2025-02-21T19:14:07.682Z,2025-02-21T19:14:08Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529725633,140,69.5,5529725637,212,13.1,5529725639,213,0.72,5529725629,3,,5529725635,141,48.7,5529725631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824729,475,1,2,54,31,ajtb177oqwawkdwbqhldmq6mx,0,36.8,54.2,2025-02-21T19:14:08.780Z,2025-02-21T19:14:09Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5529725801,1,,5529725793,140,46.3,5529725797,212,11.6,5529725799,213,0.54,5529725789,157,,5529725791,56,Back,5529725795,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824773,599,61,2,54,35,8gxd9ry2580pu1b1dd5ny9ymy,1,63.1,40.4,2025-02-21T19:14:11.983Z,2025-02-21T20:18:30Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5529726005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824795,476,1,2,54,36,ajtb177oqwawkdwbqhldmq6mx,1,32.4,50.0,2025-02-21T19:14:12.972Z,2025-02-21T19:14:14Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5529726087,141,65.8,5529726083,56,Back,5529726089,212,10.9,5529726085,140,34.4,5529726091,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824807,477,1,2,54,37,ajtb177oqwawkdwbqhldmq6mx,0,33.0,66.4,2025-02-21T19:14:14.212Z,2025-02-21T19:14:14Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5529726131,212,25.7,5529726119,56,Back,5529726127,141,100.0,5529726123,140,41.5,5529726133,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824811,478,43,2,54,37,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-02-21T19:14:14.556Z,2025-02-21T19:14:30Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5529726151,347,0,5529726149,56,Back,5529727589,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824839,479,3,2,54,40,ajtb177oqwawkdwbqhldmq6mx,0,61.4,93.2,2025-02-21T19:14:17.021Z,2025-02-21T19:14:33Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5529726313,56,Left,5529726317,286,,5529726371,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824927,600,1,2,54,42,8gxd9ry2580pu1b1dd5ny9ymy,0,25.9,17.6,2025-02-21T19:14:19.330Z,2025-02-21T19:17:12Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529726751,56,Right,5529726755,141,6.4,5529726761,1,,5529726753,140,62.5,5529726757,212,39.2,5529726749,157,,5529726759,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824963,480,1,2,54,45,ajtb177oqwawkdwbqhldmq6mx,1,41.9,77.9,2025-02-21T19:14:22.860Z,2025-02-21T19:14:24Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5529726989,3,,5529727003,213,5.93,5529726997,141,72.0,5529726993,140,52.3,5529726991,56,Center,5529727001,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
