id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2705988473,502,1,2,52,27,f1h34qp5zbfl489q8vnkhiq9s,0,35.9,6.5,2024-08-04T13:11:01.391Z,2024-08-04T13:11:03Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5132064705,141,33.8,5132064709,213,0.34,5132064701,56,Center,5132064703,140,86.6,5132064707,212,56.4,5132064711,1,,5132064699,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988465,496,52,2,52,29,a9vw7ikerpr4cuweeeka5aneg,1,10.8,64.5,2024-08-04T13:11:03.067Z,2024-08-05T15:18:45Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5134210883,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988485,497,1,2,52,29,a9vw7ikerpr4cuweeeka5aneg,1,10.8,64.5,2024-08-04T13:11:03.628Z,2024-08-04T13:11:07Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5132064765,212,24.6,5132064759,56,Back,5132064799,287,,5132064767,213,0.90,5132064761,140,25.4,5132064763,141,92.7,5132064757,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988697,498,1,2,52,33,a9vw7ikerpr4cuweeeka5aneg,1,26.1,92.7,2024-08-04T13:11:07.620Z,2024-08-04T13:11:22Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5132065845,212,15.7,5132065839,56,Back,5132065841,140,25.5,5132065843,141,69.7,5132065847,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988727,499,1,2,52,48,a9vw7ikerpr4cuweeeka5aneg,1,51.9,32.2,2024-08-04T13:11:22.003Z,2024-08-04T13:11:23Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5132066007,56,Center,5132066011,141,34.6,5132066015,213,0.57,5132066013,212,3.0,5132066009,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988737,500,61,2,52,49,a9vw7ikerpr4cuweeeka5aneg,1,54.3,34.6,2024-08-04T13:11:23.648Z,2024-08-04T13:11:24Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5132066037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988767,501,45,2,52,54,a9vw7ikerpr4cuweeeka5aneg,0,37.8,50.2,2024-08-04T13:11:27.860Z,2024-08-04T13:11:30Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5132066349,233,504,5132066211,56,Back,5132066213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988787,504,3,2,52,54,f1h34qp5zbfl489q8vnkhiq9s,1,62.2,49.8,2024-08-04T13:11:27.860Z,2024-08-05T15:23:30Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5134211083,464,,5132066327,233,501,5132066301,56,Center,5132066303,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988815,505,1,2,52,56,f1h34qp5zbfl489q8vnkhiq9s,1,66.1,43.1,2024-08-04T13:11:29.799Z,2024-08-04T13:11:34Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5132066505,140,77.2,5132066503,56,Center,5132066507,141,22.0,5132066511,213,5.39,5132066509,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988807,502,83,2,52,59,a9vw7ikerpr4cuweeeka5aneg,0,6.1,71.5,2024-08-04T13:11:33.228Z,2024-08-04T13:21:27Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5132102495,399,6hmsrr08cllpl4iumu92zskbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988831,506,1,2,53,0,f1h34qp5zbfl489q8vnkhiq9s,0,91.2,21.5,2024-08-04T13:11:33.974Z,2024-08-04T13:11:35Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5132066621,213,3.40,5132066619,212,2.4,5132066615,140,89.0,5132066613,56,Right,5132066617,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988851,503,61,2,53,2,a9vw7ikerpr4cuweeeka5aneg,1,6.4,74.1,2024-08-04T13:11:36.611Z,2024-08-04T13:11:36Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5132066707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988857,504,6,2,53,3,a9vw7ikerpr4cuweeeka5aneg,0,2.9,74.8,2024-08-04T13:11:37.261Z,2024-08-05T15:24:10Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5132066745,56,Back,5132066837,233,507,5132066747,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705988861,507,6,2,53,3,f1h34qp5zbfl489q8vnkhiq9s,1,97.1,25.2,2024-08-04T13:11:37.261Z,2024-08-04T14:03:47Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5132066805,233,504,5132066773,75,,5132066771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989121,508,1,2,53,30,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,0.5,2024-08-04T13:12:04.127Z,2024-08-05T15:24:17Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5132068125,56,Center,5132068129,141,43.7,5132068131,212,31.0,5132068117,2,,5134211125,20,,5132068133,213,1.89,5132068123,224,,5132068121,155,,5132068127,140,90.1,5132068119,6,,,,,,,,,,,,,,,,,,,,,,,,,
2705989169,505,12,2,53,34,a9vw7ikerpr4cuweeeka5aneg,1,8.4,67.5,2024-08-04T13:12:08.190Z,2024-08-04T13:12:09Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5132068399,56,Back,5132068429,15,,5132068401,140,32.2,5132068405,212,29.0,5132068403,141,89.1,5132068407,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989197,506,61,2,53,38,a9vw7ikerpr4cuweeeka5aneg,1,34.0,89.3,2024-08-04T13:12:12.060Z,2024-08-04T13:12:12Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5132068545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989291,508,1,2,53,42,a9vw7ikerpr4cuweeeka5aneg,1,58.8,64.8,2024-08-04T13:12:16.332Z,2024-08-04T13:22:26Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5132069079,1,,5132069069,56,Right,5132069077,213,4.95,5132069071,140,66.6,5132069075,212,35.3,5132069073,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989369,509,1,2,53,47,a9vw7ikerpr4cuweeeka5aneg,1,70.4,10.9,2024-08-04T13:12:21.356Z,2024-08-04T13:12:26Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5132069437,140,56.9,5132069439,141,25.0,5132069443,213,2.55,5132069435,56,Center,5132069441,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989389,510,1,2,53,52,a9vw7ikerpr4cuweeeka5aneg,1,52.8,31.8,2024-08-04T13:12:26.715Z,2024-08-04T13:12:28Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5132069583,212,17.7,5132069581,141,53.7,5132069577,56,Back,5132069585,213,2.14,5132069579,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989431,511,1,2,53,54,a9vw7ikerpr4cuweeeka5aneg,1,43.7,53.7,2024-08-04T13:12:28.277Z,2024-08-04T13:12:31Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5132069847,141,28.2,5132069843,56,Back,5132069845,140,42.5,5132069849,212,17.4,5132069851,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989467,512,1,2,53,57,a9vw7ikerpr4cuweeeka5aneg,1,42.0,26.5,2024-08-04T13:12:31.004Z,2024-08-04T13:12:35Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5132070099,213,2.73,5132070095,141,43.3,5132070093,140,16.9,5132070091,56,Back,5132070097,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989493,513,1,2,54,1,a9vw7ikerpr4cuweeeka5aneg,0,21.4,41.6,2024-08-04T13:12:35.700Z,2024-08-04T13:12:41Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5132070253,1,,5132070251,213,0.56,5132070249,212,50.1,5132070243,56,Left,5132070245,140,61.9,5132070241,157,,5132070247,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989533,509,44,2,54,5,f1h34qp5zbfl489q8vnkhiq9s,1,39.2,16.2,2024-08-04T13:12:39.349Z,2024-08-04T13:12:42Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5132070705,233,514,5132070475,285,,5132070473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989541,514,44,2,54,5,a9vw7ikerpr4cuweeeka5aneg,0,60.8,83.8,2024-08-04T13:12:39.350Z,2024-08-04T13:12:42Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5132070509,56,Left,5132070511,286,,5132070725,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989551,510,12,2,54,6,f1h34qp5zbfl489q8vnkhiq9s,1,40.3,13.1,2024-08-04T13:12:39.829Z,2024-08-05T15:24:57Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5132070569,213,4.98,5132070565,141,0.0,5132070567,212,9.8,5134211143,167,,5134211141,15,,5132070563,140,42.8,5132070561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989559,511,5,2,54,7,f1h34qp5zbfl489q8vnkhiq9s,0,43.1,-1.4,2024-08-04T13:12:40.730Z,2024-08-04T13:12:45Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5132070975,233,515,5132070591,56,Back,5132070593,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989611,515,5,2,54,7,a9vw7ikerpr4cuweeeka5aneg,1,56.9,101.4,2024-08-04T13:12:40.730Z,2024-08-04T14:04:16Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5132070913,56,Left,5132070915,347,,5132070955,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989647,516,1,2,54,10,a9vw7ikerpr4cuweeeka5aneg,1,66.4,100.0,2024-08-04T13:12:44.507Z,2024-08-04T13:12:48Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5132071083,213,5.67,5132071081,212,23.4,5132071077,140,84.7,5132071073,107,,5132071079,141,82.0,5132071085,1,,5132071075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989655,517,1,2,54,14,a9vw7ikerpr4cuweeeka5aneg,0,84.6,83.0,2024-08-04T13:12:47.939Z,2024-08-04T13:16:24Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5132083955,140,84.8,5132084185,236,,5132084191,286,,5132071097,56,Left,5132083959,212,1.2,5132084187,233,512,5132071279,189,,5132083957,141,81.2,5132083961,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989663,512,74,2,54,14,f1h34qp5zbfl489q8vnkhiq9s,1,14.9,17.0,2024-08-04T13:12:47.940Z,2024-08-04T13:16:37Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5132071145,285,,5132071143,56,Back,5132084205,233,517,5132071217,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989697,518,1,2,54,16,a9vw7ikerpr4cuweeeka5aneg,1,82.8,92.9,2024-08-04T13:12:50.707Z,2024-08-04T13:12:52Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5132071305,140,72.5,5132071303,56,Left,5132071307,141,83.9,5132071311,213,3.66,5132071309,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989727,519,1,2,54,18,a9vw7ikerpr4cuweeeka5aneg,1,72.5,83.9,2024-08-04T13:12:52.019Z,2024-08-04T13:12:55Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5132071447,212,9.0,5132071443,140,78.0,5132071441,56,Left,5132071445,141,94.1,5132071449,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989771,520,1,2,54,21,a9vw7ikerpr4cuweeeka5aneg,1,76.3,92.9,2024-08-04T13:12:55.035Z,2024-08-04T13:12:59Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5132071737,213,4.62,5132071733,141,77.6,5132071735,212,10.4,5132071731,140,75.4,5132071729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989779,521,61,2,54,25,a9vw7ikerpr4cuweeeka5aneg,0,71.5,75.3,2024-08-04T13:12:59.267Z,2024-08-04T13:12:59Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5132071761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989809,513,1,2,54,26,f1h34qp5zbfl489q8vnkhiq9s,0,30.4,30.5,2024-08-04T13:13:00.053Z,2024-08-04T13:13:02Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5132071907,56,Back,5132071909,140,42.8,5132071913,212,23.9,5132071911,141,59.9,5132071915,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989873,522,1,2,54,30,a9vw7ikerpr4cuweeeka5aneg,1,60.6,39.7,2024-08-04T13:13:04.011Z,2024-08-04T13:13:07Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5132072211,213,5.30,5132072209,212,23.2,5132072205,140,72.9,5132072203,56,Right,5132072207,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989883,523,1,2,54,33,a9vw7ikerpr4cuweeeka5aneg,1,80.2,9.4,2024-08-04T13:13:07.004Z,2024-08-05T15:25:56Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,1.0,,5132094541,154,,5132072271,140,87.3,5132072267,155,,5132072275,212,30.8,5132094539,210,13,5134211181,20,,5132072273,141,53.3,5132072277,213,1.33,5132072265,2,,5134211179,224,5132072269,56,,,,,,,Center,,,,,,,,,,,,,,,,
2705989985,524,44,2,54,37,a9vw7ikerpr4cuweeeka5aneg,1,88.2,55.8,2024-08-04T13:13:11.676Z,2024-08-04T13:25:51Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5132072799,56,Center,5132072883,233,514,5132072801,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989941,514,44,2,54,37,f1h34qp5zbfl489q8vnkhiq9s,0,11.8,44.2,2024-08-04T13:13:11.677Z,2024-08-04T13:18:52Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5132072941,233,524,5132072555,56,Back,5132072557,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705989991,525,13,2,54,38,a9vw7ikerpr4cuweeeka5aneg,1,91.5,56.4,2024-08-04T13:13:12.283Z,2024-08-05T15:26:12Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5132094239,328,,5132094235,15,,5134211193,74,,5132094583,29,,5132072821,22,,5132094589,55,523,5132094585,154,,5132072825,56,Center,5132094595,102,47.2,5132072823,17,5132094597,103,5132094607,231,5132094603,230,,,81.9,,50.2,99.8,,,,,,,,,,,,,
2705989957,515,5,2,54,42,f1h34qp5zbfl489q8vnkhiq9s,1,-1.1,45.8,2024-08-04T13:13:16.389Z,2024-08-04T13:18:55Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5132072643,56,Back,5132072649,346,,5132073001,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990021,526,5,2,54,42,a9vw7ikerpr4cuweeeka5aneg,0,101.1,54.2,2024-08-04T13:13:16.389Z,2024-08-04T14:04:17Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5132072979,346,,5132072977,56,Center,5132073037,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990141,516,1,2,54,54,f1h34qp5zbfl489q8vnkhiq9s,1,5.0,37.0,2024-08-04T13:13:28.085Z,2024-08-05T15:26:50Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5132073571,124,,5132073573,56,Back,5132073577,141,68.4,5132073581,213,1.21,5132073575,140,12.7,5134211231,189,,5132073585,237,,5132073579,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990159,517,1,2,54,55,f1h34qp5zbfl489q8vnkhiq9s,1,12.7,68.4,2024-08-04T13:13:29.029Z,2024-08-05T15:26:51Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5132073693,213,1.07,5132073685,141,85.7,5132073689,212,13.4,5132073681,140,18.9,5134211233,189,,5132073677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990217,518,1,2,54,56,f1h34qp5zbfl489q8vnkhiq9s,1,18.9,85.7,2024-08-04T13:13:30.301Z,2024-08-05T15:26:56Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5132073983,212,48.2,5132073981,141,14.9,5132073987,1,,5132073977,56,Back,5132073985,213,4.77,5132073979,140,21.4,5132073975,196,,5134211235,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990235,519,1,2,55,2,f1h34qp5zbfl489q8vnkhiq9s,1,29.5,18.5,2024-08-04T13:13:36.341Z,2024-08-04T13:13:38Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5132074121,140,18.7,5132074125,212,15.2,5132074123,141,33.4,5132074119,56,Back,5132074127,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990301,520,1,2,55,4,f1h34qp5zbfl489q8vnkhiq9s,1,20.7,34.6,2024-08-04T13:13:38.300Z,2024-08-04T13:13:43Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5132074449,213,0.67,5132074443,140,27.1,5132074445,141,42.5,5132074441,56,Back,5132074447,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990365,521,1,2,55,9,f1h34qp5zbfl489q8vnkhiq9s,1,35.2,34.4,2024-08-04T13:13:43.092Z,2024-08-04T13:13:46Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5132074771,56,Back,5132074775,141,7.3,5132074773,140,37.4,5132074777,212,18.6,5132074779,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990411,522,1,2,55,13,f1h34qp5zbfl489q8vnkhiq9s,1,40.7,7.3,2024-08-04T13:13:47.605Z,2024-08-04T13:13:52Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5132075047,140,22.2,5132075051,212,22.3,5132075053,213,2.63,5132075045,56,Back,5132075049,141,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990501,523,1,2,55,18,f1h34qp5zbfl489q8vnkhiq9s,1,21.8,31.6,2024-08-04T13:13:51.877Z,2024-08-04T13:13:59Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5132075479,213,1.63,5132075473,140,20.1,5132075471,56,Back,5132075475,141,72.6,5132075477,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990523,524,1,2,55,25,f1h34qp5zbfl489q8vnkhiq9s,1,36.7,76.5,2024-08-04T13:13:59.421Z,2024-08-05T18:08:25Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5132075633,213,5.40,5132075631,212,53.5,5132075629,141,15.7,5134298145,157,,5132075625,56,Right,5132075635,1,,5132075627,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990589,525,1,2,55,28,f1h34qp5zbfl489q8vnkhiq9s,1,74.5,24.4,2024-08-04T13:14:02.414Z,2024-08-05T18:08:43Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5132076069,141,10.3,5132076071,212,11.6,5132076073,213,5.32,5132076065,56,Right,5134298375,168,,5132076067,140,80.8,5132076061,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990611,528,83,2,55,35,a9vw7ikerpr4cuweeeka5aneg,0,17.9,88.0,2024-08-04T13:14:08.778Z,2024-08-05T18:33:29Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5132102479,399,6hmsrr08cllpl4iumu92zskbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990625,526,1,2,55,36,f1h34qp5zbfl489q8vnkhiq9s,1,83.5,14.6,2024-08-04T13:14:10.260Z,2024-08-04T13:14:12Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5132076245,140,81.1,5132076249,141,3.7,5132076255,213,4.38,5132076243,56,Right,5132076253,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990639,527,1,2,55,38,f1h34qp5zbfl489q8vnkhiq9s,0,83.4,2.6,2024-08-04T13:14:12.460Z,2024-08-04T13:14:13Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5132076317,212,21.6,5132076315,141,34.1,5132076311,56,Center,5132076313,140,86.1,5132076319,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990661,529,12,2,55,40,a9vw7ikerpr4cuweeeka5aneg,1,12.5,66.6,2024-08-04T13:14:13.852Z,2024-08-05T18:09:16Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5132076405,140,35.8,5132076403,56,Back,5132076407,141,91.2,5132076411,213,0.60,5132076409,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990707,528,1,2,55,43,f1h34qp5zbfl489q8vnkhiq9s,1,72.3,28.3,2024-08-04T13:14:17.644Z,2024-08-04T13:14:19Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5132076659,212,10.0,5132076655,140,76.4,5132076661,213,1.13,5132076657,141,41.6,5132076653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990715,529,1,2,55,45,f1h34qp5zbfl489q8vnkhiq9s,1,76.4,41.6,2024-08-04T13:14:19.500Z,2024-08-04T13:14:41Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5132076693,213,3.19,5132076691,212,8.5,5132076685,56,Center,5132076761,156,,5132076689,141,41.0,5132076687,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990741,530,1,2,55,48,f1h34qp5zbfl489q8vnkhiq9s,0,68.3,41.0,2024-08-04T13:14:22.244Z,2024-08-04T13:14:22Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5132076839,213,0.91,5132076833,141,58.1,5132076835,212,14.7,5132076831,140,76.9,5132076829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990789,531,1,2,55,51,a9vw7ikerpr4cuweeeka5aneg,1,35.2,46.0,2024-08-04T13:14:25.572Z,2024-08-04T13:14:27Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5132077015,56,Back,5132077019,141,62.1,5132077021,212,11.7,5132077023,213,1.94,5132077017,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990833,532,1,2,55,53,a9vw7ikerpr4cuweeeka5aneg,1,31.2,62.1,2024-08-04T13:14:26.899Z,2024-08-04T13:14:31Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5132077209,141,77.0,5132077205,56,Back,5132077211,212,13.6,5132077213,213,2.30,5132077207,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990875,533,1,2,55,57,a9vw7ikerpr4cuweeeka5aneg,1,24.0,80.3,2024-08-04T13:14:31.012Z,2024-08-04T13:14:34Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5132077385,140,23.0,5132077391,213,4.63,5132077389,212,12.8,5132077383,56,Back,5132077387,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990927,534,1,2,56,0,a9vw7ikerpr4cuweeeka5aneg,1,24.4,54.9,2024-08-04T13:14:34.491Z,2024-08-04T13:14:37Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5132077599,140,33.6,5132077605,212,10.3,5132077603,141,49.6,5132077595,56,Back,5132077607,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705990943,535,1,2,56,3,a9vw7ikerpr4cuweeeka5aneg,1,32.0,47.6,2024-08-04T13:14:37.651Z,2024-08-04T13:14:39Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5132077691,56,Back,5132077693,140,31.5,5132077697,212,14.8,5132077699,213,4.68,5132077695,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705991013,536,1,2,56,5,a9vw7ikerpr4cuweeeka5aneg,1,31.5,25.8,2024-08-04T13:14:38.948Z,2024-08-04T13:14:44Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5132078069,140,26.7,5132078071,141,67.0,5132078075,213,1.75,5132078073,212,28.5,5132078067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
