id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2793650465,401,1,1,38,28,dbl7ir1qugqz8nvp1vzn8im50,1,32.6,35.1,2025-03-30T13:39:16.104Z,2025-03-30T13:39:21Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5610760667,141,60.2,5610760675,213,1.75,5610760669,212,17.4,5610760663,56,Back,5610760665,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650505,402,1,1,38,33,dbl7ir1qugqz8nvp1vzn8im50,1,29.8,61.1,2025-03-30T13:39:21.680Z,2025-03-30T13:39:23Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5610760931,189,,5610760899,213,4.74,5610760893,140,30.4,5610760895,141,28.8,5610760897,212,22.0,5610760891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650655,403,1,1,38,35,dbl7ir1qugqz8nvp1vzn8im50,1,30.4,28.8,2025-03-30T13:39:23.547Z,2025-03-30T13:39:28Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5610761617,140,45.5,5610761615,56,Back,5610761623,213,5.58,5610761619,141,8.9,5610761621,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650687,404,1,1,38,40,dbl7ir1qugqz8nvp1vzn8im50,0,60.5,8.0,2025-03-30T13:39:28.191Z,2025-03-30T13:39:29Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5610761837,213,0.15,5610761831,140,88.8,5610761835,212,30.1,5610761829,56,Right,5610761833,141,14.6,5610761827,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650715,341,61,1,38,42,a9vw7ikerpr4cuweeeka5aneg,0,29.9,88.9,2025-03-30T13:39:30.715Z,2025-03-30T13:39:30Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5610761953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650785,405,1,1,38,44,dbl7ir1qugqz8nvp1vzn8im50,1,88.0,12.8,2025-03-30T13:39:32.120Z,2025-03-30T13:39:33Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5610762343,213,3.10,5610762339,141,13.5,5610762341,212,11.0,5610762335,56,Right,5610762337,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650803,406,1,1,38,45,dbl7ir1qugqz8nvp1vzn8im50,0,77.5,13.5,2025-03-30T13:39:33.680Z,2025-03-30T13:39:34Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5610762431,56,Right,5610762435,140,86.4,5610762439,141,18.0,5610762447,213,0.32,5610762427,155,,5610762443,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650845,342,1,1,38,46,a9vw7ikerpr4cuweeeka5aneg,1,26.4,85.6,2025-03-30T13:39:34.668Z,2025-03-30T13:39:35Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5610762669,3,,5610762675,141,85.4,5610762673,140,30.5,5610762679,213,6.25,5610762671,56,Back,5610762677,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650879,343,1,1,38,47,a9vw7ikerpr4cuweeeka5aneg,1,30.5,85.4,2025-03-30T13:39:35.779Z,2025-03-30T13:39:37Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5610762845,213,3.02,5610762843,212,8.4,5610762841,141,86.9,5610762837,56,Back,5610762839,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650903,345,1,1,38,49,a9vw7ikerpr4cuweeeka5aneg,0,22.6,86.9,2025-03-30T13:39:37.229Z,2025-03-30T13:39:37Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5610762925,56,Back,5610762931,212,5.2,5610762927,140,27.3,5610762933,213,5.96,5610762929,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650941,408,1,1,38,49,dbl7ir1qugqz8nvp1vzn8im50,1,74.6,15.0,2025-03-30T13:39:37.887Z,2025-03-30T13:39:39Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5610763119,56,Center,5610763123,141,32.2,5610763129,213,1.17,5610763121,140,79.3,5610763127,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793650953,409,1,1,38,50,dbl7ir1qugqz8nvp1vzn8im50,0,79.3,32.2,2025-03-30T13:39:38.871Z,2025-03-30T13:39:41Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5610763277,156,,5610763221,141,43.0,5610763225,212,13.1,5610763229,213,2.55,5610763215,56,Center,5610763217,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793651193,347,61,1,39,0,a9vw7ikerpr4cuweeeka5aneg,0,32.1,12.3,2025-03-30T13:39:48.731Z,2025-03-30T13:39:48Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5610764487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793651311,411,1,1,39,3,dbl7ir1qugqz8nvp1vzn8im50,0,72.4,76.0,2025-03-30T13:39:51.903Z,2025-03-30T13:39:53Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5610765215,141,58.4,5610765213,140,86.9,5610765219,213,5.62,5610765217,212,19.4,5610765211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793651353,348,8,1,39,7,a9vw7ikerpr4cuweeeka5aneg,1,12.9,36.0,2025-03-30T13:39:55.187Z,2025-03-30T14:01:52Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610765497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793651423,350,1,1,39,8,a9vw7ikerpr4cuweeeka5aneg,1,12.9,36.0,2025-03-30T13:39:56.452Z,2025-03-30T13:39:58Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610765909,141,4.1,5610765911,212,24.8,5610765905,56,Back,5610765913,213,5.22,5610765907,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793651531,351,1,1,39,10,a9vw7ikerpr4cuweeeka5aneg,1,24.3,4.1,2025-03-30T13:39:58.171Z,2025-03-30T13:40:02Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5610766587,212,15.2,5610766585,141,26.4,5610766583,140,25.1,5610766589,213,1.52,5610766579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793651651,352,1,1,39,14,a9vw7ikerpr4cuweeeka5aneg,1,25.1,26.4,2025-03-30T13:40:02.547Z,2025-03-30T13:40:06Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610767205,155,,5610767217,212,44.7,5610767211,140,34.9,5610767213,141,90.3,5610767207,196,,5610767223,213,1.34,5610767209,56,Back,5610767227,1,,,,,,,,,,,,,,,,,,,,,,,,,
2793651701,353,1,1,39,20,a9vw7ikerpr4cuweeeka5aneg,0,31.0,89.4,2025-03-30T13:40:08.067Z,2025-03-30T13:40:08Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5610767461,141,89.6,5610767465,213,0.01,5610767463,212,13.1,5610767457,56,Back,5610767459,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793651717,412,8,1,39,21,dbl7ir1qugqz8nvp1vzn8im50,1,61.7,17.4,2025-03-30T13:40:09.312Z,2025-03-30T13:40:09Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5610767561,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793651913,354,5,1,39,21,a9vw7ikerpr4cuweeeka5aneg,1,37.8,101.7,2025-03-30T13:40:09.932Z,2025-03-30T15:05:43Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5610768731,56,Back,5610768777,233,413,5610768733,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793651741,413,5,1,39,21,dbl7ir1qugqz8nvp1vzn8im50,0,62.2,-1.7,2025-03-30T13:40:09.932Z,2025-03-30T15:05:43Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5610767683,56,Right,5610767685,347,,5610768817,233,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793651935,355,1,1,39,28,a9vw7ikerpr4cuweeeka5aneg,1,41.7,100.0,2025-03-30T13:40:16.483Z,2025-03-30T13:40:18Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5610768891,212,15.7,5610768889,141,79.6,5610768893,213,4.41,5610768887,140,37.3,5610768883,107,,5610768885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652003,356,1,1,39,29,a9vw7ikerpr4cuweeeka5aneg,1,37.3,79.6,2025-03-30T13:40:17.739Z,2025-03-30T13:40:20Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610769237,212,8.6,5610769241,213,5.31,5610769225,56,Back,5610769229,140,41.9,5610769233,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652053,357,1,1,39,32,a9vw7ikerpr4cuweeeka5aneg,1,41.9,69.1,2025-03-30T13:40:20.362Z,2025-03-30T13:40:22Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5610769531,141,70.9,5610769525,56,Back,5610769535,213,0.26,5610769533,212,4.7,5610769529,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652067,358,3,1,39,33,a9vw7ikerpr4cuweeeka5aneg,0,48.2,76.6,2025-03-30T13:40:21.880Z,2025-03-30T15:04:53Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5610769611,286,,5610769721,233,414,5610769609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652057,414,7,1,39,33,dbl7ir1qugqz8nvp1vzn8im50,0,51.8,23.4,2025-03-30T13:40:21.881Z,2025-03-30T15:04:52Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5610769673,233,358,5610769569,285,,5610769567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652197,359,4,1,39,38,a9vw7ikerpr4cuweeeka5aneg,1,59.8,85.0,2025-03-30T13:40:26.102Z,2025-03-30T13:40:39Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5610770559,233,415,5610770529,13,,5610770533,152,,5610771739,295,,5610770531,56,Left,5610770537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652151,415,4,1,39,38,dbl7ir1qugqz8nvp1vzn8im50,0,40.2,15.0,2025-03-30T13:40:26.103Z,2025-03-30T13:40:39Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5610770597,233,359,5610770209,56,Back,5610770213,152,,5610771769,295,,5610770217,285,,5610770205,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652589,360,1,1,39,55,a9vw7ikerpr4cuweeeka5aneg,1,60.8,78.2,2025-03-30T13:40:42.970Z,2025-03-30T13:40:44Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5610772587,152,,5610772585,5,,5610772597,213,3.51,5610772589,56,Back,5610772591,140,44.0,5610772593,141,68.1,5610772595,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652695,361,1,1,39,56,a9vw7ikerpr4cuweeeka5aneg,1,44.0,68.1,2025-03-30T13:40:44.316Z,2025-03-30T13:40:48Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610773261,213,4.67,5610773259,212,28.9,5610773255,140,42.9,5610773253,56,Back,5610773257,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652767,362,1,1,40,0,a9vw7ikerpr4cuweeeka5aneg,1,52.6,30.3,2025-03-30T13:40:48.003Z,2025-03-30T13:40:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610773683,140,63.7,5610773685,141,7.1,5610773687,212,19.6,5610773681,56,Right,5610773691,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652815,363,1,1,40,2,a9vw7ikerpr4cuweeeka5aneg,1,66.8,4.9,2025-03-30T13:40:50.651Z,2025-03-30T13:40:52Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610773957,213,2.67,5610773951,140,48.3,5610773949,56,Back,5610773955,212,21.8,5610773953,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793652929,364,1,1,40,4,a9vw7ikerpr4cuweeeka5aneg,1,47.7,19.5,2025-03-30T13:40:52.418Z,2025-03-30T13:40:56Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610774587,141,50.0,5610774591,213,2.17,5610774589,212,25.2,5610774583,56,Back,5610774585,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653075,365,1,1,40,8,a9vw7ikerpr4cuweeeka5aneg,1,34.2,50.1,2025-03-30T13:40:56.314Z,2025-03-30T13:41:01Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5610775411,213,1.28,5610775405,140,42.2,5610775403,56,Back,5610775407,141,90.8,5610775409,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653161,366,1,1,40,13,a9vw7ikerpr4cuweeeka5aneg,1,53.7,94.2,2025-03-30T13:41:01.670Z,2025-03-30T13:41:04Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5610775909,56,Center,5610775915,141,73.8,5610775913,140,50.3,5610775919,213,4.46,5610775917,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653265,367,1,1,40,16,a9vw7ikerpr4cuweeeka5aneg,1,46.2,70.6,2025-03-30T13:41:04.474Z,2025-03-30T13:41:08Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5610776483,56,Back,5610776485,140,41.7,5610776487,141,37.4,5610776489,212,23.1,5610776491,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653279,368,1,1,40,20,a9vw7ikerpr4cuweeeka5aneg,0,42.2,36.6,2025-03-30T13:41:08.498Z,2025-03-30T13:41:09Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610776547,56,Center,5610776555,213,5.94,5610776553,212,29.1,5610776549,140,68.3,5610776551,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653293,416,8,1,40,21,dbl7ir1qugqz8nvp1vzn8im50,1,39.0,82.0,2025-03-30T13:41:09.567Z,2025-03-30T13:41:09Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5610776621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653465,369,1,1,40,24,a9vw7ikerpr4cuweeeka5aneg,1,63.9,24.1,2025-03-30T13:41:11.946Z,2025-03-30T13:41:17Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610777553,213,2.61,5610777549,141,29.5,5610777551,212,7.2,5610777547,140,58.0,5610777545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653495,370,1,1,40,28,a9vw7ikerpr4cuweeeka5aneg,1,57.1,31.2,2025-03-30T13:41:16.866Z,2025-03-30T13:41:18Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610777695,56,Back,5610777697,140,45.0,5610777703,212,14.0,5610777707,213,3.57,5610777701,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653515,371,1,1,40,29,a9vw7ikerpr4cuweeeka5aneg,1,45.0,22.7,2025-03-30T13:41:17.923Z,2025-03-30T13:41:19Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5610777819,212,17.5,5610777821,213,5.63,5610777817,141,7.1,5610777813,56,Right,5610777815,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653539,372,1,1,40,31,a9vw7ikerpr4cuweeeka5aneg,1,58.3,7.1,2025-03-30T13:41:19.306Z,2025-03-30T13:41:21Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610777995,212,11.1,5610777993,141,23.3,5610777991,140,59.8,5610777989,56,Center,5610777997,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653597,373,1,1,40,33,a9vw7ikerpr4cuweeeka5aneg,1,59.8,23.3,2025-03-30T13:41:21.146Z,2025-03-30T13:41:24Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610778383,141,5.5,5610778385,212,12.1,5610778379,56,Right,5610778387,213,4.78,5610778381,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653673,374,1,1,40,36,a9vw7ikerpr4cuweeeka5aneg,1,60.6,5.5,2025-03-30T13:41:24.131Z,2025-03-30T13:41:28Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610778909,155,,5610778927,213,6.22,5610778919,141,3.2,5610778923,212,23.2,5610778913,140,82.6,5610778911,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653683,375,61,1,40,40,a9vw7ikerpr4cuweeeka5aneg,0,82.6,3.2,2025-03-30T13:41:27.945Z,2025-03-30T13:41:28Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5610778981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653697,417,61,1,40,40,dbl7ir1qugqz8nvp1vzn8im50,0,12.0,89.0,2025-03-30T13:41:28.790Z,2025-03-30T13:41:28Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5610779023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654135,376,5,1,40,41,a9vw7ikerpr4cuweeeka5aneg,1,83.3,-1.8,2025-03-30T13:41:29.671Z,2025-03-30T15:05:44Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5610781477,233,418,5610781401,56,Right,5610781403,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793653721,418,5,1,40,41,dbl7ir1qugqz8nvp1vzn8im50,0,16.7,101.8,2025-03-30T13:41:29.671Z,2025-03-30T15:05:44Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5610779175,56,Back,5610781527,233,376,5610779177,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654183,377,1,1,40,56,a9vw7ikerpr4cuweeeka5aneg,1,83.4,0.0,2025-03-30T13:41:44.209Z,2025-03-30T13:41:46Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610781635,107,,5610781637,56,Right,5610781645,213,1.23,5610781643,212,9.4,5610781639,140,86.4,5610781641,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654209,378,1,1,40,57,a9vw7ikerpr4cuweeeka5aneg,1,86.4,11.0,2025-03-30T13:41:45.745Z,2025-03-30T13:41:47Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5610781761,212,3.5,5610781763,213,4.65,5610781759,141,5.8,5610781755,56,Right,5610781797,156,,5610781757,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654301,379,1,1,40,59,a9vw7ikerpr4cuweeeka5aneg,0,85.7,4.4,2025-03-30T13:41:47.397Z,2025-03-30T13:54:22Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610870397,233,419,5610870401,286,,5610782279,56,Right,5610870395,236,,5610782281,140,86.0,5610782287,213,1.38,5610782283,141,6.8,5610782285,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,
2793654221,419,74,1,40,59,dbl7ir1qugqz8nvp1vzn8im50,1,14.3,86.3,2025-03-30T13:41:47.398Z,2025-03-30T13:54:21Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5610781833,56,Back,5610781835,285,,5610870451,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654337,380,1,1,41,2,a9vw7ikerpr4cuweeeka5aneg,1,86.0,6.8,2025-03-30T13:41:50.617Z,2025-03-30T13:41:51Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5610782475,56,Right,5610782487,213,3.25,5610782481,212,7.7,5610782477,140,78.7,5610782479,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654377,381,1,1,41,3,a9vw7ikerpr4cuweeeka5aneg,1,78.7,5.6,2025-03-30T13:41:51.538Z,2025-03-30T13:41:52Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610782645,56,Right,5610782657,213,0.42,5610782647,140,81.6,5610782649,141,7.6,5610782653,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654417,382,1,1,41,4,a9vw7ikerpr4cuweeeka5aneg,1,81.6,7.6,2025-03-30T13:41:52.409Z,2025-03-30T13:41:53Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5610782899,213,4.87,5610782895,141,3.7,5610782893,140,82.0,5610782891,56,Right,5610782897,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654425,383,1,1,41,5,a9vw7ikerpr4cuweeeka5aneg,0,82.0,3.7,2025-03-30T13:41:53.649Z,2025-03-30T13:41:54Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610782921,140,82.6,5610782927,212,1.6,5610783057,233,420,5610782919,56,Right,5610783055,236,,5610782925,141,5.8,5610782929,213,1.16,5610783061,286,,,,,,,,,,,,,,,,,,,,,,,,,
2793654439,420,74,1,41,5,dbl7ir1qugqz8nvp1vzn8im50,1,17.2,83.6,2025-03-30T13:41:53.650Z,2025-03-30T15:04:22Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5610782979,56,Back,5610782983,285,,5610783073,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654659,384,5,1,41,7,a9vw7ikerpr4cuweeeka5aneg,1,76.2,-1.8,2025-03-30T13:41:54.986Z,2025-03-30T15:05:44Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610784217,347,,5610784295,233,421,5610784215,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654483,421,5,1,41,7,dbl7ir1qugqz8nvp1vzn8im50,0,23.8,101.8,2025-03-30T13:41:54.986Z,2025-03-30T15:05:44Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5610783241,56,Back,5610784351,233,384,5610783243,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654743,385,1,1,41,14,a9vw7ikerpr4cuweeeka5aneg,1,80.9,0.0,2025-03-30T13:42:02.337Z,2025-03-30T13:42:05Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5610784687,140,79.6,5610784685,56,Right,5610784683,107,,5610784689,141,10.6,5610784691,212,8.3,5610784693,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654805,386,1,1,41,17,a9vw7ikerpr4cuweeeka5aneg,1,79.4,10.6,2025-03-30T13:42:05.352Z,2025-03-30T13:42:08Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5610785093,212,28.9,5610785095,213,1.82,5610785085,56,Center,5610785091,141,51.8,5610785089,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654971,387,1,1,41,20,a9vw7ikerpr4cuweeeka5aneg,1,72.7,51.8,2025-03-30T13:42:08.209Z,2025-03-30T13:42:15Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5610786037,213,1.25,5610786031,140,81.0,5610786029,56,Left,5610786035,212,27.5,5610786033,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654961,422,83,1,41,27,dbl7ir1qugqz8nvp1vzn8im50,0,12.2,12.4,2025-03-30T13:42:15.070Z,2025-03-30T13:54:38Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5610787373,399,eso2tbbpnxu9qvx6zy07m5jx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793654989,388,3,1,41,27,a9vw7ikerpr4cuweeeka5aneg,0,88.2,88.4,2025-03-30T13:42:15.337Z,2025-03-30T13:42:16Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5610786121,286,,5610786139,211,,5610786119,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793655159,423,12,1,41,28,dbl7ir1qugqz8nvp1vzn8im50,1,9.9,14.9,2025-03-30T13:42:16.781Z,2025-03-30T13:42:24Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5610787075,140,64.3,5610787073,56,Right,5610787081,213,6.26,5610787077,141,12.6,5610787079,212,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793655201,389,1,1,41,34,a9vw7ikerpr4cuweeeka5aneg,1,35.7,76.6,2025-03-30T13:42:22.553Z,2025-03-30T13:42:25Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5610787309,140,51.7,5610787305,56,Left,5610787311,141,85.1,5610787315,213,0.33,5610787313,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793655377,390,1,1,41,40,a9vw7ikerpr4cuweeeka5aneg,1,56.2,70.0,2025-03-30T13:42:28.833Z,2025-03-30T13:42:32Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5610788239,140,43.4,5610788241,141,83.3,5610788237,56,Back,5610788243,212,16.2,5610788245,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793655409,391,1,1,41,44,a9vw7ikerpr4cuweeeka5aneg,1,43.4,83.3,2025-03-30T13:42:32.336Z,2025-03-30T13:42:33Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5610788397,213,0.36,5610788391,140,66.8,5610788389,56,Left,5610788393,141,96.8,5610788395,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
