id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2713308787,335,4,1,37,36,6wwwud48qahpwrfxs20334qk5,1,53.7,20.3,2024-08-25T13:38:48.630Z,2024-08-25T15:04:01Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5172499921,265,,5172499919,152,,5172500293,233,361,5172499915,13,,5172499923,286,,5172499917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308833,361,4,1,37,36,8gxd9ry2580pu1b1dd5ny9ymy,0,46.3,79.7,2024-08-25T13:38:48.631Z,2024-08-25T15:04:02Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5172500313,233,335,5172500265,56,Back,5172500263,13,,5172500269,265,,5172500271,285,,5172500267,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309117,336,1,1,37,52,6wwwud48qahpwrfxs20334qk5,1,53.2,30.0,2024-08-25T13:39:04.366Z,2024-08-25T13:39:10Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5172501501,213,1.47,5172501491,152,,5172501497,141,80.3,5172501493,56,Left,5172501489,5,,5172501499,212,34.4,5172501495,140,56.6,5172501503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309155,337,1,1,37,59,6wwwud48qahpwrfxs20334qk5,1,59.9,77.8,2024-08-25T13:39:10.702Z,2024-08-25T13:39:14Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172501703,141,91.1,5172501707,213,1.06,5172501701,140,64.7,5172501699,56,Left,5172501705,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309159,362,83,1,38,1,8gxd9ry2580pu1b1dd5ny9ymy,0,42.0,8.3,2024-08-25T13:39:13.049Z,2024-08-25T13:39:59Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5172502027,399,289rctmvd5ppy9zqn98jbe4et,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309165,338,3,1,38,3,6wwwud48qahpwrfxs20334qk5,1,59.3,85.4,2024-08-25T13:39:14.782Z,2024-08-25T15:04:20Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5172501801,286,,5172501869,233,363,5172501799,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309177,363,45,1,38,3,8gxd9ry2580pu1b1dd5ny9ymy,0,40.7,14.6,2024-08-25T13:39:14.782Z,2024-08-25T15:04:20Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5172501893,233,338,5172501851,285,,5172501849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309185,339,1,1,38,4,6wwwud48qahpwrfxs20334qk5,1,60.5,70.6,2024-08-25T13:39:16.534Z,2024-08-25T13:39:19Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5172501909,141,53.6,5172501911,212,13.2,5172501913,213,4.21,5172501907,140,54.4,5172501905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309197,340,1,1,38,6,6wwwud48qahpwrfxs20334qk5,1,54.1,50.6,2024-08-25T13:39:17.966Z,2024-08-25T13:39:20Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5172502007,212,11.0,5172502001,56,Center,5172502005,141,63.0,5172502003,140,60.8,5172502009,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309221,341,1,1,38,10,6wwwud48qahpwrfxs20334qk5,1,70.0,68.8,2024-08-25T13:39:22.622Z,2024-08-25T13:39:24Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5172502163,141,88.1,5172502159,56,Left,5172502165,212,13.1,5172502167,213,1.52,5172502161,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309233,342,1,1,38,12,6wwwud48qahpwrfxs20334qk5,1,68.8,84.5,2024-08-25T13:39:24.271Z,2024-08-25T13:39:26Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5172502259,212,13.8,5172502253,56,Left,5172502257,141,92.3,5172502255,140,80.9,5172502261,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309263,343,1,1,38,14,6wwwud48qahpwrfxs20334qk5,1,80.9,90.8,2024-08-25T13:39:26.182Z,2024-08-25T13:42:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172502407,212,8.4,5172502401,140,81.9,5172502403,141,78.5,5172502411,213,4.84,5172502399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309283,344,1,1,38,17,6wwwud48qahpwrfxs20334qk5,1,75.1,77.0,2024-08-25T13:39:29.342Z,2024-08-25T13:39:31Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5172502523,213,3.24,5172502517,140,64.8,5172502515,56,Center,5172502521,212,10.9,5172502519,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309291,345,1,1,38,19,6wwwud48qahpwrfxs20334qk5,1,64.8,75.4,2024-08-25T13:39:31.311Z,2024-08-25T13:39:32Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5172502553,141,67.8,5172502557,213,3.58,5172502551,140,54.2,5172502555,212,12.3,5172502549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309325,346,1,1,38,20,6wwwud48qahpwrfxs20334qk5,1,54.2,67.8,2024-08-25T13:39:32.350Z,2024-08-25T13:39:36Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5172502775,56,Left,5172502777,140,66.4,5172502783,213,0.77,5172502779,141,85.9,5172502781,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309337,347,1,1,38,24,6wwwud48qahpwrfxs20334qk5,1,65.4,81.5,2024-08-25T13:39:36.575Z,2024-08-25T13:39:38Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5172502891,141,62.0,5172502887,56,Center,5172502895,213,5.53,5172502885,155,,5172502893,212,19.3,5172502889,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309361,348,1,1,38,26,6wwwud48qahpwrfxs20334qk5,1,79.6,60.6,2024-08-25T13:39:38.054Z,2024-08-25T13:39:40Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5172503075,213,2.93,5172503073,212,6.8,5172503067,56,Center,5172503069,140,73.3,5172503071,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309409,349,1,1,38,28,6wwwud48qahpwrfxs20334qk5,1,74.0,60.0,2024-08-25T13:39:40.135Z,2024-08-25T13:39:52Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,1.0,,5172503363,56,Center,5172503371,141,70.9,5172504193,210,13,5172503379,213,0.63,5172503367,140,83.7,5172503375,212,12.6,5172504195,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309425,350,13,1,38,32,6wwwud48qahpwrfxs20334qk5,1,83.5,62.3,2024-08-25T13:39:44.119Z,2024-08-25T13:40:15Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5172504221,154,,5172503481,22,,5172504235,230,97.7,5172503489,56,Center,5172504219,29,,5172503485,17,,5172504223,55,349,5172504229,103,56.9,5172504227,102,5172504217,87,,42.9,5172504237,231,51.8,5172503909,20,,,,,,,,,,,,,,,,,,,,,,,
2713309449,351,5,1,38,33,6wwwud48qahpwrfxs20334qk5,0,101.2,42.8,2024-08-25T13:39:44.665Z,2024-08-25T15:12:55Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172503625,346,,5172504643,233,364,5172503623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309591,364,5,1,38,33,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.2,57.2,2024-08-25T13:39:44.665Z,2024-08-25T15:12:55Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5172504539,346,,5172504617,233,351,5172504537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309805,365,1,1,38,53,8gxd9ry2580pu1b1dd5ny9ymy,1,4.6,49.7,2024-08-25T13:40:05.169Z,2024-08-25T13:40:16Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5172505735,140,9.8,5172505745,237,,5172505733,56,Back,5172505739,212,23.8,5172505731,124,,5172505737,141,83.8,5172505741,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309833,366,1,1,39,4,8gxd9ry2580pu1b1dd5ny9ymy,1,17.9,90.6,2024-08-25T13:40:15.977Z,2024-08-25T13:40:27Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5172505877,56,Back,5172505881,140,31.1,5172505891,213,5.99,5172505889,212,14.5,5172506437,189,,5172505885,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309837,367,61,1,39,6,8gxd9ry2580pu1b1dd5ny9ymy,1,31.0,84.4,2024-08-25T13:40:18.388Z,2024-08-25T13:40:28Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5172506583,189,,5172505917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309881,368,1,1,39,8,8gxd9ry2580pu1b1dd5ny9ymy,1,30.8,82.0,2024-08-25T13:40:19.673Z,2024-08-25T13:40:22Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5172506161,140,20.4,5172506169,213,2.46,5172506163,141,95.0,5172506157,56,Back,5172506165,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309889,369,50,1,39,10,8gxd9ry2580pu1b1dd5ny9ymy,1,20.4,94.0,2024-08-25T13:40:21.903Z,2024-08-25T13:40:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5172506201,56,Back,5172506207,285,,5172506267,233,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309895,352,7,1,39,10,6wwwud48qahpwrfxs20334qk5,1,79.6,6.0,2024-08-25T13:40:21.904Z,2024-08-25T13:40:26Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172506219,167,,5172506221,56,Right,5172506223,286,,5172506261,233,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309901,353,5,1,39,11,6wwwud48qahpwrfxs20334qk5,0,79.4,-2.0,2024-08-25T13:40:22.975Z,2024-08-25T15:12:56Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5172506493,233,370,5172506249,56,Right,5172506251,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309929,370,5,1,39,11,8gxd9ry2580pu1b1dd5ny9ymy,1,20.6,102.0,2024-08-25T13:40:22.975Z,2024-08-25T15:12:56Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5172506413,347,,5172506411,56,Back,5172506461,233,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310035,371,1,1,39,21,8gxd9ry2580pu1b1dd5ny9ymy,1,24.3,100.0,2024-08-25T13:40:32.993Z,2024-08-25T13:40:34Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5172507021,141,85.7,5172507017,56,Back,5172507019,140,35.4,5172507025,213,5.52,5172507023,212,16.1,5172507015,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310051,372,1,1,39,23,8gxd9ry2580pu1b1dd5ny9ymy,1,35.4,85.7,2024-08-25T13:40:34.809Z,2024-08-25T13:40:36Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5172507115,212,14.4,5172507117,213,2.82,5172507111,140,22.4,5172507109,56,Back,5172507113,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310101,373,1,1,39,24,8gxd9ry2580pu1b1dd5ny9ymy,0,22.4,92.3,2024-08-25T13:40:35.937Z,2024-08-25T13:40:40Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5172507397,212,35.3,5172507391,56,Left,5172507395,141,94.1,5172507399,213,0.03,5172507393,140,56.0,5172507403,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310139,355,1,1,39,30,6wwwud48qahpwrfxs20334qk5,0,47.8,7.4,2024-08-25T13:40:41.687Z,2024-08-25T13:40:42Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5172507635,140,59.2,5172507637,141,5.9,5172507639,212,12.0,5172507641,213,6.20,5172507633,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310137,374,8,1,39,30,8gxd9ry2580pu1b1dd5ny9ymy,1,40.9,92.9,2024-08-25T13:40:42.121Z,2024-08-25T13:40:42Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5172507631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310181,356,5,1,39,31,6wwwud48qahpwrfxs20334qk5,1,56.9,-1.2,2024-08-25T13:40:42.913Z,2024-08-25T15:12:56Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5172507917,56,Right,5172507955,233,375,5172507919,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310155,375,5,1,39,31,8gxd9ry2580pu1b1dd5ny9ymy,0,43.1,101.2,2024-08-25T13:40:42.913Z,2024-08-25T15:12:57Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5172507981,233,356,5172507721,56,Back,5172507723,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310223,357,1,1,39,34,6wwwud48qahpwrfxs20334qk5,1,56.6,0.0,2024-08-25T13:40:46.527Z,2024-08-25T13:40:50Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5172508159,213,2.63,5172508153,140,35.8,5172508155,141,16.8,5172508161,1,,5172508157,212,25.0,5172508151,56,Back,5172508149,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310285,358,1,1,39,38,6wwwud48qahpwrfxs20334qk5,1,23.2,21.8,2024-08-25T13:40:50.127Z,2024-08-25T13:40:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5172508501,213,2.17,5172508497,141,51.0,5172508499,212,24.1,5172508493,56,Back,5172508495,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310345,359,1,1,39,43,6wwwud48qahpwrfxs20334qk5,0,13.2,56.6,2024-08-25T13:40:54.752Z,2024-08-25T13:40:58Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5172508811,56,Center,5172508817,212,78.8,5172508821,1,,5172508809,157,,5172508815,141,52.8,5172508813,140,88.2,5172508819,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310437,377,1,1,39,48,8gxd9ry2580pu1b1dd5ny9ymy,1,14.4,55.4,2024-08-25T13:41:00.594Z,2024-08-25T13:41:04Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5172509297,140,26.0,5172509303,213,0.57,5172509301,212,14.5,5172509295,56,Back,5172509299,141,67.0,5172509293,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310537,378,1,1,39,52,8gxd9ry2580pu1b1dd5ny9ymy,1,26.0,67.0,2024-08-25T13:41:04.570Z,2024-08-25T13:41:11Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5172509899,213,4.75,5172509895,141,31.3,5172509897,212,24.3,5172509887,56,Back,5172509891,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310575,379,1,1,39,59,8gxd9ry2580pu1b1dd5ny9ymy,1,32.4,28.8,2024-08-25T13:41:11.442Z,2024-08-25T13:41:13Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5172510085,140,66.2,5172510089,212,39.8,5172510083,56,Right,5172510093,1,,5172510091,213,5.81,5172510087,141,2.3,5172510081,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310599,380,1,1,40,2,8gxd9ry2580pu1b1dd5ny9ymy,1,66.2,2.3,2024-08-25T13:41:13.721Z,2024-08-25T13:41:15Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5172510229,56,Right,5172510237,141,12.0,5172510241,212,6.9,5172510249,213,1.88,5172510233,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310727,381,1,1,40,3,8gxd9ry2580pu1b1dd5ny9ymy,1,64.1,12.0,2024-08-25T13:41:14.977Z,2024-08-25T13:41:22Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5172510893,56,Right,5172510899,212,16.9,5172510901,213,6.00,5172510897,141,5.0,5172510895,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310795,382,1,1,40,10,8gxd9ry2580pu1b1dd5ny9ymy,0,81.0,4.6,2024-08-25T13:41:22.187Z,2024-08-25T13:41:26Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5172511297,141,71.7,5172511303,1,,5172511285,2,,5172511301,213,1.24,5172511295,140,95.7,5172511299,212,48.2,5172511289,155,,5172511293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310887,361,1,1,40,20,6wwwud48qahpwrfxs20334qk5,0,9.4,8.5,2024-08-25T13:41:31.800Z,2024-08-25T13:41:32Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5172511739,213,0.11,5172511733,140,53.8,5172511735,141,15.8,5172511743,1,,5172511729,157,,5172511737,212,46.9,5172511731,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310991,384,1,1,40,24,8gxd9ry2580pu1b1dd5ny9ymy,1,54.1,90.9,2024-08-25T13:41:36.329Z,2024-08-25T13:41:40Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5172512237,56,Left,5172512241,141,79.4,5172512243,212,9.5,5172512245,213,5.31,5172512239,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311053,385,1,1,40,28,8gxd9ry2580pu1b1dd5ny9ymy,1,58.4,79.1,2024-08-25T13:41:40.105Z,2024-08-25T13:41:45Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5172512583,56,Back,5172512589,212,30.9,5172512585,140,35.3,5172512591,213,3.81,5172512587,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311081,386,1,1,40,33,8gxd9ry2580pu1b1dd5ny9ymy,1,41.3,36.7,2024-08-25T13:41:45.322Z,2024-08-25T13:41:48Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5172512771,212,35.4,5172512769,141,2.5,5172512765,56,Right,5172512775,1,,5172512767,140,66.7,5172512773,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311109,387,1,1,40,36,8gxd9ry2580pu1b1dd5ny9ymy,1,68.1,1.4,2024-08-25T13:41:47.849Z,2024-08-25T13:41:51Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5172512969,212,26.9,5172512971,213,0.50,5172512963,56,Right,5172512965,140,90.6,5172512967,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311127,388,1,1,40,39,8gxd9ry2580pu1b1dd5ny9ymy,0,91.8,21.6,2024-08-25T13:41:51.642Z,2024-08-25T13:41:53Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5172513083,56,Center,5172513093,1,,5172513089,212,33.4,5172513085,140,100.0,5172513087,141,68.8,5172513091,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311293,362,5,1,40,41,6wwwud48qahpwrfxs20334qk5,1,-0.6000000000000001,33.4,2024-08-25T13:41:52.856Z,2024-08-25T15:12:57Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5172514165,56,Back,5172514167,346,,5172514223,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311129,389,5,1,40,41,8gxd9ry2580pu1b1dd5ny9ymy,0,100.6,66.6,2024-08-25T13:41:52.856Z,2024-08-25T15:12:58Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5172513095,56,Center,5172513097,346,,5172514253,233,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311401,363,1,1,41,0,6wwwud48qahpwrfxs20334qk5,1,4.2,39.1,2024-08-25T13:42:12.400Z,2024-08-25T13:42:20Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5172514693,56,Back,5172514699,141,49.4,5172514689,124,,5172514703,213,1.56,5172514701,212,7.0,5172514707,237,,5172514697,140,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311409,364,1,1,41,8,6wwwud48qahpwrfxs20334qk5,1,7.3,48.2,2024-08-25T13:42:20.241Z,2024-08-25T13:42:21Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5172514735,140,25.7,5172514739,212,24.5,5172514733,56,Back,5172514737,141,26.1,5172514741,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311413,365,1,1,41,9,6wwwud48qahpwrfxs20334qk5,0,29.4,23.1,2024-08-25T13:42:21.552Z,2024-08-25T13:42:23Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5172514765,212,36.2,5172514767,213,0.01,5172514761,140,63.9,5172514877,189,,5172514769,1,,5172514759,56,Center,5172514763,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311433,390,1,1,41,10,8gxd9ry2580pu1b1dd5ny9ymy,1,34.8,79.3,2024-08-25T13:42:22.473Z,2024-08-25T13:42:24Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5172514897,141,76.0,5172514895,140,62.4,5172514893,56,Center,5172514899,212,29.1,5172514901,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311473,366,83,1,41,14,6wwwud48qahpwrfxs20334qk5,0,38.8,18.8,2024-08-25T13:42:26.016Z,2024-08-25T13:42:33Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5172515381,399,9tt9eo9bsff7dp7aqjal1obo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311523,392,1,1,41,14,8gxd9ry2580pu1b1dd5ny9ymy,1,62.4,76.7,2024-08-25T13:42:26.458Z,2024-08-25T13:42:33Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5172515351,212,22.4,5172515349,141,94.2,5172515353,213,0.56,5172515347,140,80.5,5172515345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311575,393,1,1,41,21,8gxd9ry2580pu1b1dd5ny9ymy,1,82.0,94.5,2024-08-25T13:42:33.098Z,2024-08-25T13:42:37Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5172515581,56,Left,5172515587,212,18.1,5172515583,140,67.6,5172515589,213,3.72,5172515585,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311597,394,1,1,41,25,8gxd9ry2580pu1b1dd5ny9ymy,1,67.6,77.0,2024-08-25T13:42:37.130Z,2024-08-25T13:42:38Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5172515725,141,93.3,5172515723,140,64.3,5172515729,213,1.87,5172515721,56,Left,5172515727,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311631,395,1,1,41,27,8gxd9ry2580pu1b1dd5ny9ymy,1,63.2,93.5,2024-08-25T13:42:38.729Z,2024-08-25T13:42:42Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5172515927,212,14.3,5172515921,56,Left,5172515925,141,94.1,5172515923,140,76.8,5172515929,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311673,396,1,1,41,30,8gxd9ry2580pu1b1dd5ny9ymy,1,88.1,96.9,2024-08-25T13:42:42.058Z,2024-08-25T13:42:46Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5172516197,56,Left,5172516209,212,10.8,5172516213,213,4.95,5172516205,141,81.4,5172516201,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311691,397,1,1,41,32,8gxd9ry2580pu1b1dd5ny9ymy,1,90.5,81.4,2024-08-25T13:42:44.618Z,2024-08-25T13:52:26Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5172516317,56,Left,5172516323,212,5.6,5172516319,140,95.0,5172516321,141,85.9,5172516325,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713315843,428,3,1,41,33,8gxd9ry2580pu1b1dd5ny9ymy,0,89.2,91.2,2024-08-25T13:42:44.711Z,2024-08-25T15:13:22Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5172539961,233,367,5172539939,56,Left,5172539941,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
