id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2709266833,484,15,2,50,17,dbl7ir1qugqz8nvp1vzn8im50,1,88.0,43.8,2024-08-16T18:09:56.374Z,2024-08-16T20:23:36Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150368525,103,19,5150901285,108,,5150368215,25,,5150368523,102,52.1,5150368221,82,,5150368513,76,,5150295451,56,Center,5150368515,29,,5150368535,147,46.4,5150368517,154,,5150368531,146,91.7,5150295449,17,,5150674509,233,897,5150368541,230,5150368217,20,5150368527,328,,99.0,,5150368545,231,5150368519,55,483,50.4
2709335755,897,10,2,50,18,ajtb177oqwawkdwbqhldmq6mx,1,8.3,53.6,2024-08-16T18:09:56.474Z,2024-08-16T21:13:06Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5150674809,233,484,5150674487,94,,5150674489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709266935,470,12,2,50,21,ajtb177oqwawkdwbqhldmq6mx,1,19.2,47.3,2024-08-16T18:10:00.344Z,2024-08-16T19:25:21Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5150296033,140,50.4,5150296031,56,Center,5150296037,141,34.0,5150296045,213,6.01,5150296041,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267007,486,1,2,50,27,dbl7ir1qugqz8nvp1vzn8im50,1,39.8,70.5,2024-08-16T18:10:06.166Z,2024-08-16T18:10:08Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5150296367,212,25.2,5150296361,140,21.9,5150296363,141,45.8,5150296359,56,Back,5150296371,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267163,487,1,2,50,30,dbl7ir1qugqz8nvp1vzn8im50,1,21.5,43.9,2024-08-16T18:10:09.254Z,2024-08-16T18:10:17Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5150297257,141,88.0,5150297259,212,69.2,5150297255,140,80.9,5150297263,1,,5150297261,213,0.45,5150297251,157,,5150297253,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267169,488,1,2,50,38,dbl7ir1qugqz8nvp1vzn8im50,0,82.6,90.8,2024-08-16T18:10:17.414Z,2024-08-16T18:10:18Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5150297281,213,4.80,5150297275,140,83.1,5150297279,212,5.9,5150297273,56,Left,5150297277,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267219,471,61,2,50,42,ajtb177oqwawkdwbqhldmq6mx,1,24.8,16.7,2024-08-16T18:10:20.704Z,2024-08-16T18:10:20Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5150297521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267231,489,1,2,50,43,dbl7ir1qugqz8nvp1vzn8im50,1,64.4,77.9,2024-08-16T18:10:21.525Z,2024-08-16T18:10:22Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5150297597,140,47.2,5150297601,212,18.6,5150297603,213,3.38,5150297595,56,Back,5150297599,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267265,490,1,2,50,44,dbl7ir1qugqz8nvp1vzn8im50,1,47.2,71.4,2024-08-16T18:10:22.662Z,2024-08-16T18:10:24Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5150297767,141,62.6,5150297763,56,Center,5150297769,212,12.1,5150297765,140,57.2,5150297771,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267293,491,1,2,50,46,dbl7ir1qugqz8nvp1vzn8im50,1,57.2,62.6,2024-08-16T18:10:24.726Z,2024-08-16T18:10:26Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5150297947,141,80.0,5150297939,56,Left,5150297953,212,13.1,5150297943,140,62.5,5150297957,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267339,492,1,2,50,47,dbl7ir1qugqz8nvp1vzn8im50,1,62.5,80.0,2024-08-16T18:10:26.469Z,2024-08-16T18:10:29Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5150298197,213,0.36,5150298187,56,Left,5150298193,141,89.9,5150298191,140,79.5,5150298195,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267381,493,1,2,50,50,dbl7ir1qugqz8nvp1vzn8im50,1,70.2,78.1,2024-08-16T18:10:29.285Z,2024-08-16T18:10:32Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5150298447,141,66.0,5150298503,4,,5150298451,213,5.92,5150298443,56,Center,5150298449,212,23.2,5150298445,140,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267437,494,50,2,50,56,dbl7ir1qugqz8nvp1vzn8im50,1,95.1,66.5,2024-08-16T18:10:34.974Z,2024-08-16T19:16:37Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5150299241,233,472,5150298747,286,,5150298745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267497,472,7,2,50,56,ajtb177oqwawkdwbqhldmq6mx,1,4.9,33.5,2024-08-16T18:10:34.975Z,2024-08-16T19:16:36Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150299143,285,,5150299141,56,Back,5150299199,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267503,473,50,2,50,59,ajtb177oqwawkdwbqhldmq6mx,1,4.2,30.8,2024-08-16T18:10:38.428Z,2024-08-16T19:16:39Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150299177,56,Back,5150299179,285,,5150299261,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267501,495,7,2,50,59,dbl7ir1qugqz8nvp1vzn8im50,1,95.8,69.2,2024-08-16T18:10:38.429Z,2024-08-16T19:16:38Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5150299173,56,Center,5150299171,167,,5150299221,233,473,5150299175,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267507,496,5,2,51,1,dbl7ir1qugqz8nvp1vzn8im50,0,101.4,60.5,2024-08-16T18:10:39.734Z,2024-08-16T18:10:54Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5150299197,346,,5150299195,56,Center,5150300267,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267665,474,5,2,51,2,ajtb177oqwawkdwbqhldmq6mx,1,-1.4,38.9,2024-08-16T18:10:41.305Z,2024-08-16T18:10:54Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150300201,56,Back,5150300203,346,,5150300259,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267769,475,1,2,51,14,ajtb177oqwawkdwbqhldmq6mx,1,3.8,59.4,2024-08-16T18:10:53.200Z,2024-08-16T18:10:59Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150300817,212,6.2,5150300823,237,,5150300813,140,3.5,5150300811,56,Back,5150300809,124,,5150300819,213,4.66,5150300815,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267809,476,1,2,51,21,ajtb177oqwawkdwbqhldmq6mx,1,3.2,48.1,2024-08-16T18:10:59.769Z,2024-08-16T18:11:02Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5150301049,213,1.33,5150301045,141,63.7,5150301039,56,Back,5150301047,212,10.9,5150301043,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267893,477,1,2,51,23,ajtb177oqwawkdwbqhldmq6mx,1,5.7,63.7,2024-08-16T18:11:01.839Z,2024-08-16T18:11:06Z,9213debwtuph6cjborx73sx78,O. Søe,,,5150301613,56,Back,5150301619,212,26.3,5150301615,140,22.1,5150301617,141,92.9,5150301621,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267911,478,1,2,51,28,ajtb177oqwawkdwbqhldmq6mx,1,37.6,88.3,2024-08-16T18:11:06.816Z,2024-08-16T18:11:08Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5150301737,140,47.9,5150301735,56,Back,5150301739,141,82.9,5150301743,213,5.96,5150301741,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267925,479,1,2,51,29,ajtb177oqwawkdwbqhldmq6mx,0,47.9,82.9,2024-08-16T18:11:08.207Z,2024-08-16T18:11:08Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5150301827,141,75.4,5150301821,56,Center,5150301831,213,5.49,5150301825,140,52.7,5150301829,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709267995,498,1,2,51,30,dbl7ir1qugqz8nvp1vzn8im50,1,46.8,31.0,2024-08-16T18:11:09.373Z,2024-08-16T18:11:12Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5150302301,56,Center,5150302311,213,6.01,5150302309,212,19.5,5150302305,140,64.7,5150302307,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268087,499,1,2,51,33,dbl7ir1qugqz8nvp1vzn8im50,1,63.4,31.2,2024-08-16T18:11:12.293Z,2024-08-16T18:11:17Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5150302785,141,67.2,5150302789,213,1.53,5150302783,140,64.4,5150302781,56,Center,5150302787,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268131,500,1,2,51,38,dbl7ir1qugqz8nvp1vzn8im50,1,71.5,77.3,2024-08-16T18:11:16.941Z,2024-08-16T18:11:19Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150302985,213,6.22,5150302977,56,Center,5150302979,140,92.6,5150302983,212,22.2,5150302981,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268143,501,1,2,51,40,dbl7ir1qugqz8nvp1vzn8im50,0,92.6,75.1,2024-08-16T18:11:18.989Z,2024-08-16T18:11:19Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5150303037,140,91.3,5150303041,212,14.7,5150303043,213,4.62,5150303039,141,53.6,5150303035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268219,480,12,2,51,42,ajtb177oqwawkdwbqhldmq6mx,1,4.2,46.7,2024-08-16T18:11:20.559Z,2024-08-16T18:11:24Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5150303533,213,5.18,5150303531,212,27.0,5150303527,140,15.8,5150303529,141,11.3,5150303525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268225,481,45,2,51,44,ajtb177oqwawkdwbqhldmq6mx,0,12.8,13.8,2024-08-16T18:11:23.277Z,2024-08-16T19:16:50Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5150303563,56,Back,5150304075,233,502,5150303565,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268291,502,3,2,51,44,dbl7ir1qugqz8nvp1vzn8im50,1,87.2,86.2,2024-08-16T18:11:23.277Z,2024-08-16T19:16:50Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150304045,233,481,5150303917,56,Left,5150303919,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268297,503,1,2,51,48,dbl7ir1qugqz8nvp1vzn8im50,0,89.9,94.2,2024-08-16T18:11:26.950Z,2024-08-16T18:31:14Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150304181,233,482,5150303973,140,84.7,5150303971,56,Left,5150304185,286,,5150303975,141,89.1,5150303979,213,3.71,5150304179,236,,5150303977,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268325,482,74,2,51,48,ajtb177oqwawkdwbqhldmq6mx,1,18.0,5.2,2024-08-16T18:11:26.951Z,2024-08-16T19:17:18Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5150304193,233,503,5150304125,285,,5150304123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268339,483,5,2,51,50,ajtb177oqwawkdwbqhldmq6mx,0,18.7,-1.4,2024-08-16T18:11:28.704Z,2024-08-16T18:31:17Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5150304209,56,Back,5150304341,233,504,5150304211,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268337,504,5,2,51,50,dbl7ir1qugqz8nvp1vzn8im50,1,81.3,101.4,2024-08-16T18:11:29.405Z,2024-08-16T18:31:17Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150304199,56,Left,5150304201,347,,5150304289,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268533,505,1,2,51,51,dbl7ir1qugqz8nvp1vzn8im50,1,83.1,100.0,2024-08-16T18:11:30.157Z,2024-08-16T18:11:40Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150305243,212,13.3,5150305241,141,87.8,5150305235,107,,5150305239,140,74.4,5150305245,213,3.95,5150305237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268575,506,1,2,52,1,dbl7ir1qugqz8nvp1vzn8im50,1,72.7,87.8,2024-08-16T18:11:40.005Z,2024-08-16T18:11:42Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5150305529,141,75.0,5150305525,56,Center,5150305537,213,3.68,5150305527,140,58.7,5150305533,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268633,507,1,2,52,4,dbl7ir1qugqz8nvp1vzn8im50,1,57.2,73.6,2024-08-16T18:11:42.661Z,2024-08-16T18:11:45Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150305895,141,49.3,5150305899,213,4.18,5150305897,212,19.2,5150305893,140,47.9,5150305891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268645,508,1,2,52,6,dbl7ir1qugqz8nvp1vzn8im50,1,47.9,49.3,2024-08-16T18:11:45.381Z,2024-08-16T18:11:46Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5150305931,212,14.1,5150305933,213,1.19,5150305927,140,52.9,5150305925,56,Center,5150305929,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268691,509,1,2,52,7,dbl7ir1qugqz8nvp1vzn8im50,1,52.9,68.5,2024-08-16T18:11:46.157Z,2024-08-16T18:11:48Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150306209,140,54.4,5150306213,141,63.1,5150306215,212,4.0,5150306217,213,5.12,5150306207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268751,510,1,2,52,10,dbl7ir1qugqz8nvp1vzn8im50,1,54.4,63.3,2024-08-16T18:11:48.493Z,2024-08-16T18:11:52Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5150306507,212,36.7,5150306495,155,,5150306501,140,63.3,5150306505,141,11.1,5150306509,213,4.97,5150306497,56,Right,5150306511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268821,511,1,2,52,13,dbl7ir1qugqz8nvp1vzn8im50,1,64.3,11.0,2024-08-16T18:11:52.045Z,2024-08-16T18:11:56Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5150306901,213,1.41,5150306897,141,23.3,5150306895,140,65.6,5150306899,212,8.5,5150306893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268903,512,1,2,52,17,dbl7ir1qugqz8nvp1vzn8im50,1,65.8,33.3,2024-08-16T18:11:56.141Z,2024-08-16T18:12:00Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5150307359,212,19.9,5150307355,140,68.2,5150307361,213,1.44,5150307353,56,Center,5150307357,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268941,513,1,2,52,22,dbl7ir1qugqz8nvp1vzn8im50,1,67.3,65.5,2024-08-16T18:12:00.485Z,2024-08-16T18:12:02Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5150307533,141,62.9,5150307531,140,56.4,5150307535,212,11.6,5150307529,56,Center,5150307537,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268977,514,1,2,52,24,dbl7ir1qugqz8nvp1vzn8im50,1,56.4,62.9,2024-08-16T18:12:02.589Z,2024-08-16T18:12:05Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150307781,213,4.69,5150307767,56,Center,5150307775,141,27.4,5150307779,212,24.1,5150307771,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268999,515,1,2,52,26,dbl7ir1qugqz8nvp1vzn8im50,1,55.8,27.6,2024-08-16T18:12:05.028Z,2024-08-16T18:12:06Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5150307865,141,37.7,5150307869,213,0.63,5150307867,212,11.6,5150307863,140,64.7,5150307861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269035,516,1,2,52,27,dbl7ir1qugqz8nvp1vzn8im50,1,64.7,37.7,2024-08-16T18:12:06.156Z,2024-08-16T18:12:08Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5150308035,56,Center,5150308039,141,52.2,5150308043,213,2.50,5150308041,212,16.6,5150308037,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269085,517,1,2,52,29,dbl7ir1qugqz8nvp1vzn8im50,1,52.2,54.5,2024-08-16T18:12:08.373Z,2024-08-16T18:12:11Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150308305,213,1.22,5150308303,212,19.3,5150308301,141,81.2,5150308299,140,58.5,5150308295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269141,518,1,2,52,32,dbl7ir1qugqz8nvp1vzn8im50,1,58.5,80.9,2024-08-16T18:12:10.868Z,2024-08-16T18:12:13Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5150308647,141,69.1,5150308651,213,5.61,5150308643,56,Center,5150308649,212,12.8,5150308645,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269171,519,1,2,52,35,dbl7ir1qugqz8nvp1vzn8im50,1,68.0,69.1,2024-08-16T18:12:13.836Z,2024-08-16T18:12:15Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5150308809,213,3.41,5150308805,141,67.2,5150308799,56,Center,5150308807,212,4.9,5150308803,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269179,520,61,2,52,36,dbl7ir1qugqz8nvp1vzn8im50,0,63.6,67.0,2024-08-16T18:12:15.093Z,2024-08-16T18:12:15Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5150308819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269223,484,1,2,52,37,ajtb177oqwawkdwbqhldmq6mx,1,20.1,35.1,2024-08-16T18:12:15.728Z,2024-08-16T18:12:17Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5150309019,213,6.24,5150309015,141,34.3,5150309017,212,11.9,5150309013,140,31.4,5150309011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269245,486,1,2,52,38,ajtb177oqwawkdwbqhldmq6mx,0,31.4,34.3,2024-08-16T18:12:17.272Z,2024-08-16T18:12:18Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5150309145,212,13.6,5150309151,213,1.56,5150309131,56,Back,5150309135,140,31.6,5150309139,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269289,521,1,2,52,40,dbl7ir1qugqz8nvp1vzn8im50,1,64.4,58.4,2024-08-16T18:12:18.988Z,2024-08-16T18:12:20Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5150309399,140,73.7,5150309405,213,6.10,5150309397,56,Center,5150309403,212,9.9,5150309401,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269333,523,1,2,52,42,dbl7ir1qugqz8nvp1vzn8im50,1,73.7,57.6,2024-08-16T18:12:21.356Z,2024-08-16T18:12:22Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5150309729,56,Center,5150309741,213,0.86,5150309731,140,79.4,5150309733,141,67.9,5150309737,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269361,524,1,2,52,44,dbl7ir1qugqz8nvp1vzn8im50,1,79.4,67.9,2024-08-16T18:12:22.821Z,2024-08-16T18:41:27Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5150309887,56,Center,5150309895,213,2.67,5150309893,212,14.0,5150309889,140,67.5,5150309891,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269425,525,1,2,52,46,dbl7ir1qugqz8nvp1vzn8im50,1,67.7,79.0,2024-08-16T18:12:25.197Z,2024-08-16T18:12:27Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5150310205,213,1.07,5150310199,140,72.1,5150310195,56,Left,5150310203,212,9.7,5150310201,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269453,526,1,2,52,49,dbl7ir1qugqz8nvp1vzn8im50,1,72.1,91.5,2024-08-16T18:12:27.589Z,2024-08-16T18:12:29Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150310355,141,78.7,5150310361,213,4.12,5150310357,212,10.5,5150310351,56,Center,5150310353,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269463,527,1,2,52,51,dbl7ir1qugqz8nvp1vzn8im50,1,66.5,78.7,2024-08-16T18:12:29.813Z,2024-08-16T18:12:30Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5150310427,141,68.1,5150310429,212,7.5,5150310425,140,68.4,5150310423,56,Center,5150310431,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269499,528,1,2,52,52,dbl7ir1qugqz8nvp1vzn8im50,1,68.4,68.1,2024-08-16T18:12:30.485Z,2024-08-16T18:41:28Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5150310617,56,Center,5150310625,213,2.86,5150310619,140,53.6,5150310621,141,74.8,5150310623,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269533,529,1,2,52,54,dbl7ir1qugqz8nvp1vzn8im50,1,53.6,74.8,2024-08-16T18:12:32.540Z,2024-08-16T18:12:34Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5150310847,212,14.4,5150310843,140,61.4,5150310841,56,Left,5150310845,141,92.3,5150310849,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269575,530,1,2,52,56,dbl7ir1qugqz8nvp1vzn8im50,1,62.4,94.2,2024-08-16T18:12:34.580Z,2024-08-16T18:12:37Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5150311043,213,4.62,5150311041,212,8.3,5150311039,141,82.1,5150311035,56,Left,5150311037,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269579,531,50,2,52,58,dbl7ir1qugqz8nvp1vzn8im50,1,65.4,76.0,2024-08-16T18:12:37.293Z,2024-08-16T19:16:40Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5150311071,286,,5150311307,233,487,5150311067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269603,487,7,2,52,58,ajtb177oqwawkdwbqhldmq6mx,1,34.6,24.0,2024-08-16T18:12:37.294Z,2024-08-16T19:16:39Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5150311271,233,531,5150311219,56,Back,5150311221,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269635,489,1,2,53,0,ajtb177oqwawkdwbqhldmq6mx,1,26.0,28.2,2024-08-16T18:12:39.407Z,2024-08-16T18:12:41Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5150311369,56,Back,5150311371,140,31.4,5150311373,141,41.0,5150311375,212,10.4,5150311377,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269647,490,1,2,53,1,ajtb177oqwawkdwbqhldmq6mx,0,31.4,41.0,2024-08-16T18:12:40.279Z,2024-08-16T18:12:42Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5150311451,140,35.0,5150311453,141,49.0,5150311465,213,0.96,5150311459,212,6.6,5150311445,56,Back,5150311563,233,532,5150311571,286,,5150311559,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269655,532,74,2,53,1,dbl7ir1qugqz8nvp1vzn8im50,1,59.3,71.8,2024-08-16T18:12:40.280Z,2024-08-16T19:17:18Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5150311491,56,Center,5150311493,285,,5150311601,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
